portfolioId,strategyKey,nativeId,side,entryTime_et,exitTime_et,actualEntry,actualExit,netPnL,pointsPnL,exitReason,durationMin,synthetic
407,gex-level-fade,T000286,long,2025-04-11 09:31:00,2025-04-11 09:31:09,18451.5,18432,-395,-19.5,stop_loss,0.2,0
408,gex-level-fade,T000287,long,2025-04-11 09:40:17,2025-04-11 09:40:51,18478,18458.5,-395,-19.5,stop_loss,0.6,0
409,gex-lt-3m,T000221,long,2025-04-11 09:46:00,2025-04-11 10:00:19,18560.25,18508.75,-1035,-51.5,stop_loss,14.3,0
410,gex-level-fade,T000289,long,2025-04-11 10:20:00,2025-04-11 10:20:02,18417,18397.5,-395,-19.5,stop_loss,0,0
411,gex-level-fade,T000290,long,2025-04-11 10:22:13,2025-04-11 10:22:34,18351.25,18331.75,-395,-19.5,stop_loss,0.4,0
412,gex-lt-3m,T000222,long,2025-04-11 10:28:00,2025-04-11 10:30:00,18339.5,18288,-1035,-51.5,stop_loss,2,0
413,gex-lt-3m,T000223,long,2025-04-11 10:34:00,2025-04-11 11:00:07,18429.5,18550,2405,120.5,take_profit,26.1,0
414,gex-lt-3m,T000224,long,2025-04-11 11:37:00,2025-04-11 12:05:31,18468.75,18589.25,2405,120.5,take_profit,28.5,0
415,gex-lt-3m,T000225,short,2025-04-11 12:10:00,2025-04-11 12:13:00,18572,18621.5,-995,-49.5,stop_loss,3,0
416,gex-lt-3m,T000226,long,2025-04-11 12:22:02,2025-04-11 12:26:10,18595.5,18544,-1035,-51.5,stop_loss,4.1,0
417,gex-lt-3m,T000227,long,2025-04-11 12:31:00,2025-04-11 12:37:20,18606.5,18726.25,2390,119.75,take_profit,6.3,0
418,gex-level-fade,T000291,short,2025-04-14 09:03:02,2025-04-14 09:10:05,19196.75,19185.25,225,11.5,preempted,7.1,1
419,gex-lt-3m,T000228,short,2025-04-14 09:10:05,2025-04-14 09:25:00,19185.25,19236.75,-1035,-51.5,stop_loss,14.9,0
420,gex-level-fade,T000292,short,2025-04-14 09:31:00,2025-04-14 09:37:00,19237.5,19125.5,2235,112,preempted,6,1
421,gex-lt-3m,T000229,short,2025-04-14 09:37:00,2025-04-14 09:43:58,19125.5,19005,2405,120.5,take_profit,7,0
422,gex-lt-3m,T000230,long,2025-04-14 10:01:00,2025-04-14 10:05:36,19050,19169.75,2390,119.75,take_profit,4.6,0
423,gex-lt-3m,T000231,long,2025-04-14 10:43:00,2025-04-14 10:57:07,19170.5,19119,-1035,-51.5,stop_loss,14.1,0
424,gex-lt-3m,T000232,long,2025-04-14 14:33:23,2025-04-14 15:55:00,18999.5,18965.25,-690,-34.25,market_close,81.6,0
425,gex-lt-3m,T000233,short,2025-04-15 09:01:00,2025-04-15 09:31:18,18947.25,18998.5,-1030,-51.25,stop_loss,30.3,0
426,gex-level-fade,T000296,short,2025-04-15 09:40:00,2025-04-15 09:42:38,19059,19078.5,-395,-19.5,stop_loss,2.6,0
427,gex-level-fade,T000297,short,2025-04-15 10:12:00,2025-04-15 10:18:53,19128,19017.5,2205,110.5,take_profit,6.9,0
428,gex-level-fade,T000299,long,2025-04-15 10:27:29,2025-04-15 10:34:35,18934.75,19036.25,2025,101.5,take_profit,7.1,0
429,gex-lt-3m,T000234,short,2025-04-15 14:16:00,2025-04-15 14:25:19,18885,18936.25,-1030,-51.25,stop_loss,9.3,0
430,gex-level-fade,T000300,long,2025-04-16 09:15:00,2025-04-16 09:19:03,18626.75,18607.25,-395,-19.5,stop_loss,4.1,0
431,gex-lt-3m,T000235,short,2025-04-16 09:31:00,2025-04-16 09:37:08,18613,18664.25,-1030,-51.25,stop_loss,6.1,0
432,gex-lt-3m,T000236,short,2025-04-16 09:40:00,2025-04-16 09:55:22,18655.25,18535.5,2390,119.75,take_profit,15.4,0
433,gex-level-fade,T000303,long,2025-04-16 10:01:36,2025-04-16 10:25:31,18523.25,18623.25,1995,100,take_profit,23.9,0
434,gex-lt-3m,T000237,long,2025-04-16 15:01:00,2025-04-16 15:07:35,18224.75,18174,-1020,-50.75,stop_loss,6.6,0
435,gex-lt-3m,T000238,long,2025-04-16 15:31:00,2025-04-16 15:50:00,18174.5,18295.25,2410,120.75,take_profit,19,0
436,gex-lt-3m,T000239,short,2025-04-17 07:37:02,2025-04-17 08:03:01,18499.5,18551,-1035,-51.5,stop_loss,26,0
437,gex-level-fade,T000304,long,2025-04-17 09:01:00,2025-04-17 09:03:41,18508.75,18489.25,-395,-19.5,stop_loss,2.7,0
438,gex-level-fade,T000305,long,2025-04-17 09:15:00,2025-04-17 09:26:03,18500.75,18481.25,-395,-19.5,stop_loss,11.1,0
439,gex-level-fade,T000306,long,2025-04-17 09:47:00,2025-04-17 09:51:01,18382,18482.5,2005,100.5,take_profit,4,0
440,gex-level-fade,T000307,long,2025-04-17 10:20:08,2025-04-17 10:21:27,18376.25,18356.75,-395,-19.5,stop_loss,1.3,0
441,gex-lt-3m,T000240,long,2025-04-21 09:01:10,2025-04-21 09:37:02,18125.75,18074.25,-1035,-51.5,stop_loss,35.9,0
442,gex-lt-3m,T000241,long,2025-04-21 09:46:00,2025-04-21 09:57:40,18079,18028.25,-1020,-50.75,stop_loss,11.7,0
443,gex-level-fade,T000310,long,2025-04-21 10:01:00,2025-04-21 10:02:11,17973,17953.5,-395,-19.5,stop_loss,1.2,0
444,gex-level-fade,T000311,long,2025-04-21 10:17:00,2025-04-21 10:18:24,17922.75,17903.25,-395,-19.5,stop_loss,1.4,0
445,gex-level-fade,T000312,short,2025-04-22 09:01:20,2025-04-22 09:30:00,18140.5,18160,-395,-19.5,stop_loss,28.7,0
446,gex-level-fade,T000313,short,2025-04-22 09:31:38,2025-04-22 09:40:08,18140.5,18160,-395,-19.5,stop_loss,8.5,0
447,gex-lt-3m,T000242,long,2025-04-22 09:46:00,2025-04-22 11:04:24,18242.75,18363,2400,120.25,take_profit,78.4,0
448,gex-lt-3m,T000243,short,2025-04-22 11:46:00,2025-04-22 11:58:42,18302.25,18353,-1020,-50.75,stop_loss,12.7,0
449,gex-lt-3m,T000244,short,2025-04-22 14:43:00,2025-04-22 15:21:26,18365,18285.25,1590,79.75,take_profit,38.4,0
450,gex-lt-3m,T000245,short,2025-04-22 15:31:00,2025-04-22 15:44:07,18281.5,18332,-1015,-50.5,stop_loss,13.1,0
451,gex-level-fade,T000316,short,2025-04-23 09:31:06,2025-04-23 09:32:02,18972,18991.5,-395,-19.5,stop_loss,0.9,0
452,gex-level-fade,T000317,short,2025-04-23 09:38:00,2025-04-23 09:38:03,19083.85,19103.35,-395,-19.5,stop_loss,0.1,0
453,gex-flip-ivpct,T000040,long,2025-04-23 09:40:00,2025-04-23 09:40:00,18992.75,19005.75,255,13,fib_retrace,0,0
454,gex-level-fade,T000318,short,2025-04-23 09:45:01,2025-04-23 09:48:15,19064.94,19084.44,-395,-19.5,stop_loss,3.2,0
455,gex-level-fade,T000319,short,2025-04-23 09:52:00,2025-04-23 09:55:13,19116.75,19012.5,2080,104.25,take_profit,3.2,0
456,gex-lt-3m,T000246,short,2025-04-23 12:16:00,2025-04-23 12:36:19,18820.75,18872,-1030,-51.25,stop_loss,20.3,0
457,gex-level-fade,T000321,short,2025-04-24 09:29:04,2025-04-24 09:31:16,18865.75,18885.25,-395,-19.5,stop_loss,2.2,0
458,gex-level-fade,T000322,short,2025-04-24 09:38:00,2025-04-24 09:40:28,18894.5,18914,-395,-19.5,stop_loss,2.5,0
459,gex-level-fade,T000323,short,2025-04-24 10:01:00,2025-04-24 10:05:43,19066.5,19086,-395,-19.5,stop_loss,4.7,0
460,gex-level-fade,T000324,short,2025-04-24 10:11:00,2025-04-24 10:14:01,19061,19080.5,-395,-19.5,stop_loss,3,0
461,gex-level-fade,T000325,short,2025-04-24 10:21:00,2025-04-24 10:23:28,19107.75,19127.25,-395,-19.5,stop_loss,2.5,0
462,gex-lt-3m,T000247,short,2025-04-24 11:31:23,2025-04-24 11:52:43,19136.75,19188.25,-1035,-51.5,stop_loss,21.3,0
463,gex-level-fade,T000326,long,2025-04-25 09:01:00,2025-04-25 09:05:00,19226.25,19252.25,515,26,preempted,4,1
464,gex-flip-ivpct,T000041,long,2025-04-25 09:05:00,2025-04-25 09:05:00,19252.25,19255.5,60,3.25,fib_retrace,0,0
465,gex-level-fade,T000327,short,2025-04-25 09:44:00,2025-04-25 09:45:27,19298,19317.5,-395,-19.5,stop_loss,1.5,0
466,gex-level-fade,T000328,long,2025-04-25 09:52:03,2025-04-25 09:53:34,19256,19236.5,-395,-19.5,stop_loss,1.5,0
467,gex-level-fade,T000329,short,2025-04-25 10:08:00,2025-04-25 10:09:13,19351.25,19370.75,-395,-19.5,stop_loss,1.2,0
468,gex-level-fade,T000330,short,2025-04-25 10:17:00,2025-04-25 10:17:41,19364,19383.5,-395,-19.5,stop_loss,0.7,0
469,gex-flip-ivpct,T000042,long,2025-04-25 10:20:00,2025-04-25 10:22:07,19359,19297.5,-1235,-61.5,stop_loss,2.1,0
470,gex-lt-3m,T000248,short,2025-04-25 10:31:00,2025-04-25 10:36:49,19263.75,19314.25,-1015,-50.5,stop_loss,5.8,0
471,gex-lt-3m,T000249,short,2025-04-25 11:01:00,2025-04-25 11:10:36,19315.25,19366.75,-1035,-51.5,stop_loss,9.6,0
472,gex-lt-3m,T000250,short,2025-04-25 11:46:01,2025-04-25 11:58:13,19325.5,19377,-1035,-51.5,stop_loss,12.2,0
473,gex-lt-3m,T000251,short,2025-04-25 12:43:00,2025-04-25 13:10:27,19454.25,19505.5,-1030,-51.25,stop_loss,27.5,0
474,gex-level-fade,T000332,short,2025-04-28 09:04:04,2025-04-28 09:23:25,19550,19569.5,-395,-19.5,stop_loss,19.4,0
475,gex-level-fade,T000333,short,2025-04-28 09:29:00,2025-04-28 09:31:15,19552.5,19572,-395,-19.5,stop_loss,2.3,0
476,gex-level-fade,T000334,short,2025-04-28 09:42:00,2025-04-28 09:43:31,19558,19577.5,-395,-19.5,stop_loss,1.5,0
477,gex-level-fade,T000335,short,2025-04-28 09:54:00,2025-04-28 10:00:05,19550.25,19450,2000,100.25,take_profit,6.1,0
478,gex-lt-3m,T000252,long,2025-04-28 11:31:00,2025-04-28 12:10:28,19336.5,19285.75,-1020,-50.75,stop_loss,39.5,0
479,gex-lt-3m,T000253,long,2025-04-28 14:16:00,2025-04-28 15:22:10,19386,19506.5,2405,120.5,take_profit,66.2,0
480,gex-level-fade,T000336,long,2025-04-29 09:09:00,2025-04-29 09:09:56,19410.5,19391,-395,-19.5,stop_loss,0.9,0
481,gex-level-fade,T000337,long,2025-04-29 09:32:07,2025-04-29 09:35:26,19445.5,19426,-395,-19.5,stop_loss,3.3,0
482,gex-level-fade,T000338,short,2025-04-29 09:45:00,2025-04-29 09:45:55,19472.75,19492.25,-395,-19.5,stop_loss,0.9,0
483,gex-level-fade,T000340,short,2025-04-29 10:05:09,2025-04-29 10:05:21,19546,19565.5,-395,-19.5,stop_loss,0.2,0
484,gex-level-fade,T000341,short,2025-04-29 10:13:00,2025-04-29 10:13:54,19552,19571.5,-395,-19.5,stop_loss,0.9,0
485,gex-level-fade,T000342,long,2025-04-30 09:01:03,2025-04-30 09:07:08,19257.45,19237.95,-395,-19.5,stop_loss,6.1,0
486,gex-level-fade,T000343,long,2025-04-30 09:31:00,2025-04-30 09:37:46,19237.75,19218.25,-395,-19.5,stop_loss,6.8,0
487,gex-level-fade,T000344,long,2025-04-30 09:57:00,2025-04-30 09:59:00,19129,19109.5,-395,-19.5,stop_loss,2,0
488,gex-level-fade,T000346,long,2025-04-30 10:02:09,2025-04-30 10:03:13,19180.04,19160.54,-395,-19.5,stop_loss,1.1,0
489,gex-lt-3m,T000254,long,2025-04-30 10:16:00,2025-04-30 11:03:11,19260.25,19380.25,2395,120,take_profit,47.2,0
490,gex-flip-ivpct,T000043,long,2025-04-30 13:00:00,2025-04-30 13:10:07,19438.25,19377,-1230,-61.25,stop_loss,10.1,0
491,gex-lt-3m,T000255,long,2025-04-30 14:16:00,2025-04-30 14:29:33,19543.5,19493,-1015,-50.5,stop_loss,13.6,0
492,gex-lt-3m,T000256,short,2025-05-01 09:01:00,2025-05-01 09:40:10,19961.25,19900.25,1215,61,take_profit,39.2,0
493,gex-level-fade,T000350,long,2025-05-01 09:46:00,2025-05-01 09:55:44,19942.25,19922.75,-395,-19.5,stop_loss,9.7,0
494,gex-level-fade,T000351,long,2025-05-01 10:00:00,2025-05-01 10:27:07,19877,19988.25,2220,111.25,take_profit,27.1,0
495,gex-level-fade,T000352,short,2025-05-01 10:29:00,2025-05-01 10:36:17,20003.25,20022.75,-395,-19.5,stop_loss,7.3,0
496,gex-lt-3m,T000257,short,2025-05-01 10:49:00,2025-05-01 11:14:05,20041.5,20093,-1035,-51.5,stop_loss,25.1,0
497,gex-lt-3m,T000258,short,2025-05-01 11:16:00,2025-05-01 11:44:07,20093.25,20032.25,1215,61,take_profit,28.1,0
498,gex-lt-3m,T000259,short,2025-05-01 11:46:00,2025-05-01 12:16:57,20036.5,19916.75,2390,119.75,take_profit,31,0
499,gex-lt-3m,T000260,short,2025-05-01 14:25:00,2025-05-01 15:54:00,20005,19945.75,1180,59.25,max_hold_time,89,0
500,gex-flip-ivpct,T000044,long,2025-05-02 04:35:00,2025-05-02 04:55:44,19936.25,19875,-1230,-61.25,stop_loss,20.7,0
501,gex-lt-3m,T000261,long,2025-05-02 07:01:00,2025-05-02 08:30:00,19927,20026.25,1980,99.25,max_hold_time,89,0
502,gex-lt-3m,T000262,long,2025-05-02 08:31:00,2025-05-02 10:00:00,20025,20067.5,845,42.5,max_hold_time,89,0
503,gex-level-fade,T000355,short,2025-05-02 10:11:00,2025-05-02 10:16:00,20144.25,20152.75,-175,-8.5,preempted,5,1
504,gex-lt-3m,T000263,short,2025-05-02 10:16:00,2025-05-02 11:45:00,20152.75,20185.75,-665,-33,max_hold_time,89,0
505,gex-lt-3m,T000264,short,2025-05-02 12:01:00,2025-05-02 12:01:12,20195.75,20246.5,-1020,-50.75,stop_loss,0.2,0
506,gex-lt-3m,T000265,short,2025-05-02 12:46:00,2025-05-02 13:26:23,20257,20197.25,1190,59.75,take_profit,40.4,0
507,gex-lt-3m,T000266,short,2025-05-02 15:16:00,2025-05-02 15:49:09,20212.75,20153,1190,59.75,take_profit,33.2,0
508,gex-level-fade,T000358,short,2025-05-05 09:02:00,2025-05-05 09:34:30,20017.5,20037,-395,-19.5,stop_loss,32.5,0
509,gex-level-fade,T000359,short,2025-05-05 09:41:42,2025-05-05 09:43:43,20012.25,20031.75,-395,-19.5,stop_loss,2,0
510,gex-level-fade,T000360,short,2025-05-05 09:49:21,2025-05-05 10:00:00,20053.25,20072.75,-395,-19.5,stop_loss,10.7,0
511,gex-level-fade,T000361,short,2025-05-05 10:01:00,2025-05-05 10:01:29,20093,20112.5,-395,-19.5,stop_loss,0.5,0
512,gex-lt-3m,T000267,short,2025-05-05 10:16:00,2025-05-05 11:04:06,20067.75,20119.25,-1035,-51.5,stop_loss,48.1,0
513,gex-lt-3m,T000268,long,2025-05-06 08:31:00,2025-05-06 09:51:00,19822,19770.5,-1035,-51.5,stop_loss,80,0
514,gex-level-fade,T000366,long,2025-05-06 10:21:00,2025-05-06 10:31:00,19879.25,19890.25,215,11,preempted,10,1
515,gex-lt-3m,T000269,long,2025-05-06 10:31:00,2025-05-06 12:00:00,19890.25,19900,190,9.75,max_hold_time,89,0
516,gex-lt-3m,T000270,long,2025-05-06 12:01:00,2025-05-06 12:14:22,19900.25,20020,2390,119.75,take_profit,13.4,0
517,gex-lt-3m,T000271,long,2025-05-06 12:31:00,2025-05-06 12:57:17,19911.25,19860.25,-1025,-51,stop_loss,26.3,0
518,gex-lt-3m,T000272,long,2025-05-06 14:16:00,2025-05-06 15:45:00,19885.5,19969,1665,83.5,max_hold_time,89,0
519,gex-flip-ivpct,T000045,long,2025-05-07 04:20:05,2025-05-07 07:36:00,19982.25,19998.75,325,16.5,fib_retrace,195.9,0
520,gex-level-fade,T000368,long,2025-05-07 09:23:03,2025-05-07 09:30:02,19908,19888.5,-395,-19.5,stop_loss,7,0
521,gex-level-fade,T000370,short,2025-05-07 09:42:21,2025-05-07 09:57:08,19921,19940.5,-395,-19.5,stop_loss,14.8,0
522,gex-level-fade,T000371,short,2025-05-07 10:08:43,2025-05-07 10:23:55,19944.75,19964.25,-395,-19.5,stop_loss,15.2,0
523,gex-lt-3m,T000273,short,2025-05-07 10:31:00,2025-05-07 10:52:13,19970.25,19889.75,1605,80.5,take_profit,21.2,0
524,gex-lt-3m,T000274,long,2025-05-07 14:22:00,2025-05-07 14:57:00,19745.25,19866.25,2415,121,take_profit,35,0
525,gex-lt-3m,T000275,long,2025-05-07 15:34:00,2025-05-07 15:42:00,19792.25,19912.25,2395,120,take_profit,8,0
526,gex-lt-3m,T000276,long,2025-05-07 15:43:00,2025-05-07 15:46:16,20009,19957.75,-1030,-51.25,stop_loss,3.3,0
527,gex-flip-ivpct,T000046,long,2025-05-08 04:05:02,2025-05-08 07:42:00,20172.5,20205.75,660,33.25,fib_retrace,217,0
528,gex-lt-3m,T000277,short,2025-05-08 08:01:00,2025-05-08 08:37:26,20203.25,20143.25,1195,60,take_profit,36.4,0
529,gex-lt-3m,T000278,short,2025-05-08 08:46:00,2025-05-08 09:05:38,20173.25,20174.5,-30,-1.25,preempted,19.6,1
530,gex-flip-ivpct,T000047,short,2025-05-08 09:05:38,2025-05-08 11:18:00,20174.5,20101.75,1450,72.75,fib_retrace,132.4,0
531,gex-lt-3m,T000279,short,2025-05-08 11:52:00,2025-05-08 12:51:16,20281,20332.5,-1035,-51.5,stop_loss,59.3,0
532,gex-lt-3m,T000280,short,2025-05-08 14:16:00,2025-05-08 15:21:41,20276.75,20328.25,-1035,-51.5,stop_loss,65.7,0
533,gex-flip-ivpct,T000048,short,2025-05-09 04:05:00,2025-05-09 07:26:37,20191,20251.5,-1215,-60.5,stop_loss,201.6,0
534,gex-lt-3m,T000282,short,2025-05-09 07:31:00,2025-05-09 08:06:10,20180.25,20231.75,-1035,-51.5,stop_loss,35.2,0
535,gex-lt-3m,T000283,short,2025-05-09 08:10:04,2025-05-09 09:35:34,20217.75,20269.25,-1035,-51.5,stop_loss,85.5,0
536,gex-level-fade,T000377,long,2025-05-09 09:53:00,2025-05-09 10:16:00,20207.75,20237.25,585,29.5,preempted,23,1
537,gex-lt-3m,T000284,short,2025-05-09 10:16:00,2025-05-09 10:24:06,20237.25,20177.5,1190,59.75,take_profit,8.1,0
538,gex-flip-ivpct,T000049,long,2025-05-09 10:35:00,2025-05-09 10:38:38,20126.5,20066,-1215,-60.5,stop_loss,3.6,0
539,gex-flip-ivpct,T000050,short,2025-05-09 12:00:00,2025-05-09 13:42:00,20170.25,20132.25,755,38,fib_retrace,102,0
540,gex-level-fade,T000378,long,2025-05-12 09:31:00,2025-05-12 09:31:11,20865.75,20846.25,-395,-19.5,stop_loss,0.2,0
541,gex-level-fade,T000379,short,2025-05-12 10:14:00,2025-05-12 10:28:19,20835.76,20735.76,1995,100,take_profit,14.3,0
542,gex-flip-ivpct,T000051,long,2025-05-13 04:20:00,2025-05-13 08:30:01,20854.5,21054.75,4000,200.25,take_profit,250,0
543,gex-level-fade,T000380,short,2025-05-13 09:40:00,2025-05-13 09:50:37,21065.75,21085.25,-395,-19.5,stop_loss,10.6,0
544,gex-level-fade,T000381,short,2025-05-13 10:02:00,2025-05-13 10:06:05,21132,21151.5,-395,-19.5,stop_loss,4.1,0
545,gex-flip-ivpct,T000052,long,2025-05-14 05:05:00,2025-05-14 05:55:00,21247.25,21262,290,14.75,fib_retrace,50,0
546,gex-lt-3m,T000286,long,2025-05-14 07:46:00,2025-05-14 09:15:00,21347.75,21340.75,-145,-7,max_hold_time,89,0
547,gex-lt-3m,T000287,long,2025-05-14 09:46:00,2025-05-14 09:48:36,21331.75,21280.25,-1035,-51.5,stop_loss,2.6,0
548,gex-lt-3m,T000288,long,2025-05-14 09:58:01,2025-05-14 11:27:00,21288.75,21367.5,1570,78.75,max_hold_time,89,0
549,gex-flip-ivpct,T000053,long,2025-05-14 11:35:01,2025-05-14 12:38:00,21376.75,21387.25,205,10.5,fib_retrace,63,0
550,gex-flip-ivpct,T000054,long,2025-05-15 04:15:00,2025-05-15 05:11:39,21257.25,21195.75,-1235,-61.5,stop_loss,56.7,0
551,gex-lt-3m,T000289,long,2025-05-15 07:31:01,2025-05-15 08:27:43,21298.75,21247.5,-1030,-51.25,stop_loss,56.7,0
552,gex-lt-3m,T000290,long,2025-05-15 08:46:00,2025-05-15 09:49:15,21301,21251.75,-990,-49.25,stop_loss,63.3,0
553,gex-flip-ivpct,T000055,long,2025-05-15 10:30:00,2025-05-15 12:47:24,21287.75,21488,4000,200.25,take_profit,137.4,0
554,gex-lt-3m,T000294,long,2025-05-15 14:16:00,2025-05-15 15:21:39,21416,21365,-1025,-51,stop_loss,65.7,0
555,gex-lt-3m,T000295,long,2025-05-15 15:31:00,2025-05-15 15:55:00,21344.25,21380.75,725,36.5,market_close,24,0
556,gex-lt-3m,T000296,long,2025-05-16 08:46:00,2025-05-16 09:41:47,21450.25,21399.5,-1020,-50.75,stop_loss,55.8,0
557,gex-lt-3m,T000297,long,2025-05-16 09:46:02,2025-05-16 10:35:12,21425.5,21374,-1035,-51.5,stop_loss,49.2,0
558,gex-lt-3m,T000298,long,2025-05-16 10:46:00,2025-05-16 12:15:00,21355.5,21442.5,1735,87,max_hold_time,89,0
559,gex-lt-3m,T000299,short,2025-05-16 12:28:00,2025-05-16 13:27:00,21431.75,21456,-490,-24.25,max_hold_time,59,0
560,gex-flip-ivpct,T000056,long,2025-05-19 04:20:19,2025-05-19 07:29:00,21163.75,21180.5,330,16.75,fib_retrace,188.7,0
561,gex-flip-ivpct,T000057,long,2025-05-19 09:05:00,2025-05-19 10:02:18,21199.75,21400,4000,200.25,take_profit,57.3,0
562,gex-level-fade,T000391,long,2025-05-19 10:17:00,2025-05-19 10:22:39,21451.75,21432.25,-395,-19.5,stop_loss,5.7,0
563,gex-level-fade,T000392,long,2025-05-19 10:27:00,2025-05-19 10:28:06,21405.25,21385.75,-395,-19.5,stop_loss,1.1,0
564,gex-flip-ivpct,T000058,long,2025-05-19 11:05:01,2025-05-19 11:47:00,21409.5,21434.25,490,24.75,fib_retrace,42,0
565,gex-level-fade,T000393,long,2025-05-20 09:28:00,2025-05-20 09:31:00,21416.5,21432,305,15.5,preempted,3,1
566,gex-lt-3m,T000304,long,2025-05-20 09:31:00,2025-05-20 09:47:23,21432,21381,-1025,-51,stop_loss,16.4,0
567,gex-level-fade,T000395,long,2025-05-20 09:48:00,2025-05-20 10:00:00,21365.25,21394.75,585,29.5,preempted,12,1
568,gex-flip-ivpct,T000059,long,2025-05-20 10:00:00,2025-05-20 10:58:00,21394.75,21410.5,310,15.75,fib_retrace,58,0
569,gex-flip-ivpct,T000060,long,2025-05-21 05:50:04,2025-05-21 08:06:00,21278.75,21301.75,455,23,fib_retrace,135.9,0
570,gex-lt-3m,T000307,long,2025-05-21 08:16:00,2025-05-21 09:35:00,21308.75,21319.25,205,10.5,preempted,79,1
571,gex-flip-ivpct,T000061,long,2025-05-21 09:35:00,2025-05-21 11:14:23,21319.25,21519.25,3995,200,take_profit,99.4,0
572,gex-lt-3m,T000309,short,2025-05-21 11:31:00,2025-05-21 13:00:00,21518.75,21523.25,-95,-4.5,max_hold_time,89,0
573,gex-lt-3m,T000310,long,2025-05-21 14:16:00,2025-05-21 14:21:03,21247.75,21196.25,-1035,-51.5,stop_loss,5.1,0
574,gex-lt-3m,T000311,long,2025-05-21 15:16:00,2025-05-21 15:21:45,21139.5,21088.25,-1030,-51.25,stop_loss,5.8,0
575,gex-lt-3m,T000312,long,2025-05-21 15:25:00,2025-05-21 15:50:00,21095.5,21215.25,2390,119.75,take_profit,25,0
576,gex-lt-3m,T000313,long,2025-05-21 15:58:00,2025-05-21 15:58:01,21174,21181,135,7,market_close,0,0
577,gex-lt-3m,T000314,long,2025-05-22 08:04:00,2025-05-22 09:00:04,21083.5,21203.5,2395,120,take_profit,56.1,0
578,gex-level-fade,T000399,short,2025-05-22 09:01:00,2025-05-22 09:06:24,21208,21227.5,-395,-19.5,stop_loss,5.4,0
579,gex-level-fade,T000400,short,2025-05-22 09:15:00,2025-05-22 09:32:17,21198.75,21218.25,-395,-19.5,stop_loss,17.3,0
580,gex-level-fade,T000401,short,2025-05-22 09:42:00,2025-05-22 09:46:00,21198.5,21177,425,21.5,preempted,4,1
581,gex-lt-3m,T000315,long,2025-05-22 09:46:00,2025-05-22 10:00:02,21177,21297,2395,120,take_profit,14,0
582,gex-level-fade,T000404,long,2025-05-22 10:22:01,2025-05-22 10:22:26,21241.28,21221.78,-395,-19.5,stop_loss,0.4,0
583,gex-lt-3m,T000316,long,2025-05-22 11:01:05,2025-05-22 12:30:00,21240,21264.75,490,24.75,max_hold_time,88.9,0
584,gex-lt-3m,T000317,short,2025-05-23 08:01:00,2025-05-23 08:24:03,20800.75,20741,1190,59.75,take_profit,23.1,0
585,gex-level-fade,T000406,short,2025-05-23 09:28:14,2025-05-23 09:30:04,20840,20859.5,-395,-19.5,stop_loss,1.8,0
586,gex-level-fade,T000408,long,2025-05-23 09:43:40,2025-05-23 09:45:48,20889.89,20870.39,-395,-19.5,stop_loss,2.1,0
587,gex-level-fade,T000409,short,2025-05-23 10:13:00,2025-05-23 11:37:07,20978.25,20997.75,-395,-19.5,stop_loss,84.1,0
588,gex-lt-3m,T000318,long,2025-05-23 14:01:10,2025-05-23 15:22:48,21052.75,21001.25,-1035,-51.5,stop_loss,81.6,0
589,gex-lt-3m,T000319,long,2025-05-23 15:25:00,2025-05-23 15:54:20,21015.25,20965,-1010,-50.25,stop_loss,29.3,0
590,gex-level-fade,T000410,long,2025-05-26 09:26:00,2025-05-26 10:35:16,21254,21234.5,-395,-19.5,stop_loss,69.3,0
591,gex-level-fade,T000411,short,2025-05-27 09:18:00,2025-05-27 09:35:26,21305,21205,1995,100,take_profit,17.4,0
592,gex-level-fade,T000412,long,2025-05-27 09:47:03,2025-05-27 10:11:08,21253.75,21353.75,1995,100,take_profit,24.1,0
593,gex-level-fade,T000413,short,2025-05-27 10:27:01,2025-05-27 11:28:23,21377.25,21396.75,-395,-19.5,stop_loss,61.4,0
594,gex-lt-3m,T000320,short,2025-05-27 12:28:00,2025-05-27 13:48:48,21420.5,21471.25,-1020,-50.75,stop_loss,80.8,0
595,gex-lt-3m,T000321,short,2025-05-27 14:01:00,2025-05-27 15:30:00,21481,21432.75,960,48.25,max_hold_time,89,0
596,gex-lt-3m,T000322,short,2025-05-28 07:16:00,2025-05-28 08:45:00,21506.5,21535.25,-580,-28.75,max_hold_time,89,0
597,gex-lt-3m,T000323,short,2025-05-28 08:46:00,2025-05-28 09:50:43,21535,21475.25,1190,59.75,take_profit,64.7,0
598,gex-level-fade,T000415,long,2025-05-28 09:58:00,2025-05-28 10:21:50,21462.5,21443,-395,-19.5,stop_loss,23.8,0
599,gex-lt-3m,T000324,long,2025-05-28 10:31:00,2025-05-28 12:00:00,21450.75,21445.25,-115,-5.5,max_hold_time,89,0
600,gex-lt-3m,T000325,long,2025-05-28 12:01:00,2025-05-28 13:30:00,21445.5,21473.5,555,28,max_hold_time,89,0
601,gex-lt-3m,T000326,short,2025-05-29 07:16:00,2025-05-29 07:50:14,21730,21669.5,1205,60.5,take_profit,34.2,0
602,gex-lt-3m,T000327,short,2025-05-29 08:01:00,2025-05-29 09:30:00,21660.5,21649.75,210,10.75,max_hold_time,89,0
603,gex-lt-3m,T000328,long,2025-05-29 09:55:00,2025-05-29 10:04:03,21545.75,21494.25,-1035,-51.5,stop_loss,9.1,0
