date,quarter,kind,dir,entry,pen,dist_lvl,level,stop,target,outcome,pnl,R,risk,mfe,mae
2025-03-07,2025Q1,RN2,-1,5783.75,6.21,-0.29,5784.04,5791.25,5772.5,target,11.25,1.5,7.5,12.25,5.25
2025-03-10,2025Q1,RN0,-1,5635.0,6.0,-0.0,5635.0,5642.0,5624.5,target,10.5,1.5,7.0,10.5,0.5
2025-03-10,2025Q1,RN1,1,5667.25,5.31,-0.44,5666.81,5660.5,5677.38,stop,-7.25,-1.074,6.75,2.5,7.25
2025-03-10,2025Q1,RN1,1,5667.5,5.56,-0.69,5666.81,5660.25,5678.38,stop,-7.75,-1.069,7.25,0.25,7.5
2025-03-10,2025Q1,RN1,1,5669.0,4.56,-2.19,5666.81,5661.25,5680.62,stop,-8.25,-1.065,7.75,1.0,7.75
2025-03-10,2025Q1,RN4,-1,5676.0,5.1,-0.9,5676.9,5683.0,5665.5,target,10.5,1.5,7.0,11.0,2.25
2025-03-10,2025Q1,RN2,1,5681.5,4.29,-0.46,5681.04,5675.75,5690.12,stop,-6.25,-1.087,5.75,2.75,5.75
2025-03-11,2025Q1,RN2,1,5586.0,6.87,-0.13,5585.87,5578.0,5598.0,stop,-8.5,-1.062,8.0,5.25,9.5
2025-03-11,2025Q1,RN3,-1,5615.5,5.48,-0.27,5615.77,5622.25,5605.38,stop,-7.25,-1.074,6.75,1.75,8.0
2025-03-12,2025Q1,RN4,-1,5590.5,4.51,-0.74,5591.24,5596.75,5581.12,stop,-6.75,-1.08,6.25,1.75,6.5
2025-03-12,2025Q1,RN0,-1,5638.0,5.14,-1.86,5639.86,5646.0,5626.0,target,12.0,1.5,8.0,12.75,6.0
2025-03-13,2025Q1,RN1,1,5518.25,5.03,-1.47,5516.78,5510.75,5529.5,target,11.25,1.5,7.5,11.25,2.0
2025-03-13,2025Q1,RN0,-1,5539.75,5.16,-0.59,5540.34,5546.5,5529.62,target,10.12,1.5,6.75,10.25,2.25
2025-03-13,2025Q1,RN0,1,5540.75,4.84,-0.41,5540.34,5534.5,5550.12,stop,-6.75,-1.08,6.25,1.5,6.5
2025-03-13,2025Q1,RN3,-1,5543.0,5.85,-0.9,5543.9,5550.75,5531.38,stop,-8.25,-1.065,7.75,0.0,8.5
2025-03-14,2025Q1,RN3,-1,5592.0,6.87,-0.38,5592.38,5600.25,5579.62,stop,-8.75,-1.061,8.25,2.25,8.25
2025-03-14,2025Q1,RN0,-1,5631.5,6.16,-0.34,5631.84,5639.0,5620.25,target,11.25,1.5,7.5,11.75,3.25
2025-03-17,2025Q1,RN1,1,5701.0,4.37,-0.88,5700.12,5694.75,5710.38,target,9.38,1.5,6.25,9.5,0.0
2025-03-17,2025Q1,RN2,1,5702.0,5.34,-0.16,5701.84,5695.5,5711.75,target,9.75,1.5,6.5,10.0,4.75
2025-03-17,2025Q1,RN2,1,5703.0,4.59,-1.16,5701.84,5696.25,5713.12,target,10.12,1.5,6.75,10.25,1.0
2025-03-17,2025Q1,RN3,-1,5735.5,5.23,-1.02,5736.52,5742.75,5724.62,stop,-7.75,-1.069,7.25,1.25,7.25
2025-03-18,2025Q1,RN0,1,5659.25,5.94,-0.06,5659.19,5652.25,5669.75,stop,-7.5,-1.071,7.0,9.5,7.0
2025-03-18,2025Q1,RN0,1,5659.75,4.69,-0.56,5659.19,5653.5,5669.12,stop,-6.75,-1.08,6.25,1.0,6.5
2025-03-18,2025Q1,RN1,-1,5673.5,4.93,-0.32,5673.82,5679.75,5664.12,target,9.38,1.5,6.25,9.5,4.5
2025-03-18,2025Q1,RN1,1,5675.25,5.07,-1.43,5673.82,5667.75,5686.5,stop,-8.0,-1.067,7.5,6.0,7.5
2025-03-19,2025Q1,RN1,-1,5709.0,6.46,-0.54,5709.54,5717.0,5697.0,stop,-8.5,-1.062,8.0,0.75,8.0
2025-03-19,2025Q1,RN4,-1,5709.0,4.65,-2.35,5711.35,5717.0,5697.0,stop,-8.5,-1.062,8.0,0.75,8.0
2025-03-19,2025Q1,RN1,-1,5709.5,4.71,-0.04,5709.54,5715.25,5700.88,stop,-6.25,-1.087,5.75,6.5,5.75
2025-03-19,2025Q1,RN4,-1,5710.0,5.15,-1.35,5711.35,5717.5,5698.75,target,11.25,1.5,7.5,11.75,4.0
2025-03-19,2025Q1,RN4,-1,5711.25,7.4,-0.1,5711.35,5719.75,5698.5,stop,-9.0,-1.059,8.5,8.25,8.5
2025-03-19,2025Q1,RN2,-1,5713.0,5.59,-0.16,5713.16,5719.75,5702.88,stop,-7.25,-1.074,6.75,10.0,6.75
2025-03-20,2025Q1,RN4,1,5711.75,5.99,-0.01,5711.74,5704.75,5722.25,stop,-7.5,-1.071,7.0,8.25,7.25
2025-03-21,2025Q1,RN2,-1,5671.25,4.32,-1.18,5672.43,5677.75,5661.5,stop,-7.0,-1.077,6.5,9.0,7.0
2025-03-21,2025Q1,RN2,-1,5672.25,6.07,-0.18,5672.43,5679.5,5661.38,target,10.88,1.5,7.25,11.0,3.0
2025-03-21,2025Q1,RN1,-1,5692.0,4.64,-0.86,5692.86,5698.5,5682.25,stop,-7.0,-1.077,6.5,0.25,6.5
2025-03-21,2025Q1,RN1,1,5693.5,4.61,-0.64,5692.86,5687.25,5702.88,eod,2.75,0.44,6.25,5.25,3.25
2025-03-24,2025Q1,RN4,-1,5808.75,5.83,-0.42,5809.17,5816.0,5797.88,stop,-7.75,-1.069,7.25,2.25,7.25
2025-03-25,2025Q1,RN0,1,5814.0,4.49,-0.01,5813.99,5808.5,5822.25,eod,7.25,1.318,5.5,8.0,2.75
2025-03-25,2025Q1,RN2,-1,5821.25,5.22,-1.78,5823.03,5829.25,5809.25,timeout,1.0,0.125,8.0,10.75,0.5
2025-03-25,2025Q1,RN2,1,5824.25,5.28,-1.22,5823.03,5816.75,5835.5,stop,-8.0,-1.067,7.5,0.75,8.75
2025-03-26,2025Q1,RN1,1,5749.75,6.63,-0.12,5749.63,5742.0,5761.38,eod,6.25,0.806,7.75,9.75,6.5
2025-03-26,2025Q1,RN3,1,5778.75,4.44,-1.81,5776.94,5771.5,5789.62,stop,-7.75,-1.069,7.25,6.75,7.5
2025-03-27,2025Q1,RN3,1,5726.0,5.09,-0.91,5725.09,5719.0,5736.5,target,10.5,1.5,7.0,11.5,2.5
2025-03-27,2025Q1,RN0,-1,5747.0,4.81,-2.44,5749.44,5755.25,5734.62,stop,-8.75,-1.061,8.25,0.75,8.25
2025-03-27,2025Q1,RN0,1,5750.0,5.19,-0.56,5749.44,5743.25,5760.12,target,10.12,1.5,6.75,10.25,2.75
2025-03-28,2025Q1,RN1,1,5626.75,4.91,-0.09,5626.66,5620.75,5635.75,stop,-6.5,-1.083,6.0,6.25,6.0
2025-03-28,2025Q1,RN1,1,5628.5,4.91,-1.84,5626.66,5620.75,5640.12,stop,-8.25,-1.065,7.75,8.0,7.75
2025-03-31,2025Q1,RN3,1,5540.75,6.13,-0.87,5539.88,5532.75,5552.75,target,12.0,1.5,8.0,12.0,5.75
2025-03-31,2025Q1,RN3,1,5542.0,4.88,-2.12,5539.88,5534.0,5554.0,target,12.0,1.5,8.0,12.25,4.0
2025-03-31,2025Q1,RN1,-1,5581.5,4.6,-2.9,5584.4,5590.0,5568.75,stop,-9.0,-1.059,8.5,3.75,8.5
2025-03-31,2025Q1,RN1,-1,5584.25,6.85,-0.15,5584.4,5592.25,5572.25,stop,-8.5,-1.062,8.0,6.5,8.5
2025-03-31,2025Q1,RN4,-1,5648.25,4.69,-1.81,5650.06,5655.75,5637.0,stop,-8.0,-1.067,7.5,2.5,7.5
2025-04-01,2025Q2,RN1,1,5632.75,5.59,-1.41,5631.34,5624.75,5644.75,target,12.0,1.5,8.0,12.0,0.25
2025-04-02,2025Q2,RN1,-1,5682.0,4.81,-0.44,5682.44,5688.25,5672.62,stop,-6.75,-1.08,6.25,9.0,6.25
2025-04-02,2025Q2,RN1,1,5682.5,7.19,-0.06,5682.44,5674.25,5694.88,target,12.38,1.5,8.25,12.75,1.5
2025-04-02,2025Q2,RN4,1,5695.75,5.88,-0.87,5694.88,5688.0,5707.38,stop,-8.25,-1.065,7.75,1.5,7.75
2025-04-04,2025Q2,RN3,1,5239.0,5.09,-0.16,5238.84,5232.75,5248.38,stop,-6.75,-1.08,6.25,1.0,6.75
2025-04-04,2025Q2,RN3,1,5240.0,5.09,-1.16,5238.84,5232.75,5250.88,stop,-7.75,-1.069,7.25,9.25,7.25
2025-04-07,2025Q2,RN4,-1,5020.5,4.41,-1.59,5022.09,5027.5,5010.0,target,10.5,1.5,7.0,11.5,4.75
2025-04-10,2025Q2,RN1,1,5318.75,6.06,-0.94,5317.81,5310.75,5330.75,target,12.0,1.5,8.0,12.0,4.5
2025-04-11,2025Q2,RN0,-1,5376.75,4.5,-2.25,5379.0,5384.5,5365.12,target,11.62,1.5,7.75,11.75,1.5
2025-04-11,2025Q2,RN0,-1,5378.75,6.0,-0.25,5379.0,5386.0,5367.88,stop,-7.75,-1.069,7.25,8.25,7.25
2025-04-14,2025Q2,RN3,-1,5466.0,4.68,-1.07,5467.07,5472.75,5455.88,stop,-7.25,-1.074,6.75,6.75,7.0
2025-04-14,2025Q2,RN2,-1,5468.25,4.49,-2.01,5470.26,5475.75,5457.0,eod,-1.0,-0.133,7.5,9.0,6.0
2025-04-15,2025Q2,RN1,1,5430.0,4.81,-1.94,5428.06,5422.25,5441.62,target,11.62,1.5,7.75,12.25,2.0
2025-04-15,2025Q2,RN0,-1,5458.0,4.84,-2.16,5460.16,5466.0,5446.0,stop,-8.5,-1.062,8.0,2.5,8.0
2025-04-15,2025Q2,RN0,-1,5458.75,4.84,-1.41,5460.16,5466.0,5447.88,stop,-7.75,-1.069,7.25,5.0,7.25
2025-04-15,2025Q2,RN3,-1,5476.25,5.65,-0.1,5476.35,5483.0,5466.12,target,10.12,1.5,6.75,10.75,2.75
2025-04-17,2025Q2,RN2,1,5290.5,4.5,-0.5,5290.0,5284.5,5299.5,target,9.0,1.5,6.0,9.25,1.5
2025-04-17,2025Q2,RN3,1,5329.5,6.95,-0.3,5329.2,5321.25,5341.88,stop,-8.75,-1.061,8.25,6.25,8.5
2025-04-17,2025Q2,RN3,1,5330.75,5.7,-1.55,5329.2,5322.5,5343.12,target,12.38,1.5,8.25,12.5,7.5
2025-04-17,2025Q2,RN4,-1,5333.5,5.01,-0.49,5333.99,5340.0,5323.75,target,9.75,1.5,6.5,10.0,2.25
2025-04-21,2025Q2,RN2,1,5163.75,4.69,-1.81,5161.94,5156.25,5175.0,target,11.25,1.5,7.5,11.25,1.0
2025-04-21,2025Q2,RN1,1,5213.75,5.36,-0.14,5213.61,5207.25,5223.5,stop,-7.0,-1.077,6.5,0.5,6.75
2025-04-22,2025Q2,RN3,1,5269.5,6.82,-0.43,5269.07,5261.25,5281.88,target,12.38,1.5,8.25,12.75,0.25
2025-04-23,2025Q2,RN0,1,5393.0,5.39,-0.11,5392.89,5386.5,5402.75,stop,-7.0,-1.077,6.5,1.25,6.5
2025-04-23,2025Q2,RN1,-1,5427.0,4.94,-0.31,5427.31,5433.25,5417.62,target,9.38,1.5,6.25,16.75,3.25
2025-04-23,2025Q2,RN1,1,5428.25,5.31,-0.94,5427.31,5421.0,5439.12,stop,-7.75,-1.069,7.25,0.25,8.0
2025-04-25,2025Q2,RN2,1,5497.5,5.9,-0.1,5497.4,5490.5,5508.0,stop,-7.5,-1.071,7.0,5.75,7.25
2025-04-25,2025Q2,RN0,-1,5517.0,5.49,-0.76,5517.76,5524.25,5506.12,target,10.88,1.5,7.25,11.0,5.0
2025-04-25,2025Q2,RN0,-1,5517.5,6.99,-0.26,5517.76,5525.75,5505.12,target,12.38,1.5,8.25,12.5,0.25
2025-04-25,2025Q2,RN4,1,5538.75,4.79,-2.46,5536.29,5530.5,5551.12,eod,0.5,0.061,8.25,2.0,1.0
2025-04-28,2025Q2,RN4,1,5498.25,5.33,-0.92,5497.33,5491.0,5509.12,target,10.88,1.5,7.25,11.0,3.0
2025-04-28,2025Q2,RN1,1,5508.5,4.49,-0.26,5508.24,5502.75,5517.12,stop,-6.25,-1.087,5.75,1.5,5.75
2025-04-29,2025Q2,RN3,-1,5532.75,5.73,-1.77,5534.52,5541.25,5520.0,stop,-9.0,-1.059,8.5,1.5,11.75
2025-04-30,2025Q2,RN1,1,5521.75,4.79,-0.96,5520.79,5515.0,5531.88,stop,-7.25,-1.074,6.75,0.0,7.25
2025-04-30,2025Q2,RN0,-1,5560.75,4.86,-0.14,5560.89,5566.75,5551.75,target,9.0,1.5,6.0,9.0,1.5
2025-05-01,2025Q2,RN2,1,5640.5,4.59,-0.16,5640.34,5634.75,5649.12,stop,-6.25,-1.087,5.75,1.5,5.75
2025-05-01,2025Q2,RN2,1,5641.0,6.84,-0.66,5640.34,5632.5,5653.75,target,12.75,1.5,8.5,13.5,1.0
2025-05-01,2025Q2,RN3,-1,5658.25,4.74,-0.51,5658.76,5664.5,5648.88,stop,-6.75,-1.08,6.25,5.75,6.25
2025-05-01,2025Q2,RN3,1,5660.25,4.76,-1.49,5658.76,5653.0,5671.12,stop,-7.75,-1.069,7.25,1.25,7.25
2025-05-01,2025Q2,RN1,-1,5661.75,6.35,-0.15,5661.9,5669.25,5650.5,target,11.25,1.5,7.5,11.25,4.0
2025-05-02,2025Q2,RN1,1,5708.5,5.16,-1.34,5707.16,5701.0,5719.75,eod,6.0,0.8,7.5,11.0,4.75
2025-05-02,2025Q2,RN4,1,5710.5,4.39,-0.61,5709.89,5704.5,5719.5,target,9.0,1.5,6.0,9.0,3.25
2025-05-02,2025Q2,RN4,1,5710.75,5.89,-0.86,5709.89,5703.0,5722.38,timeout,6.75,0.871,7.75,9.75,5.25
2025-05-02,2025Q2,RN4,1,5711.75,4.89,-1.86,5709.89,5704.0,5723.38,stop,-8.25,-1.065,7.75,4.0,7.75
2025-05-02,2025Q2,RN0,-1,5712.75,7.28,-0.22,5712.97,5721.25,5700.0,stop,-9.0,-1.059,8.5,0.5,8.75
2025-05-05,2025Q2,RN0,-1,5682.75,4.25,-1.0,5683.75,5689.0,5673.38,stop,-6.75,-1.08,6.25,0.5,6.25
2025-05-05,2025Q2,RN2,-1,5699.0,6.67,-0.58,5699.58,5707.25,5686.62,target,12.38,1.5,8.25,14.5,1.0
2025-05-06,2025Q2,RN4,1,5614.0,5.09,-1.91,5612.09,5606.0,5626.0,target,12.0,1.5,8.0,12.0,5.5
2025-05-06,2025Q2,RN0,-1,5625.25,4.36,-1.14,5626.39,5631.75,5615.5,stop,-7.0,-1.077,6.5,0.0,6.5
2025-05-06,2025Q2,RN0,1,5627.0,6.14,-0.61,5626.39,5619.25,5638.62,target,11.62,1.5,7.75,11.75,3.5
2025-05-06,2025Q2,RN2,-1,5650.0,4.32,-2.18,5652.18,5657.5,5638.75,stop,-8.0,-1.067,7.5,1.0,7.5
2025-05-07,2025Q2,RN3,1,5605.75,5.42,-0.58,5605.17,5598.75,5616.25,stop,-7.5,-1.071,7.0,3.25,7.25
2025-05-07,2025Q2,RN1,1,5614.75,6.07,-1.18,5613.57,5606.5,5627.12,target,12.38,1.5,8.25,15.25,4.5
2025-05-08,2025Q2,RN1,1,5679.75,4.44,-0.06,5679.69,5674.25,5688.0,stop,-6.0,-1.091,5.5,4.5,5.75
2025-05-08,2025Q2,RN2,-1,5733.5,7.38,-0.12,5733.62,5742.0,5720.75,target,12.75,1.5,8.5,13.0,2.5
2025-05-08,2025Q2,RN3,-1,5733.75,5.84,-1.41,5735.16,5742.0,5721.38,target,12.38,1.5,8.25,12.5,2.25
2025-05-09,2025Q2,RN2,1,5669.25,5.99,-0.76,5668.49,5661.5,5680.88,target,11.62,1.5,7.75,12.0,3.25
2025-05-09,2025Q2,RN1,1,5680.25,5.04,-0.46,5679.79,5673.75,5690.0,stop,-7.0,-1.077,6.5,0.25,6.5
2025-05-09,2025Q2,RN0,1,5699.75,5.98,-0.77,5698.98,5692.0,5711.38,stop,-8.25,-1.065,7.75,9.0,7.75
2025-05-12,2025Q2,RN3,1,5823.25,5.82,-1.68,5821.57,5814.75,5836.0,target,12.75,1.5,8.5,13.0,0.0
2025-05-12,2025Q2,RN0,1,5823.75,6.12,-0.13,5823.62,5816.5,5834.62,stop,-7.75,-1.069,7.25,5.5,7.25
2025-05-12,2025Q2,RN2,-1,5828.75,5.7,-0.05,5828.8,5835.5,5818.62,stop,-7.25,-1.074,6.75,0.5,6.75
2025-05-12,2025Q2,RN2,1,5831.0,4.3,-2.2,5828.8,5823.5,5842.25,stop,-8.0,-1.067,7.5,9.75,7.5
2025-05-13,2025Q2,RN3,1,5919.0,6.66,-0.09,5918.91,5911.25,5930.62,stop,-8.25,-1.065,7.75,8.0,7.75
2025-05-14,2025Q2,RN1,1,5898.75,5.02,-1.23,5897.52,5891.5,5909.62,target,10.88,1.5,7.25,11.0,2.5
2025-05-14,2025Q2,RN0,1,5902.0,4.63,-0.12,5901.88,5896.25,5910.62,stop,-6.25,-1.087,5.75,0.0,5.75
2025-05-15,2025Q2,RN0,-1,5900.0,5.32,-0.18,5900.18,5906.5,5890.25,target,9.75,1.5,6.5,10.0,0.75
2025-05-16,2025Q2,RN1,1,5931.75,6.46,-0.54,5931.21,5923.75,5943.75,target,12.0,1.5,8.0,12.0,2.25
2025-05-16,2025Q2,RN2,-1,5937.75,4.96,-1.79,5939.54,5945.5,5926.12,stop,-8.25,-1.065,7.75,2.5,8.75
2025-05-16,2025Q2,RN4,-1,5941.75,6.19,-0.31,5942.06,5949.25,5930.5,target,11.25,1.5,7.5,11.25,0.0
2025-05-19,2025Q2,RN2,-1,5957.75,5.62,-1.38,5959.13,5965.75,5945.75,timeout,-0.5,-0.062,8.0,11.25,3.0
2025-05-20,2025Q2,RN2,1,5943.0,5.85,-0.9,5942.1,5935.25,5954.62,stop,-8.25,-1.065,7.75,3.75,7.75
2025-05-20,2025Q2,RN3,1,5950.0,4.44,-2.81,5947.19,5941.75,5962.38,stop,-8.75,-1.061,8.25,2.0,8.25
2025-05-20,2025Q2,RN4,1,5960.25,4.34,-0.91,5959.34,5954.0,5969.62,stop,-6.75,-1.08,6.25,4.5,6.25
2025-05-20,2025Q2,RN4,1,5960.75,5.59,-1.41,5959.34,5952.75,5972.75,timeout,4.75,0.594,8.0,10.25,5.75
2025-05-22,2025Q2,RN0,1,5855.0,5.46,-0.04,5854.96,5848.5,5864.75,target,9.75,1.5,6.5,10.25,5.75
2025-05-22,2025Q2,RN0,1,5855.75,4.71,-0.79,5854.96,5849.25,5865.5,stop,-7.0,-1.077,6.5,4.25,8.5
2025-05-22,2025Q2,RN1,-1,5859.0,5.73,-1.02,5860.02,5866.75,5847.38,stop,-8.25,-1.065,7.75,7.25,7.75
2025-05-22,2025Q2,RN3,-1,5887.25,5.35,-0.4,5887.65,5894.0,5877.12,stop,-7.25,-1.074,6.75,1.75,7.0
2025-05-23,2025Q2,RN2,-1,5806.5,4.57,-2.43,5808.93,5814.5,5794.5,target,12.0,1.5,8.0,12.0,4.0
2025-05-23,2025Q2,RN2,-1,5808.25,5.57,-0.68,5808.93,5815.5,5797.38,target,10.88,1.5,7.25,11.25,5.5
2025-05-23,2025Q2,RN2,-1,5808.75,7.07,-0.18,5808.93,5817.0,5796.38,stop,-8.75,-1.061,8.25,4.5,8.25
2025-05-23,2025Q2,RN1,1,5824.25,4.55,-0.7,5823.55,5818.0,5833.62,target,9.38,1.5,6.25,9.5,1.75
2025-05-26,2025Q2,RN4,1,5876.25,4.64,-0.61,5875.64,5870.0,5885.62,target,9.38,1.5,6.25,9.5,0.25
2025-05-27,2025Q2,RN3,-1,5933.5,4.26,-0.99,5934.49,5939.75,5924.12,timeout,1.0,0.16,6.25,6.25,4.25
2025-05-28,2025Q2,RN0,1,5920.75,6.42,-0.33,5920.42,5913.0,5932.38,timeout,1.0,0.129,7.75,6.0,7.0
2025-05-28,2025Q2,RN1,1,5929.75,5.62,-0.38,5929.37,5922.75,5940.25,stop,-7.5,-1.071,7.0,1.5,7.0
2025-05-28,2025Q2,RN4,1,5936.0,4.36,-1.89,5934.11,5928.75,5946.88,stop,-7.75,-1.069,7.25,0.0,7.25
2025-05-30,2025Q2,RN0,1,5900.75,4.34,-1.91,5898.84,5893.5,5911.62,stop,-7.75,-1.069,7.25,7.0,7.5
2025-05-30,2025Q2,RN4,-1,5914.75,4.35,-1.4,5916.15,5921.5,5904.62,target,10.12,1.5,6.75,10.5,1.75
2025-05-30,2025Q2,RN2,-1,5925.5,5.31,-1.94,5927.44,5933.75,5913.12,eod,5.0,0.606,8.25,10.0,1.5
2025-06-02,2025Q2,RN0,1,5892.5,4.41,-0.84,5891.66,5886.25,5901.88,stop,-6.75,-1.08,6.25,3.75,6.5
2025-06-02,2025Q2,RN4,-1,5908.5,5.36,-2.14,5910.64,5917.0,5895.75,timeout,3.25,0.382,8.5,7.0,8.25
2025-06-02,2025Q2,RN4,-1,5909.25,6.11,-1.39,5910.64,5917.75,5896.5,stop,-9.0,-1.059,8.5,7.75,9.0
2025-06-02,2025Q2,RN4,-1,5909.5,5.36,-1.14,5910.64,5917.0,5898.25,stop,-8.0,-1.067,7.5,8.0,8.75
2025-06-05,2025Q2,RN3,1,5966.75,5.03,-1.72,5965.03,5959.0,5978.38,target,11.62,1.5,7.75,13.25,4.5
2025-06-05,2025Q2,RN1,1,5994.75,5.9,-0.1,5994.65,5987.75,6005.25,stop,-7.5,-1.071,7.0,4.25,7.0
2025-06-06,2025Q2,RN4,1,5991.25,4.83,-1.92,5989.33,5983.5,6002.88,target,11.62,1.5,7.75,11.75,4.0
2025-06-06,2025Q2,RN3,1,5992.0,7.2,-0.3,5991.7,5983.5,6004.75,target,12.75,1.5,8.5,12.75,4.75
2025-06-06,2025Q2,RN2,1,6004.5,4.34,-0.66,6003.84,5998.5,6013.5,stop,-6.5,-1.083,6.0,5.75,6.0
2025-06-06,2025Q2,RN1,1,6005.75,5.32,-0.93,6004.82,5998.5,6016.62,stop,-7.75,-1.069,7.25,4.5,7.25
2025-06-09,2025Q2,RN0,1,6009.0,5.99,-0.01,6008.99,6002.0,6019.5,target,10.5,1.5,7.0,10.5,0.0
2025-06-09,2025Q2,RN4,-1,6013.25,6.09,-0.16,6013.41,6020.5,6002.38,timeout,1.5,0.207,7.25,7.75,2.0
2025-06-11,2025Q2,RN3,1,6042.0,4.53,-1.22,6040.78,6035.25,6052.12,stop,-7.25,-1.074,6.75,2.5,8.0
2025-06-11,2025Q2,RN2,1,6047.75,5.51,-0.24,6047.51,6041.0,6057.88,stop,-7.25,-1.074,6.75,2.25,8.0
2025-06-11,2025Q2,RN0,-1,6051.25,6.35,-0.9,6052.15,6059.5,6038.88,target,12.38,1.5,8.25,12.5,3.75
2025-06-11,2025Q2,RN0,1,6052.25,6.15,-0.1,6052.15,6045.0,6063.12,stop,-7.75,-1.069,7.25,4.0,7.25
2025-06-12,2025Q2,RN0,-1,6034.5,5.28,-1.97,6036.47,6042.75,6022.12,stop,-8.75,-1.061,8.25,1.0,8.25
2025-06-12,2025Q2,RN3,-1,6040.0,4.73,-0.27,6040.27,6046.0,6031.0,stop,-6.5,-1.083,6.0,0.0,6.75
2025-06-12,2025Q2,RN2,-1,6042.5,4.75,-0.5,6043.0,6048.75,6033.12,stop,-6.75,-1.08,6.25,5.5,6.25
2025-06-12,2025Q2,RN2,1,6044.5,5.5,-1.5,6043.0,6036.5,6056.5,timeout,0.25,0.031,8.0,5.0,4.75
2025-06-13,2025Q2,RN3,1,5995.5,5.33,-0.42,5995.08,5988.75,6005.62,stop,-7.25,-1.074,6.75,5.0,7.25
2025-06-13,2025Q2,RN4,-1,6007.5,5.95,-0.05,6007.55,6014.5,5997.0,target,10.5,1.5,7.0,10.75,3.5
2025-06-13,2025Q2,RN4,1,6007.75,4.55,-0.2,6007.55,6002.0,6016.38,target,8.62,1.5,5.75,10.0,1.25
2025-06-13,2025Q2,RN0,-1,6020.75,6.8,-0.7,6021.45,6029.25,6008.0,stop,-9.0,-1.059,8.5,0.5,8.5
2025-06-16,2025Q2,RN2,-1,6102.75,6.22,-0.03,6102.78,6110.0,6091.88,timeout,3.5,0.483,7.25,6.5,5.0
2025-06-16,2025Q2,RN4,-1,6103.0,4.57,-1.43,6104.43,6110.0,6092.5,timeout,2.25,0.321,7.0,6.75,4.75
2025-06-18,2025Q2,RN4,1,6033.5,6.43,-0.82,6032.68,6025.25,6045.88,target,12.38,1.5,8.25,12.5,4.0
2025-06-18,2025Q2,RN0,1,6061.25,5.41,-0.09,6061.16,6054.75,6071.0,stop,-7.0,-1.077,6.5,3.75,6.5
2025-06-18,2025Q2,RN1,-1,6067.0,6.7,-0.05,6067.05,6074.75,6055.38,timeout,2.0,0.258,7.75,8.75,3.5
2025-06-19,2025Q2,RN3,1,5978.25,4.84,-0.41,5977.84,5972.0,5987.62,timeout,0.0,0.0,6.25,8.5,3.25
2025-06-19,2025Q2,RN1,1,5982.0,6.65,-0.1,5981.9,5974.25,5993.62,stop,-8.25,-1.065,7.75,2.5,8.5
2025-06-19,2025Q2,RN1,1,5982.75,4.65,-0.85,5981.9,5976.25,5992.5,stop,-7.0,-1.077,6.5,7.25,7.5
2025-06-20,2025Q2,RN4,1,6023.75,4.84,-1.16,6022.59,6016.75,6034.25,target,10.5,1.5,7.0,10.75,4.5
2025-06-20,2025Q2,RN1,1,6038.75,5.85,-0.15,6038.6,6031.75,6049.25,stop,-7.5,-1.071,7.0,3.5,7.0
2025-06-20,2025Q2,RN0,1,6048.75,5.84,-0.66,6048.09,6041.25,6060.0,stop,-8.0,-1.067,7.5,1.5,7.5
2025-06-23,2025Q2,RN1,1,6032.25,4.69,-1.06,6031.19,6025.5,6042.38,target,10.12,1.5,6.75,10.25,2.25
2025-06-23,2025Q2,RN3,-1,6065.25,4.73,-0.52,6065.77,6071.5,6055.88,eod,-1.25,-0.2,6.25,4.0,4.5
2025-06-24,2025Q2,RN1,-1,6133.5,4.65,-0.1,6133.6,6139.25,6124.88,stop,-6.25,-1.087,5.75,0.5,5.75
2025-06-25,2025Q2,RN3,1,6137.0,5.15,-1.1,6135.9,6129.75,6147.88,timeout,1.5,0.207,7.25,7.0,1.0
2025-06-25,2025Q2,RN2,1,6146.25,5.78,-0.47,6145.78,6139.0,6157.12,timeout,-1.0,-0.138,7.25,2.25,3.75
2025-06-25,2025Q2,RN1,1,6154.5,6.16,-0.09,6154.41,6147.25,6165.38,stop,-7.75,-1.069,7.25,5.0,7.25
2025-06-25,2025Q2,RN1,1,6154.75,4.41,-0.34,6154.41,6149.0,6163.38,stop,-6.25,-1.087,5.75,4.75,7.25
2025-06-25,2025Q2,RN1,1,6156.0,4.66,-1.59,6154.41,6148.75,6166.88,stop,-7.75,-1.069,7.25,3.5,7.75
2025-06-26,2025Q2,RN2,1,6165.25,4.67,-0.33,6164.92,6159.25,6174.25,stop,-6.5,-1.083,6.0,0.5,6.0
2025-06-26,2025Q2,RN2,1,6165.5,5.67,-0.58,6164.92,6158.25,6176.38,target,10.88,1.5,7.25,11.0,1.0
2025-06-26,2025Q2,RN3,-1,6180.0,4.29,-0.71,6180.71,6186.0,6171.0,stop,-6.5,-1.083,6.0,5.75,6.0
2025-06-27,2025Q2,RN4,1,6216.75,5.15,-1.6,6215.15,6209.0,6228.38,stop,-8.25,-1.065,7.75,0.75,8.5
2025-06-30,2025Q2,RN0,1,6235.75,5.15,-0.1,6235.65,6229.5,6245.12,stop,-6.75,-1.08,6.25,2.75,6.25
2025-06-30,2025Q2,RN0,1,6236.75,4.4,-1.1,6235.65,6230.25,6246.5,timeout,4.25,0.654,6.5,5.25,5.25
2025-07-01,2025Q3,RN4,-1,6241.75,5.59,-1.16,6242.91,6249.5,6230.12,target,11.62,1.5,7.75,11.75,3.25
