t_et,spot,up,dn,d_up_pct,d_dn_pct,p_up_fair,up_rank,dn_rank,sentiment,hour_et,winner,bars_to_touch,censor,symbol
2023-03-09 22:00:00,11953.75,11973.34,11870.58,0.164,0.696,0.8094,2,1,BEARISH,22,up,260,,NQH3
2023-03-09 23:00:00,11944.0,12081.88,11934.88,1.154,0.076,0.062,3,2,BEARISH,23,down,1,,NQH3
2023-03-10 00:00:00,11941.75,12080.72,11912.56,1.164,0.244,0.1736,4,1,BEARISH,00,up,509,,NQH3
2023-03-10 01:00:00,11953.5,12063.2,11930.38,0.918,0.193,0.1741,3,1,BEARISH,01,down,34,,NQH3
2023-03-10 02:00:00,11950.5,12044.15,11927.42,0.784,0.193,0.1977,3,1,BEARISH,02,up,281,,NQH3
2023-03-10 03:00:00,11974.0,12032.0,11938.02,0.484,0.3,0.3828,3,1,BULLISH,03,up,214,,NQH3
2023-03-10 04:00:00,11978.25,12018.31,11944.42,0.334,0.282,0.4578,3,1,BULLISH,04,up,30,,NQH3
2023-03-10 05:00:00,12002.0,12011.0,11971.99,0.075,0.25,0.7693,3,1,BULLISH,05,up,7,,NQH3
2023-03-10 06:00:00,11999.0,12032.35,11970.24,0.278,0.24,0.463,4,3,BULLISH,06,up,34,,NQH3
2023-03-10 07:00:00,12024.75,12222.61,12009.48,1.645,0.127,0.0716,5,1,BULLISH,07,down,33,,NQH3
2023-03-10 08:00:00,12014.75,12026.21,11994.66,0.095,0.167,0.6368,1,2,BULLISH,08,down,2,,NQH3
2023-03-10 09:00:00,12059.25,12212.74,12016.02,1.273,0.358,0.2198,5,4,BULLISH,09,down,13,,NQH3
2023-03-10 10:00:00,11948.75,11969.88,11918.34,0.177,0.255,0.59,2,3,BULLISH,10,up,5,,NQH3
2023-03-10 11:00:00,12000.25,12196.6,11984.28,1.636,0.133,0.0752,5,2,BULLISH,11,down,13,,NQH3
2023-03-10 12:00:00,11981.75,11990.7,11925.16,0.075,0.472,0.8634,4,3,BULLISH,12,down,9,,NQH3
2023-03-10 15:00:00,11883.0,11909.66,11876.98,0.224,0.051,0.1842,2,3,BEARISH,15,down,0,,NQH3
2023-03-12 18:00:00,11889.25,11945.15,11846.14,0.47,0.363,0.4354,4,3,BEARISH,18,up,14,,NQH3
2023-03-12 19:00:00,11967.5,12112.62,11929.87,1.213,0.314,0.2059,5,4,BULLISH,19,down,592,,NQH3
2023-03-12 20:00:00,11995.75,12078.37,11896.67,0.689,0.826,0.5453,5,4,BULLISH,20,up,365,,NQH3
2023-03-12 21:00:00,11982.25,12102.57,11924.91,1.004,0.479,0.3228,5,4,BULLISH,21,down,473,,NQH3
2023-03-12 22:00:00,11972.75,12060.64,11884.9,0.734,0.734,0.4999,5,4,BULLISH,22,up,68,,NQH3
2023-03-12 23:00:00,12048.0,12083.96,11912.06,0.298,1.128,0.7908,5,4,BULLISH,23,up,191,,NQH3
2023-03-13 00:00:00,12053.0,12077.41,11958.86,0.203,0.781,0.7941,5,1,BULLISH,00,up,125,,NQH3
2023-03-13 01:00:00,12045.5,12070.99,12030.13,0.212,0.128,0.3762,5,1,BULLISH,01,up,18,,NQH3
2023-03-13 04:00:00,12033.5,12051.36,11926.32,0.148,0.891,0.8572,5,3,BULLISH,04,down,53,,NQH3
2023-03-13 05:00:00,11929.0,11938.06,11910.83,0.076,0.152,0.6673,3,4,BEARISH,05,up,1,,NQH3
2023-03-13 07:00:00,11975.5,12022.41,11943.5,0.392,0.267,0.4055,5,1,BEARISH,07,down,24,,NQH3
2023-03-13 08:00:00,11950.0,12004.5,11933.3,0.456,0.14,0.2346,2,1,BEARISH,08,down,1,,NQH3
2023-03-13 09:00:00,11909.75,11927.62,11881.82,0.15,0.235,0.6098,3,4,BEARISH,09,down,2,,NQM3
2023-03-13 21:00:00,11970.75,11983.96,11944.56,0.11,0.219,0.6647,3,5,BULLISH,21,up,19,,NQH3
2023-03-14 00:00:00,12117.25,12145.7,12037.74,0.235,0.656,0.7365,1,3,BULLISH,00,up,444,,NQM3
2023-03-14 01:00:00,12110.5,12121.81,12053.1,0.093,0.474,0.8354,2,3,BULLISH,01,up,10,,NQM3
2023-03-14 02:00:00,12090.5,12135.51,12081.26,0.372,0.076,0.1703,2,3,BULLISH,02,down,10,,NQM3
2023-03-14 03:00:00,12116.75,12141.58,12083.79,0.205,0.272,0.5703,2,3,BULLISH,03,down,17,,NQM3
2023-03-14 04:00:00,12094.5,12138.38,12085.14,0.363,0.077,0.1758,2,3,BULLISH,04,down,1,,NQM3
2023-03-14 06:00:00,12091.5,12130.85,12056.77,0.325,0.287,0.4688,2,1,BEARISH,06,up,80,,NQM3
2023-03-14 07:00:00,12109.25,12124.16,12091.53,0.123,0.146,0.5431,2,3,BULLISH,07,up,16,,NQM3
2023-03-14 14:00:00,12247.5,12302.67,12237.58,0.45,0.081,0.1524,1,2,BULLISH,14,down,0,,NQM3
2023-03-14 15:00:00,12242.0,12274.83,12202.9,0.268,0.319,0.5436,2,3,BEARISH,15,down,8,,NQM3
2023-03-14 20:00:00,12324.75,12346.94,12292.86,0.18,0.259,0.5897,2,1,BEARISH,20,up,126,,NQM3
2023-03-14 21:00:00,12325.5,12359.38,12307.65,0.275,0.145,0.3451,2,1,BEARISH,21,up,67,,NQM3
2023-03-14 22:00:00,12337.0,12356.25,12322.4,0.156,0.118,0.4313,2,1,BULLISH,22,up,7,,NQM3
2023-03-15 00:00:00,12346.5,12364.22,12111.81,0.144,1.901,0.9298,1,4,BEARISH,00,up,127,,NQM3
2023-03-15 01:00:00,12345.25,12352.51,12125.69,0.059,1.778,0.968,3,4,BEARISH,01,up,67,,NQM3
2023-03-15 02:00:00,12332.0,12354.32,12132.94,0.181,1.614,0.8992,3,4,BEARISH,02,up,7,,NQM3
2023-03-15 03:00:00,12357.5,12375.89,12348.81,0.149,0.07,0.3209,3,1,BEARISH,03,down,17,,NQM3
2023-03-15 04:00:00,12338.25,12361.98,12162.49,0.192,1.425,0.881,2,4,BEARISH,04,up,16,,NQM3
2023-03-15 05:00:00,12330.25,12349.9,12178.08,0.159,1.234,0.8856,1,4,BEARISH,05,down,97,,NQM3
2023-03-15 06:00:00,12255.25,12339.54,12186.96,0.688,0.557,0.4476,1,4,BEARISH,06,down,37,,NQM3
2023-03-15 07:00:00,12146.25,12182.34,12045.62,0.297,0.828,0.736,4,5,BEARISH,07,up,27,,NQM3
2023-03-15 08:00:00,12154.75,12197.99,12058.11,0.356,0.795,0.6909,4,5,BEARISH,08,up,29,,NQM3
2023-03-15 09:00:00,12156.75,12202.87,12061.51,0.379,0.783,0.6737,4,5,BEARISH,09,up,21,,NQM3
2023-03-15 10:00:00,12212.25,12339.94,12170.16,1.046,0.345,0.2479,3,1,BEARISH,10,down,34,,NQM3
2023-03-15 11:00:00,12220.25,12312.06,12211.14,0.751,0.075,0.0903,3,4,BULLISH,11,down,69,,NQM3
2023-03-15 12:00:00,12266.5,12312.98,12221.55,0.379,0.366,0.4916,3,4,BULLISH,12,down,7,,NQM3
2023-03-15 13:00:00,12201.0,12226.27,12134.57,0.207,0.544,0.7244,4,2,BULLISH,13,up,4,,NQM3
2023-03-15 14:00:00,12281.0,12289.06,12238.32,0.066,0.348,0.8412,3,4,BULLISH,14,up,18,,NQM3
2023-03-15 22:00:00,12434.0,12468.7,12393.42,0.279,0.326,0.5391,1,2,BULLISH,22,down,299,,NQM3
2023-03-15 23:00:00,12436.75,12445.18,12337.43,0.068,0.799,0.9218,2,4,BULLISH,23,up,113,,NQM3
2023-03-16 00:00:00,12431.25,12462.86,12347.26,0.254,0.676,0.7266,1,4,BULLISH,00,down,554,,NQM3
2023-03-16 01:00:00,12445.75,12489.99,12359.8,0.355,0.691,0.6602,1,4,BULLISH,01,down,461,,NQM3
2023-03-16 02:00:00,12433.0,12465.41,12368.58,0.261,0.518,0.6653,1,4,BULLISH,02,down,401,,NQM3
2023-03-16 03:00:00,12393.25,12450.86,12380.95,0.465,0.099,0.1759,1,4,BEARISH,03,up,54,,NQM3
2023-03-16 04:00:00,12453.5,12512.81,12436.96,0.476,0.133,0.2181,2,1,BEARISH,04,down,5,,NQM3
2023-03-16 05:00:00,12418.5,12429.69,12394.86,0.09,0.19,0.6787,1,4,BEARISH,05,down,18,,NQM3
2023-03-16 06:00:00,12397.5,12404.4,12376.35,0.056,0.171,0.754,4,3,BEARISH,06,up,2,,NQM3
2023-03-16 07:00:00,12412.5,12451.31,12386.89,0.313,0.206,0.3975,2,3,BEARISH,07,down,5,,NQM3
2023-03-16 09:00:00,12370.25,12403.89,12243.9,0.272,1.021,0.7897,3,5,BEARISH,09,up,55,,NQM3
2023-03-16 10:00:00,12416.75,12438.23,12400.73,0.173,0.129,0.4272,4,1,BEARISH,10,down,4,,NQM3
2023-03-16 16:00:00,12704.25,12723.48,12630.77,0.151,0.578,0.7926,1,2,BULLISH,16,up,20,,NQM3
2023-03-16 18:00:00,12697.5,12741.73,12651.36,0.348,0.363,0.5106,1,2,BULLISH,18,up,432,,NQM3
2023-03-16 21:00:00,12706.25,12733.59,12684.47,0.215,0.171,0.4434,2,1,BULLISH,21,up,202,,NQM3
2023-03-16 22:00:00,12711.25,12756.33,12693.58,0.355,0.139,0.2816,2,1,BULLISH,22,up,297,,NQM3
2023-03-16 23:00:00,12708.0,12770.15,12589.72,0.489,0.931,0.6555,2,4,BEARISH,23,up,659,,NQM3
2023-03-17 00:00:00,12720.75,12786.58,12604.02,0.518,0.918,0.6394,2,4,BEARISH,00,up,600,,NQM3
2023-03-17 01:00:00,12735.5,12774.03,12725.19,0.303,0.081,0.2111,2,3,BEARISH,01,down,231,,NQM3
2023-03-17 04:00:00,12739.75,12754.45,12729.66,0.115,0.079,0.407,3,1,BEARISH,04,up,9,,NQM3
2023-03-17 05:00:00,12730.5,12746.31,12669.73,0.124,0.477,0.7935,2,4,BEARISH,05,down,206,,NQM3
2023-03-17 06:00:00,12729.0,12736.18,12683.31,0.056,0.359,0.8642,1,4,BEARISH,06,up,112,,NQM3
2023-03-17 07:00:00,12718.75,12732.78,12694.84,0.11,0.188,0.6302,1,4,BEARISH,07,up,52,,NQM3
2023-03-17 08:00:00,12738.5,12748.58,12730.32,0.079,0.064,0.448,2,1,BEARISH,08,down,0,,NQM3
2023-03-17 09:00:00,12679.75,12709.08,12531.65,0.231,1.168,0.8347,4,5,BEARISH,09,up,24,,NQM3
2023-03-17 10:00:00,12772.25,12788.24,12720.91,0.125,0.402,0.7625,3,4,BEARISH,10,up,0,,NQM3
2023-03-17 11:00:00,12622.5,12656.51,12554.08,0.269,0.542,0.668,1,5,BEARISH,11,up,15,,NQM3
2023-03-17 12:00:00,12615.5,12641.03,12561.84,0.202,0.425,0.6776,1,5,BEARISH,12,up,7,,NQM3
2023-03-17 13:00:00,12639.0,12656.38,12629.71,0.138,0.074,0.3483,2,1,BEARISH,13,up,4,,NQM3
2023-03-17 14:00:00,12693.25,12731.15,12641.27,0.299,0.41,0.5783,4,2,BEARISH,14,down,13,,NQM3
2023-03-17 15:00:00,12619.75,12731.11,12599.92,0.882,0.157,0.1512,4,1,BEARISH,15,up,119,,NQM3
2023-03-17 16:00:00,12658.75,12714.72,12582.14,0.442,0.605,0.5778,4,5,BULLISH,16,up,59,,NQM3
2023-03-19 18:00:00,12709.75,12736.3,12609.78,0.209,0.787,0.7902,4,5,BULLISH,18,down,505,,NQM3
2023-03-19 19:00:00,12699.75,12744.05,12681.17,0.349,0.146,0.2955,1,2,BULLISH,19,down,156,,NQM3
2023-03-19 20:00:00,12708.25,12755.71,12690.07,0.373,0.143,0.277,4,2,BULLISH,20,down,95,,NQM3
2023-03-19 21:00:00,12705.75,12761.24,12653.94,0.437,0.408,0.4829,4,5,BULLISH,21,down,218,,NQM3
2023-03-19 22:00:00,12682.0,12713.73,12661.01,0.25,0.166,0.3981,2,5,BEARISH,22,down,157,,NQM3
2023-03-19 23:00:00,12691.0,12726.55,12672.16,0.28,0.148,0.3464,2,5,BULLISH,23,down,28,,NQM3
2023-03-20 02:00:00,12652.25,12694.38,12624.62,0.333,0.218,0.3961,3,1,BEARISH,02,down,21,,NQM3
2023-03-20 06:00:00,12640.0,12676.69,12625.71,0.29,0.113,0.2803,3,1,BEARISH,06,up,7,,NQM3
2023-03-20 07:00:00,12654.5,12666.86,12620.48,0.098,0.269,0.7335,3,1,BEARISH,07,down,43,,NQM3
2023-03-20 08:00:00,12642.5,12654.15,12615.7,0.092,0.212,0.697,3,1,BEARISH,08,up,34,,NQM3
2023-03-20 09:00:00,12668.5,12759.5,12645.47,0.718,0.182,0.202,5,3,BEARISH,09,down,14,,NQM3
2023-03-20 10:00:00,12588.5,12629.67,12571.27,0.327,0.137,0.295,3,1,BEARISH,10,down,7,,NQM3
2023-03-20 11:00:00,12639.0,12763.18,12625.97,0.983,0.103,0.095,5,3,BEARISH,11,down,52,,NQM3
2023-03-20 12:00:00,12621.5,12629.99,12602.44,0.067,0.151,0.6918,3,2,BEARISH,12,down,7,,NQM3
2023-03-20 13:00:00,12637.0,12765.44,12616.38,1.016,0.163,0.1383,4,3,BEARISH,13,up,1047,,NQM3
2023-03-20 14:00:00,12652.0,12768.95,12619.36,0.924,0.258,0.2182,4,3,BEARISH,14,up,988,,NQM3
2023-03-20 15:00:00,12657.75,12772.46,12631.9,0.906,0.204,0.1839,4,1,BEARISH,15,up,928,,NQM3
2023-03-20 16:00:00,12687.25,12771.11,12641.63,0.661,0.36,0.3523,4,1,BULLISH,16,up,868,,NQM3
2023-03-20 18:00:00,12691.25,12710.15,12648.33,0.149,0.338,0.6943,1,3,BULLISH,18,up,134,,NQM3
2023-03-20 19:00:00,12696.25,12735.64,12688.52,0.31,0.061,0.164,1,2,BULLISH,19,down,14,,NQM3
2023-03-20 20:00:00,12692.5,12729.5,12646.36,0.292,0.364,0.555,1,3,BULLISH,20,up,23,,NQM3
2023-03-20 21:00:00,12702.5,12709.75,12690.21,0.057,0.097,0.629,1,2,BULLISH,21,down,5,,NQM3
2023-03-20 22:00:00,12697.5,12782.24,12690.47,0.667,0.055,0.0766,4,2,BULLISH,22,down,98,,NQM3
2023-03-20 23:00:00,12699.0,12785.72,12682.41,0.683,0.131,0.1606,4,1,BULLISH,23,up,520,,NQM3
2023-03-21 00:00:00,12695.0,12723.48,12675.71,0.224,0.152,0.4038,1,3,BULLISH,00,up,207,,NQM3
2023-03-21 01:00:00,12697.5,12704.21,12663.85,0.053,0.265,0.8337,1,3,BULLISH,01,up,3,,NQM3
2023-03-21 02:00:00,12700.75,12719.97,12669.2,0.151,0.248,0.6214,2,3,BEARISH,02,up,86,,NQM3
2023-03-21 03:00:00,12710.5,12797.09,12671.23,0.681,0.309,0.312,4,3,BEARISH,03,up,390,,NQM3
2023-03-21 04:00:00,12722.5,12734.27,12676.21,0.093,0.364,0.7973,1,3,BULLISH,04,up,144,,NQM3
2023-03-21 05:00:00,12713.0,12732.6,12685.17,0.154,0.219,0.5868,2,3,BEARISH,05,up,84,,NQM3
2023-03-21 06:00:00,12724.5,12731.07,12677.43,0.052,0.37,0.8775,1,3,BULLISH,06,up,24,,NQM3
2023-03-21 07:00:00,12727.5,12805.2,12711.81,0.61,0.123,0.168,4,2,BULLISH,07,up,151,,NQM3
2023-03-21 08:00:00,12778.75,12810.97,12732.39,0.252,0.363,0.59,4,2,BULLISH,08,up,91,,NQM3
2023-03-21 09:00:00,12764.25,12811.45,12744.93,0.37,0.151,0.2904,4,2,BULLISH,09,up,31,,NQM3
2023-03-21 10:00:00,12822.5,12855.07,12813.1,0.254,0.073,0.224,5,4,BULLISH,10,down,1,,NQM3
2023-03-21 13:00:00,12779.5,12792.92,12765.17,0.105,0.112,0.5164,2,3,BULLISH,13,up,9,,NQM3
2023-03-21 14:00:00,12785.5,12797.85,12766.78,0.097,0.146,0.6025,2,3,BULLISH,14,up,4,,NQM3
2023-03-21 15:00:00,12846.0,12868.7,12805.28,0.177,0.317,0.6421,5,4,BULLISH,15,up,37,,NQM3
2023-03-21 18:00:00,12867.25,12884.9,12822.61,0.137,0.347,0.7166,5,2,BULLISH,18,up,221,,NQM3
2023-03-21 19:00:00,12867.0,12890.02,12842.68,0.179,0.189,0.5137,5,2,BULLISH,19,down,522,,NQM3
2023-03-21 20:00:00,12868.5,12895.58,12860.92,0.21,0.059,0.2187,5,2,BULLISH,20,down,1,,NQM3
2023-03-21 21:00:00,12868.75,12891.7,12857.73,0.178,0.086,0.3244,1,2,BULLISH,21,down,367,,NQM3
2023-03-21 22:00:00,12882.0,12903.69,12866.37,0.168,0.121,0.4188,5,2,BULLISH,22,down,239,,NQM3
2023-03-21 23:00:00,12875.75,12907.06,12865.42,0.243,0.08,0.2481,5,3,BEARISH,23,down,181,,NQM3
2023-03-22 00:00:00,12876.0,12882.88,12825.41,0.053,0.393,0.8803,2,4,BEARISH,00,up,39,,NQM3
2023-03-22 01:00:00,12881.25,12907.65,12874.19,0.205,0.055,0.211,2,1,BEARISH,01,down,13,,NQM3
2023-03-22 02:00:00,12867.75,12878.19,12832.54,0.081,0.274,0.7713,1,4,BEARISH,02,down,104,,NQM3
2023-03-22 03:00:00,12870.25,12895.24,12842.29,0.194,0.217,0.528,1,4,BEARISH,03,down,42,,NQM3
2023-03-22 07:00:00,12855.0,12902.22,12842.22,0.367,0.099,0.213,3,4,BEARISH,07,down,70,,NQM3
2023-03-22 08:00:00,12851.0,12905.2,12843.34,0.422,0.06,0.1238,3,4,BEARISH,08,down,10,,NQM3
2023-03-22 09:00:00,12855.0,12900.02,12839.82,0.35,0.118,0.2522,3,2,BEARISH,09,up,80,,NQM3
2023-03-22 10:00:00,12891.5,12921.25,12873.07,0.231,0.143,0.3825,3,2,BEARISH,10,down,8,,NQM3
2023-03-22 11:00:00,12909.75,12935.13,12870.62,0.197,0.303,0.6066,5,1,BEARISH,11,up,32,,NQM3
2023-03-22 12:00:00,12930.75,12939.92,12916.57,0.071,0.11,0.6073,5,3,BEARISH,12,down,6,,NQM3
2023-03-22 13:00:00,12886.5,12912.8,12847.5,0.204,0.303,0.5972,1,4,BEARISH,13,up,29,,NQM3
2023-03-22 15:00:00,12933.5,12949.24,12902.67,0.122,0.238,0.662,5,3,BULLISH,15,down,0,,NQM3
2023-03-22 22:00:00,12739.75,12767.22,12710.93,0.216,0.226,0.512,2,1,BEARISH,22,up,45,,NQM3
2023-03-22 23:00:00,12769.25,12837.34,12747.87,0.533,0.167,0.239,3,2,BULLISH,23,up,318,,NQM3
2023-03-23 00:00:00,12769.5,12822.37,12728.2,0.414,0.323,0.4386,3,2,BULLISH,00,up,243,,NQM3
2023-03-23 01:00:00,12771.75,12824.11,12716.54,0.41,0.432,0.5132,3,2,BULLISH,01,up,184,,NQM3
2023-03-23 02:00:00,12788.0,12812.88,12776.72,0.195,0.088,0.3119,3,1,BULLISH,02,up,75,,NQM3
2023-03-23 03:00:00,12792.5,12802.04,12784.45,0.075,0.063,0.4576,3,1,BULLISH,03,up,7,,NQM3
2023-03-23 04:00:00,12813.5,12847.82,12790.59,0.268,0.179,0.4003,4,3,BULLISH,04,up,48,,NQM3
2023-03-23 05:00:00,12842.0,12855.08,12813.19,0.102,0.224,0.6878,4,1,BULLISH,05,down,79,,NQM3
2023-03-23 06:00:00,12834.25,12858.42,12785.56,0.188,0.379,0.6683,4,3,BULLISH,06,up,209,,NQM3
2023-03-23 07:00:00,12823.25,12846.68,12790.53,0.183,0.255,0.5827,2,3,BULLISH,07,up,147,,NQM3
2023-03-23 08:00:00,12810.5,12851.6,12790.67,0.321,0.155,0.3255,2,3,BULLISH,08,up,88,,NQM3
2023-03-23 09:00:00,12825.75,12853.24,12789.53,0.214,0.282,0.5685,1,3,BULLISH,09,up,28,,NQM3
2023-03-23 10:00:00,12908.25,12937.11,12871.26,0.224,0.287,0.5617,5,4,BULLISH,10,up,14,,NQM3
2023-03-23 14:00:00,12901.75,12940.65,12893.51,0.302,0.064,0.1748,2,4,BEARISH,14,down,2,,NQM3
2023-03-23 15:00:00,12863.75,12877.24,12842.47,0.105,0.165,0.612,4,2,BEARISH,15,ambiguous,0,,NQM3
2023-03-23 16:00:00,12832.25,12872.19,12788.08,0.311,0.344,0.5251,4,3,BEARISH,16,up,39,,NQM3
2023-03-23 18:00:00,12876.0,12939.06,12795.99,0.49,0.621,0.5592,5,3,BEARISH,18,down,705,,NQM3
2023-03-23 19:00:00,12849.5,12873.68,12799.58,0.188,0.388,0.6737,4,3,BEARISH,19,up,385,,NQM3
2023-03-23 20:00:00,12862.25,12874.91,12807.34,0.098,0.427,0.8126,4,2,BEARISH,20,up,325,,NQM3
2023-03-23 21:00:00,12855.5,12881.84,12823.27,0.205,0.251,0.5503,4,2,BEARISH,21,down,13,,NQM3
2023-03-23 22:00:00,12848.5,12877.2,12804.45,0.223,0.343,0.6055,4,1,BEARISH,22,up,205,,NQM3
2023-03-23 23:00:00,12852.0,12871.15,12804.46,0.149,0.37,0.7129,1,2,BEARISH,23,up,140,,NQM3
2023-03-24 00:00:00,12859.5,12883.01,12814.29,0.183,0.352,0.6579,4,2,BEARISH,00,up,86,,NQM3
2023-03-24 01:00:00,12857.0,12882.27,12833.4,0.197,0.184,0.4829,4,1,BEARISH,01,up,26,,NQM3
2023-03-24 02:00:00,12868.5,12887.12,12850.11,0.145,0.143,0.4969,4,1,BULLISH,02,up,89,,NQM3
2023-03-24 03:00:00,12869.75,12880.48,12841.62,0.083,0.219,0.7239,1,3,BULLISH,03,up,27,,NQM3
2023-03-24 04:00:00,12898.5,12919.94,12874.35,0.166,0.187,0.5297,5,4,BULLISH,04,down,4,,NQM3
2023-03-24 05:00:00,12850.25,12876.67,12833.6,0.206,0.13,0.3866,4,2,BULLISH,05,up,10,,NQM3
2023-03-24 10:00:00,12815.75,12826.86,12808.26,0.087,0.058,0.4027,3,2,BULLISH,10,up,0,,NQM3
2023-03-24 12:00:00,12827.0,12878.92,12710.45,0.405,0.909,0.6918,5,3,BULLISH,12,up,200,,NQM3
2023-03-24 13:00:00,12809.25,12855.29,12796.38,0.359,0.1,0.2185,5,4,BULLISH,13,down,1,,NQM3
2023-03-24 14:00:00,12822.0,12848.76,12789.87,0.209,0.251,0.5456,5,4,BULLISH,14,up,33,,NQM3
2023-03-24 15:00:00,12849.25,12856.22,12794.81,0.054,0.424,0.8865,5,4,BULLISH,15,up,16,,NQM3
2023-03-26 20:00:00,12942.75,13077.04,12857.33,1.038,0.66,0.3888,1,5,BULLISH,20,down,452,,NQM3
2023-03-26 21:00:00,12922.5,13188.99,12855.99,2.062,0.515,0.1997,1,5,BULLISH,21,down,406,,NQM3
2023-03-26 22:00:00,12914.25,12948.61,12856.78,0.266,0.445,0.6258,1,5,BULLISH,22,up,98,,NQM3
2023-03-26 23:00:00,12921.0,12964.07,12857.25,0.333,0.493,0.5968,1,5,BULLISH,23,up,165,,NQM3
2023-03-27 00:00:00,12950.5,12960.01,12859.89,0.073,0.7,0.905,1,5,BULLISH,00,up,87,,NQM3
2023-03-27 01:00:00,12942.5,12961.84,12859.85,0.149,0.639,0.8104,1,5,BULLISH,01,up,45,,NQM3
2023-03-27 02:00:00,12959.0,13144.52,12942.58,1.432,0.127,0.0813,2,1,BULLISH,02,down,33,,NQM3
2023-03-27 03:00:00,12944.5,12964.46,12869.64,0.154,0.578,0.7895,1,5,BEARISH,03,down,31,,NQM3
2023-03-27 04:00:00,12872.25,12945.07,12856.81,0.566,0.12,0.1749,1,5,BEARISH,04,up,186,,NQM3
2023-03-27 05:00:00,12909.5,12936.68,12866.84,0.211,0.33,0.6108,1,3,BEARISH,05,up,69,,NQM3
2023-03-27 06:00:00,12922.5,12948.67,12866.84,0.203,0.431,0.6802,2,3,BEARISH,06,up,66,,NQM3
2023-03-27 11:00:00,12860.25,12874.43,12834.58,0.11,0.2,0.6442,5,4,BEARISH,11,down,8,,NQM3
2023-03-27 15:00:00,12860.25,12867.97,12849.72,0.06,0.082,0.577,2,1,BEARISH,15,up,1,,NQM3
2023-03-27 18:00:00,12809.0,12830.83,12785.81,0.17,0.181,0.5151,4,1,BEARISH,18,up,540,,NQM3
2023-03-27 19:00:00,12817.25,12828.75,12764.95,0.09,0.408,0.8197,4,1,BEARISH,19,up,479,,NQM3
2023-03-27 20:00:00,12818.25,12829.51,12798.61,0.088,0.153,0.6356,4,2,BEARISH,20,down,112,,NQM3
2023-03-27 21:00:00,12810.75,12828.83,12786.9,0.141,0.186,0.5688,4,2,BEARISH,21,up,359,,NQM3
2023-03-27 22:00:00,12795.0,12811.67,12771.26,0.13,0.186,0.5875,1,2,BEARISH,22,up,53,,NQM3
2023-03-27 23:00:00,12810.75,12828.39,12799.44,0.138,0.088,0.3907,4,1,BULLISH,23,down,96,,NQM3
2023-03-28 00:00:00,12809.0,12828.09,12796.53,0.149,0.097,0.3951,4,1,BULLISH,00,down,83,,NQM3
2023-03-28 01:00:00,12799.75,12806.87,12780.89,0.056,0.147,0.7259,1,2,BULLISH,01,up,51,,NQM3
2023-03-28 02:00:00,12803.5,12826.41,12779.39,0.179,0.188,0.5128,4,2,BULLISH,02,up,59,,NQM3
2023-03-28 03:00:00,12830.0,12880.15,12818.34,0.391,0.091,0.1886,5,1,BULLISH,03,down,9,,NQM3
2023-03-28 07:00:00,12768.5,12823.3,12757.97,0.429,0.082,0.1612,4,1,BEARISH,07,down,103,,NQM3
2023-03-28 08:00:00,12791.0,12821.33,12763.42,0.237,0.216,0.4763,4,2,BULLISH,08,down,39,,NQM3
2023-03-28 09:00:00,12768.75,12821.24,12762.1,0.411,0.052,0.1124,4,1,BEARISH,09,down,24,,NQM3
2023-03-28 16:00:00,12733.5,12802.46,12706.33,0.542,0.213,0.2826,4,3,BULLISH,16,up,530,,NQM3
2023-03-28 18:00:00,12748.25,12792.49,12700.31,0.347,0.376,0.5201,4,3,BULLISH,18,up,441,,NQM3
2023-03-28 19:00:00,12744.5,12809.05,12708.34,0.506,0.284,0.3591,4,1,BULLISH,19,up,413,,NQM3
2023-03-28 20:00:00,12760.25,12796.57,12698.56,0.285,0.483,0.6294,4,1,BULLISH,20,up,342,,NQM3
2023-03-28 21:00:00,12778.5,12801.32,12725.15,0.179,0.417,0.7004,4,1,BULLISH,21,up,290,,NQM3
2023-03-28 22:00:00,12783.25,12799.66,12760.96,0.128,0.174,0.576,4,1,BULLISH,22,up,230,,NQM3
2023-03-28 23:00:00,12772.0,12796.37,12730.26,0.191,0.327,0.6314,4,2,BULLISH,23,up,162,,NQM3
2023-03-29 00:00:00,12775.0,12793.27,12744.81,0.143,0.236,0.623,4,2,BULLISH,00,up,95,,NQM3
2023-03-29 01:00:00,12789.0,12797.16,12769.99,0.064,0.149,0.6997,1,2,BULLISH,01,up,48,,NQM3
2023-03-29 02:00:00,12811.75,12823.81,12790.21,0.094,0.168,0.6411,5,4,BULLISH,02,up,59,,NQM3
2023-03-29 07:00:00,12837.5,12849.92,12816.13,0.097,0.166,0.6324,1,5,BULLISH,07,up,46,,NQM3
2023-03-29 08:00:00,12838.5,12858.18,12814.47,0.153,0.187,0.5498,1,5,BULLISH,08,up,52,,NQM3
2023-03-29 18:00:00,12958.75,12971.36,12945.27,0.097,0.104,0.5167,1,2,BULLISH,18,down,100,,NQM3
2023-03-29 19:00:00,12957.5,12964.87,12910.75,0.057,0.361,0.8638,1,3,BULLISH,19,up,389,,NQM3
2023-03-29 20:00:00,12941.5,13014.09,12849.58,0.561,0.71,0.5588,2,4,BEARISH,20,up,608,,NQM3
2023-03-29 21:00:00,12947.0,13014.33,12856.15,0.52,0.702,0.5743,2,4,BEARISH,21,up,548,,NQM3
2023-03-29 22:00:00,12946.5,12959.31,12861.74,0.099,0.655,0.8687,3,4,BEARISH,22,up,30,,NQM3
