t_et,spot,up,dn,d_up_pct,d_dn_pct,p_up_fair,up_rank,dn_rank,sentiment,hour_et,winner,bars_to_touch,censor,symbol
2021-01-25 19:45:00,3841.5,3844.86,3828.87,0.087,0.329,0.7899,3,2,BEARISH,19,down,250,,ESH1
2021-01-25 20:45:00,3837.5,3841.03,3822.22,0.092,0.398,0.8123,3,2,BULLISH,20,down,194,,ESH1
2021-01-25 23:00:00,3833.5,3845.31,3830.56,0.308,0.077,0.1993,3,1,BULLISH,23,down,31,,ESH1
2021-01-26 04:00:00,3840.75,3847.89,3834.44,0.186,0.164,0.4691,4,2,BULLISH,04,up,178,,ESH1
2021-01-26 05:00:00,3840.25,3846.52,3837.86,0.163,0.062,0.276,4,1,BULLISH,05,down,51,,ESH1
2021-01-26 06:00:00,3841.25,3845.65,3837.54,0.115,0.097,0.4575,4,3,BEARISH,06,up,16,,ESH1
2021-01-26 07:00:00,3849.75,3859.22,3844.26,0.246,0.143,0.367,5,4,BULLISH,07,up,152,,ESH1
2021-01-26 08:00:00,3854.5,3856.72,3840.16,0.058,0.372,0.8659,5,4,BULLISH,08,up,67,,ESH1
2021-01-26 09:00:00,3856.5,3859.9,3842.4,0.088,0.366,0.8057,5,4,BULLISH,09,up,35,,ESH1
2021-01-26 10:00:00,3853.0,3859.14,3840.09,0.159,0.335,0.6777,5,4,BULLISH,10,down,150,,ESH1
2021-01-26 11:00:00,3849.75,3856.37,3835.85,0.172,0.361,0.6774,5,4,BULLISH,11,down,646,,ESH1
2021-01-26 12:00:00,3841.25,3859.32,3837.7,0.47,0.092,0.1642,5,4,BULLISH,12,down,568,,ESH1
2021-01-26 13:00:00,3844.75,3861.09,3838.22,0.425,0.17,0.2855,5,4,BULLISH,13,down,497,,ESH1
2021-01-26 14:00:00,3849.75,3860.53,3843.17,0.28,0.171,0.379,5,1,BULLISH,14,down,147,,ESH1
2021-01-26 15:00:00,3849.0,3856.1,3840.08,0.184,0.232,0.5568,1,2,BULLISH,15,down,81,,ESH1
2021-01-26 16:00:00,3843.5,3846.49,3837.4,0.078,0.159,0.6711,2,4,BULLISH,16,up,3,,ESH1
2021-01-26 17:00:00,3846.5,3851.63,3836.75,0.133,0.253,0.6552,2,4,BEARISH,17,up,24,,ESH1
2021-01-26 18:00:00,3848.25,3856.35,3841.69,0.21,0.17,0.4475,5,1,BULLISH,18,down,181,,ESH1
2021-01-26 19:00:00,3847.5,3850.05,3835.46,0.066,0.313,0.8252,2,4,BULLISH,19,down,312,,ESH1
2021-01-26 20:00:00,3846.25,3849.59,3835.25,0.087,0.286,0.7671,2,4,BULLISH,20,down,246,,ESH1
2021-01-26 21:00:00,3840.5,3850.75,3836.49,0.267,0.104,0.2812,2,1,BULLISH,21,down,3,,ESH1
2021-01-26 23:15:00,3839.5,3851.87,3837.58,0.322,0.05,0.1344,2,3,BULLISH,23,down,4,,ESH1
2021-01-27 00:15:00,3837.5,3839.7,3835.31,0.057,0.057,0.4989,3,4,BEARISH,00,down,8,,ESH1
2021-01-27 01:15:00,3839.25,3841.19,3835.52,0.051,0.097,0.6578,3,4,BEARISH,01,up,41,,ESH1
2021-01-27 02:15:00,3842.25,3847.07,3835.89,0.125,0.166,0.5689,2,4,BEARISH,02,down,50,,ESH1
2021-01-27 03:15:00,3838.5,3842.95,3835.74,0.116,0.072,0.3828,2,4,BEARISH,03,down,13,,ESH1
2021-01-27 04:15:00,3839.75,3843.77,3835.5,0.105,0.111,0.5139,3,4,BEARISH,04,down,53,,ESH1
2021-01-28 01:30:00,3728.5,3744.07,3723.05,0.418,0.146,0.2593,2,1,BEARISH,01,down,60,,ESH1
2021-01-28 02:30:00,3723.0,3733.78,3718.19,0.29,0.129,0.3085,2,1,BEARISH,02,up,36,,ESH1
2021-01-28 03:30:00,3727.0,3775.01,3698.15,1.288,0.774,0.3754,3,1,BULLISH,03,up,527,,ESH1
2021-01-28 05:30:00,3732.5,3755.71,3708.63,0.622,0.64,0.507,3,1,BULLISH,05,up,254,,ESH1
2021-01-28 06:30:00,3738.5,3748.96,3712.83,0.28,0.687,0.7105,3,1,BULLISH,06,up,61,,ESH1
2021-01-28 07:30:00,3743.5,3796.18,3735.69,1.407,0.209,0.1291,4,1,BULLISH,07,down,37,,ESH1
2021-01-28 09:30:00,3769.0,3790.66,3749.61,0.575,0.514,0.4724,4,1,BULLISH,09,up,52,,ESH1
2021-01-28 10:30:00,3796.25,3809.55,3786.32,0.35,0.262,0.4275,5,4,BULLISH,10,up,82,,ESH1
2021-01-28 11:30:00,3804.5,3809.11,3785.4,0.121,0.502,0.8056,5,4,BULLISH,11,up,25,,ESH1
2021-01-28 16:30:00,3775.5,3794.87,3766.38,0.513,0.242,0.3201,5,4,BULLISH,16,down,5,,ESH1
2021-01-28 18:30:00,3772.75,3774.87,3767.74,0.056,0.133,0.7027,2,4,BULLISH,18,up,7,,ESH1
2021-01-28 19:30:00,3765.0,3768.13,3724.36,0.083,1.079,0.9285,4,3,BULLISH,19,up,38,,ESH1
2021-01-28 20:30:00,3771.5,3793.62,3767.22,0.587,0.113,0.1621,5,4,BEARISH,20,down,6,,ESH1
2021-01-28 21:45:00,3757.25,3765.69,3734.37,0.225,0.609,0.7305,4,3,BEARISH,21,down,107,,ESH1
2021-01-29 01:45:00,3743.5,3760.16,3739.71,0.445,0.101,0.1853,4,3,BEARISH,01,down,5,,ESH1
2021-01-29 03:45:00,3743.5,3754.01,3739.52,0.281,0.106,0.2747,4,3,BEARISH,03,down,3,,ESH1
2021-01-29 04:45:00,3742.75,3746.53,3737.89,0.101,0.13,0.5625,2,3,BEARISH,04,down,21,,ESH1
2021-01-29 05:45:00,3739.25,3742.86,3733.12,0.097,0.164,0.6294,3,2,BEARISH,05,up,3,,ESH1
2021-01-29 06:45:00,3759.75,3772.85,3748.03,0.348,0.312,0.4722,5,4,BEARISH,06,down,78,,ESH1
2021-01-29 07:45:00,3750.5,3771.58,3746.97,0.562,0.094,0.1434,5,4,BEARISH,07,down,7,,ESH1
2021-01-29 09:45:00,3742.5,3744.9,3728.37,0.064,0.378,0.8548,1,2,BEARISH,09,up,1,,ESH1
2021-01-29 10:45:00,3752.5,3759.5,3747.1,0.187,0.144,0.4355,3,1,BULLISH,10,up,19,,ESH1
2021-02-01 00:00:00,3722.25,3728.68,3717.83,0.173,0.119,0.4074,2,1,BEARISH,00,down,146,,ESH1
2021-02-01 01:00:00,3724.5,3737.11,3721.85,0.339,0.071,0.1737,3,4,BEARISH,01,down,2,,ESH1
2021-02-01 02:00:00,3723.75,3726.65,3715.24,0.078,0.229,0.7458,3,4,BEARISH,02,up,28,,ESH1
2021-02-01 03:00:00,3729.75,3738.92,3722.46,0.246,0.195,0.4429,5,3,BEARISH,03,up,14,,ESH1
2021-02-01 04:00:00,3735.25,3738.03,3712.91,0.074,0.598,0.8893,5,4,BULLISH,04,up,1,,ESH1
2021-02-01 10:00:00,3725.0,3727.13,3708.54,0.057,0.442,0.8854,2,3,BULLISH,10,up,0,,ESH1
2021-02-01 11:00:00,3729.0,3738.85,3711.98,0.264,0.456,0.6334,1,3,BULLISH,11,up,25,,ESH1
2021-02-02 21:30:00,3831.75,3834.15,3829.82,0.063,0.05,0.4457,2,3,BULLISH,21,down,14,,ESH1
2021-02-02 23:30:00,3831.75,3838.47,3784.64,0.175,1.229,0.8752,1,4,BULLISH,23,up,220,,ESH1
2021-02-03 03:30:00,3836.0,3840.22,3832.19,0.11,0.099,0.4745,2,1,BEARISH,03,down,41,,ESH1
2021-02-03 04:30:00,3832.5,3835.17,3799.4,0.07,0.864,0.9254,2,4,BEARISH,04,up,84,,ESH1
2021-02-03 05:30:00,3829.25,3831.64,3802.18,0.062,0.707,0.9189,2,4,BEARISH,05,up,4,,ESH1
2021-02-03 06:30:00,3832.0,3833.93,3804.94,0.05,0.706,0.9334,2,4,BEARISH,06,up,30,,ESH1
2021-02-03 07:30:00,3830.0,3835.75,3807.46,0.15,0.589,0.7967,2,4,BEARISH,07,up,490,,ESH1
2021-02-03 08:30:00,3830.25,3837.58,3808.92,0.191,0.557,0.7442,2,4,BEARISH,08,down,197,,ESH1
2021-02-03 09:30:00,3826.0,3834.04,3810.72,0.21,0.399,0.6552,1,4,BEARISH,09,down,107,,ESH1
2021-02-03 10:30:00,3813.75,3831.32,3763.31,0.461,1.323,0.7417,1,5,BEARISH,10,up,176,,ESH1
2021-02-03 11:30:00,3821.0,3829.97,3814.69,0.235,0.165,0.413,1,4,BEARISH,11,up,31,,ESH1
2021-02-03 12:30:00,3827.5,3832.63,3818.06,0.134,0.247,0.6479,1,4,BEARISH,12,up,27,,ESH1
2021-02-03 13:30:00,3831.75,3838.53,3819.25,0.177,0.326,0.6483,2,4,BEARISH,13,up,46,,ESH1
2021-02-03 14:30:00,3838.5,3845.65,3833.31,0.186,0.135,0.4206,3,1,BEARISH,14,down,42,,ESH1
2021-02-03 15:30:00,3829.75,3868.07,3775.28,1.001,1.422,0.587,3,5,BEARISH,15,up,1681,,ESH1
2021-02-03 16:30:00,3830.25,3833.75,3778.94,0.091,1.34,0.9361,4,5,BEARISH,16,up,33,,ESH1
2021-02-03 18:30:00,3832.25,3858.1,3830.0,0.675,0.059,0.0801,1,4,BULLISH,18,down,1,,ESH1
2021-02-03 19:30:00,3832.0,3835.73,3784.41,0.097,1.242,0.9273,4,5,BULLISH,19,up,930,,ESH1
2021-02-03 20:30:00,3828.5,3830.61,3785.69,0.055,1.118,0.953,1,5,BEARISH,20,up,48,,ESH1
2021-02-03 21:45:00,3828.75,3840.74,3814.79,0.313,0.365,0.538,4,1,BULLISH,21,down,59,,ESH1
2021-02-03 23:45:00,3817.0,3839.29,3794.15,0.584,0.599,0.5062,2,1,BULLISH,23,up,687,,ESH1
2021-02-04 00:45:00,3814.25,3838.82,3809.12,0.644,0.134,0.1727,2,1,BEARISH,00,up,619,,ESH1
2021-02-04 01:45:00,3818.75,3830.16,3792.16,0.299,0.696,0.6997,2,5,BEARISH,01,up,115,,ESH1
2021-02-04 02:45:00,3822.5,3836.54,3793.38,0.367,0.762,0.6747,1,5,BULLISH,02,up,446,,ESH1
2021-02-04 03:45:00,3829.25,3831.61,3814.44,0.062,0.387,0.8626,1,2,BEARISH,03,up,7,,ESH1
2021-02-04 04:45:00,3827.75,3845.68,3822.66,0.468,0.133,0.2211,3,1,BEARISH,04,down,128,,ESH1
2021-02-04 05:45:00,3829.25,3841.01,3817.05,0.307,0.319,0.5092,3,1,BEARISH,05,up,316,,ESH1
2021-02-04 06:45:00,3826.0,3840.3,3821.09,0.374,0.128,0.2556,3,1,BEARISH,06,up,232,,ESH1
2021-02-04 07:45:00,3829.25,3838.69,3825.3,0.247,0.103,0.295,3,2,BEARISH,07,up,162,,ESH1
2021-02-04 08:45:00,3831.5,3833.5,3816.04,0.052,0.403,0.8855,3,2,BULLISH,08,up,7,,ESH1
2021-02-04 09:45:00,3833.25,3856.79,3816.38,0.614,0.44,0.4175,4,1,BULLISH,09,up,363,,ESH1
2021-02-04 10:45:00,3841.5,3857.63,3831.54,0.42,0.259,0.3818,4,3,BULLISH,10,up,321,,ESH1
2021-02-04 11:45:00,3847.25,3859.98,3833.13,0.331,0.367,0.5259,4,3,BEARISH,11,up,306,,ESH1
2021-02-04 12:45:00,3850.25,3858.94,3829.96,0.226,0.527,0.7001,4,3,BULLISH,12,up,232,,ESH1
2021-02-04 13:45:00,3854.75,3860.12,3830.57,0.139,0.627,0.8183,4,1,BULLISH,13,up,158,,ESH1
2021-02-04 14:45:00,3855.5,3860.34,3834.32,0.126,0.549,0.814,4,1,BULLISH,14,up,89,,ESH1
2021-02-04 15:45:00,3855.25,3859.25,3833.73,0.104,0.558,0.8433,4,1,BULLISH,15,up,13,,ESH1
2021-02-04 18:45:00,3864.0,3867.3,3849.42,0.085,0.377,0.8154,4,1,BULLISH,18,up,21,,ESH1
2021-02-04 19:45:00,3862.25,3869.26,3850.92,0.182,0.293,0.6178,4,2,BULLISH,19,up,86,,ESH1
2021-02-04 20:45:00,3865.25,3870.69,3855.25,0.141,0.259,0.6477,4,1,BULLISH,20,up,20,,ESH1
2021-02-04 23:00:00,3869.0,3873.36,3865.45,0.113,0.092,0.4488,4,2,BULLISH,23,up,94,,ESH1
2021-02-05 00:00:00,3870.25,3874.77,3866.39,0.117,0.1,0.4606,4,2,BULLISH,00,up,34,,ESH1
2021-02-05 03:00:00,3873.0,3877.77,3845.36,0.123,0.714,0.8528,4,3,BULLISH,03,up,108,,ESH1
2021-02-05 04:00:00,3872.25,3875.5,3847.03,0.084,0.651,0.8858,2,3,BULLISH,04,up,25,,ESH1
2021-02-05 10:00:00,3875.75,3879.44,3873.19,0.095,0.066,0.4096,4,3,BULLISH,10,down,3,,ESH1
2021-02-05 12:00:00,3876.5,3880.11,3869.38,0.093,0.184,0.6636,4,1,BULLISH,12,up,4,,ESH1
2021-02-05 14:00:00,3878.25,3880.82,3873.94,0.066,0.111,0.6265,3,2,BEARISH,14,up,2,,ESH1
2021-02-05 15:00:00,3878.0,3881.56,3871.84,0.092,0.159,0.6337,4,5,BEARISH,15,up,77,,ESH1
2021-02-05 16:00:00,3881.25,3886.29,3878.21,0.13,0.078,0.3762,3,2,BEARISH,16,up,51,,ESH1
2021-02-05 17:00:00,3884.75,3889.7,3874.48,0.127,0.264,0.6748,3,5,BEARISH,17,up,0,,ESH1
2021-02-08 03:15:00,3892.25,3894.58,3889.71,0.06,0.065,0.5216,2,5,BULLISH,03,down,1,,ESH1
2021-02-08 09:15:00,3897.0,3901.63,3894.65,0.119,0.06,0.3367,3,4,BEARISH,09,down,35,,ESH1
2021-02-08 11:15:00,3893.75,3899.86,3890.22,0.157,0.091,0.3662,5,1,BEARISH,11,down,24,,ESH1
2021-02-08 12:15:00,3896.25,3901.52,3891.26,0.135,0.128,0.4864,3,1,BEARISH,12,down,111,,ESH1
2021-02-08 13:15:00,3893.0,3895.21,3890.08,0.057,0.075,0.5692,2,1,BEARISH,13,up,3,,ESH1
2021-02-08 14:15:00,3893.0,3897.16,3888.83,0.107,0.107,0.5006,4,1,BEARISH,14,up,51,,ESH1
2021-02-08 15:15:00,3897.25,3901.57,3892.08,0.111,0.133,0.5448,3,1,BULLISH,15,up,51,,ESH1
2021-02-08 19:15:00,3907.5,3912.71,3901.16,0.133,0.162,0.5489,5,3,BEARISH,19,down,694,,ESH1
2021-02-08 20:15:00,3905.75,3912.91,3899.62,0.183,0.157,0.4612,5,3,BULLISH,20,down,625,,ESH1
2021-02-08 23:30:00,3907.0,3916.15,3901.85,0.234,0.132,0.3601,5,4,BULLISH,23,down,304,,ESH1
2021-02-09 00:30:00,3909.75,3917.1,3903.03,0.188,0.172,0.4776,5,4,BULLISH,00,down,241,,ESH1
2021-02-09 01:30:00,3908.25,3918.45,3906.28,0.261,0.05,0.1619,5,1,BULLISH,01,down,29,,ESH1
2021-02-09 02:30:00,3906.0,3909.85,3902.57,0.099,0.088,0.4712,1,3,BULLISH,02,up,82,,ESH1
2021-02-09 03:30:00,3907.0,3912.46,3903.47,0.14,0.09,0.3927,1,3,BULLISH,03,down,57,,ESH1
2021-02-09 14:30:00,3910.25,3915.74,3907.47,0.14,0.071,0.3362,4,2,BEARISH,14,down,90,,ESH1
2021-02-09 15:30:00,3908.75,3916.3,3905.82,0.193,0.075,0.2796,4,2,BEARISH,15,down,23,,ESH1
2021-02-09 16:30:00,3910.0,3915.29,3907.92,0.135,0.053,0.2822,4,3,BEARISH,16,down,106,,ESH1
2021-02-09 18:30:00,3909.75,3923.04,3905.35,0.34,0.113,0.2487,4,2,BEARISH,18,up,532,,ESH1
2021-02-09 19:30:00,3909.5,3922.53,3906.91,0.333,0.066,0.1658,4,1,BULLISH,19,up,465,,ESH1
2021-02-09 20:30:00,3915.5,3922.96,3911.55,0.191,0.101,0.3462,4,3,BULLISH,20,up,396,,ESH1
2021-02-09 21:45:00,3919.25,3923.53,3912.28,0.109,0.178,0.6196,4,3,BULLISH,21,up,319,,ESH1
2021-02-09 23:45:00,3919.75,3924.19,3912.94,0.113,0.174,0.6053,4,3,BULLISH,23,up,569,,ESH1
2021-02-10 00:45:00,3919.25,3923.98,3912.02,0.121,0.184,0.6045,4,3,BULLISH,00,up,134,,ESH1
2021-02-10 01:45:00,3918.0,3924.23,3910.52,0.159,0.191,0.5456,4,3,BULLISH,01,up,444,,ESH1
2021-02-10 02:45:00,3923.5,3930.5,3912.24,0.178,0.287,0.6166,5,3,BULLISH,02,down,532,,ESH1
2021-02-10 03:45:00,3916.75,3926.2,3914.1,0.241,0.068,0.219,4,1,BULLISH,03,up,308,,ESH1
2021-02-10 04:45:00,3919.0,3926.64,3915.21,0.195,0.097,0.3316,4,2,BULLISH,04,up,248,,ESH1
2021-02-10 05:45:00,3917.25,3920.43,3914.84,0.081,0.062,0.4311,1,3,BULLISH,05,up,18,,ESH1
2021-02-10 06:45:00,3918.5,3923.35,3916.12,0.124,0.061,0.3292,1,3,BULLISH,06,up,113,,ESH1
2021-02-10 07:45:00,3918.0,3922.77,3915.77,0.122,0.057,0.3186,1,3,BULLISH,07,up,48,,ESH1
2021-02-10 08:45:00,3925.75,3930.61,3921.84,0.124,0.1,0.4458,5,1,BULLISH,08,down,53,,ESH1
2021-02-10 09:45:00,3920.25,3927.78,3917.58,0.192,0.068,0.2618,4,1,BEARISH,09,down,19,,ESH1
2021-02-10 19:45:00,3897.75,3912.18,3884.02,0.37,0.352,0.4876,3,1,BEARISH,19,up,513,,ESH1
2021-02-10 20:45:00,3896.0,3911.34,3885.68,0.394,0.265,0.4022,3,1,BEARISH,20,up,405,,ESH1
2021-02-10 23:00:00,3905.0,3911.65,3897.12,0.17,0.202,0.5423,3,2,BEARISH,23,up,258,,ESH1
2021-02-11 00:00:00,3907.5,3910.7,3895.86,0.082,0.298,0.7844,3,2,BEARISH,00,up,132,,ESH1
2021-02-11 01:00:00,3905.75,3911.28,3900.13,0.142,0.144,0.504,3,2,BEARISH,01,up,130,,ESH1
2021-02-11 02:00:00,3908.75,3919.71,3905.88,0.28,0.073,0.2075,4,1,BEARISH,02,up,503,,ESH1
2021-02-11 03:00:00,3909.5,3919.63,3904.71,0.259,0.123,0.321,4,1,BULLISH,03,up,439,,ESH1
2021-02-11 04:00:00,3913.5,3919.15,3907.75,0.144,0.147,0.5044,4,3,BULLISH,04,up,371,,ESH1
2021-02-11 05:00:00,3915.25,3918.88,3908.99,0.093,0.16,0.633,4,1,BULLISH,05,up,305,,ESH1
2021-02-11 06:00:00,3915.0,3918.31,3906.09,0.085,0.228,0.7291,4,3,BULLISH,06,up,27,,ESH1
2021-02-11 07:00:00,3914.5,3917.53,3907.03,0.077,0.191,0.7114,4,2,BULLISH,07,up,83,,ESH1
2021-02-11 08:00:00,3914.75,3917.94,3909.09,0.081,0.145,0.6395,4,2,BULLISH,08,up,20,,ESH1
2021-02-11 09:00:00,3915.5,3918.11,3913.24,0.067,0.058,0.4641,4,1,BULLISH,09,up,43,,ESH1
2021-02-11 10:00:00,3910.75,3917.61,3905.04,0.175,0.146,0.4543,4,3,BULLISH,10,down,101,,ESH1
2021-02-11 11:00:00,3910.25,3913.03,3905.34,0.071,0.126,0.6385,1,3,BULLISH,11,down,15,,ESH1
2021-02-11 12:00:00,3909.0,3911.09,3905.6,0.053,0.087,0.6193,2,3,BULLISH,12,down,10,,ESH1
2021-02-11 16:00:00,3910.5,3912.68,3904.99,0.056,0.141,0.7165,1,3,BEARISH,16,down,51,,ESH1
2021-02-11 19:00:00,3911.0,3914.49,3908.95,0.089,0.052,0.37,4,2,BEARISH,19,down,46,,ESH1
2021-02-11 20:00:00,3908.5,3914.02,3904.53,0.141,0.102,0.4183,4,2,BEARISH,20,down,44,,ESH1
2021-02-11 21:00:00,3907.25,3913.74,3902.74,0.166,0.115,0.41,4,3,BULLISH,21,down,46,,ESH1
2021-02-11 23:15:00,3905.25,3913.42,3903.28,0.209,0.05,0.1943,4,3,BULLISH,23,down,41,,ESH1
2021-02-12 00:15:00,3905.75,3913.41,3901.75,0.196,0.102,0.3431,4,1,BULLISH,00,down,168,,ESH1
2021-02-12 01:15:00,3904.0,3912.74,3901.41,0.224,0.066,0.2286,4,2,BULLISH,01,down,106,,ESH1
2021-02-12 10:15:00,3910.5,3929.17,3907.38,0.477,0.08,0.1432,5,1,BEARISH,10,down,2,,ESH1
2021-02-12 11:15:00,3917.25,3928.9,3910.89,0.297,0.162,0.3531,5,4,BEARISH,11,down,154,,ESH1
2021-02-12 12:15:00,3918.5,3928.25,3910.33,0.249,0.208,0.4559,5,4,BEARISH,12,down,73,,ESH1
2021-02-12 13:15:00,3914.75,3928.04,3910.0,0.339,0.121,0.2633,5,4,BEARISH,13,down,4,,ESH1
2021-02-12 14:15:00,3910.0,3927.63,3907.19,0.451,0.072,0.1375,5,3,BEARISH,14,up,133,,ESH1
2021-02-12 15:15:00,3916.75,3927.61,3909.34,0.277,0.189,0.4056,5,4,BULLISH,15,up,58,,ESH1
2021-02-15 05:30:00,3949.5,3953.38,3931.15,0.098,0.465,0.8255,1,3,BULLISH,05,up,574,,ESH1
2021-02-15 06:30:00,3947.75,3950.16,3934.89,0.061,0.326,0.8422,1,3,BULLISH,06,up,201,,ESH1
2021-02-15 07:30:00,3947.5,3953.3,3937.92,0.147,0.243,0.6229,2,3,BEARISH,07,up,445,,ESH1
2021-02-15 08:30:00,3946.75,3950.4,3940.72,0.092,0.153,0.6229,1,3,BEARISH,08,up,78,,ESH1
2021-02-15 09:30:00,3947.25,3954.06,3942.6,0.173,0.118,0.4058,2,3,BEARISH,09,up,322,,ESH1
2021-02-15 10:30:00,3949.5,3955.35,3946.24,0.148,0.083,0.3578,2,1,BEARISH,10,up,309,,ESH1
2021-02-16 00:30:00,3956.75,3959.38,3950.28,0.066,0.164,0.711,3,1,BEARISH,00,down,154,,ESH1
2021-02-16 01:30:00,3954.75,3960.16,3950.52,0.137,0.107,0.4388,3,1,BULLISH,01,down,62,,ESH1
2021-02-16 02:30:00,3951.75,3953.73,3938.2,0.05,0.343,0.8725,1,4,BULLISH,02,up,298,,ESH1
2021-02-16 03:30:00,3950.0,3954.01,3939.12,0.102,0.275,0.7307,2,4,BULLISH,03,down,370,,ESH1
2021-02-16 04:30:00,3948.0,3954.56,3940.26,0.166,0.196,0.5413,2,4,BULLISH,04,down,301,,ESH1
2021-02-16 05:30:00,3949.5,3959.61,3943.68,0.256,0.147,0.3653,2,4,BEARISH,05,down,207,,ESH1
2021-02-16 06:30:00,3951.5,3957.55,3942.93,0.153,0.217,0.5862,2,4,BEARISH,06,down,162,,ESH1
2021-02-16 07:30:00,3950.75,3958.52,3944.04,0.197,0.17,0.4634,2,4,BEARISH,07,down,79,,ESH1
2021-02-16 08:30:00,3949.0,3956.94,3944.53,0.201,0.113,0.3602,1,4,BEARISH,08,down,11,,ESH1
2021-02-16 10:30:00,3944.0,3946.87,3941.09,0.073,0.074,0.5035,4,5,BEARISH,10,down,17,,ESH1
2021-02-16 21:45:00,3923.75,3935.27,3913.96,0.294,0.25,0.4594,3,2,BEARISH,21,down,739,,ESH1
2021-02-16 23:45:00,3927.25,3936.7,3915.89,0.241,0.289,0.5459,3,2,BEARISH,23,down,599,,ESH1
2021-02-17 00:45:00,3929.0,3933.01,3912.95,0.102,0.409,0.8001,3,2,BEARISH,00,down,540,,ESH1
2021-02-17 01:45:00,3931.0,3941.18,3911.61,0.259,0.493,0.6557,5,1,BEARISH,01,down,478,,ESH1
2021-02-17 02:45:00,3926.25,3941.3,3914.35,0.383,0.303,0.4416,5,1,BULLISH,02,down,416,,ESH1
2021-02-17 03:45:00,3928.0,3941.0,3924.61,0.331,0.086,0.2068,5,3,BULLISH,03,down,36,,ESH1
2021-02-17 04:45:00,3923.0,3941.15,3916.82,0.463,0.158,0.254,5,1,BULLISH,04,down,277,,ESH1
2021-02-17 05:45:00,3926.5,3941.3,3922.3,0.377,0.107,0.2211,5,3,BULLISH,05,down,177,,ESH1
2021-02-17 06:45:00,3925.75,3935.87,3921.57,0.258,0.106,0.2923,1,3,BULLISH,06,down,116,,ESH1
2021-02-17 07:45:00,3929.5,3941.49,3924.87,0.305,0.118,0.2786,5,2,BULLISH,07,down,37,,ESH1
2021-02-17 08:45:00,3922.0,3926.22,3919.91,0.108,0.053,0.3312,2,3,BULLISH,08,down,9,,ESH1
2021-02-17 14:45:00,3920.5,3925.54,3917.99,0.129,0.064,0.3325,2,1,BEARISH,14,up,40,,ESH1
2021-02-17 15:45:00,3926.75,3938.44,3924.18,0.298,0.065,0.1802,5,2,BEARISH,15,down,99,,ESH1
2021-02-17 16:45:00,3926.5,3937.81,3919.24,0.288,0.185,0.391,5,2,BEARISH,16,down,361,,ESH1
2021-02-17 18:45:00,3927.5,3937.45,3912.44,0.253,0.383,0.6022,5,2,BEARISH,18,down,572,,ESH1
2021-02-17 19:45:00,3935.25,3937.91,3907.64,0.068,0.702,0.9121,4,3,BULLISH,19,down,694,,ESH1
2021-02-17 20:45:00,3925.25,3935.92,3907.85,0.272,0.443,0.6199,5,3,BULLISH,20,down,622,,ESH1
2021-02-17 23:00:00,3922.5,3936.17,3909.62,0.349,0.328,0.4851,5,1,BULLISH,23,down,475,,ESH1
2021-02-18 00:00:00,3918.0,3936.57,3910.95,0.474,0.18,0.2752,5,2,BULLISH,00,down,232,,ESH1
2021-02-18 01:00:00,3919.5,3923.23,3915.33,0.095,0.106,0.5278,1,2,BULLISH,01,up,29,,ESH1
2021-02-18 02:00:00,3917.5,3919.66,3914.05,0.055,0.088,0.615,2,3,BULLISH,02,down,15,,ESH1
2021-02-18 04:00:00,3923.75,3925.78,3917.53,0.052,0.159,0.7539,2,3,BEARISH,04,down,22,,ESH1
2021-02-18 15:00:00,3913.25,3922.45,3904.46,0.235,0.225,0.4886,4,2,BEARISH,15,down,196,,ESH1
2021-02-18 16:00:00,3913.0,3920.7,3905.1,0.197,0.202,0.5064,4,1,BEARISH,16,down,97,,ESH1
2021-02-18 17:00:00,3910.75,3918.86,3908.56,0.207,0.056,0.2126,4,3,BEARISH,17,down,45,,ESH1
2021-02-18 18:00:00,3909.5,3916.93,3906.41,0.19,0.079,0.2937,4,3,BEARISH,18,down,46,,ESH1
2021-02-18 19:00:00,3905.0,3914.11,3893.66,0.233,0.29,0.5545,4,2,BULLISH,19,down,109,,ESH1
2021-02-18 20:00:00,3909.25,3918.01,3903.05,0.224,0.159,0.4144,5,4,BULLISH,20,down,33,,ESH1
2021-02-18 21:00:00,3898.0,3900.89,3889.18,0.074,0.226,0.7532,3,2,BULLISH,21,up,228,,ESH1
2021-02-19 00:15:00,3901.75,3906.57,3895.82,0.124,0.152,0.5516,1,2,BULLISH,00,up,72,,ESH1
2021-02-19 01:15:00,3906.5,3915.66,3903.44,0.234,0.078,0.2504,1,3,BULLISH,01,up,203,,ESH1
2021-02-19 02:15:00,3906.5,3920.71,3904.32,0.364,0.056,0.133,1,3,BEARISH,02,down,16,,ESH1
2021-02-19 03:15:00,3907.25,3914.14,3904.57,0.176,0.069,0.28,1,2,BEARISH,03,down,35,,ESH1
2021-02-19 04:15:00,3914.5,3924.0,3909.78,0.243,0.121,0.3319,5,1,BEARISH,04,up,34,,ESH1
2021-02-19 06:15:00,3917.75,3923.13,3906.81,0.137,0.279,0.6703,5,2,BULLISH,06,up,73,,ESH1
2021-02-19 07:15:00,3920.75,3922.98,3906.37,0.057,0.367,0.8657,5,2,BULLISH,07,up,8,,ESH1
2021-02-19 10:15:00,3919.25,3923.45,3913.68,0.107,0.142,0.5701,5,1,BULLISH,10,up,33,,ESH1
2021-02-19 12:15:00,3920.25,3922.86,3910.1,0.067,0.259,0.7955,5,2,BULLISH,12,down,33,,ESH1
