t_et,spot,up,dn,d_up_pct,d_dn_pct,p_up_fair,up_rank,dn_rank,sentiment,hour_et,winner,bars_to_touch,censor,symbol
2023-12-05 23:00:00,4588.0,4633.55,4467.18,0.993,2.633,0.7262,1,3,BULLISH,23,censored,,roll,ESZ3
2023-12-06 23:00:00,4553.0,4643.39,4463.1,1.985,1.975,0.4986,1,2,BULLISH,23,censored,,roll,ESZ3
2023-12-07 23:00:00,4589.0,4659.3,4480.43,1.532,2.366,0.607,1,2,BULLISH,23,censored,,roll,ESZ3
2023-12-10 23:00:00,4657.75,4672.14,4505.75,0.309,3.263,0.9135,1,2,BULLISH,23,up,12210,,ESH4
2023-12-11 23:00:00,4680.25,4693.11,4504.77,0.275,3.749,0.9317,1,4,BULLISH,23,up,3725,,ESH4
2023-12-12 23:00:00,4703.0,4723.89,4520.93,0.444,3.871,0.8971,1,2,BULLISH,23,up,9638,,ESH4
2023-12-14 23:00:00,4778.25,4781.83,4563.1,0.075,4.503,0.9836,1,2,BULLISH,23,up,489,,ESH4
2024-01-03 23:00:00,4750.0,4793.78,4582.5,0.922,3.526,0.7928,1,4,BULLISH,23,up,4793,,ESH4
2024-01-04 23:00:00,4733.0,4783.88,4576.26,1.075,3.312,0.7549,1,4,BULLISH,23,up,2985,,ESH4
2024-01-07 23:00:00,4731.25,4785.8,4581.14,1.153,3.173,0.7335,1,4,BULLISH,23,up,1186,,ESH4
2024-01-08 23:00:00,4797.25,4803.25,4591.46,0.125,4.29,0.9717,1,4,BULLISH,23,up,969,,ESH4
2024-01-09 23:00:00,4788.75,4796.6,4594.84,0.164,4.049,0.9611,1,4,BULLISH,23,up,308,,ESH4
2024-01-10 23:00:00,4829.5,4885.14,4817.14,1.152,0.256,0.1818,2,1,BULLISH,23,down,604,,ESH4
2024-01-11 23:00:00,4810.25,4818.98,4605.85,0.181,4.249,0.959,1,4,BULLISH,23,up,284,,ESH4
2024-01-14 23:00:00,4817.0,4831.4,4612.41,0.299,4.247,0.9342,1,4,BULLISH,23,up,6782,,ESH4
2024-01-16 23:00:00,4786.25,4849.62,4616.36,1.324,3.55,0.7283,1,4,BULLISH,23,up,4603,,ESH4
2024-01-17 23:00:00,4766.5,4847.13,4617.87,1.692,3.118,0.6483,1,4,BULLISH,23,up,2803,,ESH4
2024-01-18 23:00:00,4815.75,4853.2,4624.79,0.778,3.965,0.836,1,4,BULLISH,23,up,1126,,ESH4
2024-01-31 23:00:00,4883.25,4918.02,4680.35,0.712,4.155,0.8537,1,3,BULLISH,23,up,1119,,ESH4
2024-02-13 23:00:00,4970.0,4980.21,4957.38,0.205,0.254,0.5528,2,1,BULLISH,23,up,208,,ESH4
2024-02-18 23:00:00,5022.0,5026.1,5009.84,0.082,0.242,0.7478,2,1,BEARISH,23,up,139,,ESH4
2024-02-20 23:00:00,4984.5,5017.17,4835.15,0.655,2.996,0.8205,1,3,BEARISH,23,up,2077,,ESH4
2024-03-14 22:00:00,5215.25,5235.77,5179.17,0.393,0.692,0.6375,1,2,BEARISH,22,down,3464,,ESM4
2024-03-17 22:00:00,5190.5,5223.65,5172.91,0.639,0.339,0.3467,1,2,BEARISH,22,up,641,,ESM4
2024-03-18 22:00:00,5206.25,5247.3,5194.36,0.788,0.228,0.2246,1,2,BEARISH,22,down,604,,ESM4
2024-04-04 22:00:00,5197.5,5222.79,5164.16,0.487,0.641,0.5687,2,3,BEARISH,22,up,724,,ESM4
2024-04-07 22:00:00,5255.0,5279.94,5235.3,0.475,0.375,0.4413,1,2,BEARISH,22,down,2420,,ESM4
2024-04-08 22:00:00,5252.5,5293.98,5242.33,0.79,0.194,0.1969,1,2,BEARISH,22,down,841,,ESM4
2024-04-09 22:00:00,5264.75,5283.37,5225.01,0.354,0.755,0.6809,2,3,BEARISH,22,up,655,,ESM4
2024-04-10 22:00:00,5202.25,5216.53,5016.26,0.274,3.575,0.9287,3,4,BEARISH,22,up,748,,ESM4
2024-04-11 22:00:00,5247.0,5290.49,5038.37,0.829,3.976,0.8275,1,4,BEARISH,22,down,8980,,ESM4
2024-04-14 22:00:00,5178.5,5261.26,5044.34,1.598,2.591,0.6185,3,4,BEARISH,22,down,6757,,ESM4
2024-04-15 22:00:00,5099.5,5257.86,5042.18,3.105,1.124,0.2658,3,4,BEARISH,22,down,4904,,ESM4
2024-04-16 22:00:00,5100.25,5275.74,5045.9,3.441,1.066,0.2365,3,4,BEARISH,22,down,3036,,ESM4
2024-04-17 22:00:00,5070.0,5280.45,5048.54,4.151,0.423,0.0925,1,4,BEARISH,22,down,1200,,ESM4
2024-04-18 22:00:00,4983.25,5063.93,4605.66,1.619,7.577,0.8239,4,5,BEARISH,22,up,3219,,ESM4
2024-04-23 22:00:00,5121.0,5210.62,5060.82,1.75,1.175,0.4017,1,4,BEARISH,22,down,2376,,ESM4
2024-04-25 22:00:00,5123.5,5208.37,5067.18,1.656,1.099,0.3989,1,4,BEARISH,22,down,4613,,ESM4
2024-04-28 22:00:00,5144.75,5210.77,5073.16,1.283,1.392,0.5202,1,4,BEARISH,22,down,2892,,ESM4
2024-04-29 22:00:00,5143.0,5222.19,5086.03,1.54,1.108,0.4184,1,4,BEARISH,22,down,1306,,ESM4
2024-05-02 22:00:00,5108.75,5132.71,5093.84,0.469,0.292,0.3836,2,1,BEARISH,22,up,666,,ESM4
2024-05-05 22:00:00,5160.75,5284.52,5149.23,2.398,0.223,0.0852,3,2,BEARISH,22,up,12103,,ESM4
2024-05-06 22:00:00,5206.5,5299.22,5162.0,1.781,0.855,0.3243,3,2,BEARISH,22,up,10486,,ESM4
2024-05-07 22:00:00,5213.0,5309.14,5172.21,1.844,0.782,0.2979,3,2,BEARISH,22,up,9259,,ESM4
2024-05-08 22:00:00,5211.0,5316.4,5163.44,2.023,0.913,0.3109,3,2,BEARISH,22,up,7710,,ESM4
2024-05-09 22:00:00,5241.75,5324.43,5116.2,1.577,2.395,0.6029,3,2,BEARISH,22,up,6306,,ESM4
2024-05-12 22:00:00,5245.5,5333.81,5128.35,1.684,2.233,0.5702,3,2,BEARISH,22,up,4783,,ESM4
2024-05-13 22:00:00,5243.25,5326.49,5119.67,1.588,2.357,0.5975,3,2,BEARISH,22,up,3057,,ESM4
2024-05-14 22:00:00,5274.0,5314.26,5109.79,0.763,3.114,0.8031,3,4,BULLISH,22,up,1060,,ESM4
2024-05-15 22:00:00,5339.5,5349.03,5135.5,0.178,3.821,0.9554,3,2,BULLISH,22,up,6628,,ESM4
2024-05-16 22:00:00,5322.5,5351.79,5135.28,0.55,3.518,0.8647,3,2,BULLISH,22,up,6943,,ESM4
2024-05-19 22:00:00,5334.0,5357.66,5141.72,0.444,3.605,0.8904,3,2,BULLISH,22,up,5353,,ESM4
2024-05-20 22:00:00,5331.25,5362.16,5155.59,0.58,3.295,0.8504,3,2,BULLISH,22,up,3779,,ESM4
2024-05-21 22:00:00,5348.75,5372.3,5177.45,0.44,3.203,0.8791,3,2,BULLISH,22,up,31218,,ESM4
2024-05-22 22:00:00,5345.25,5375.03,5184.66,0.557,3.004,0.8436,3,2,BEARISH,22,up,36119,,ESM4
2024-05-23 22:00:00,5294.5,5372.39,5185.32,1.471,2.062,0.5836,3,2,BULLISH,22,up,26923,,ESM4
2024-05-26 22:00:00,5318.75,5365.47,5191.36,0.878,2.395,0.7317,3,2,BULLISH,22,up,24552,,ESM4
2024-05-28 22:00:00,5313.75,5356.45,5225.06,0.804,1.669,0.675,3,1,BEARISH,22,down,6207,,ESM4
2024-05-29 22:00:00,5264.75,5355.83,5237.57,1.73,0.516,0.2298,3,1,BEARISH,22,down,2255,,ESM4
2024-05-30 22:00:00,5244.25,5257.59,5235.07,0.254,0.175,0.4076,1,2,BEARISH,22,down,567,,ESM4
2024-06-02 22:00:00,5305.0,5353.86,5289.41,0.921,0.294,0.2419,3,1,BULLISH,22,down,1169,,ESM4
2024-06-03 22:00:00,5300.75,5353.74,5261.76,1.0,0.736,0.4239,3,2,BULLISH,22,up,9876,,ESM4
2024-06-04 22:00:00,5311.25,5314.16,5267.41,0.055,0.825,0.9378,1,2,BULLISH,22,up,22,,ESM4
2024-06-06 22:00:00,5366.5,5372.95,5225.09,0.12,2.635,0.9564,3,2,BULLISH,22,up,1100,,ESM4
2024-06-10 22:00:00,5366.75,5371.78,5352.96,0.094,0.257,0.7327,3,1,BULLISH,22,up,336,,ESM4
2024-07-18 22:00:00,5601.75,5611.72,5525.42,0.178,1.363,0.8845,1,3,BULLISH,22,up,3061,,ESU4
2024-07-21 22:00:00,5557.25,5567.08,5486.58,0.177,1.272,0.8779,1,3,BULLISH,22,up,88,,ESU4
2024-07-23 22:00:00,5579.25,5621.61,5532.34,0.759,0.841,0.5255,2,3,BEARISH,22,down,859,,ESU4
2024-07-24 22:00:00,5482.5,5587.45,5446.09,1.914,0.664,0.2576,3,4,BEARISH,22,down,919,,ESU4
2024-07-25 22:00:00,5461.75,5504.1,5372.67,0.775,1.631,0.6778,3,4,BULLISH,22,up,993,,ESU4
2024-07-28 22:00:00,5522.75,5536.57,5405.14,0.25,2.13,0.8948,3,4,BULLISH,22,up,4253,,ESU4
2024-07-29 22:00:00,5483.25,5549.69,5418.58,1.212,1.179,0.4932,3,4,BEARISH,22,up,2797,,ESU4
2024-07-30 22:00:00,5485.25,5542.23,5413.85,1.039,1.302,0.5562,3,4,BULLISH,22,up,776,,ESU4
2024-07-31 22:00:00,5583.0,5633.92,5558.64,0.912,0.436,0.3236,1,3,BEARISH,22,down,453,,ESU4
2024-08-01 22:00:00,5456.25,5557.73,5429.49,1.86,0.49,0.2087,3,4,BEARISH,22,down,41,,ESU4
2024-08-04 22:00:00,5301.25,5432.69,5110.78,2.479,3.593,0.5917,4,5,BEARISH,22,up,15368,,ESU4
2024-08-05 22:00:00,5290.0,5399.46,5079.74,2.069,3.975,0.6576,4,5,BEARISH,22,up,10949,,ESU4
2024-08-06 22:00:00,5285.5,5439.36,5121.87,2.911,3.096,0.5154,4,5,BEARISH,22,up,9438,,ESU4
2024-08-07 22:00:00,5226.5,5426.12,5110.35,3.819,2.222,0.3678,4,5,BULLISH,22,up,7016,,ESU4
2024-08-08 22:00:00,5346.75,5395.61,5099.19,0.914,4.63,0.8352,1,5,BULLISH,22,up,2888,,ESU4
2024-08-11 22:00:00,5368.0,5417.18,5129.0,0.916,4.452,0.8293,1,5,BULLISH,22,up,2715,,ESU4
2024-08-12 22:00:00,5373.0,5395.26,5130.98,0.414,4.504,0.9158,1,5,BULLISH,22,up,354,,ESU4
2024-08-13 22:00:00,5460.0,5491.04,5453.2,0.568,0.125,0.1797,2,4,BULLISH,22,down,13,,ESU4
2024-08-14 22:00:00,5485.0,5521.44,5456.84,0.664,0.513,0.4359,3,4,BULLISH,22,up,743,,ESU4
2024-09-03 22:00:00,5518.75,5536.57,5488.03,0.323,0.557,0.6329,4,1,BULLISH,22,up,3281,,ESU4
2024-09-04 22:00:00,5534.75,5599.04,5308.3,1.162,4.091,0.7789,4,5,BULLISH,22,censored,,horizon,ESU4
2024-09-05 22:00:00,5505.5,5583.64,5289.98,1.419,3.915,0.7339,4,5,BULLISH,22,censored,,horizon,ESU4
2024-09-08 22:00:00,5430.25,5556.44,5266.83,2.324,3.009,0.5643,4,5,BULLISH,22,up,36942,,ESU4
2024-09-09 22:00:00,5481.75,5564.67,5284.55,1.513,3.597,0.704,4,5,BULLISH,22,up,26689,,ESU4
2024-09-10 22:00:00,5484.5,5567.53,5290.87,1.514,3.53,0.6999,4,5,BULLISH,22,up,16914,,ESU4
2024-09-11 22:00:00,5561.5,5575.34,5303.23,0.249,4.644,0.9491,4,5,BULLISH,22,up,1904,,ESU4
2024-09-12 22:00:00,5603.0,5629.08,5581.55,0.465,0.383,0.4513,2,4,BULLISH,22,up,7878,,ESU4
2024-09-15 22:00:00,5631.75,5636.7,5588.25,0.088,0.772,0.8978,2,4,BULLISH,22,up,2040,,ESU4
2024-09-16 22:00:00,5694.25,5718.77,5636.46,0.431,1.015,0.7021,1,3,BULLISH,22,up,3098,,ESZ4
2024-09-17 22:00:00,5707.0,5746.88,5649.44,0.699,1.009,0.5907,1,2,BULLISH,22,up,12729,,ESZ4
2024-09-18 22:00:00,5712.5,5757.41,5643.75,0.786,1.204,0.6049,1,2,BULLISH,22,up,5217,,ESZ4
2024-09-19 22:00:00,5770.0,5867.39,5721.71,1.688,0.837,0.3315,1,2,BULLISH,22,up,28795,,ESZ4
2024-09-22 22:00:00,5777.5,5836.19,5689.1,1.016,1.53,0.601,1,2,BULLISH,22,up,20999,,ESZ4
2024-09-23 22:00:00,5768.25,5804.55,5701.61,0.629,1.155,0.6474,1,2,BULLISH,22,up,3193,,ESZ4
2024-09-24 22:00:00,5782.25,5829.51,5726.3,0.817,0.968,0.5421,1,2,BULLISH,22,up,2280,,ESZ4
2024-09-25 22:00:00,5797.75,5821.47,5708.38,0.409,1.541,0.7903,1,2,BULLISH,22,up,292,,ESZ4
2024-09-26 22:00:00,5798.0,5803.91,5734.42,0.102,1.097,0.915,1,2,BULLISH,22,up,126,,ESZ4
2024-10-01 22:00:00,5760.75,5778.04,5712.67,0.3,0.835,0.7355,1,3,BULLISH,22,up,4300,,ESZ4
2024-10-02 22:00:00,5755.5,5776.08,5724.62,0.358,0.537,0.6001,1,3,BULLISH,22,up,2531,,ESZ4
2024-10-03 22:00:00,5759.0,5770.44,5732.3,0.199,0.464,0.7001,1,3,BULLISH,22,up,694,,ESZ4
2024-10-07 22:00:00,5746.0,5761.33,5683.01,0.267,1.096,0.8043,1,4,BULLISH,22,up,477,,ESZ4
2024-10-30 22:00:00,5833.0,5865.96,5805.8,0.565,0.466,0.4521,3,4,BEARISH,22,down,405,,ESZ4
2024-10-31 22:00:00,5739.5,5775.83,5567.85,0.633,2.991,0.8253,4,5,BEARISH,22,up,784,,ESZ4
2024-11-03 23:00:00,5769.25,5785.56,5579.47,0.283,3.29,0.9209,4,5,BEARISH,23,up,2342,,ESZ4
2024-11-04 23:00:00,5746.0,5785.96,5581.98,0.695,2.855,0.8041,4,5,BEARISH,23,up,730,,ESZ4
2024-11-14 23:00:00,5958.75,5967.36,5913.58,0.144,0.758,0.8399,1,3,BEARISH,23,down,866,,ESZ4
2024-11-17 23:00:00,5912.0,5973.44,5891.45,1.039,0.348,0.2506,1,2,BEARISH,23,down,708,,ESZ4
2024-11-18 23:00:00,5930.0,5985.27,5919.55,0.932,0.176,0.159,1,3,BEARISH,23,down,287,,ESZ4
2024-11-19 23:00:00,5944.5,5999.71,5925.16,0.929,0.325,0.2594,1,3,BEARISH,23,down,717,,ESZ4
2024-11-20 23:00:00,5918.25,5921.57,5914.84,0.056,0.058,0.5067,2,3,BEARISH,23,up,7,,ESZ4
2024-11-21 23:00:00,5967.5,6009.48,5954.58,0.703,0.217,0.2353,1,2,BEARISH,23,down,362,,ESZ4
2024-11-24 23:00:00,6013.5,6022.4,5955.73,0.148,0.961,0.8665,1,2,BEARISH,23,up,660,,ESZ4
2024-12-18 23:00:00,5947.5,5971.59,5811.91,0.405,2.28,0.8491,4,5,BEARISH,23,up,4780,,ESH5
2024-12-19 23:00:00,5908.25,5968.53,5809.22,1.02,1.676,0.6216,4,5,BEARISH,23,up,4816,,ESH5
2024-12-22 23:00:00,6023.0,6081.54,5981.44,0.972,0.69,0.4152,1,4,BEARISH,23,down,711,,ESH5
2024-12-23 23:00:00,6034.25,6076.22,6028.13,0.696,0.101,0.1273,1,3,BULLISH,23,up,742,,ESH5
2024-12-25 23:00:00,6104.75,6113.65,6062.56,0.146,0.691,0.8258,2,1,BEARISH,23,down,2358,,ESH5
2024-12-29 23:00:00,6017.75,6048.54,6009.81,0.512,0.132,0.205,3,4,BEARISH,23,down,190,,ESH5
2024-12-30 23:00:00,5956.5,6017.22,5851.85,1.019,1.757,0.6328,4,5,BEARISH,23,up,6322,,ESH5
2025-01-01 23:00:00,5953.5,6042.78,5875.83,1.5,1.305,0.4652,4,5,BEARISH,23,down,1526,,ESH5
2025-01-02 23:00:00,5932.75,6022.53,5856.75,1.513,1.281,0.4584,4,5,BEARISH,23,up,2282,,ESH5
2025-01-05 23:00:00,5985.0,6033.83,5867.99,0.816,1.955,0.7056,4,5,BEARISH,23,up,582,,ESH5
2025-01-06 23:00:00,6020.75,6043.21,5878.42,0.373,2.364,0.8637,4,5,BEARISH,23,up,687,,ESH5
2025-01-07 23:00:00,5965.75,6043.03,5879.69,1.295,1.443,0.5269,4,5,BEARISH,23,down,4115,,ESH5
2025-01-08 23:00:00,5946.0,6049.15,5887.01,1.735,0.992,0.3638,4,5,BEARISH,23,down,2038,,ESH5
2025-01-09 23:00:00,5943.5,6073.77,5911.51,2.192,0.538,0.1972,4,5,BEARISH,23,down,633,,ESH5
2025-01-15 23:00:00,5991.25,6026.75,5906.53,0.593,1.414,0.7047,1,5,BEARISH,23,up,2409,,ESH5
2025-01-16 23:00:00,5985.0,6020.46,5908.17,0.592,1.284,0.6842,1,5,BEARISH,23,up,620,,ESH5
2025-01-19 23:00:00,6029.75,6065.53,6023.29,0.593,0.107,0.1529,3,2,BULLISH,23,down,589,,ESH5
2025-01-26 23:00:00,6081.75,6111.12,6072.43,0.483,0.153,0.2409,3,2,BULLISH,23,down,77,,ESH5
2025-01-27 23:00:00,6043.75,6101.56,6036.6,0.957,0.118,0.1101,3,2,BULLISH,23,down,116,,ESH5
2025-01-28 23:00:00,6096.25,6113.8,6044.06,0.288,0.856,0.7484,3,2,BULLISH,23,down,1173,,ESH5
2025-01-29 23:00:00,6093.5,6113.02,6040.54,0.32,0.869,0.7307,3,2,BULLISH,23,up,1336,,ESH5
2025-01-30 23:00:00,6111.5,6123.4,6052.36,0.195,0.968,0.8325,3,2,BULLISH,23,up,199,,ESH5
2025-02-03 23:00:00,6030.25,6056.26,6019.15,0.431,0.184,0.2991,2,1,BULLISH,23,down,75,,ESH5
2025-02-04 23:00:00,6035.25,6045.17,6000.68,0.164,0.573,0.777,2,1,BULLISH,23,up,652,,ESH5
2025-02-05 23:00:00,6094.5,6150.5,6039.77,0.919,0.898,0.4943,4,2,BULLISH,23,down,3186,,ESH5
2025-02-06 23:00:00,6102.75,6114.82,6056.6,0.198,0.756,0.7927,3,2,BEARISH,23,up,701,,ESH5
2025-02-09 23:00:00,6066.25,6110.41,6049.52,0.728,0.276,0.2748,3,2,BULLISH,23,down,3875,,ESH5
2025-02-10 23:00:00,6073.75,6120.37,6056.03,0.768,0.292,0.2754,3,2,BULLISH,23,down,2271,,ESH5
2025-02-11 23:00:00,6088.0,6126.53,6053.65,0.633,0.564,0.4713,3,2,BULLISH,23,down,621,,ESH5
2025-02-12 23:00:00,6087.5,6116.48,6018.72,0.476,1.13,0.7036,3,2,BULLISH,23,up,1356,,ESH5
2025-02-13 23:00:00,6143.25,6192.44,6048.23,0.801,1.547,0.6589,4,2,BULLISH,23,down,10405,,ESH5
2025-02-16 23:00:00,6141.5,6144.91,6044.71,0.056,1.576,0.966,3,2,BULLISH,23,up,61,,ESH5
2025-02-18 23:00:00,6156.0,6200.93,6058.27,0.73,1.588,0.6851,4,2,BULLISH,23,down,5697,,ESH5
2025-02-19 23:00:00,6147.0,6188.35,6101.07,0.673,0.747,0.5262,3,1,BULLISH,23,down,3017,,ESH5
2025-02-20 23:00:00,6133.25,6178.12,6127.9,0.732,0.087,0.1065,3,1,BEARISH,23,down,264,,ESH5
2025-03-24 22:00:00,5811.75,5868.85,5765.75,0.982,0.791,0.4462,2,1,BULLISH,22,down,2694,,ESM5
2025-03-25 22:00:00,5831.0,5863.31,5754.43,0.554,1.313,0.7033,2,1,BULLISH,22,down,1147,,ESM5
2025-03-26 22:00:00,5754.5,5847.71,5727.33,1.62,0.472,0.2257,2,1,BULLISH,22,down,787,,ESM5
2025-03-27 22:00:00,5739.25,5836.71,5723.04,1.698,0.282,0.1426,2,1,BEARISH,22,down,364,,ESM5
2025-04-01 22:00:00,5670.0,5767.13,5637.5,1.713,0.573,0.2507,2,1,BULLISH,22,down,641,,ESM5
2025-04-24 22:00:00,5531.5,5832.29,5479.99,5.438,0.931,0.1462,3,2,BULLISH,22,down,5960,,ESM5
2025-04-27 22:00:00,5524.5,5820.56,5465.45,5.359,1.069,0.1663,3,2,BULLISH,22,down,4238,,ESM5
2025-04-28 22:00:00,5568.5,5810.59,5491.42,4.347,1.384,0.2415,3,1,BULLISH,22,down,2479,,ESM5
2025-04-29 22:00:00,5558.75,5802.43,5459.73,4.384,1.781,0.2889,3,1,BULLISH,22,down,871,,ESM5
2025-04-30 22:00:00,5641.25,5777.07,5419.11,2.408,3.938,0.6206,3,2,BULLISH,22,up,12673,,ESM5
2025-05-01 22:00:00,5660.75,5778.99,5427.96,2.089,4.112,0.6632,3,2,BULLISH,22,up,10863,,ESM5
2025-05-04 22:00:00,5661.25,5786.06,5441.07,2.205,3.889,0.6382,3,1,BULLISH,22,up,9063,,ESM5
2025-05-05 22:00:00,5658.5,5773.57,5454.78,2.034,3.6,0.639,3,1,BULLISH,22,up,7452,,ESM5
2025-05-06 22:00:00,5666.25,5738.4,5446.74,1.273,3.874,0.7526,3,1,BULLISH,22,up,2934,,ESM5
2025-05-07 22:00:00,5672.75,5740.06,5453.24,1.187,3.87,0.7653,3,1,BULLISH,22,up,1154,,ESM5
2025-05-08 22:00:00,5684.25,5733.44,5464.88,0.865,3.859,0.8168,3,1,BULLISH,22,up,1424,,ESM5
2025-05-11 22:00:00,5754.5,6052.3,5614.44,5.175,2.434,0.3199,4,3,BULLISH,22,censored,,horizon,ESM5
2025-05-12 22:00:00,5851.0,6121.29,5683.22,4.62,2.868,0.383,4,3,BULLISH,22,censored,,horizon,ESM5
2025-05-13 22:00:00,5904.0,6128.11,5691.52,3.796,3.599,0.4867,4,3,BULLISH,22,censored,,horizon,ESM5
2025-05-14 22:00:00,5897.0,6127.12,5691.62,3.902,3.483,0.4716,4,3,BULLISH,22,censored,,horizon,ESM5
2025-05-15 22:00:00,5926.75,6074.48,5626.25,2.493,5.07,0.6704,4,3,BULLISH,22,censored,,horizon,ESM5
2025-05-18 22:00:00,5927.0,6121.7,5677.05,3.285,4.217,0.5621,4,3,BULLISH,22,censored,,horizon,ESM5
2025-05-19 22:00:00,5968.5,6124.74,5684.01,2.618,4.767,0.6455,4,3,BULLISH,22,censored,,horizon,ESM5
2025-05-20 22:00:00,5947.5,6123.21,5685.89,2.954,4.399,0.5982,4,3,BULLISH,22,censored,,horizon,ESM5
2025-05-21 22:00:00,5863.75,6114.48,5678.31,4.276,3.162,0.4252,4,3,BULLISH,22,censored,,horizon,ESM5
2025-05-22 22:00:00,5857.5,6120.52,5760.94,4.49,1.648,0.2685,4,1,BULLISH,22,down,929,,ESM5
2025-05-25 22:00:00,5871.0,5952.07,5473.85,1.381,6.765,0.8305,4,3,BULLISH,22,up,4240,,ESM5
2025-05-27 22:00:00,5934.25,6102.99,5630.6,2.843,5.117,0.6428,4,3,BULLISH,22,censored,,horizon,ESM5
2025-05-28 22:00:00,5998.25,6089.63,5617.7,1.523,6.344,0.8064,4,3,BULLISH,22,censored,,horizon,ESM5
2025-05-29 22:00:00,5910.0,6091.79,5670.94,3.076,4.045,0.568,4,1,BULLISH,22,censored,,horizon,ESM5
2025-06-01 22:00:00,5896.75,6090.12,5692.43,3.279,3.465,0.5138,4,1,BULLISH,22,censored,,horizon,ESM5
2025-06-02 22:00:00,5933.5,6091.51,5728.85,2.663,3.449,0.5643,4,1,BULLISH,22,censored,,horizon,ESM5
2025-06-03 22:00:00,5978.0,6094.29,5772.83,1.945,3.432,0.6382,4,1,BULLISH,22,censored,,horizon,ESM5
2025-06-04 22:00:00,5978.75,6096.21,5835.36,1.965,2.398,0.5497,4,1,BULLISH,22,censored,,horizon,ESM5
2025-06-05 22:00:00,5955.0,6091.88,5852.51,2.299,1.721,0.4282,4,1,BULLISH,22,censored,,horizon,ESM5
2025-06-08 22:00:00,5997.75,6094.92,5885.25,1.62,1.876,0.5366,4,1,BULLISH,22,censored,,horizon,ESM5
2025-06-09 22:00:00,6038.0,6095.75,5900.99,0.956,2.269,0.7035,4,1,BULLISH,22,censored,,horizon,ESM5
2025-06-10 22:00:00,6029.5,6098.86,5927.69,1.15,1.689,0.5948,4,1,BULLISH,22,down,35003,,ESM5
2025-06-11 22:00:00,6005.75,6097.19,5935.17,1.523,1.175,0.4356,4,1,BULLISH,22,down,21973,,ESM5
2025-06-12 22:00:00,5963.0,5972.35,5780.3,0.157,3.064,0.9513,1,2,BULLISH,22,up,5295,,ESM5
2025-06-15 22:00:00,5988.0,6093.57,5980.69,1.763,0.122,0.0648,4,1,BULLISH,22,censored,,roll,ESM5
2025-06-16 22:00:00,6066.0,6104.75,6025.27,0.639,0.671,0.5125,4,1,BULLISH,22,down,24499,,ESU5
2025-06-17 22:00:00,6041.75,6050.29,5856.22,0.141,3.071,0.956,1,2,BULLISH,22,up,1410,,ESU5
2025-06-18 22:00:00,6013.25,6060.28,5873.17,0.782,2.33,0.7487,1,2,BULLISH,22,up,10553,,ESU5
2025-06-22 22:00:00,5997.25,6068.54,5885.37,1.189,1.866,0.6108,1,2,BULLISH,22,up,1144,,ESU5
2025-06-23 22:00:00,6114.5,6197.48,6104.82,1.357,0.158,0.1045,5,1,BULLISH,22,down,9,,ESU5
2025-06-24 22:00:00,6142.0,6204.27,6107.86,1.014,0.556,0.3541,5,4,BULLISH,22,up,2857,,ESU5
2025-06-25 22:00:00,6146.5,6159.04,6104.15,0.204,0.689,0.7715,1,4,BULLISH,22,up,290,,ESU5
2025-06-26 22:00:00,6197.5,6201.48,6167.08,0.064,0.491,0.8843,5,1,BULLISH,22,up,33,,ESU5
2025-07-03 22:00:00,6315.25,6325.97,6256.12,0.17,0.936,0.8465,1,5,BULLISH,22,down,2282,,ESU5
2025-07-07 22:00:00,6272.0,6275.19,6242.11,0.051,0.477,0.9036,2,5,BULLISH,22,up,18,,ESU5
2025-07-08 22:00:00,6268.5,6288.21,6242.69,0.314,0.412,0.567,2,5,BULLISH,22,up,652,,ESU5
2025-07-09 22:00:00,6294.0,6310.7,6250.48,0.265,0.691,0.7227,2,5,BULLISH,22,up,595,,ESU5
2025-07-10 22:00:00,6299.5,6306.3,6201.47,0.108,1.556,0.9351,5,4,BULLISH,22,up,73,,ESU5
2025-07-13 22:00:00,6272.5,6386.83,6262.23,1.823,0.164,0.0824,2,5,BULLISH,22,down,252,,ESU5
2025-07-14 22:00:00,6329.5,6396.14,6270.83,1.053,0.927,0.4682,2,5,BULLISH,22,down,1342,,ESU5
2025-07-15 22:00:00,6277.25,6405.0,6272.47,2.035,0.076,0.0361,1,5,BULLISH,22,down,46,,ESU5
2025-07-16 22:00:00,6291.5,6416.84,6275.0,1.992,0.262,0.1163,2,5,BULLISH,22,up,8806,,ESU5
2025-07-17 22:00:00,6346.5,6442.32,6288.13,1.51,0.92,0.3786,1,5,BULLISH,22,up,8936,,ESU5
2025-07-20 22:00:00,6341.75,6440.15,6286.79,1.552,0.867,0.3584,1,5,BULLISH,22,up,7446,,ESU5
2025-07-21 22:00:00,6351.5,6443.76,6292.02,1.453,0.936,0.392,1,5,BULLISH,22,up,5914,,ESU5
2025-07-22 22:00:00,6360.75,6445.86,6296.45,1.338,1.011,0.4304,1,5,BULLISH,22,up,4354,,ESU5
2025-07-23 22:00:00,6404.75,6457.6,6303.63,0.825,1.579,0.6568,1,5,BULLISH,22,up,3308,,ESU5
2025-07-24 22:00:00,6416.75,6467.3,6308.83,0.788,1.682,0.681,1,5,BULLISH,22,up,6657,,ESU5
2025-07-27 22:00:00,6449.75,6475.55,6315.21,0.4,2.086,0.8391,1,5,BULLISH,22,down,7015,,ESU5
