t_et,spot,up,dn,d_up_pct,d_dn_pct,p_up_fair,up_rank,dn_rank,sentiment,hour_et,winner,bars_to_touch,censor,symbol
2021-01-25 19:00:00,3845.5,3849.78,3842.68,0.111,0.073,0.3972,1,4,BEARISH,19,down,45,,ESH1
2021-01-25 20:00:00,3842.5,3851.63,3837.22,0.238,0.137,0.3664,1,2,BEARISH,20,down,33,,ESH1
2021-01-25 21:00:00,3840.0,3844.28,3834.29,0.111,0.149,0.5716,4,5,BEARISH,21,down,24,,ESH1
2021-01-26 04:00:00,3840.75,3848.95,3838.65,0.213,0.055,0.2039,4,5,BEARISH,04,down,61,,ESH1
2021-01-26 05:00:00,3840.25,3844.92,3834.84,0.122,0.141,0.5367,4,5,BEARISH,05,up,80,,ESH1
2021-01-26 07:00:00,3849.75,3859.4,3846.94,0.251,0.073,0.2255,2,4,BEARISH,07,up,180,,ESH1
2021-01-26 08:00:00,3854.5,3858.48,3847.56,0.103,0.18,0.6355,2,4,BEARISH,08,up,76,,ESH1
2021-01-26 09:00:00,3856.5,3859.34,3848.56,0.074,0.206,0.7365,2,4,BULLISH,09,up,35,,ESH1
2021-01-26 10:00:00,3853.0,3858.76,3848.24,0.149,0.124,0.4525,2,4,BULLISH,10,down,12,,ESH1
2021-01-26 11:00:00,3849.75,3858.39,3838.93,0.224,0.281,0.556,1,5,BULLISH,11,down,632,,ESH1
2021-01-26 13:00:00,3844.75,3849.89,3840.31,0.134,0.115,0.4635,4,5,BULLISH,13,up,37,,ESH1
2021-01-26 14:00:00,3849.75,3859.84,3841.89,0.262,0.204,0.4379,1,5,BULLISH,14,down,148,,ESH1
2021-01-26 15:00:00,3849.0,3851.01,3840.97,0.052,0.209,0.7998,4,5,BULLISH,15,up,8,,ESH1
2021-01-26 16:00:00,3843.5,3851.3,3841.27,0.203,0.058,0.2223,4,5,BULLISH,16,up,14,,ESH1
2021-01-26 17:00:00,3846.5,3850.97,3840.89,0.116,0.146,0.5565,4,5,BULLISH,17,up,23,,ESH1
2021-01-26 18:00:00,3848.25,3851.43,3841.37,0.083,0.179,0.6839,4,5,BULLISH,18,up,20,,ESH1
2021-01-26 19:00:00,3847.5,3851.63,3842.02,0.107,0.142,0.5702,4,5,BULLISH,19,down,115,,ESH1
2021-01-26 20:00:00,3846.25,3851.98,3842.65,0.149,0.094,0.3859,4,5,BULLISH,20,down,11,,ESH1
2021-01-28 11:00:00,3804.25,3816.54,3770.14,0.323,0.897,0.7351,2,1,BEARISH,11,up,113,,ESH1
2021-01-28 12:00:00,3814.0,3850.03,3808.1,0.945,0.155,0.1407,3,2,BEARISH,12,down,231,,ESH1
2021-01-28 13:00:00,3820.5,3843.12,3796.18,0.592,0.637,0.5181,3,2,BEARISH,13,down,224,,ESH1
2021-01-28 14:00:00,3820.75,3837.42,3782.36,0.436,1.005,0.6972,3,2,BULLISH,14,down,190,,ESH1
2021-01-28 15:00:00,3807.0,3837.28,3784.79,0.795,0.583,0.4231,3,2,BULLISH,15,down,101,,ESH1
2021-01-28 16:00:00,3776.0,3784.12,3710.77,0.215,1.727,0.8893,2,1,BULLISH,16,up,8,,ESH1
2021-01-28 17:00:00,3768.0,3781.43,3707.93,0.356,1.594,0.8173,2,1,BULLISH,17,down,1653,,ESH1
2021-01-28 18:00:00,3764.5,3780.73,3707.26,0.431,1.521,0.7791,2,1,BULLISH,18,down,1649,,ESH1
2021-01-28 19:00:00,3767.0,3780.03,3708.81,0.346,1.545,0.817,2,1,BULLISH,19,down,1538,,ESH1
2021-01-28 20:00:00,3765.25,3778.93,3707.71,0.363,1.528,0.8079,2,1,BULLISH,20,down,1491,,ESH1
2021-01-28 21:00:00,3756.5,3780.27,3710.1,0.633,1.235,0.6613,2,1,BEARISH,21,down,1389,,ESH1
2021-01-28 23:00:00,3740.75,3772.65,3700.26,0.853,1.082,0.5593,2,1,BEARISH,23,up,786,,ESH1
2021-01-29 00:00:00,3733.5,3769.89,3693.65,0.975,1.067,0.5227,2,1,BEARISH,00,up,705,,ESH1
2021-01-29 01:00:00,3732.5,3765.72,3684.48,0.89,1.287,0.5911,2,1,BEARISH,01,up,619,,ESH1
2021-01-29 02:00:00,3747.5,3758.25,3680.2,0.287,1.796,0.8623,2,1,BEARISH,02,up,348,,ESH1
2021-01-29 03:00:00,3734.25,3755.56,3672.23,0.571,1.661,0.7443,2,1,BEARISH,03,up,254,,ESH1
2021-01-29 04:00:00,3746.0,3749.52,3731.1,0.094,0.398,0.8089,2,1,BEARISH,04,up,6,,ESH1
2021-01-29 05:00:00,3738.25,3743.33,3720.0,0.136,0.488,0.7823,2,1,BEARISH,05,up,61,,ESH1
2021-01-29 06:00:00,3746.0,3807.0,3737.31,1.628,0.232,0.1247,3,2,BEARISH,06,down,153,,ESH1
2021-01-29 07:00:00,3754.75,3777.48,3741.19,0.605,0.361,0.3737,1,2,BEARISH,07,down,74,,ESH1
2021-01-29 09:00:00,3764.5,3771.83,3729.22,0.195,0.937,0.828,1,2,BEARISH,09,down,316,,ESH1
2021-01-29 10:00:00,3754.0,3771.23,3723.89,0.459,0.802,0.636,1,2,BEARISH,10,down,192,,ESH1
2021-01-29 11:00:00,3759.25,3766.94,3719.68,0.205,1.053,0.8373,1,2,BULLISH,11,down,157,,ESH1
2021-01-29 12:00:00,3731.25,3766.6,3717.51,0.947,0.368,0.2799,1,2,BULLISH,12,down,20,,ESH1
2021-01-29 15:00:00,3718.75,3760.3,3703.8,1.117,0.402,0.2646,1,2,BULLISH,15,down,141,,ESH1
2021-01-29 16:00:00,3710.25,3762.06,3703.47,1.396,0.183,0.1157,1,2,BEARISH,16,down,3,,ESH1
2021-02-01 12:00:00,3757.25,3773.63,3745.54,0.436,0.312,0.4169,3,1,BULLISH,12,up,214,,ESH1
2021-02-01 13:00:00,3767.25,3770.88,3739.08,0.096,0.748,0.8858,3,1,BULLISH,13,up,98,,ESH1
2021-02-01 14:00:00,3766.5,3768.69,3735.26,0.058,0.829,0.9345,2,1,BULLISH,14,up,20,,ESH1
2021-02-01 15:00:00,3774.0,3815.86,3766.71,1.109,0.193,0.1483,4,3,BULLISH,15,down,30,,ESH1
2021-02-01 16:00:00,3761.5,3808.29,3756.26,1.244,0.139,0.1007,4,3,BULLISH,16,up,1151,,ESH1
2021-02-01 17:00:00,3763.75,3814.26,3760.93,1.342,0.075,0.0529,4,3,BULLISH,17,down,90,,ESH1
2021-02-01 18:00:00,3765.25,3814.45,3760.22,1.307,0.134,0.0928,4,3,BULLISH,18,down,90,,ESH1
2021-02-01 19:00:00,3768.25,3813.9,3758.64,1.211,0.255,0.1739,4,3,BULLISH,19,up,1062,,ESH1
2021-02-01 20:00:00,3768.5,3814.87,3758.94,1.23,0.254,0.1709,4,3,BULLISH,20,up,996,,ESH1
2021-02-01 21:00:00,3785.75,3813.16,3756.39,0.724,0.776,0.5172,4,3,BULLISH,21,up,908,,ESH1
2021-02-01 23:00:00,3787.25,3812.52,3754.33,0.667,0.869,0.5657,4,3,BULLISH,23,up,772,,ESH1
2021-02-02 00:00:00,3784.25,3812.64,3754.1,0.75,0.797,0.515,4,3,BULLISH,00,up,707,,ESH1
2021-02-02 01:00:00,3788.5,3803.7,3742.21,0.401,1.222,0.7528,4,3,BULLISH,01,up,333,,ESH1
2021-02-02 02:00:00,3784.5,3811.67,3749.96,0.718,0.913,0.5597,4,3,BULLISH,02,up,573,,ESH1
2021-02-02 03:00:00,3782.5,3811.13,3749.24,0.757,0.879,0.5374,4,3,BULLISH,03,up,506,,ESH1
2021-02-02 04:00:00,3792.75,3810.82,3748.99,0.476,1.154,0.7077,4,3,BULLISH,04,up,404,,ESH1
2021-02-02 05:00:00,3799.5,3808.47,3761.23,0.236,1.007,0.8101,4,1,BULLISH,05,up,332,,ESH1
2021-02-02 06:00:00,3800.5,3811.14,3764.09,0.28,0.958,0.7739,4,1,BULLISH,06,up,294,,ESH1
2021-02-02 07:00:00,3793.25,3811.48,3770.04,0.481,0.612,0.5601,4,1,BULLISH,07,up,227,,ESH1
2021-02-02 08:00:00,3794.75,3807.73,3767.27,0.342,0.724,0.6792,4,1,BULLISH,08,up,118,,ESH1
2021-02-02 09:00:00,3799.25,3808.16,3781.0,0.235,0.48,0.6719,4,1,BULLISH,09,up,44,,ESH1
2021-02-02 10:00:00,3813.5,3837.07,3809.99,0.618,0.092,0.1296,5,4,BULLISH,10,up,685,,ESH1
2021-02-02 11:00:00,3824.25,3837.27,3810.19,0.34,0.368,0.5192,5,4,BULLISH,11,up,590,,ESH1
2021-02-02 12:00:00,3833.5,3836.39,3809.51,0.075,0.626,0.8925,5,4,BULLISH,12,up,490,,ESH1
2021-02-02 13:00:00,3833.75,3836.29,3809.47,0.066,0.633,0.9053,5,4,BULLISH,13,up,407,,ESH1
2021-02-02 16:00:00,3814.25,3833.43,3805.85,0.503,0.22,0.3046,5,4,BULLISH,16,up,102,,ESH1
2021-02-02 17:00:00,3828.25,3837.27,3810.18,0.236,0.472,0.667,5,4,BULLISH,17,up,122,,ESH1
2021-02-02 18:00:00,3829.25,3836.71,3809.73,0.195,0.51,0.7235,5,4,BULLISH,18,up,119,,ESH1
2021-02-02 19:00:00,3828.75,3836.39,3809.57,0.2,0.501,0.7151,5,4,BULLISH,19,up,54,,ESH1
2021-02-02 21:00:00,3829.0,3831.55,3804.66,0.067,0.636,0.9052,5,4,BULLISH,21,up,28,,ESH1
2021-02-02 23:00:00,3827.75,3836.12,3809.55,0.219,0.475,0.685,5,4,BULLISH,23,up,95,,ESH1
2021-02-03 00:00:00,3832.0,3835.84,3812.75,0.1,0.502,0.8337,5,1,BULLISH,00,up,27,,ESH1
2021-02-03 02:00:00,3834.25,3836.17,3823.32,0.05,0.285,0.8506,5,1,BULLISH,02,up,10,,ESH1
2021-02-03 04:00:00,3834.0,3835.98,3822.83,0.052,0.291,0.8494,5,1,BULLISH,04,down,373,,ESH1
2021-02-03 05:00:00,3831.5,3835.0,3822.86,0.091,0.225,0.7117,5,1,BULLISH,05,up,51,,ESH1
2021-02-03 06:00:00,3834.25,3836.63,3829.25,0.062,0.13,0.6775,5,1,BULLISH,06,down,74,,ESH1
2021-02-03 07:00:00,3834.25,3836.3,3811.29,0.053,0.599,0.918,5,4,BULLISH,07,down,281,,ESH1
2021-02-03 08:00:00,3828.25,3837.08,3812.36,0.231,0.415,0.6428,5,4,BULLISH,08,down,212,,ESH1
2021-02-03 09:00:00,3833.25,3836.56,3812.02,0.086,0.554,0.8651,5,4,BULLISH,09,down,145,,ESH1
2021-02-03 11:00:00,3822.0,3831.06,3809.79,0.237,0.319,0.574,2,4,BULLISH,11,up,135,,ESH1
2021-02-03 12:00:00,3828.75,3835.02,3811.98,0.164,0.438,0.7279,2,4,BULLISH,12,up,109,,ESH1
2021-02-03 13:00:00,3832.25,3834.69,3811.47,0.064,0.542,0.8949,2,4,BULLISH,13,up,38,,ESH1
2021-02-03 15:00:00,3834.5,3854.12,3832.18,0.512,0.061,0.1057,5,4,BULLISH,15,down,2,,ESH1
2021-02-03 16:00:00,3825.25,3835.64,3814.16,0.272,0.29,0.5163,5,4,BULLISH,16,down,361,,ESH1
2021-02-03 17:00:00,3832.5,3837.28,3815.9,0.125,0.433,0.7764,5,4,BULLISH,17,down,304,,ESH1
2021-02-03 18:00:00,3834.25,3837.32,3816.01,0.08,0.476,0.8559,5,4,BULLISH,18,down,303,,ESH1
2021-02-03 19:00:00,3832.0,3837.81,3816.59,0.152,0.402,0.7262,5,4,BULLISH,19,down,239,,ESH1
2021-02-03 20:00:00,3826.75,3846.5,3791.56,0.516,0.92,0.6405,5,3,BEARISH,20,up,994,,ESH1
2021-02-03 21:00:00,3828.75,3837.42,3816.97,0.226,0.308,0.576,5,4,BEARISH,21,down,107,,ESH1
2021-02-03 23:00:00,3813.5,3818.23,3785.72,0.124,0.728,0.8545,4,3,BEARISH,23,up,11,,ESH1
2021-02-04 00:00:00,3814.75,3818.58,3787.01,0.1,0.727,0.8787,4,3,BEARISH,00,up,70,,ESH1
2021-02-04 01:00:00,3816.25,3818.17,3787.43,0.05,0.755,0.9375,4,3,BEARISH,01,up,17,,ESH1
2021-02-04 02:00:00,3824.0,3838.57,3818.39,0.381,0.147,0.278,5,4,BEARISH,02,down,58,,ESH1
2021-02-04 03:00:00,3822.0,3832.55,3807.52,0.276,0.379,0.5785,4,3,BEARISH,03,up,336,,ESH1
2021-02-04 04:00:00,3830.0,3838.55,3819.44,0.223,0.276,0.5526,5,4,BEARISH,04,up,399,,ESH1
2021-02-04 05:00:00,3825.25,3839.28,3820.13,0.367,0.134,0.2674,5,4,BEARISH,05,up,338,,ESH1
2021-02-04 06:00:00,3829.75,3839.29,3820.27,0.249,0.248,0.4984,5,4,BEARISH,06,up,276,,ESH1
2021-02-04 07:00:00,3824.0,3839.87,3820.88,0.415,0.082,0.1643,5,4,BEARISH,07,up,214,,ESH1
2021-02-04 09:00:00,3833.25,3838.5,3817.61,0.137,0.408,0.7487,5,4,BEARISH,09,up,77,,ESH1
2021-02-05 12:00:00,3876.5,3883.77,3854.65,0.188,0.564,0.7503,1,2,BEARISH,12,up,53,,ESH1
2021-02-05 14:00:00,3878.25,3905.94,3858.45,0.714,0.511,0.4169,1,2,BEARISH,14,up,1796,,ESH1
2021-02-05 15:00:00,3878.0,3907.98,3859.93,0.773,0.466,0.3761,1,2,BULLISH,15,up,1719,,ESH1
2021-02-05 16:00:00,3881.25,3912.66,3862.78,0.809,0.476,0.3703,1,2,BEARISH,16,up,1692,,ESH1
2021-02-05 17:00:00,3884.75,3914.83,3864.18,0.774,0.53,0.4061,1,2,BULLISH,17,up,3448,,ESH1
2021-02-08 06:00:00,3889.75,3899.67,3878.41,0.255,0.292,0.5334,2,3,BULLISH,06,up,259,,ESH1
2021-02-08 07:00:00,3892.5,3901.61,3880.13,0.234,0.318,0.5759,2,3,BULLISH,07,up,220,,ESH1
2021-02-08 08:00:00,3892.5,3904.4,3881.45,0.306,0.284,0.4815,2,3,BEARISH,08,up,615,,ESH1
2021-02-08 09:00:00,3895.75,3905.77,3893.78,0.257,0.051,0.1643,2,1,BEARISH,09,down,200,,ESH1
2021-02-08 10:00:00,3899.25,3907.83,3895.11,0.22,0.106,0.3255,2,1,BEARISH,10,down,103,,ESH1
2021-02-08 11:00:00,3899.5,3908.86,3895.09,0.24,0.113,0.3203,2,1,BULLISH,11,down,17,,ESH1
2021-02-08 12:00:00,3893.25,3895.91,3885.32,0.068,0.204,0.7488,1,3,BULLISH,12,up,14,,ESH1
2021-02-08 13:00:00,3893.0,3895.15,3887.09,0.055,0.152,0.7333,1,3,BULLISH,13,up,19,,ESH1
2021-02-08 14:00:00,3892.0,3918.81,3886.28,0.689,0.147,0.1758,2,3,BULLISH,14,up,2082,,ESH1
2021-02-08 15:00:00,3896.75,3923.0,3889.63,0.674,0.183,0.2134,2,3,BULLISH,15,up,2378,,ESH1
2021-02-08 16:00:00,3908.5,3924.64,3897.71,0.413,0.276,0.4007,2,1,BULLISH,16,down,1081,,ESH1
2021-02-09 00:00:00,3907.5,3914.86,3903.25,0.188,0.109,0.3661,3,2,BULLISH,00,down,272,,ESH1
2021-02-09 01:00:00,3909.5,3913.68,3903.51,0.107,0.153,0.589,3,2,BULLISH,01,down,197,,ESH1
2021-02-09 02:00:00,3905.75,3914.81,3859.63,0.232,1.181,0.8358,3,5,BULLISH,02,up,1292,,ESH1
2021-02-09 03:00:00,3908.5,3916.63,3905.89,0.208,0.067,0.243,3,1,BULLISH,03,down,5,,ESH1
2021-02-09 04:00:00,3907.0,3919.9,3860.34,0.33,1.194,0.7834,3,5,BULLISH,04,up,1222,,ESH1
2021-02-09 05:00:00,3905.0,3912.91,3894.57,0.203,0.267,0.5687,3,2,BULLISH,05,up,1100,,ESH1
2021-02-09 06:00:00,3902.25,3918.45,3860.96,0.415,1.058,0.7182,3,5,BULLISH,06,up,1091,,ESH1
2021-02-09 07:00:00,3903.25,3918.14,3901.06,0.381,0.056,0.1282,3,1,BULLISH,07,down,55,,ESH1
2021-02-09 08:00:00,3901.0,3918.38,3898.73,0.446,0.058,0.1155,3,1,BULLISH,08,down,104,,ESH1
2021-02-09 09:00:00,3902.0,3904.22,3899.05,0.057,0.076,0.5706,2,1,BULLISH,09,down,8,,ESH1
2021-02-09 10:00:00,3906.0,3919.07,3900.21,0.335,0.148,0.307,3,1,BULLISH,10,down,105,,ESH1
2021-02-09 11:00:00,3903.0,3918.92,3899.95,0.408,0.078,0.1608,3,1,BULLISH,11,down,15,,ESH1
2021-02-09 12:00:00,3904.0,3919.59,3900.72,0.399,0.084,0.1738,3,1,BULLISH,12,up,551,,ESH1
2021-02-09 13:00:00,3909.75,3919.49,3905.22,0.249,0.116,0.3174,3,2,BULLISH,13,down,58,,ESH1
2021-02-09 14:00:00,3908.0,3919.92,3905.45,0.305,0.065,0.1762,3,2,BULLISH,14,down,126,,ESH1
2021-02-09 15:00:00,3911.0,3920.75,3907.27,0.249,0.095,0.2767,3,2,BULLISH,15,down,56,,ESH1
2021-02-09 16:00:00,3908.5,3920.69,3904.75,0.312,0.096,0.2353,3,1,BULLISH,16,up,331,,ESH1
2021-02-09 17:00:00,3910.75,3916.46,3900.25,0.146,0.268,0.6477,3,2,BULLISH,17,up,151,,ESH1
2021-02-09 18:00:00,3910.75,3920.71,3904.82,0.255,0.152,0.3732,3,2,BULLISH,18,up,282,,ESH1
2021-02-09 19:00:00,3908.5,3920.52,3904.52,0.308,0.102,0.2488,3,2,BULLISH,19,up,211,,ESH1
2021-02-09 20:00:00,3909.75,3921.46,3906.08,0.3,0.094,0.2386,3,2,BEARISH,20,up,153,,ESH1
2021-02-10 11:00:00,3901.75,3916.83,3897.24,0.386,0.116,0.2302,3,1,BULLISH,11,down,6,,ESH1
2021-02-10 12:00:00,3895.5,3898.21,3871.77,0.07,0.609,0.8975,2,5,BULLISH,12,up,16,,ESH1
2021-02-10 13:00:00,3899.0,3914.51,3894.74,0.398,0.109,0.2155,3,1,BULLISH,13,up,944,,ESH1
2021-02-10 14:00:00,3900.75,3903.0,3872.58,0.058,0.722,0.926,1,5,BULLISH,14,up,0,,ESH1
2021-02-10 15:00:00,3913.5,3924.04,3878.7,0.269,0.889,0.7675,1,5,BEARISH,15,up,3273,,ESH1
2021-02-10 16:00:00,3906.0,3908.33,3872.51,0.06,0.857,0.935,2,5,BEARISH,16,up,7,,ESH1
2021-02-10 17:00:00,3908.25,3913.15,3872.48,0.125,0.915,0.8795,1,5,BEARISH,17,up,633,,ESH1
2021-02-10 18:00:00,3906.75,3913.02,3872.61,0.16,0.874,0.8448,1,5,BEARISH,18,up,632,,ESH1
2021-02-10 19:00:00,3906.0,3912.84,3872.7,0.175,0.853,0.8296,1,5,BEARISH,19,up,569,,ESH1
2021-02-10 20:00:00,3896.75,3913.78,3876.11,0.437,0.53,0.5479,2,5,BEARISH,20,up,504,,ESH1
2021-02-10 21:00:00,3896.0,3911.02,3873.62,0.386,0.574,0.5984,2,5,BEARISH,21,up,389,,ESH1
2021-02-10 23:00:00,3905.0,3911.9,3874.29,0.177,0.786,0.8165,2,5,BEARISH,23,up,297,,ESH1
2021-02-11 00:00:00,3907.5,3911.74,3874.99,0.109,0.832,0.8846,2,5,BEARISH,00,up,196,,ESH1
2021-02-11 01:00:00,3905.75,3911.01,3874.3,0.135,0.805,0.8567,2,5,BEARISH,01,up,130,,ESH1
2021-02-11 02:00:00,3908.75,3919.47,3874.29,0.274,0.882,0.7627,3,5,BEARISH,02,up,503,,ESH1
2021-02-11 03:00:00,3909.5,3920.68,3875.15,0.286,0.879,0.7544,3,5,BEARISH,03,up,2528,,ESH1
2021-02-11 04:00:00,3913.5,3919.63,3911.12,0.157,0.061,0.2797,3,2,BEARISH,04,up,371,,ESH1
2021-02-11 05:00:00,3915.25,3920.27,3911.5,0.128,0.096,0.4276,3,2,BEARISH,05,up,315,,ESH1
2021-02-11 06:00:00,3915.0,3920.24,3909.54,0.134,0.139,0.5103,3,2,BEARISH,06,up,255,,ESH1
2021-02-11 07:00:00,3914.5,3920.91,3910.21,0.164,0.11,0.4009,3,2,BEARISH,07,down,196,,ESH1
2021-02-11 08:00:00,3914.75,3921.18,3911.0,0.164,0.096,0.3684,3,2,BEARISH,08,down,129,,ESH1
2021-02-11 09:00:00,3915.5,3921.71,3911.98,0.159,0.09,0.3618,3,2,BEARISH,09,down,62,,ESH1
2021-02-11 10:00:00,3910.75,3913.28,3876.85,0.065,0.867,0.9306,2,5,BEARISH,10,up,23,,ESH1
2021-02-11 11:00:00,3910.25,3914.47,3876.43,0.108,0.865,0.8891,2,5,BEARISH,11,up,1583,,ESH1
2021-02-11 12:00:00,3909.0,3915.69,3905.92,0.171,0.079,0.3153,2,1,BEARISH,12,down,9,,ESH1
2021-02-11 13:00:00,3896.0,3907.11,3876.97,0.285,0.488,0.6314,1,5,BEARISH,13,up,180,,ESH1
2021-02-11 14:00:00,3897.0,3911.16,3878.63,0.363,0.471,0.5647,1,5,BEARISH,14,up,176,,ESH1
2021-02-11 15:00:00,3900.25,3908.8,3877.4,0.219,0.586,0.7277,1,5,BEARISH,15,up,79,,ESH1
2021-02-11 16:00:00,3910.5,3916.87,3878.25,0.163,0.825,0.8351,2,4,BEARISH,16,up,1142,,ESH1
2021-02-11 17:00:00,3905.75,3913.29,3880.2,0.193,0.654,0.7721,1,4,BEARISH,17,up,75,,ESH1
2021-02-11 18:00:00,3903.5,3906.95,3877.63,0.088,0.663,0.8823,1,4,BEARISH,18,up,8,,ESH1
2021-02-11 19:00:00,3911.0,3917.11,3906.63,0.156,0.112,0.417,2,1,BEARISH,19,down,75,,ESH1
2021-02-11 20:00:00,3908.5,3916.46,3905.49,0.204,0.077,0.2744,2,1,BEARISH,20,down,38,,ESH1
2021-02-11 21:00:00,3907.25,3918.09,3880.48,0.277,0.685,0.7118,2,4,BEARISH,21,up,907,,ESH1
2021-02-11 23:00:00,3905.25,3917.32,3880.32,0.309,0.638,0.6738,2,4,BEARISH,23,up,778,,ESH1
2021-02-12 00:00:00,3904.0,3906.56,3881.15,0.066,0.585,0.8993,1,4,BEARISH,00,up,30,,ESH1
2021-02-12 01:00:00,3907.25,3918.76,3903.4,0.295,0.099,0.2507,2,1,BEARISH,01,down,42,,ESH1
2021-02-12 02:00:00,3904.0,3919.01,3881.9,0.384,0.566,0.5955,2,4,BEARISH,02,up,661,,ESH1
2021-02-12 03:00:00,3903.25,3906.77,3879.36,0.09,0.612,0.8716,1,4,BEARISH,03,up,260,,ESH1
2021-02-12 04:00:00,3897.75,3908.24,3881.41,0.269,0.419,0.609,1,4,BEARISH,04,up,364,,ESH1
2021-02-12 05:00:00,3902.75,3906.47,3881.46,0.095,0.546,0.8513,1,4,BEARISH,05,up,125,,ESH1
2021-02-12 06:00:00,3903.0,3906.34,3882.65,0.086,0.521,0.859,1,4,BEARISH,06,up,63,,ESH1
2021-02-12 07:00:00,3905.0,3915.58,3883.1,0.271,0.561,0.6743,2,4,BEARISH,07,up,259,,ESH1
2021-02-12 08:00:00,3905.75,3935.46,3894.03,0.761,0.3,0.2829,1,4,BEARISH,08,up,668,,ESH1
2021-02-12 09:00:00,3899.5,3909.99,3880.16,0.269,0.496,0.6483,1,4,BEARISH,09,up,62,,ESH1
2021-02-12 10:00:00,3907.25,3914.31,3885.54,0.181,0.556,0.7546,1,4,BEARISH,10,up,47,,ESH1
2021-02-12 11:00:00,3916.5,3932.63,3913.44,0.412,0.078,0.1595,3,1,BEARISH,11,down,129,,ESH1
2021-02-12 12:00:00,3918.0,3932.22,3912.0,0.363,0.153,0.2967,3,1,BEARISH,12,down,91,,ESH1
2021-02-12 13:00:00,3915.5,3932.14,3910.83,0.425,0.119,0.2191,3,1,BEARISH,13,down,21,,ESH1
2021-02-12 14:00:00,3910.5,3922.57,3905.19,0.309,0.136,0.3055,3,1,BEARISH,14,up,130,,ESH1
2021-02-12 15:00:00,3914.25,3923.95,3905.75,0.248,0.217,0.467,3,1,BULLISH,15,up,60,,ESH1
2021-02-16 00:00:00,3958.0,3964.77,3946.11,0.171,0.3,0.6372,1,2,BULLISH,00,down,306,,ESH1
2021-02-16 01:00:00,3953.5,3961.36,3948.28,0.199,0.132,0.3991,1,2,BULLISH,01,down,169,,ESH1
2021-02-16 02:00:00,3954.5,3963.01,3950.38,0.215,0.104,0.3262,1,2,BULLISH,02,down,50,,ESH1
2021-02-16 03:00:00,3951.75,3964.15,3938.14,0.314,0.344,0.5233,1,3,BULLISH,03,down,451,,ESH1
2021-02-16 04:00:00,3951.0,3955.03,3939.01,0.102,0.303,0.7484,2,3,BULLISH,04,down,339,,ESH1
2021-02-16 05:00:00,3951.25,3956.84,3940.26,0.141,0.278,0.6628,2,3,BULLISH,05,down,266,,ESH1
2021-02-16 06:00:00,3950.0,3956.66,3939.9,0.169,0.256,0.6026,2,3,BULLISH,06,down,201,,ESH1
2021-02-16 07:00:00,3951.25,3959.68,3940.39,0.213,0.275,0.563,2,3,BULLISH,07,down,139,,ESH1
2021-02-16 08:00:00,3949.75,3959.57,3940.59,0.249,0.232,0.4826,2,3,BULLISH,08,down,70,,ESH1
2021-02-16 09:00:00,3942.25,3960.27,3921.69,0.457,0.522,0.5329,2,4,BULLISH,09,down,302,,ESH1
2021-02-16 10:00:00,3941.75,3960.4,3922.43,0.473,0.49,0.5088,2,4,BULLISH,10,down,204,,ESH1
2021-02-16 11:00:00,3934.5,3942.53,3923.3,0.204,0.285,0.5824,3,4,BULLISH,11,down,85,,ESH1
2021-02-16 12:00:00,3922.75,3943.92,3904.62,0.54,0.462,0.4613,3,5,BULLISH,12,down,1455,,ESH1
2021-02-16 13:00:00,3932.0,3945.01,3925.53,0.331,0.165,0.3321,3,4,BEARISH,13,down,210,,ESH1
2021-02-16 14:00:00,3929.5,3946.26,3926.7,0.427,0.071,0.1431,3,4,BEARISH,14,down,119,,ESH1
2021-02-16 15:00:00,3931.25,3947.35,3927.43,0.41,0.097,0.1918,3,4,BEARISH,15,down,4,,ESH1
2021-02-16 16:00:00,3927.25,3949.13,3908.35,0.557,0.481,0.4635,3,5,BEARISH,16,down,1104,,ESH1
2021-02-16 17:00:00,3929.25,3945.09,3926.03,0.403,0.082,0.1689,3,4,BEARISH,17,down,10,,ESH1
2021-02-16 18:00:00,3929.0,3948.22,3908.19,0.489,0.53,0.5199,3,5,BEARISH,18,down,1048,,ESH1
2021-02-16 19:00:00,3921.5,3928.78,3907.56,0.186,0.355,0.6569,4,5,BEARISH,19,up,281,,ESH1
2021-02-16 20:00:00,3916.0,3930.76,3909.29,0.377,0.171,0.3125,4,5,BEARISH,20,up,307,,ESH1
2021-02-16 21:00:00,3919.75,3929.66,3908.05,0.253,0.298,0.5414,4,5,BEARISH,21,up,135,,ESH1
2021-02-16 23:00:00,3927.75,3931.26,3909.39,0.089,0.467,0.8395,4,5,BEARISH,23,up,99,,ESH1
2021-02-17 00:00:00,3926.75,3931.36,3909.43,0.117,0.441,0.7898,4,5,BEARISH,00,up,36,,ESH1
2021-02-17 01:00:00,3927.75,3931.42,3909.41,0.093,0.467,0.8333,4,5,BEARISH,01,up,29,,ESH1
2021-02-17 02:00:00,3931.0,3933.31,3909.84,0.059,0.538,0.9016,1,5,BEARISH,02,down,492,,ESH1
2021-02-17 03:00:00,3926.5,3931.68,3910.63,0.132,0.404,0.7539,1,5,BEARISH,03,up,69,,ESH1
2021-02-17 04:00:00,3929.0,3933.83,3911.25,0.123,0.452,0.7861,4,5,BEARISH,04,down,329,,ESH1
2021-02-17 05:00:00,3923.0,3928.09,3911.42,0.13,0.295,0.6947,1,5,BEARISH,05,up,129,,ESH1
2021-02-17 06:00:00,3924.75,3935.06,3911.97,0.263,0.326,0.5535,4,5,BEARISH,06,down,202,,ESH1
