date,tod,session,sym,move,dir,tier,ev_vol,ev_path,ev_range,ev_net,impact,pre_vol,pre_path,pre_net,impact_pre,fwd60,fwd300,fwd900
2025-03-11,643,rth,NQH5,49.5,1,40,2043.0,160.25,55.5,49.5,78.439,3312.0,240.5,-16.75,72.615,-1.0,-15.75,8.5
2025-03-11,652,rth,NQH5,42.25,1,40,2084.0,160.75,59.5,42.25,77.135,2634.0,313.0,33.25,118.831,9.0,-17.75,64.5
2025-03-11,667,rth,NQH5,51.25,1,40,2833.0,177.0,70.25,51.25,62.478,3267.0,331.75,67.25,101.546,-15.25,44.75,-3.0
2025-03-11,773,rth,NQH5,-48.5,-1,40,2018.0,110.75,55.25,-48.5,54.881,1216.0,162.5,0.5,133.635,10.25,-6.75,-39.25
2025-03-11,801,rth,NQH5,-43.0,-1,40,2065.0,107.25,53.5,-43.0,51.937,1772.0,145.75,-7.75,82.252,-15.5,-41.5,-26.5
2025-03-11,841,rth,NQH5,57.25,1,40,2900.0,167.0,69.0,57.25,57.586,2956.0,211.0,42.5,71.38,1.75,16.25,48.25
2025-03-11,883,rth,NQH5,47.5,1,40,3268.0,149.0,57.5,47.5,45.594,4015.0,229.75,14.75,57.223,3.25,17.0,42.25
2025-03-11,902,rth,NQH5,-45.5,-1,40,2551.0,123.25,58.25,-45.5,48.314,3310.0,248.25,-30.5,75.0,16.5,93.75,-1.25
2025-03-11,924,rth,NQH5,-50.25,-1,40,2709.0,120.75,55.5,-50.25,44.574,3083.0,229.0,-38.25,74.278,29.0,43.5,10.75
2025-03-11,950,rth,NQH5,-48.75,-1,40,2419.0,121.75,51.25,-48.75,50.331,2379.0,216.0,16.0,90.794,-18.75,-63.0,-93.75
2025-03-12,510,premarket,NQH5,155.5,1,100,5349.0,512.75,199.5,155.5,95.859,565.0,122.0,4.0,215.929,-26.25,-60.75,-87.0
2025-03-12,588,rth,NQH5,-40.0,-1,40,4710.0,150.0,63.5,-40.0,31.847,3208.0,267.5,-32.5,83.385,17.75,26.5,-7.5
2025-03-12,677,rth,NQH5,43.25,1,40,1745.0,90.5,43.5,43.25,51.862,2051.0,162.5,-15.75,79.23,21.25,-0.5,73.0
2025-03-12,950,rth,NQH5,-54.5,-1,40,2617.0,88.25,60.0,-54.5,33.722,2454.0,132.5,19.25,53.993,21.75,72.0,19.25
2025-03-13,510,premarket,NQH5,53.0,1,40,1930.0,308.5,92.75,53.0,159.845,529.0,103.25,1.5,195.18,-33.25,3.5,-37.25
2025-03-13,574,rth,NQH5,43.75,1,40,2028.0,119.75,56.5,43.75,59.048,4210.0,282.25,-33.0,67.043,-16.0,-23.0,-77.5
2025-03-13,576,rth,NQH5,-48.5,-1,40,3259.0,173.5,73.0,-48.5,53.237,4067.0,260.75,27.75,64.114,33.0,29.5,-38.25
2025-03-13,596,rth,NQH5,-43.5,-1,40,3881.0,124.25,55.0,-43.5,32.015,6555.0,216.25,-20.25,32.99,-8.25,-9.75,35.75
2025-03-13,612,rth,NQH5,52.75,1,40,3250.0,149.5,58.75,52.75,46.0,4173.0,255.25,-28.0,61.167,-15.0,37.5,73.0
2025-03-13,628,rth,NQH5,-40.75,-1,40,2699.0,99.5,47.0,-40.75,36.866,3385.0,186.75,-13.5,55.17,-13.75,-5.5,-61.25
2025-03-14,600,rth,NQH5,-54.75,-1,40,8435.0,305.0,108.5,-54.75,36.159,3417.0,162.75,-5.75,47.629,-0.5,54.5,-4.0
2025-03-18,584,rth,NQM5,-64.0,-1,60,4470.0,176.75,69.5,-64.0,39.541,2695.0,246.75,-8.0,91.558,1.25,17.75,-39.75
2025-03-19,586,rth,NQM5,46.0,1,40,3837.0,160.5,56.75,46.0,41.83,3104.0,160.5,23.25,51.707,2.5,2.5,69.75
2025-03-19,840,rth,NQM5,77.75,1,60,3763.0,341.25,127.0,77.75,90.686,705.0,156.5,-7.75,221.986,-24.75,-61.5,16.75
2025-03-19,950,rth,NQM5,-40.75,-1,40,2657.0,119.25,47.25,-40.75,44.881,2516.0,155.75,-9.25,61.904,9.75,-28.0,2.25
2025-03-20,600,rth,NQM5,43.75,1,40,4237.0,107.0,53.5,43.75,25.254,2890.0,149.25,27.0,51.644,-9.25,15.25,12.5
2025-03-27,572,rth,NQM5,-45.5,-1,40,4242.0,119.5,54.25,-45.5,28.171,8559.0,204.25,20.5,23.864,-23.25,-48.5,-24.25
2025-03-27,594,rth,NQM5,41.25,1,40,4716.0,148.0,56.5,41.25,31.383,4170.0,181.75,8.25,43.585,10.75,10.25,-8.0
2025-03-28,612,rth,NQM5,-40.5,-1,40,3157.0,96.25,41.5,-40.5,30.488,4695.0,188.75,-7.0,40.202,6.25,3.25,-54.75
2025-03-30,1169,overnight,NQM5,-41.0,-1,40,623.0,99.0,48.0,-41.0,158.909,373.0,64.25,-6.5,172.252,2.25,21.75,30.25
2025-03-31,572,rth,NQM5,-42.0,-1,40,5329.0,128.5,46.5,-42.0,24.113,9892.0,244.25,-34.75,24.692,-41.0,-27.5,-78.75
2025-03-31,573,rth,NQM5,-41.0,-1,40,4605.0,119.75,44.5,-41.0,26.004,9948.0,257.75,-80.5,25.91,-14.5,31.5,-32.75
2025-03-31,950,rth,NQM5,57.5,1,40,5179.0,130.5,69.75,57.5,25.198,3646.0,183.0,-9.25,50.192,-54.5,-10.25,-65.75
2025-03-31,951,rth,NQM5,-54.25,-1,40,3237.0,128.0,58.0,-54.25,39.543,6612.0,262.0,54.0,39.625,-6.25,37.75,-15.5
2025-03-31,954,rth,NQM5,62.0,1,60,4422.0,148.25,70.25,62.0,33.526,5167.0,228.0,-21.75,44.126,3.75,-13.75,-57.25
2025-03-31,960,afterhours,NQM5,-42.5,-1,40,5242.0,123.5,52.75,-42.5,23.56,21605.0,195.75,-28.25,9.06,-3.0,4.75,17.5
2025-04-01,1090,overnight,NQM5,50.0,1,40,1149.0,102.0,56.75,50.0,88.773,263.0,45.75,-1.5,173.954,-15.5,-34.0,-4.5
2025-04-02,362,premarket,NQM5,-60.75,-1,60,2140.0,169.0,63.75,-60.75,78.972,220.0,43.25,6.0,196.591,22.25,33.75,46.25
2025-04-02,573,rth,NQM5,45.75,1,40,3386.0,116.0,49.5,45.75,34.259,6483.0,243.5,17.5,37.56,23.0,94.25,154.5
2025-04-02,600,rth,NQM5,45.0,1,40,3945.0,139.0,66.0,45.0,35.234,2984.0,194.25,-19.5,65.097,16.25,21.25,-42.0
2025-04-02,973,afterhours,NQM5,202.75,1,100,5723.0,547.5,231.75,202.75,95.667,2019.0,333.5,-25.25,165.181,22.0,2.25,-433.5
2025-04-02,976,afterhours,NQM5,52.0,1,40,3042.0,249.0,74.5,52.0,81.854,6213.0,727.75,39.5,117.133,-27.0,-117.5,-661.75
2025-04-02,978,afterhours,NQM5,-65.75,-1,60,1877.0,270.25,87.0,-65.75,143.98,5918.0,467.0,25.0,78.912,34.0,25.5,-584.5
2025-04-02,986,afterhours,NQM5,-194.0,-1,100,3320.0,432.25,219.5,-194.0,130.196,3030.0,525.0,1.25,173.267,-158.25,-402.25,-602.0
2025-04-02,987,afterhours,NQM5,-163.5,-1,100,4971.0,749.25,174.5,-163.5,150.724,5638.0,824.25,-196.25,146.195,-109.5,-179.0,-501.75
2025-04-02,988,afterhours,NQM5,-108.75,-1,100,4774.0,689.25,168.75,-108.75,144.376,8291.0,1185.5,-352.25,142.986,-100.25,-148.75,-406.5
2025-04-02,989,afterhours,NQM5,-93.5,-1,80,3471.0,505.5,159.75,-93.5,145.635,9745.0,1443.25,-273.0,148.102,-34.25,-36.5,-236.0
2025-04-02,993,afterhours,NQM5,-79.75,-1,60,1982.0,285.5,86.0,-79.75,144.046,3485.0,399.75,10.75,114.706,12.0,-147.0,-211.0
2025-04-02,996,afterhours,NQM5,-86.5,-1,80,1957.0,186.5,88.75,-86.5,95.299,3048.0,484.75,7.25,159.039,-117.0,-109.0,-69.5
2025-04-02,997,afterhours,NQM5,-124.5,-1,100,3755.0,419.0,170.75,-124.5,111.585,3417.0,442.25,-90.0,129.426,46.5,-50.0,27.25
2025-04-02,998,afterhours,NQM5,57.25,1,40,1780.0,332.75,81.25,57.25,186.938,5712.0,609.5,-203.5,106.705,38.0,-110.75,13.25
2025-04-02,1000,afterhours,NQM5,-51.75,-1,40,1309.0,295.5,84.5,-51.75,225.745,3207.0,623.25,95.25,194.341,-24.0,-22.25,21.25
2025-04-02,1002,afterhours,NQM5,-57.25,-1,40,1237.0,231.75,64.25,-57.25,187.348,2685.0,522.0,-75.75,194.413,-14.25,38.0,77.75
2025-04-02,1004,afterhours,NQM5,69.0,1,60,1467.0,243.25,80.75,69.0,165.815,2679.0,500.0,-71.5,186.637,3.75,55.0,-4.0
2025-04-02,1009,afterhours,NQM5,73.25,1,60,1285.0,297.5,92.75,73.25,231.518,1320.0,342.25,-22.25,259.28,-22.75,-39.25,-59.0
2025-04-02,1018,afterhours,NQM5,-51.5,-1,40,791.0,205.75,68.75,-51.5,260.114,1256.0,284.5,-23.25,226.513,31.75,31.75,31.75
2025-04-02,1082,overnight,NQM5,-55.25,-1,40,1947.0,369.0,116.0,-55.25,189.522,0,0,0,,35.25,-51.75,-90.5
2025-04-02,1084,overnight,NQM5,-50.75,-1,40,655.0,222.5,52.75,-50.75,339.695,2867.0,719.75,-20.0,251.046,11.75,-42.25,-81.25
2025-04-03,345,premarket,NQM5,-49.25,-1,40,1166.0,112.75,53.5,-49.25,96.698,148.0,45.0,4.0,304.054,-8.75,-6.0,-10.0
2025-04-03,565,premarket,NQM5,41.75,1,40,1936.0,96.0,50.0,41.75,49.587,1043.0,128.5,-6.5,123.202,0.75,88.5,93.0
2025-04-03,570,rth,NQM5,69.75,1,60,6356.0,165.75,87.0,69.75,26.078,2380.0,174.0,-0.75,73.109,8.5,23.5,-31.75
2025-04-03,580,rth,NQM5,-60.5,-1,60,3527.0,175.25,64.0,-60.5,49.688,6176.0,289.25,34.25,46.835,14.75,-36.25,6.5
2025-04-03,590,rth,NQM5,55.75,1,40,3057.0,171.75,70.0,55.75,56.183,5528.0,275.25,1.5,49.792,13.25,-4.75,-75.75
2025-04-03,603,rth,NQM5,-47.75,-1,40,2626.0,117.0,49.5,-47.75,44.554,3649.0,319.5,-6.5,87.558,-9.25,-11.25,-23.5
2025-04-03,625,rth,NQM5,55.25,1,40,3762.0,149.5,60.75,55.25,39.74,4261.0,211.5,-9.0,49.636,-9.75,5.75,-69.25
2025-04-03,671,rth,NQM5,40.5,1,40,3006.0,118.0,57.75,40.5,39.255,2789.0,175.0,13.75,62.747,14.5,26.75,56.5
2025-04-03,764,rth,NQM5,-43.25,-1,40,1764.0,94.0,52.75,-43.25,53.288,2213.0,182.5,25.0,82.467,-7.75,19.5,-40.5
2025-04-04,366,premarket,NQM5,-46.0,-1,40,1624.0,299.0,73.0,-46.0,184.113,1379.0,221.0,-25.75,160.261,19.25,-72.5,-280.75
2025-04-04,370,premarket,NQM5,-50.25,-1,40,1153.0,152.5,63.0,-50.25,132.264,1684.0,295.75,-67.75,175.624,27.5,-11.0,-190.75
2025-04-04,376,premarket,NQM5,-59.75,-1,40,1340.0,159.25,63.0,-59.75,118.843,1133.0,265.75,-39.25,234.554,7.5,-109.0,-135.5
2025-04-04,380,premarket,NQM5,-43.5,-1,40,941.0,172.75,51.75,-43.5,183.581,1537.0,286.25,-10.75,186.239,-63.25,-73.25,-57.0
2025-04-04,381,premarket,NQM5,-62.0,-1,60,1459.0,232.0,79.25,-62.0,159.013,1788.0,329.25,-45.0,184.144,-21.0,-15.25,-20.0
2025-04-04,383,premarket,NQM5,-70.0,-1,60,2151.0,233.5,79.25,-70.0,108.554,3365.0,462.5,-83.0,137.444,108.5,44.75,98.25
2025-04-04,384,premarket,NQM5,104.5,1,100,1674.0,233.0,114.5,104.5,139.188,4057.0,461.75,-90.0,113.816,-27.5,-146.75,-23.25
2025-04-04,389,premarket,NQM5,-83.0,-1,80,1271.0,185.25,93.25,-83.0,145.751,1449.0,386.25,-32.0,266.563,78.25,94.25,55.25
2025-04-04,390,premarket,NQM5,78.25,1,60,1540.0,211.5,97.0,78.25,137.338,1989.0,381.25,-99.0,191.679,24.5,57.25,-49.5
2025-04-04,395,premarket,NQM5,43.75,1,40,665.0,167.0,52.25,43.75,251.128,1510.0,360.0,-8.5,238.411,-26.25,-42.75,-98.25
2025-04-04,411,premarket,NQM5,-56.0,-1,40,1316.0,170.75,64.0,-56.0,129.749,1472.0,320.25,-22.0,217.561,3.0,-10.25,16.75
2025-04-04,420,premarket,NQM5,50.0,1,40,1098.0,225.0,62.25,50.0,204.918,1244.0,286.5,2.0,230.305,-23.5,-2.0,-66.75
2025-04-04,446,premarket,NQM5,-55.75,-1,40,1151.0,131.0,66.75,-55.75,113.814,1150.0,231.0,-17.5,200.87,7.75,-55.0,27.5
2025-04-04,448,premarket,NQM5,-62.25,-1,60,1326.0,159.75,68.25,-62.25,120.475,1968.0,268.25,-48.0,136.306,-10.75,13.25,61.5
2025-04-04,455,premarket,NQM5,49.75,1,40,1088.0,175.5,59.0,49.75,161.305,1395.0,362.25,37.5,259.677,-5.75,-3.25,4.0
2025-04-04,462,premarket,NQM5,-43.25,-1,40,509.0,138.0,44.25,-43.25,271.12,1470.0,308.5,-36.0,209.864,21.75,41.75,158.5
2025-04-04,464,premarket,NQM5,-46.75,-1,40,645.0,156.25,47.0,-46.75,242.248,1151.0,318.25,-21.5,276.499,21.75,56.5,201.25
2025-04-04,493,premarket,NQM5,42.5,1,40,648.0,150.0,52.0,42.5,231.481,848.0,300.5,-8.0,354.363,27.5,19.75,32.5
2025-04-04,513,premarket,NQM5,68.0,1,60,1057.0,234.25,76.0,68.0,221.618,2093.0,477.25,24.5,228.022,-11.0,-154.0,-74.75
2025-04-04,518,premarket,NQM5,-43.5,-1,40,1691.0,218.25,67.5,-43.5,129.066,2003.0,419.0,-68.75,209.186,12.75,67.25,155.25
2025-04-04,524,premarket,NQM5,58.25,1,40,717.0,197.0,64.0,58.25,274.756,1153.0,370.75,25.5,321.552,-29.0,11.0,11.5
2025-04-04,529,premarket,NQM5,57.5,1,40,784.0,156.5,65.5,57.5,199.617,1262.0,307.75,-19.5,243.859,-46.75,-14.0,43.25
2025-04-04,530,premarket,NQM5,-44.25,-1,40,983.0,196.5,67.75,-44.25,199.898,1632.0,321.5,21.25,196.998,42.25,40.5,92.0
2025-04-04,568,premarket,NQM5,57.25,1,40,1527.0,137.75,66.75,57.25,90.21,2092.0,293.25,-10.75,140.177,-43.0,-52.5,-145.5
2025-04-04,569,premarket,NQM5,-43.0,-1,40,1492.0,157.25,52.75,-43.0,105.395,2703.0,310.25,47.75,114.78,41.5,14.5,-120.75
2025-04-04,572,rth,NQM5,-53.5,-1,40,3407.0,266.5,78.25,-53.5,78.221,9878.0,561.25,60.0,56.818,-19.25,-70.25,-31.25
2025-04-04,575,rth,NQM5,-40.0,-1,40,3608.0,235.25,78.75,-40.0,65.202,6706.0,536.0,7.5,79.928,-42.5,-72.25,26.25
2025-04-04,576,rth,NQM5,-44.75,-1,40,3517.0,189.25,48.5,-44.75,53.81,7437.0,494.0,-17.0,66.425,7.25,-44.5,43.5
2025-04-04,580,rth,NQM5,-49.5,-1,40,4212.0,167.0,61.5,-49.5,39.649,7701.0,434.5,16.25,56.421,-14.75,28.75,28.5
2025-04-04,585,rth,NQM5,52.5,1,40,3922.0,256.5,83.25,52.5,65.4,7204.0,369.5,17.5,51.291,29.0,69.75,97.5
2025-04-04,589,rth,NQM5,-48.25,-1,40,2686.0,190.0,72.25,-48.25,70.737,6010.0,405.75,46.0,67.512,46.75,-1.25,45.75
2025-04-04,590,rth,NQM5,47.25,1,40,2527.0,244.5,66.75,47.25,96.755,5304.0,391.5,-23.25,73.812,-25.25,-70.0,-33.5
2025-04-04,594,rth,NQM5,-67.0,-1,60,2438.0,165.25,84.0,-67.0,67.781,4385.0,356.0,44.0,81.186,-22.0,93.25,-57.0
2025-04-04,596,rth,NQM5,62.0,1,60,3745.0,228.75,103.25,62.0,61.081,4561.0,342.75,-89.0,75.148,55.5,-5.0,-121.0
2025-04-04,597,rth,NQM5,54.5,1,40,3017.0,205.75,69.5,54.5,68.197,5868.0,404.5,40.5,68.933,17.25,-58.75,-214.25
2025-04-04,601,rth,NQM5,-41.0,-1,40,2250.0,199.75,59.0,-41.0,88.778,5291.0,410.25,-35.5,77.537,1.75,-36.25,-156.5
2025-04-04,649,rth,NQM5,-56.0,-1,40,3024.0,137.0,62.5,-56.0,45.304,5917.0,285.25,-7.75,48.209,-50.75,95.75,332.75
2025-04-04,650,rth,NQM5,-50.75,-1,40,4423.0,167.75,80.5,-50.75,37.927,6018.0,271.0,-42.0,45.032,96.25,130.5,333.5
2025-04-04,651,rth,NQM5,96.25,1,80,4317.0,240.25,106.75,96.25,55.652,7447.0,310.25,-106.75,41.661,28.0,79.75,197.0
2025-04-04,653,rth,NQM5,50.75,1,40,2816.0,179.0,53.0,50.75,63.565,8071.0,454.75,124.25,56.344,-29.75,57.0,138.0
2025-04-04,656,rth,NQM5,46.5,1,40,2541.0,201.0,68.75,46.5,79.103,4578.0,340.5,-45.0,74.377,28.75,127.5,214.5
2025-04-04,659,rth,NQM5,-43.5,-1,40,2274.0,159.5,44.75,-43.5,70.141,5951.0,318.75,57.25,53.562,19.25,194.0,233.25
2025-04-04,661,rth,NQM5,93.75,1,80,6816.0,347.75,154.5,93.75,51.02,4831.0,344.25,-24.25,71.259,22.75,-10.25,103.25
2025-04-04,665,rth,NQM5,-48.75,-1,40,3006.0,233.75,81.0,-48.75,77.761,7473.0,363.75,56.75,48.675,-40.25,19.25,96.75
2025-04-04,668,rth,NQM5,47.0,1,40,2440.0,214.5,65.75,47.0,87.91,5293.0,439.0,-63.5,82.94,-8.75,124.75,96.75
2025-04-04,670,rth,NQM5,47.75,1,40,2271.0,205.75,69.0,47.75,90.599,4397.0,411.25,38.25,93.53,37.75,106.75,-1.5
2025-04-04,676,rth,NQM5,-49.75,-1,40,2888.0,162.75,67.25,-49.75,56.354,6414.0,432.75,20.25,67.47,37.25,39.75,-104.75
2025-04-04,679,rth,NQM5,-55.5,-1,40,2291.0,147.25,60.25,-55.5,64.273,5187.0,366.0,25.5,70.561,53.0,68.0,-105.75
2025-04-04,680,rth,NQM5,53.0,1,40,2699.0,206.25,67.75,53.0,76.417,5215.0,341.5,-65.75,65.484,16.25,-79.0,-171.75
2025-04-04,685,rth,NQM5,-95.5,-1,80,3749.0,315.0,131.5,-95.5,84.022,3804.0,404.75,36.0,106.401,-59.5,-53.75,-145.0
2025-04-04,686,rth,NQM5,-62.75,-1,60,3080.0,243.0,69.75,-62.75,78.896,5893.0,558.75,-59.25,94.816,23.0,10.25,-68.0
2025-04-04,689,rth,NQM5,-52.75,-1,40,1961.0,171.25,66.5,-52.75,87.328,4302.0,442.5,39.25,102.859,23.75,-2.25,-15.0
2025-04-04,696,rth,NQM5,-43.0,-1,40,2147.0,138.25,61.75,-43.0,64.392,3832.0,302.5,-31.5,78.941,-25.75,10.0,105.0
2025-04-04,698,rth,NQM5,45.5,1,40,2203.0,136.75,55.25,45.5,62.074,4810.0,294.0,-68.75,61.123,-29.75,30.0,36.25
2025-04-04,702,rth,NQM5,49.0,1,40,2778.0,187.0,60.75,49.0,67.315,2765.0,333.5,23.25,120.615,-10.0,41.5,-1.75
2025-04-04,706,rth,NQM5,43.5,1,40,1884.0,171.0,48.25,43.5,90.764,3942.0,298.0,-24.75,75.596,33.25,38.25,-22.5
2025-04-04,713,rth,NQM5,-41.25,-1,40,1733.0,156.75,46.25,-41.25,90.45,3393.0,359.25,-5.5,105.88,25.75,-44.0,-24.5
2025-04-04,718,rth,NQM5,-45.75,-1,40,2374.0,134.5,58.25,-45.75,56.655,2905.0,324.5,-52.0,111.704,-9.25,52.25,46.0
2025-04-04,725,rth,NQM5,55.0,1,40,1383.0,157.0,62.0,55.0,113.521,2867.0,291.75,-25.0,101.761,3.0,-40.25,-175.25
2025-04-04,727,rth,NQM5,-44.75,-1,40,1493.0,152.0,64.25,-44.75,101.808,3252.0,337.0,58.0,103.629,-8.75,-24.25,-136.0
2025-04-04,733,rth,NQM5,42.25,1,40,1368.0,117.75,48.25,42.25,86.075,3524.0,227.75,-27.0,64.628,1.75,-122.5,-166.0
2025-04-04,736,rth,NQM5,-53.25,-1,40,2394.0,121.0,62.0,-53.25,50.543,3507.0,276.0,-25.25,78.7,-43.0,-54.75,-102.5
2025-04-04,737,rth,NQM5,-42.5,-1,40,2485.0,136.0,45.0,-42.5,54.728,4238.0,271.25,-80.5,64.004,-1.75,-33.0,-65.5
2025-04-04,756,rth,NQM5,44.75,1,40,2557.0,140.25,51.75,44.75,54.849,3193.0,234.5,21.75,73.442,9.5,27.25,-31.0
2025-04-04,764,rth,NQM5,-40.75,-1,40,1891.0,114.75,51.0,-40.75,60.682,3142.0,257.5,-26.75,81.954,-0.75,-25.0,-3.75
2025-04-04,771,rth,NQM5,40.5,1,40,1763.0,131.0,52.5,40.5,74.305,2572.0,227.25,-9.5,88.355,-16.25,6.5,-32.25
2025-04-04,782,rth,NQM5,65.5,1,60,1734.0,133.0,73.5,65.5,76.701,3258.0,261.75,-16.0,80.341,-19.75,-58.75,-160.75
2025-04-04,828,rth,NQM5,46.0,1,40,1855.0,134.0,59.5,46.0,72.237,2215.0,281.5,22.5,127.088,6.5,-29.5,42.75
2025-04-04,830,rth,NQM5,-43.25,-1,40,1623.0,108.25,56.25,-43.25,66.697,3385.0,260.5,52.5,76.957,24.25,-10.5,30.25
2025-04-04,845,rth,NQM5,-41.5,-1,40,1817.0,124.5,54.75,-41.5,68.52,3054.0,264.0,-20.75,86.444,15.25,-40.5,-129.75
2025-04-04,887,rth,NQM5,43.75,1,40,2577.0,104.25,46.25,43.75,40.454,3492.0,221.5,19.75,63.431,12.75,36.0,-37.5
2025-04-04,898,rth,NQM5,-40.5,-1,40,1860.0,93.5,41.0,-40.5,50.269,2164.0,237.0,7.0,109.519,10.25,-21.25,95.75
2025-04-04,922,rth,NQM5,52.75,1,40,2298.0,125.5,70.0,52.75,54.613,4303.0,302.25,69.75,70.242,-32.5,-2.75,36.25
2025-04-04,946,rth,NQM5,-67.75,-1,60,2427.0,128.25,76.0,-67.75,52.843,4159.0,272.75,51.0,65.581,-39.0,-130.75,-242.0
2025-04-04,950,rth,NQM5,-42.75,-1,40,4259.0,157.75,54.25,-42.75,37.039,5560.0,320.25,-20.25,57.599,-28.25,-96.75,-142.75
2025-04-04,955,rth,NQM5,-43.0,-1,40,5716.0,209.5,74.75,-43.0,36.652,8304.0,325.5,-3.75,39.198,1.5,-18.25,-51.75
2025-04-04,963,afterhours,NQM5,-55.75,-1,40,3389.0,130.25,58.25,-55.75,38.433,5230.0,237.25,-39.0,45.363,21.5,77.0,42.75
2025-04-04,965,afterhours,NQM5,43.5,1,40,1678.0,108.0,54.5,43.5,64.362,5823.0,281.25,-34.25,48.3,7.5,-5.75,-28.5
2025-04-04,983,afterhours,NQM5,-44.5,-1,40,1350.0,123.0,50.5,-44.5,91.111,938.0,135.75,-32.25,144.723,10.5,1.5,74.0
2025-04-06,1080,overnight,NQM5,-393.5,-1,100,1837.0,376.5,395.5,-393.5,204.954,0,0,0,,-54.25,-136.0,31.0
2025-04-06,1081,overnight,NQM5,-47.75,-1,40,2537.0,385.0,135.5,-47.75,151.754,1837.0,376.5,-393.5,204.954,-85.25,-8.25,92.5
2025-04-06,1082,overnight,NQM5,-128.0,-1,100,1587.0,475.0,151.5,-128.0,299.307,4374.0,767.75,-447.75,175.526,211.75,176.5,182.25
2025-04-06,1083,overnight,NQM5,211.75,1,100,1496.0,461.5,225.5,211.75,308.489,4124.0,908.75,-133.0,220.356,-89.0,-93.0,-96.5
2025-04-06,1084,overnight,NQM5,-89.5,-1,80,983.0,493.0,163.75,-89.5,501.526,3083.0,939.25,83.75,304.655,-119.25,43.0,23.0
2025-04-06,1085,overnight,NQM5,-129.25,-1,100,1113.0,559.75,139.75,-129.25,502.92,2479.0,962.5,122.75,388.261,73.5,275.5,124.25
2025-04-06,1086,overnight,NQM5,68.0,1,60,997.0,414.5,131.75,68.0,415.747,2096.0,1057.75,-208.75,504.652,99.5,150.0,12.25
2025-04-06,1087,overnight,NQM5,99.0,1,80,847.0,291.0,103.25,99.0,343.566,2110.0,985.25,-55.75,466.943,-57.75,48.5,-60.5
2025-04-06,1088,overnight,NQM5,-60.25,-1,60,625.0,311.75,99.0,-60.25,498.8,1844.0,715.5,167.5,388.015,47.0,42.5,-2.5
2025-04-06,1089,overnight,NQM5,53.0,1,40,794.0,296.25,81.75,53.0,373.111,1472.0,605.75,41.25,411.515,113.25,-30.0,-29.25
2025-04-06,1090,overnight,NQM5,113.5,1,100,1060.0,261.5,123.25,113.5,246.698,1419.0,613.75,-13.25,432.523,-52.0,-108.5,-111.25
2025-04-06,1091,overnight,NQM5,-46.5,-1,40,830.0,334.75,104.5,-46.5,403.313,1854.0,560.5,166.25,302.319,-2.0,-49.25,-59.75
2025-04-06,1093,overnight,NQM5,-63.0,-1,60,809.0,268.25,82.5,-63.0,331.582,1680.0,627.25,-48.5,373.363,-25.5,-46.0,-20.25
2025-04-06,1098,overnight,NQM5,-53.0,-1,40,605.0,251.0,68.5,-53.0,414.876,1950.0,514.75,3.75,263.974,30.5,1.0,-3.75
2025-04-06,1108,overnight,NQM5,-49.0,-1,40,570.0,195.25,79.25,-49.0,342.544,874.0,439.5,33.75,502.86,-1.5,-29.5,-17.5
2025-04-06,1110,overnight,NQM5,-66.25,-1,60,630.0,258.25,88.5,-66.25,409.921,820.0,339.75,-50.5,414.329,37.25,44.5,47.25
2025-04-06,1111,overnight,NQM5,44.5,1,40,360.0,179.5,57.75,44.5,498.611,880.0,397.5,-72.25,451.705,12.25,9.0,15.25
2025-04-06,1131,overnight,NQM5,-46.0,-1,40,455.0,154.25,51.75,-46.0,339.011,484.0,237.25,-1.0,490.186,17.75,16.0,31.75
2025-04-06,1174,overnight,NQM5,45.0,1,40,641.0,271.5,59.75,45.0,423.557,419.0,363.25,32.0,866.945,16.25,35.0,31.0
2025-04-06,1204,overnight,NQM5,-207.75,-1,100,1729.0,374.0,213.0,-207.75,216.31,685.0,263.25,-37.75,384.307,114.75,116.75,167.75
2025-04-06,1205,overnight,NQM5,108.75,1,100,889.0,294.75,139.75,108.75,331.552,1994.0,513.5,-239.0,257.523,20.0,-7.25,35.5
2025-04-06,1208,overnight,NQM5,-42.25,-1,40,392.0,197.25,62.0,-42.25,503.189,1036.0,465.25,39.25,449.083,-4.5,-29.0,21.0
2025-04-06,1260,overnight,NQM5,53.0,1,40,1053.0,155.0,65.75,53.0,147.198,472.0,159.5,23.75,337.924,-2.75,-84.75,-24.75
2025-04-06,1263,overnight,NQM5,-48.75,-1,40,571.0,171.75,50.0,-48.75,300.788,1156.0,264.25,-18.75,228.59,23.25,13.0,75.0
2025-04-06,1265,overnight,NQM5,-41.5,-1,40,453.0,134.5,42.5,-41.5,296.909,974.0,283.0,-25.5,290.554,21.0,66.5,150.25
2025-04-06,1275,overnight,NQM5,-42.0,-1,40,607.0,141.25,52.0,-42.0,232.702,856.0,263.25,21.0,307.535,3.75,90.25,104.0
2025-04-06,1280,overnight,NQM5,42.75,1,40,659.0,115.75,47.75,42.75,175.645,541.0,232.25,26.5,429.298,37.75,57.0,-12.75
2025-04-06,1295,overnight,NQM5,-42.0,-1,40,486.0,135.25,54.0,-42.0,278.292,568.0,272.0,4.75,478.873,-11.0,15.75,50.0
2025-04-06,1303,overnight,NQM5,48.5,1,40,288.0,156.0,59.5,48.5,541.667,917.0,257.0,-62.75,280.262,-23.25,40.25,136.5
