date,quarter,kind,tf,arm,approach,level,entry,pen,dir,entry_ts,wick_beyond,wick_frac,body_frac,close_loc_sig,range_ratio,range_vs_atr,approach_vel,mfe,mae,realized,exit,n_bars,hit20_s8,hit20_s10,hit20_s12,hit20_s15
2025-01-13,2025Q1,RN1,3m,fade,below,20782.03,20762.0,-20.03,-1,1736778780000,23.5,0.74,0.118,0.74,1.924,2.361,-1.896,60.0,79.5,8.5,trail_stop,1800,1,1,1,1
2025-01-13,2025Q1,RN1,3m,breakout,below,20782.03,20762.0,-20.03,1,1736778780000,23.5,0.74,0.118,0.74,1.924,2.361,-1.896,79.5,60.0,-11.5,trail_stop,1800,0,0,0,0
2025-01-13,2025Q1,RN1,5m,fade,below,20782.03,20763.5,-18.53,-1,1736778900000,22.0,0.506,0.052,0.506,2.486,3.235,-1.896,61.5,78.0,7.75,trail_stop,1800,0,1,1,1
2025-01-13,2025Q1,RN1,5m,breakout,below,20782.03,20763.5,-18.53,1,1736778900000,22.0,0.506,0.052,0.506,2.486,3.235,-1.896,78.0,61.5,-11.5,trail_stop,1800,0,0,0,0
2025-01-13,2025Q1,RN1,3m,fade,below,20782.03,20762.0,-20.03,-1,1736778780000,23.5,0.74,0.118,0.74,1.924,2.174,-1.027,60.0,79.5,8.5,trail_stop,1800,1,1,1,1
2025-01-13,2025Q1,RN1,3m,breakout,below,20782.03,20762.0,-20.03,1,1736778780000,23.5,0.74,0.118,0.74,1.924,2.174,-1.027,79.5,60.0,-11.5,trail_stop,1800,0,0,0,0
2025-01-13,2025Q1,RN1,5m,fade,below,20782.03,20763.5,-18.53,-1,1736778900000,22.0,0.506,0.052,0.506,2.486,2.978,-1.027,61.5,78.0,7.75,trail_stop,1800,0,1,1,1
2025-01-13,2025Q1,RN1,5m,breakout,below,20782.03,20763.5,-18.53,1,1736778900000,22.0,0.506,0.052,0.506,2.486,2.978,-1.027,78.0,61.5,-11.5,trail_stop,1800,0,0,0,0
2025-01-13,2025Q1,RN4,3m,fade,above,20714.33,20718.5,-4.17,1,1736779140000,12.5,0.253,0.545,0.253,1.511,2.468,2.593,137.0,16.5,10.0,trail_stop,1800,1,1,1,1
2025-01-13,2025Q1,RN4,3m,breakout,above,20714.33,20718.5,-4.17,-1,1736779140000,12.5,0.253,0.545,0.253,1.511,2.468,2.593,16.5,137.0,-11.5,trail_stop,1800,0,0,0,0
2025-01-13,2025Q1,RN4,5m,fade,above,20714.33,20725.75,-11.42,1,1736779200000,19.75,0.299,0.591,0.299,1.517,3.291,2.593,129.75,23.75,-11.5,trail_stop,1800,0,0,0,0
2025-01-13,2025Q1,RN4,5m,breakout,above,20714.33,20725.75,-11.42,-1,1736779200000,19.75,0.299,0.591,0.299,1.517,3.291,2.593,23.75,129.75,5.0,trail_stop,1800,1,1,1,1
2025-01-13,2025Q1,RN1,3m,fade,below,20782.03,20781.5,-0.53,-1,1736779500000,3.0,0.036,0.833,0.036,2.598,3.074,0.671,45.5,74.0,7.0,trail_stop,1798,1,1,1,1
2025-01-13,2025Q1,RN1,3m,breakout,below,20782.03,20781.5,-0.53,1,1736779500000,3.0,0.036,0.833,0.036,2.598,3.074,0.671,74.0,45.5,-11.5,trail_stop,1798,0,0,0,0
2025-01-13,2025Q1,RN1,5m,fade,below,20782.03,20781.5,-0.53,-1,1736779500000,3.0,0.036,0.682,0.036,1.25,3.074,0.671,45.5,74.0,7.0,trail_stop,1798,1,1,1,1
2025-01-13,2025Q1,RN1,5m,breakout,below,20782.03,20781.5,-0.53,1,1736779500000,3.0,0.036,0.682,0.036,1.25,3.074,0.671,74.0,45.5,-11.5,trail_stop,1798,0,0,0,0
2025-01-13,2025Q1,RN1,3m,fade,below,20782.03,20792.0,9.97,-1,1736780040000,2.75,0.056,0.806,0.056,1.441,1.886,2.377,37.0,63.5,-11.5,trail_stop,1797,0,0,0,0
2025-01-13,2025Q1,RN1,3m,breakout,below,20782.03,20792.0,9.97,1,1736780040000,2.75,0.056,0.806,0.056,1.441,1.886,2.377,63.5,37.0,22.75,trail_stop,1797,1,1,1,1
2025-01-13,2025Q1,RN1,5m,fade,below,20782.03,20808.75,26.72,-1,1736780100000,17.5,0.217,0.702,0.217,1.789,3.098,2.377,64.5,46.75,-11.5,trail_stop,1797,0,0,0,0
2025-01-13,2025Q1,RN1,5m,breakout,below,20782.03,20808.75,26.72,1,1736780100000,17.5,0.217,0.702,0.217,1.789,3.098,2.377,46.75,64.5,21.25,trail_stop,1797,1,1,1,1
2025-01-13,2025Q1,RN3,3m,fade,below,20823.81,20830.0,6.19,-1,1736780220000,11.5,0.224,0.756,0.224,1.046,1.84,0.978,109.0,25.5,12.75,trail_stop,1797,1,1,1,1
2025-01-13,2025Q1,RN3,3m,breakout,below,20823.81,20830.0,6.19,1,1736780220000,11.5,0.224,0.756,0.224,1.046,1.84,0.978,25.5,109.0,-11.5,trail_stop,1797,0,0,0,0
2025-01-13,2025Q1,RN3,5m,fade,below,20823.81,20808.75,-15.06,-1,1736780100000,17.5,0.217,0.702,0.217,1.789,2.89,0.978,64.5,46.75,-11.5,trail_stop,1797,0,0,0,0
2025-01-13,2025Q1,RN3,5m,breakout,below,20823.81,20808.75,-15.06,1,1736780100000,17.5,0.217,0.702,0.217,1.789,2.89,0.978,46.75,64.5,21.25,trail_stop,1797,1,1,1,1
2025-01-13,2025Q1,RN0,3m,fade,below,20841.49,20830.0,-11.49,-1,1736780220000,11.5,0.224,0.756,0.224,1.046,1.794,2.887,109.0,25.5,12.75,trail_stop,1797,1,1,1,1
2025-01-13,2025Q1,RN0,3m,breakout,below,20841.49,20830.0,-11.49,1,1736780220000,11.5,0.224,0.756,0.224,1.046,1.794,2.887,25.5,109.0,-11.5,trail_stop,1797,0,0,0,0
2025-01-13,2025Q1,RN0,5m,fade,below,20841.49,20801.75,-39.74,-1,1736780400000,39.75,0.757,0.129,0.757,0.652,1.837,2.887,87.5,53.75,7.75,trail_stop,1798,1,1,1,1
2025-01-13,2025Q1,RN0,5m,breakout,below,20841.49,20801.75,-39.74,1,1736780400000,39.75,0.757,0.129,0.757,0.652,1.837,2.887,53.75,87.5,-11.5,trail_stop,1798,0,0,0,0
2025-01-13,2025Q1,RN1,3m,fade,above,20782.03,20796.0,-13.97,1,1736780580000,21.75,0.77,0.212,0.77,0.653,1.106,-1.419,59.5,81.75,-11.5,trail_stop,1798,0,0,0,0
2025-01-13,2025Q1,RN1,3m,breakout,above,20782.03,20796.0,-13.97,-1,1736780580000,21.75,0.77,0.212,0.77,0.653,1.106,-1.419,81.75,59.5,4.75,trail_stop,1798,0,0,0,0
2025-01-13,2025Q1,RN1,5m,fade,above,20782.03,20802.5,-20.47,1,1736780700000,28.25,0.592,0.01,0.592,0.91,1.869,-1.419,53.0,88.25,13.5,trail_stop,1798,0,1,1,1
2025-01-13,2025Q1,RN1,5m,breakout,above,20782.03,20802.5,-20.47,-1,1736780700000,28.25,0.592,0.01,0.592,0.91,1.869,-1.419,88.25,53.0,-11.5,trail_stop,1798,0,0,0,0
2025-01-13,2025Q1,RN3,3m,fade,below,20823.81,20821.5,-2.31,-1,1736780760000,3.5,0.077,0.547,0.077,1.602,1.79,-0.247,107.25,34.0,-11.5,trail_stop,1798,0,0,0,0
2025-01-13,2025Q1,RN3,3m,breakout,below,20823.81,20821.5,-2.31,1,1736780760000,3.5,0.077,0.547,0.077,1.602,1.79,-0.247,34.0,107.25,22.5,trail_stop,1798,1,1,1,1
2025-01-13,2025Q1,RN3,5m,fade,below,20823.81,20802.5,-21.31,-1,1736780700000,19.5,0.408,0.01,0.408,0.91,1.888,-0.247,88.25,53.0,-11.5,trail_stop,1798,0,0,0,0
2025-01-13,2025Q1,RN3,5m,breakout,below,20823.81,20802.5,-21.31,1,1736780700000,19.5,0.408,0.01,0.408,0.91,1.888,-0.247,53.0,88.25,13.5,trail_stop,1798,0,1,1,1
2025-01-13,2025Q1,RN0,3m,fade,below,20841.49,20827.25,-14.24,-1,1736780940000,28.25,0.702,0.13,0.702,0.89,1.517,0.763,113.0,0.25,36.25,trail_stop,1798,1,1,1,1
2025-01-13,2025Q1,RN0,3m,breakout,below,20841.49,20827.25,-14.24,1,1736780940000,28.25,0.702,0.13,0.702,0.89,1.517,0.763,0.25,113.0,-11.5,trail_stop,1798,0,0,0,0
2025-01-13,2025Q1,RN0,5m,fade,below,20841.49,20801.25,-40.24,-1,1736781000000,54.25,0.868,0.02,0.868,1.309,2.355,0.763,87.0,33.5,10.25,trail_stop,1798,1,1,1,1
2025-01-13,2025Q1,RN0,5m,breakout,below,20841.49,20801.25,-40.24,1,1736781000000,54.25,0.868,0.02,0.868,1.309,2.355,0.763,33.5,87.0,-11.5,trail_stop,1798,0,0,0,0
2025-01-13,2025Q1,RN2,3m,fade,below,20846.65,20827.25,-19.4,-1,1736780940000,28.25,0.702,0.13,0.702,0.89,1.517,0.763,113.0,0.25,36.25,trail_stop,1798,1,1,1,1
2025-01-13,2025Q1,RN2,3m,breakout,below,20846.65,20827.25,-19.4,1,1736780940000,28.25,0.702,0.13,0.702,0.89,1.517,0.763,0.25,113.0,-11.5,trail_stop,1798,0,0,0,0
2025-01-13,2025Q1,RN2,5m,fade,below,20846.65,20801.25,-45.4,-1,1736781000000,54.25,0.868,0.02,0.868,1.309,2.355,0.763,87.0,33.5,10.25,trail_stop,1798,1,1,1,1
2025-01-13,2025Q1,RN2,5m,breakout,below,20846.65,20801.25,-45.4,1,1736781000000,54.25,0.868,0.02,0.868,1.309,2.355,0.763,33.5,87.0,-11.5,trail_stop,1798,0,0,0,0
2025-01-13,2025Q1,RN3,3m,fade,above,20823.81,20827.25,-3.44,1,1736780940000,12.0,0.298,0.13,0.298,0.89,1.52,-0.869,0.25,113.0,-11.5,trail_stop,1798,0,0,0,0
2025-01-13,2025Q1,RN3,3m,breakout,above,20823.81,20827.25,-3.44,-1,1736780940000,12.0,0.298,0.13,0.298,0.89,1.52,-0.869,113.0,0.25,36.25,trail_stop,1798,1,1,1,1
2025-01-13,2025Q1,RN3,5m,fade,above,20823.81,20801.25,22.56,1,1736781000000,8.25,0.132,0.02,0.132,1.309,2.36,-0.869,33.5,87.0,-11.5,trail_stop,1798,0,0,0,0
2025-01-13,2025Q1,RN3,5m,breakout,above,20823.81,20801.25,22.56,-1,1736781000000,8.25,0.132,0.02,0.132,1.309,2.36,-0.869,87.0,33.5,10.25,trail_stop,1798,1,1,1,1
2025-01-13,2025Q1,RN3,3m,fade,above,20823.81,20787.75,36.06,1,1736781120000,8.25,0.172,0.792,0.172,1.193,1.869,0.019,55.75,73.5,-11.5,trail_stop,1798,0,0,0,0
2025-01-13,2025Q1,RN3,3m,breakout,above,20823.81,20787.75,36.06,-1,1736781120000,8.25,0.172,0.792,0.172,1.193,1.869,0.019,73.5,55.75,7.5,trail_stop,1798,1,1,1,1
2025-01-13,2025Q1,RN3,5m,fade,above,20823.81,20801.25,22.56,1,1736781000000,8.25,0.132,0.02,0.132,1.309,2.434,0.019,33.5,87.0,-11.5,trail_stop,1798,0,0,0,0
2025-01-13,2025Q1,RN3,5m,breakout,above,20823.81,20801.25,22.56,-1,1736781000000,8.25,0.132,0.02,0.132,1.309,2.434,0.019,87.0,33.5,10.25,trail_stop,1798,1,1,1,1
2025-01-13,2025Q1,RN1,3m,fade,above,20782.03,20787.75,-5.72,1,1736781120000,8.25,0.172,0.792,0.172,1.193,1.996,-0.01,55.75,73.5,-11.5,trail_stop,1798,0,0,0,0
2025-01-13,2025Q1,RN1,3m,breakout,above,20782.03,20787.75,-5.72,-1,1736781120000,8.25,0.172,0.792,0.172,1.193,1.996,-0.01,73.5,55.75,7.5,trail_stop,1798,1,1,1,1
2025-01-13,2025Q1,RN1,5m,fade,above,20782.03,20772.25,9.78,1,1736781300000,2.25,0.064,0.807,0.064,0.56,1.455,-0.01,91.5,58.0,-11.5,trail_stop,1800,0,0,0,0
2025-01-13,2025Q1,RN1,5m,breakout,above,20782.03,20772.25,9.78,-1,1736781300000,2.25,0.064,0.807,0.064,0.56,1.455,-0.01,58.0,91.5,-11.5,trail_stop,1800,0,0,0,0
2025-01-13,2025Q1,RN1,3m,fade,below,20782.03,20776.25,-5.78,-1,1736781480000,8.0,0.274,0.094,0.274,1.36,1.295,-2.634,62.0,97.75,-11.5,trail_stop,1798,0,0,0,0
2025-01-13,2025Q1,RN1,3m,breakout,below,20782.03,20776.25,-5.78,1,1736781480000,8.0,0.274,0.094,0.274,1.36,1.295,-2.634,97.75,62.0,4.75,trail_stop,1798,1,1,1,1
2025-01-13,2025Q1,RN1,5m,fade,below,20782.03,20786.0,3.97,-1,1736781600000,11.25,0.266,0.296,0.266,1.207,1.87,-2.634,71.75,94.0,-11.5,trail_stop,1799,0,0,0,0
2025-01-13,2025Q1,RN1,5m,breakout,below,20782.03,20786.0,3.97,1,1736781600000,11.25,0.266,0.296,0.266,1.207,1.87,-2.634,94.0,71.75,17.0,trail_stop,1799,1,1,1,1
2025-01-13,2025Q1,RN4,3m,fade,above,20714.33,20717.25,-2.92,1,1736782200000,3.0,0.129,0.269,0.129,0.479,1.172,3.465,163.0,0.25,47.75,trail_stop,1799,1,1,1,1
2025-01-13,2025Q1,RN4,3m,breakout,above,20714.33,20717.25,-2.92,-1,1736782200000,3.0,0.129,0.269,0.129,0.479,1.172,3.465,0.25,163.0,-11.5,trail_stop,1799,0,0,0,0
2025-01-13,2025Q1,RN4,5m,fade,above,20714.33,20717.25,-2.92,1,1736782200000,3.0,0.077,0.833,0.077,0.555,1.966,3.465,163.0,0.25,47.75,trail_stop,1799,1,1,1,1
2025-01-13,2025Q1,RN4,5m,breakout,above,20714.33,20717.25,-2.92,-1,1736782200000,3.0,0.077,0.833,0.077,0.555,1.966,3.465,0.25,163.0,-11.5,trail_stop,1799,0,0,0,0
2025-01-13,2025Q1,RN1,3m,fade,below,20782.03,20816.0,33.97,-1,1736782740000,1.0,0.021,0.979,0.021,2.247,2.337,3.316,59.0,64.25,-11.5,trail_stop,1797,0,0,0,0
2025-01-13,2025Q1,RN1,3m,breakout,below,20782.03,20816.0,33.97,1,1736782740000,1.0,0.021,0.979,0.021,2.247,2.337,3.316,64.25,59.0,7.25,trail_stop,1797,1,1,1,1
2025-01-13,2025Q1,RN1,5m,fade,below,20782.03,20829.5,47.47,-1,1736782800000,5.25,0.066,0.889,0.066,1.328,3.867,3.316,72.5,50.75,-11.5,trail_stop,1794,0,0,0,1
2025-01-13,2025Q1,RN1,5m,breakout,below,20782.03,20829.5,47.47,1,1736782800000,5.25,0.066,0.889,0.066,1.328,3.867,3.316,50.75,72.5,-11.5,trail_stop,1794,0,0,0,0
2025-01-13,2025Q1,RN3,3m,fade,below,20823.81,20825.25,1.44,-1,1736782920000,18.25,0.518,0.277,0.518,0.738,1.75,5.573,68.25,55.0,-11.5,trail_stop,1793,0,0,0,0
2025-01-13,2025Q1,RN3,3m,breakout,below,20823.81,20825.25,1.44,1,1736782920000,18.25,0.518,0.277,0.518,0.738,1.75,5.573,55.0,68.25,13.75,trail_stop,1793,1,1,1,1
2025-01-13,2025Q1,RN3,5m,fade,below,20823.81,20829.5,5.69,-1,1736782800000,5.25,0.066,0.889,0.066,1.328,3.922,5.573,72.5,50.75,-11.5,trail_stop,1794,0,0,0,1
2025-01-13,2025Q1,RN3,5m,breakout,below,20823.81,20829.5,5.69,1,1736782800000,5.25,0.066,0.889,0.066,1.328,3.922,5.573,50.75,72.5,-11.5,trail_stop,1794,0,0,0,0
2025-01-13,2025Q1,RN0,3m,fade,below,20841.49,20825.25,-16.24,-1,1736782920000,18.25,0.518,0.277,0.518,0.738,1.724,3.252,68.25,55.0,-11.5,trail_stop,1793,0,0,0,0
2025-01-13,2025Q1,RN0,3m,breakout,below,20841.49,20825.25,-16.24,1,1736782920000,18.25,0.518,0.277,0.518,0.738,1.724,3.252,55.0,68.25,13.75,trail_stop,1793,1,1,1,1
2025-01-13,2025Q1,RN0,5m,fade,below,20841.49,20855.0,13.51,-1,1736783100000,8.75,0.158,0.464,0.158,0.703,2.714,3.252,104.75,25.25,-11.5,trail_stop,1792,0,0,0,0
2025-01-13,2025Q1,RN0,5m,breakout,below,20841.49,20855.0,13.51,1,1736783100000,8.75,0.158,0.464,0.158,0.703,2.714,3.252,25.25,104.75,3.5,trail_stop,1792,0,1,1,1
2025-01-13,2025Q1,RN2,3m,fade,below,20846.65,20855.0,8.35,-1,1736783100000,8.75,0.22,0.767,0.22,1.128,1.822,4.056,104.75,25.25,-11.5,trail_stop,1792,0,0,0,0
2025-01-13,2025Q1,RN2,3m,breakout,below,20846.65,20855.0,8.35,1,1736783100000,8.75,0.22,0.767,0.22,1.128,1.822,4.056,25.25,104.75,3.5,trail_stop,1792,0,1,1,1
2025-01-13,2025Q1,RN2,5m,fade,below,20846.65,20855.0,8.35,-1,1736783100000,8.75,0.158,0.464,0.158,0.703,2.543,4.056,104.75,25.25,-11.5,trail_stop,1792,0,0,0,0
2025-01-13,2025Q1,RN2,5m,breakout,below,20846.65,20855.0,8.35,1,1736783100000,8.75,0.158,0.464,0.158,0.703,2.543,4.056,25.25,104.75,3.5,trail_stop,1792,0,1,1,1
2025-01-13,2025Q1,RN2,3m,fade,above,20846.65,20864.5,-17.85,1,1736783280000,18.0,0.655,0.318,0.655,0.692,1.312,-3.709,15.75,115.75,4.25,trail_stop,1792,0,0,0,0
2025-01-13,2025Q1,RN2,3m,breakout,above,20846.65,20864.5,-17.85,-1,1736783280000,18.0,0.655,0.318,0.655,0.692,1.312,-3.709,115.75,15.75,-11.5,trail_stop,1792,0,0,0,0
2025-01-13,2025Q1,RN2,5m,fade,above,20846.65,20878.0,-31.35,1,1736783400000,31.5,0.94,0.664,0.94,0.604,1.598,-3.709,2.25,129.25,-11.5,trail_stop,1789,0,0,0,0
2025-01-13,2025Q1,RN2,5m,breakout,above,20846.65,20878.0,-31.35,-1,1736783400000,31.5,0.94,0.664,0.94,0.604,1.598,-3.709,129.25,2.25,11.75,trail_stop,1789,1,1,1,1
2025-01-13,2025Q1,RN2,3m,fade,above,20846.65,20823.25,23.4,1,1736783640000,6.0,0.128,0.829,0.128,1.833,2.234,-1.469,12.0,79.5,-11.5,trail_stop,1788,0,0,0,0
2025-01-13,2025Q1,RN2,3m,breakout,above,20846.65,20823.25,23.4,-1,1736783640000,6.0,0.128,0.829,0.128,1.833,2.234,-1.469,79.5,12.0,-11.5,trail_stop,1788,0,0,0,1
2025-01-13,2025Q1,RN2,5m,fade,above,20846.65,20822.5,24.15,1,1736783700000,6.25,0.098,0.867,0.098,1.91,3.058,-1.469,12.75,78.75,-11.5,trail_stop,1788,0,0,0,0
2025-01-13,2025Q1,RN2,5m,breakout,above,20846.65,20822.5,24.15,-1,1736783700000,6.25,0.098,0.867,0.098,1.91,3.058,-1.469,78.75,12.75,-11.5,trail_stop,1788,0,0,0,1
2025-01-13,2025Q1,RN0,3m,fade,above,20841.49,20823.25,18.24,1,1736783640000,6.0,0.128,0.829,0.128,1.833,2.167,0.95,12.0,79.5,-11.5,trail_stop,1788,0,0,0,0
2025-01-13,2025Q1,RN0,3m,breakout,above,20841.49,20823.25,18.24,-1,1736783640000,6.0,0.128,0.829,0.128,1.833,2.167,0.95,79.5,12.0,-11.5,trail_stop,1788,0,0,0,1
2025-01-13,2025Q1,RN0,5m,fade,above,20841.49,20822.5,18.99,1,1736783700000,6.25,0.098,0.867,0.098,1.91,2.967,0.95,12.75,78.75,-11.5,trail_stop,1788,0,0,0,0
2025-01-13,2025Q1,RN0,5m,breakout,above,20841.49,20822.5,18.99,-1,1736783700000,6.25,0.098,0.867,0.098,1.91,2.967,0.95,78.75,12.75,-11.5,trail_stop,1788,0,0,0,1
2025-01-13,2025Q1,RN2,3m,fade,above,20846.65,20823.25,23.4,1,1736783640000,6.0,0.128,0.829,0.128,1.833,2.167,0.95,12.0,79.5,-11.5,trail_stop,1788,0,0,0,0
2025-01-13,2025Q1,RN2,3m,breakout,above,20846.65,20823.25,23.4,-1,1736783640000,6.0,0.128,0.829,0.128,1.833,2.167,0.95,79.5,12.0,-11.5,trail_stop,1788,0,0,0,1
2025-01-13,2025Q1,RN2,5m,fade,above,20846.65,20822.5,24.15,1,1736783700000,6.25,0.098,0.867,0.098,1.91,2.967,0.95,12.75,78.75,-11.5,trail_stop,1788,0,0,0,0
2025-01-13,2025Q1,RN2,5m,breakout,above,20846.65,20822.5,24.15,-1,1736783700000,6.25,0.098,0.867,0.098,1.91,2.967,0.95,78.75,12.75,-11.5,trail_stop,1788,0,0,0,1
2025-01-13,2025Q1,RN3,3m,fade,above,20823.81,20823.25,0.56,1,1736783640000,6.0,0.128,0.829,0.128,1.833,2.167,0.95,12.0,79.5,-11.5,trail_stop,1788,0,0,0,0
2025-01-13,2025Q1,RN3,3m,breakout,above,20823.81,20823.25,0.56,-1,1736783640000,6.0,0.128,0.829,0.128,1.833,2.167,0.95,79.5,12.0,-11.5,trail_stop,1788,0,0,0,1
2025-01-13,2025Q1,RN3,5m,fade,above,20823.81,20822.5,1.31,1,1736783700000,6.25,0.098,0.867,0.098,1.91,2.967,0.95,12.75,78.75,-11.5,trail_stop,1788,0,0,0,0
2025-01-13,2025Q1,RN3,5m,breakout,above,20823.81,20822.5,1.31,-1,1736783700000,6.25,0.098,0.867,0.098,1.91,2.967,0.95,78.75,12.75,-11.5,trail_stop,1788,0,0,0,1
2025-01-13,2025Q1,RN1,3m,fade,above,20782.03,20770.0,12.03,1,1736784360000,1.75,0.038,0.62,0.038,2.0,2.494,2.006,34.0,26.25,-11.5,trail_stop,1775,0,0,0,0
2025-01-13,2025Q1,RN1,3m,breakout,above,20782.03,20770.0,12.03,-1,1736784360000,1.75,0.038,0.62,0.038,2.0,2.494,2.006,26.25,34.0,-11.5,trail_stop,1775,0,0,0,1
2025-01-13,2025Q1,RN1,5m,fade,above,20782.03,20785.5,-3.47,1,1736784300000,6.0,0.162,0.358,0.162,0.886,2.006,2.006,4.0,41.75,-11.5,trail_stop,1775,0,0,0,0
2025-01-13,2025Q1,RN1,5m,breakout,above,20782.03,20785.5,-3.47,-1,1736784300000,6.0,0.162,0.358,0.162,0.886,2.006,2.006,41.75,4.0,15.5,trail_stop,1775,1,1,1,1
2025-01-13,2025Q1,RN1,3m,fade,below,20782.03,20755.0,-27.03,-1,1736785080000,24.25,0.795,0.369,0.795,1.356,1.823,0.164,11.25,71.5,-11.5,trail_stop,1775,0,0,0,0
2025-01-13,2025Q1,RN1,3m,breakout,below,20782.03,20755.0,-27.03,1,1736785080000,24.25,0.795,0.369,0.795,1.356,1.823,0.164,71.5,11.25,-11.5,trail_stop,1775,0,0,1,1
2025-01-13,2025Q1,RN1,5m,fade,below,20782.03,20763.25,-18.78,-1,1736785200000,16.0,0.525,0.098,0.525,0.946,1.823,0.164,19.5,63.25,8.0,trail_stop,1775,0,0,0,0
2025-01-13,2025Q1,RN1,5m,breakout,below,20782.03,20763.25,-18.78,1,1736785200000,16.0,0.525,0.098,0.525,0.946,1.823,0.164,63.25,19.5,-11.5,trail_stop,1775,0,0,0,0
2025-01-13,2025Q1,RN1,3m,fade,below,20782.03,20802.25,20.22,-1,1736786160000,1.75,0.047,0.785,0.047,1.733,2.55,1.078,84.0,24.25,31.5,trail_stop,1785,1,1,1,1
2025-01-13,2025Q1,RN1,3m,breakout,below,20782.03,20802.25,20.22,1,1736786160000,1.75,0.047,0.785,0.047,1.733,2.55,1.078,24.25,84.0,-11.5,trail_stop,1785,0,0,0,0
2025-01-13,2025Q1,RN1,5m,fade,below,20782.03,20774.75,-7.28,-1,1736786100000,11.0,0.319,0.58,0.319,1.747,2.362,1.078,56.5,51.75,-11.5,trail_stop,1786,0,0,0,0
2025-01-13,2025Q1,RN1,5m,breakout,below,20782.03,20774.75,-7.28,1,1736786100000,11.0,0.319,0.58,0.319,1.747,2.362,1.078,51.75,56.5,22.75,trail_stop,1786,1,1,1,1
2025-01-13,2025Q1,RN1,3m,fade,below,20782.03,20802.25,20.22,-1,1736786160000,1.75,0.047,0.785,0.047,1.733,2.373,2.198,84.0,24.25,31.5,trail_stop,1785,1,1,1,1
2025-01-13,2025Q1,RN1,3m,breakout,below,20782.03,20802.25,20.22,1,1736786160000,1.75,0.047,0.785,0.047,1.733,2.373,2.198,24.25,84.0,-11.5,trail_stop,1785,0,0,0,0
2025-01-13,2025Q1,RN1,5m,fade,below,20782.03,20765.75,-16.28,-1,1736786400000,43.25,0.869,0.171,0.869,1.442,3.17,2.198,47.5,60.75,-11.5,trail_stop,1788,0,0,0,0
2025-01-13,2025Q1,RN1,5m,breakout,below,20782.03,20765.75,-16.28,1,1736786400000,43.25,0.869,0.171,0.869,1.442,3.17,2.198,60.75,47.5,32.75,trail_stop,1788,1,1,1,1
2025-01-13,2025Q1,RN3,3m,fade,below,20823.81,20817.0,-6.81,-1,1736786700000,9.5,0.317,0.517,0.317,0.591,1.668,2.35,98.75,2.0,4.0,trail_stop,1783,1,1,1,1
2025-01-13,2025Q1,RN3,3m,breakout,below,20823.81,20817.0,-6.81,1,1736786700000,9.5,0.317,0.517,0.317,0.591,1.668,2.35,2.0,98.75,-11.5,trail_stop,1783,0,0,0,0
2025-01-13,2025Q1,RN3,5m,fade,below,20823.81,20817.0,-6.81,-1,1736786700000,9.5,0.154,0.825,0.154,1.236,3.42,2.35,98.75,2.0,4.0,trail_stop,1783,1,1,1,1
2025-01-13,2025Q1,RN3,5m,breakout,below,20823.81,20817.0,-6.81,1,1736786700000,9.5,0.154,0.825,0.154,1.236,3.42,2.35,2.0,98.75,-11.5,trail_stop,1783,0,0,0,0
2025-01-13,2025Q1,RN1,3m,fade,above,20782.03,20784.5,-2.47,1,1736787240000,2.75,0.147,0.44,0.147,0.758,1.14,1.794,70.25,66.25,-11.5,trail_stop,1792,0,0,0,0
2025-01-13,2025Q1,RN1,3m,breakout,above,20782.03,20784.5,-2.47,-1,1736787240000,2.75,0.147,0.44,0.147,0.758,1.14,1.794,66.25,70.25,46.0,trail_stop,1792,1,1,1,1
2025-01-13,2025Q1,RN1,5m,fade,above,20782.03,20773.75,8.28,1,1736787300000,2.0,0.05,0.781,0.05,1.839,2.432,1.794,81.0,55.5,-11.5,trail_stop,1791,0,0,0,0
2025-01-13,2025Q1,RN1,5m,breakout,above,20782.03,20773.75,8.28,-1,1736787300000,2.0,0.05,0.781,0.05,1.839,2.432,1.794,55.5,81.0,35.25,trail_stop,1791,1,1,1,1
2025-01-13,2025Q1,RN1,3m,fade,below,20782.03,20771.0,-11.03,-1,1736788140000,12.5,0.27,0.503,0.27,1.796,2.381,1.493,1.75,94.25,-11.5,trail_stop,1775,0,0,0,0
2025-01-13,2025Q1,RN1,3m,breakout,below,20782.03,20771.0,-11.03,1,1736788140000,12.5,0.27,0.503,0.27,1.796,2.381,1.493,94.25,1.75,15.25,trail_stop,1775,1,1,1,1
2025-01-13,2025Q1,RN1,5m,fade,below,20782.03,20785.5,3.47,-1,1736788200000,3.0,0.059,0.78,0.059,1.102,2.638,1.493,0.75,79.75,-11.5,trail_stop,1775,0,0,0,0
2025-01-13,2025Q1,RN1,5m,breakout,below,20782.03,20785.5,3.47,1,1736788200000,3.0,0.059,0.78,0.059,1.102,2.638,1.493,79.75,0.75,8.0,trail_stop,1775,1,1,1,1
2025-01-13,2025Q1,RN3,3m,fade,below,20823.81,20812.25,-11.56,-1,1736788680000,12.5,0.562,0.067,0.562,0.989,1.25,4.578,0.25,53.0,-11.5,trail_stop,1777,0,0,0,0
2025-01-13,2025Q1,RN3,3m,breakout,below,20823.81,20812.25,-11.56,1,1736788680000,12.5,0.562,0.067,0.562,0.989,1.25,4.578,53.0,0.25,14.25,trail_stop,1777,1,1,1,1
