date,quarter,tod,dir,exc,entry,stop,target,outcome,pnl,R,risk,mfe,mae
2025-02-12,2025Q1,798,-1,71.2,21804.0,21830.75,21763.88,target,40.12,1.5,26.75,40.25,7.5
2025-02-12,2025Q1,863,1,53.5,21782.75,21754.0,21825.88,target,43.12,1.5,28.75,46.25,10.0
2025-02-13,2025Q1,797,1,55.2,21950.5,21939.75,21966.62,stop,-12.25,-1.14,10.75,2.25,11.0
2025-02-13,2025Q1,877,-1,143.5,22053.25,22057.5,22046.88,target,6.38,1.5,4.25,8.25,0.25
2025-02-13,2025Q1,907,-1,65.0,22072.75,22079.5,22062.62,stop,-8.25,-1.222,6.75,1.75,9.0
2025-02-14,2025Q1,664,-1,71.2,22153.25,22175.75,22119.5,target,33.75,1.5,22.5,34.5,14.0
2025-02-14,2025Q1,810,-1,83.0,22166.25,22179.0,22147.12,stop,-14.25,-1.118,12.75,4.25,13.75
2025-02-14,2025Q1,816,-1,88.0,22187.25,22194.5,22176.38,stop,-8.75,-1.207,7.25,6.5,7.75
2025-02-14,2025Q1,823,-1,90.0,22184.0,22196.5,22165.25,stop,-14.0,-1.12,12.5,0.5,12.5
2025-02-14,2025Q1,920,1,36.5,22187.5,22152.0,22240.75,eod,8.25,0.232,35.5,21.75,7.75
2025-02-17,2025Q1,682,-1,31.5,22243.75,22254.5,22227.62,target,16.12,1.5,10.75,16.25,8.0
2025-02-17,2025Q1,764,1,23.2,22237.0,22218.5,22264.75,timeout,-1.75,-0.095,18.5,5.0,11.25
2025-02-18,2025Q1,618,1,164.8,22174.5,22144.75,22219.12,stop,-31.25,-1.05,29.75,12.25,31.75
2025-02-18,2025Q1,772,1,53.8,22194.0,22158.0,22248.0,stop,-37.5,-1.042,36.0,12.0,36.25
2025-02-18,2025Q1,777,1,46.8,22194.75,22158.0,22249.88,stop,-38.25,-1.041,36.75,11.25,37.0
2025-02-18,2025Q1,814,1,64.0,22151.25,22138.0,22171.12,target,19.88,1.5,13.25,20.0,12.75
2025-02-19,2025Q1,662,-1,90.5,22193.25,22212.5,22164.38,stop,-20.75,-1.078,19.25,11.75,19.25
2025-02-19,2025Q1,784,-1,49.0,22232.75,22260.5,22191.12,stop,-29.25,-1.054,27.75,37.75,29.25
2025-02-19,2025Q1,844,-1,69.2,22236.0,22268.25,22187.62,stop,-33.75,-1.047,32.25,2.0,33.5
2025-02-19,2025Q1,916,1,39.0,22274.5,22256.75,22301.12,stop,-19.25,-1.085,17.75,8.75,18.75
2025-02-20,2025Q1,755,-1,74.5,22088.75,22094.5,22080.12,target,8.62,1.5,5.75,8.75,5.5
2025-02-20,2025Q1,798,1,70.5,22052.75,22023.5,22096.62,target,43.88,1.5,29.25,44.25,22.75
2025-02-21,2025Q1,695,-1,89.0,22012.25,22033.75,21980.0,target,32.25,1.5,21.5,33.25,10.0
2025-02-21,2025Q1,755,1,134.2,21904.75,21884.0,21935.88,stop,-22.25,-1.072,20.75,3.75,21.75
2025-02-21,2025Q1,890,1,132.5,21702.75,21663.25,21762.0,eod,-27.75,-0.703,39.5,16.75,34.25
2025-02-24,2025Q1,688,-1,163.2,21595.25,21611.25,21571.25,target,24.0,1.5,16.0,25.5,14.75
2025-02-24,2025Q1,714,-1,181.0,21593.75,21629.0,21540.88,stop,-36.75,-1.043,35.25,24.5,38.25
2025-02-24,2025Q1,742,-1,120.8,21641.0,21657.75,21615.88,target,25.12,1.5,16.75,27.5,4.75
2025-02-24,2025Q1,746,-1,100.5,21634.5,21657.75,21599.62,stop,-24.75,-1.065,23.25,28.25,25.25
2025-02-24,2025Q1,826,-1,61.2,21636.5,21664.5,21594.5,target,42.0,1.5,28.0,42.25,4.0
2025-02-24,2025Q1,918,1,69.0,21559.5,21522.5,21615.0,stop,-38.5,-1.041,37.0,1.75,37.75
2025-02-24,2025Q1,932,1,75.5,21546.25,21516.0,21591.62,stop,-31.75,-1.05,30.25,8.75,30.5
2025-02-25,2025Q1,769,-1,126.5,21197.5,21224.0,21157.75,stop,-28.0,-1.057,26.5,3.5,27.0
2025-02-25,2025Q1,811,1,115.8,21189.75,21161.5,21232.12,target,42.38,1.5,28.25,43.0,18.0
2025-02-25,2025Q1,840,1,115.8,21196.5,21161.5,21249.0,stop,-36.5,-1.043,35.0,10.5,36.25
2025-02-25,2025Q1,906,-1,100.2,21213.25,21228.0,21191.12,stop,-16.25,-1.102,14.75,4.0,14.75
2025-02-26,2025Q1,601,-1,127.8,21289.75,21320.75,21243.25,stop,-32.5,-1.048,31.0,25.5,32.25
2025-02-26,2025Q1,604,-1,131.2,21303.5,21324.25,21272.38,target,31.12,1.5,20.75,33.25,5.5
2025-02-26,2025Q1,620,-1,176.0,21353.5,21369.0,21330.25,stop,-17.0,-1.097,15.5,8.25,16.5
2025-02-26,2025Q1,714,-1,88.0,21396.75,21413.25,21372.0,target,24.75,1.5,16.5,26.0,1.0
2025-02-26,2025Q1,808,1,204.2,21195.0,21188.0,21205.5,stop,-8.5,-1.214,7.0,0.5,10.25
2025-02-26,2025Q1,823,1,208.0,21140.25,21124.5,21163.88,target,23.62,1.5,15.75,23.75,1.25
2025-02-26,2025Q1,837,1,183.8,21099.25,21079.0,21129.62,target,30.38,1.5,20.25,31.5,15.75
2025-02-26,2025Q1,886,-1,108.8,21166.25,21177.25,21149.75,target,16.5,1.5,11.0,16.75,1.75
2025-02-27,2025Q1,594,1,313.0,21073.25,21064.0,21087.12,stop,-10.75,-1.162,9.25,1.5,13.0
2025-02-27,2025Q1,739,1,191.8,20974.0,20964.0,20989.0,stop,-11.5,-1.15,10.0,0.0,11.25
2025-02-27,2025Q1,859,1,165.8,20982.0,20947.75,21033.38,stop,-35.75,-1.044,34.25,3.75,38.0
2025-02-27,2025Q1,901,1,269.8,20794.75,20778.25,20819.5,stop,-18.0,-1.091,16.5,7.75,27.5
2025-02-27,2025Q1,934,1,178.5,20714.75,20680.5,20766.12,stop,-35.75,-1.044,34.25,27.0,36.0
2025-02-28,2025Q1,899,-1,184.0,20710.5,20725.75,20687.62,stop,-16.75,-1.098,15.25,5.75,15.5
2025-02-28,2025Q1,901,-1,176.0,20713.25,20730.0,20688.12,stop,-18.25,-1.09,16.75,4.0,16.75
2025-03-03,2025Q1,585,1,183.8,20972.75,20933.25,21032.0,stop,-41.0,-1.038,39.5,35.25,39.5
2025-03-04,2025Q1,616,1,290.0,20152.25,20136.0,20176.62,stop,-17.75,-1.092,16.25,8.5,16.25
2025-03-04,2025Q1,718,-1,229.2,20327.25,20341.75,20305.5,target,21.75,1.5,14.5,23.75,0.5
2025-03-04,2025Q1,748,-1,327.8,20412.25,20440.25,20370.25,target,42.0,1.5,28.0,44.0,4.0
2025-03-04,2025Q1,937,1,190.5,20559.0,20538.0,20590.5,stop,-22.5,-1.071,21.0,8.75,24.0
2025-03-04,2025Q1,940,1,241.8,20493.25,20486.75,20503.0,target,9.75,1.5,6.5,10.75,0.75
2025-03-05,2025Q1,905,-1,119.5,20697.5,20722.75,20659.62,stop,-26.75,-1.059,25.25,0.0,25.5
2025-03-05,2025Q1,913,-1,125.8,20719.5,20729.0,20705.25,target,14.25,1.5,9.5,14.25,3.0
2025-03-05,2025Q1,915,-1,125.8,20702.5,20729.0,20662.75,target,39.75,1.5,26.5,42.0,6.0
2025-03-06,2025Q1,646,-1,263.2,20479.5,20517.25,20422.88,target,56.62,1.5,37.75,59.25,11.25
2025-03-06,2025Q1,715,1,237.2,20265.75,20254.75,20282.25,target,16.5,1.5,11.0,20.75,1.5
2025-03-07,2025Q1,583,-1,158.0,20162.75,20185.75,20128.25,stop,-24.5,-1.065,23.0,4.75,28.5
2025-03-07,2025Q1,594,-1,212.2,20218.25,20240.0,20185.62,stop,-23.25,-1.069,21.75,7.5,22.75
2025-03-07,2025Q1,690,1,230.0,19858.5,19853.0,19866.75,stop,-7.0,-1.273,5.5,1.0,5.75
2025-03-10,2025Q1,621,1,250.2,19674.75,19650.25,19711.5,target,36.75,1.5,24.5,38.5,14.5
2025-03-10,2025Q1,637,1,282.5,19654.25,19618.0,19708.62,stop,-37.75,-1.041,36.25,33.5,36.5
2025-03-10,2025Q1,654,1,276.0,19559.5,19548.0,19576.75,stop,-13.0,-1.13,11.5,5.0,12.25
2025-03-10,2025Q1,904,1,199.0,19321.75,19297.0,19358.88,stop,-26.25,-1.061,24.75,14.75,28.75
2025-03-10,2025Q1,930,-1,227.8,19469.75,19504.0,19418.38,stop,-35.75,-1.044,34.25,7.25,34.25
2025-03-11,2025Q1,885,-1,337.5,19607.75,19619.0,19590.88,stop,-12.75,-1.133,11.25,1.5,14.5
2025-03-12,2025Q1,892,-1,175.0,19681.5,19710.25,19638.38,target,43.12,1.5,28.75,43.25,1.0
2025-03-12,2025Q1,899,-1,175.0,19677.75,19710.25,19629.0,target,48.75,1.5,32.5,50.0,0.0
2025-03-14,2025Q1,676,-1,196.5,19624.75,19645.75,19593.25,stop,-22.5,-1.071,21.0,0.5,21.25
2025-03-14,2025Q1,688,-1,205.8,19638.0,19670.5,19589.25,stop,-34.0,-1.046,32.5,4.0,32.5
2025-03-14,2025Q1,748,1,95.2,19610.25,19603.75,19620.0,target,9.75,1.5,6.5,10.0,2.0
2025-03-14,2025Q1,791,-1,103.2,19679.25,19711.75,19630.5,target,48.75,1.5,32.5,48.75,15.25
2025-03-14,2025Q1,852,1,74.8,19646.5,19615.75,19692.62,stop,-32.25,-1.049,30.75,6.75,33.5
2025-03-17,2025Q1,808,-1,116.5,19757.75,19775.25,19731.5,stop,-19.0,-1.086,17.5,7.75,19.75
2025-03-17,2025Q1,830,-1,160.2,19830.75,19837.5,19820.62,target,10.12,1.5,6.75,11.25,2.25
2025-03-17,2025Q1,838,-1,160.2,19820.5,19837.5,19795.0,stop,-18.5,-1.088,17.0,7.75,24.0
2025-03-17,2025Q1,906,-1,125.8,19938.0,19963.25,19900.12,target,37.88,1.5,25.25,38.0,4.5
2025-03-18,2025Q1,741,-1,104.0,19706.5,19736.0,19662.25,stop,-31.0,-1.051,29.5,7.25,30.75
2025-03-18,2025Q1,844,1,97.0,19676.25,19648.75,19717.5,target,41.25,1.5,27.5,44.25,18.5
2025-03-19,2025Q1,705,-1,117.0,19901.0,19909.0,19889.0,stop,-9.5,-1.188,8.0,11.5,8.5
2025-03-19,2025Q1,792,1,82.8,19833.25,19823.0,19848.62,stop,-11.75,-1.146,10.25,0.0,10.25
2025-03-19,2025Q1,795,1,100.2,19816.0,19805.5,19831.75,stop,-12.0,-1.143,10.5,1.75,13.75
2025-03-19,2025Q1,808,1,107.5,19815.75,19798.25,19842.0,stop,-19.0,-1.086,17.5,4.0,17.5
2025-03-19,2025Q1,837,1,100.0,19817.0,19781.5,19870.25,stop,-37.0,-1.042,35.5,5.25,48.0
2025-03-20,2025Q1,608,-1,265.8,20012.5,20025.75,19992.62,stop,-14.75,-1.113,13.25,3.25,13.5
2025-03-20,2025Q1,620,-1,289.2,20035.0,20049.25,20013.62,stop,-15.75,-1.105,14.25,15.0,15.25
2025-03-20,2025Q1,629,-1,330.8,20055.0,20090.75,20001.38,stop,-37.25,-1.042,35.75,33.0,36.0
2025-03-20,2025Q1,651,-1,211.5,20071.75,20109.0,20015.88,target,55.88,1.5,37.25,56.0,3.0
2025-03-20,2025Q1,677,1,96.0,20030.75,20005.0,20069.38,stop,-27.25,-1.058,25.75,16.75,25.75
2025-03-20,2025Q1,738,1,113.5,19968.25,19938.25,20013.25,stop,-31.5,-1.05,30.0,1.75,33.0
2025-03-20,2025Q1,749,1,187.8,19880.25,19864.0,19904.62,target,24.38,1.5,16.25,25.75,4.75
2025-03-20,2025Q1,764,1,195.5,19875.0,19856.25,19903.12,target,28.12,1.5,18.75,28.25,15.75
2025-03-20,2025Q1,777,1,180.8,19875.25,19855.25,19905.25,target,30.0,1.5,20.0,31.75,10.75
2025-03-20,2025Q1,860,1,87.8,19855.5,19822.0,19905.75,stop,-35.0,-1.045,33.5,4.75,35.0
2025-03-21,2025Q1,592,-1,137.5,19711.0,19743.75,19661.88,stop,-34.25,-1.046,32.75,34.0,34.0
2025-03-21,2025Q1,720,1,132.8,19713.0,19675.25,19769.62,target,56.62,1.5,37.75,59.25,32.5
2025-03-21,2025Q1,926,1,76.0,19835.75,19808.75,19876.25,eod,13.5,0.5,27.0,24.0,8.5
2025-03-24,2025Q1,598,-1,109.2,20323.0,20342.5,20293.75,target,29.25,1.5,19.5,31.0,6.0
2025-03-24,2025Q1,663,-1,84.8,20350.25,20363.5,20330.38,stop,-14.75,-1.113,13.25,3.25,13.5
2025-03-24,2025Q1,767,1,61.8,20353.75,20315.0,20411.88,stop,-40.25,-1.039,38.75,4.75,40.0
2025-03-24,2025Q1,876,1,42.0,20326.75,20304.25,20360.5,target,33.75,1.5,22.5,33.75,3.25
2025-03-24,2025Q1,878,1,42.0,20329.5,20304.25,20367.38,target,37.88,1.5,25.25,43.25,3.5
2025-03-24,2025Q1,936,-1,69.0,20368.75,20395.5,20328.62,eod,-3.25,-0.121,26.75,6.0,15.25
2025-03-25,2025Q1,593,1,73.0,20396.5,20357.75,20454.62,target,58.12,1.5,38.75,58.25,25.75
2025-03-25,2025Q1,629,-1,93.0,20453.25,20458.75,20445.0,target,8.25,1.5,5.5,8.5,2.5
2025-03-25,2025Q1,721,1,63.0,20449.75,20428.25,20482.0,stop,-23.0,-1.07,21.5,9.5,22.0
2025-03-25,2025Q1,742,1,58.5,20444.5,20423.75,20475.62,stop,-22.25,-1.072,20.75,6.5,21.5
2025-03-25,2025Q1,815,1,78.0,20427.0,20398.0,20470.5,timeout,3.25,0.112,29.0,30.25,24.25
2025-03-25,2025Q1,869,-1,55.2,20433.75,20461.25,20392.5,timeout,-6.75,-0.245,27.5,21.75,19.75
2025-03-25,2025Q1,923,-1,41.5,20450.5,20457.5,20440.0,target,10.5,1.5,7.0,10.75,1.75
2025-03-26,2025Q1,722,1,150.5,20177.0,20166.0,20193.5,stop,-12.5,-1.136,11.0,3.25,11.0
2025-03-26,2025Q1,772,1,67.8,20167.5,20158.5,20181.0,stop,-10.5,-1.167,9.0,2.5,10.25
2025-03-26,2025Q1,796,1,93.2,20145.0,20120.75,20181.38,stop,-25.75,-1.062,24.25,0.0,25.75
2025-03-26,2025Q1,908,1,101.5,20061.25,20041.0,20091.62,target,30.38,1.5,20.25,30.5,13.75
2025-03-27,2025Q1,616,-1,165.5,20069.25,20106.75,20013.0,stop,-39.0,-1.04,37.5,21.5,47.25
2025-03-27,2025Q1,857,-1,83.5,20070.75,20092.0,20038.88,target,31.88,1.5,21.25,32.25,12.25
2025-03-27,2025Q1,883,-1,95.0,20077.75,20106.0,20035.38,stop,-29.75,-1.053,28.25,3.75,29.75
2025-03-28,2025Q1,657,1,303.2,19592.5,19571.75,19623.62,stop,-22.25,-1.072,20.75,16.75,30.5
2025-03-28,2025Q1,748,1,146.8,19503.0,19481.25,19535.62,stop,-23.25,-1.069,21.75,29.75,25.0
2025-03-28,2025Q1,814,1,93.8,19456.5,19435.0,19488.75,target,32.25,1.5,21.5,32.25,16.5
2025-03-28,2025Q1,892,1,74.2,19467.5,19440.25,19508.38,stop,-28.75,-1.055,27.25,36.75,33.0
2025-03-28,2025Q1,936,1,82.8,19437.5,19417.5,19467.5,eod,-1.25,-0.062,20.0,10.25,13.75
2025-03-31,2025Q1,753,-1,112.0,19275.25,19290.25,19252.75,target,22.5,1.5,15.0,22.75,5.25
2025-03-31,2025Q1,794,-1,124.2,19291.0,19311.75,19259.88,target,31.12,1.5,20.75,32.0,3.0
2025-03-31,2025Q1,935,-1,92.0,19422.0,19441.0,19393.5,stop,-20.5,-1.079,19.0,28.25,19.0
2025-04-01,2025Q2,577,1,94.8,19343.5,19334.25,19357.38,target,13.88,1.5,9.25,17.75,1.5
2025-04-01,2025Q2,734,-1,91.2,19610.75,19626.25,19587.5,stop,-17.0,-1.097,15.5,8.5,15.75
2025-04-01,2025Q2,753,1,117.0,19551.75,19523.0,19594.88,stop,-30.25,-1.052,28.75,5.0,31.5
2025-04-01,2025Q2,882,1,184.5,19411.5,19381.0,19457.25,target,45.75,1.5,30.5,46.75,25.75
2025-04-02,2025Q2,596,-1,264.0,19556.0,19584.5,19513.25,target,42.75,1.5,28.5,43.0,3.25
2025-04-02,2025Q2,600,-1,264.0,19575.75,19584.5,19562.62,stop,-10.25,-1.171,8.75,0.0,9.25
2025-04-02,2025Q2,655,-1,138.8,19594.5,19634.0,19535.25,stop,-41.0,-1.038,39.5,9.0,44.0
2025-04-02,2025Q2,749,-1,156.8,19767.25,19772.25,19759.75,stop,-6.5,-1.3,5.0,0.0,5.75
2025-04-02,2025Q2,777,-1,181.0,19797.25,19833.0,19743.62,stop,-37.25,-1.042,35.75,3.5,36.5
2025-04-03,2025Q2,638,1,221.5,18857.0,18848.75,18869.38,target,12.38,1.5,8.25,12.5,1.5
2025-04-03,2025Q2,744,-1,170.5,18968.5,18989.0,18937.75,target,30.75,1.5,20.5,31.25,1.0
2025-04-03,2025Q2,843,1,108.5,18812.75,18806.0,18822.88,stop,-8.25,-1.222,6.75,5.5,6.75
2025-04-03,2025Q2,865,1,138.8,18781.0,18757.25,18816.62,stop,-25.25,-1.063,23.75,13.25,24.0
2025-04-04,2025Q2,794,1,296.8,17673.75,17657.0,17698.88,stop,-18.25,-1.09,16.75,3.75,22.25
2025-04-08,2025Q2,909,1,425.0,17285.0,17274.5,17300.75,stop,-12.0,-1.143,10.5,0.0,10.5
2025-04-09,2025Q2,778,-1,298.5,17546.5,17584.0,17490.25,stop,-39.0,-1.04,37.5,21.25,38.5
2025-04-10,2025Q2,942,1,388.8,18293.75,18282.0,18311.38,stop,-13.25,-1.128,11.75,0.0,15.0
2025-04-11,2025Q2,757,-1,281.8,18740.0,18749.5,18725.75,target,14.25,1.5,9.5,15.0,2.75
2025-04-11,2025Q2,914,-1,140.5,18846.0,18857.75,18828.38,target,17.62,1.5,11.75,19.0,8.75
2025-04-14,2025Q2,705,1,326.8,18870.0,18862.25,18881.62,stop,-9.25,-1.194,7.75,10.0,7.75
2025-04-14,2025Q2,834,-1,179.8,18929.75,18955.75,18890.75,stop,-27.5,-1.058,26.0,16.5,27.5
2025-04-14,2025Q2,850,-1,170.5,18962.75,18986.25,18927.5,stop,-25.0,-1.064,23.5,25.5,24.0
2025-04-14,2025Q2,865,-1,179.0,18989.5,19009.0,18960.25,stop,-21.0,-1.077,19.5,7.25,23.75
2025-04-14,2025Q2,895,-1,131.0,19017.0,19048.25,18970.12,stop,-32.75,-1.048,31.25,11.25,31.25
2025-04-15,2025Q2,595,-1,193.5,19116.25,19121.5,19108.38,target,7.88,1.5,5.25,8.75,0.0
2025-04-15,2025Q2,603,-1,172.2,19091.25,19121.5,19045.88,stop,-31.75,-1.05,30.25,28.5,32.25
2025-04-15,2025Q2,801,1,148.0,18948.5,18938.5,18963.5,stop,-11.5,-1.15,10.0,2.25,12.75
2025-04-15,2025Q2,855,1,108.0,18884.75,18880.75,18890.75,target,6.0,1.5,4.0,8.75,0.5
2025-04-15,2025Q2,858,1,104.8,18908.75,18880.25,18951.5,target,42.75,1.5,28.5,42.75,21.0
2025-04-15,2025Q2,895,-1,110.2,18974.75,18998.5,18939.12,stop,-25.25,-1.063,23.75,24.25,24.25
2025-04-15,2025Q2,906,-1,110.2,18976.25,18998.5,18942.88,stop,-23.75,-1.067,22.25,24.25,22.75
2025-04-16,2025Q2,694,-1,143.5,18700.0,18739.0,18641.5,target,58.5,1.5,39.0,61.0,4.5
2025-04-16,2025Q2,858,1,311.8,18311.25,18280.0,18358.12,target,46.88,1.5,31.25,47.25,12.75
2025-04-17,2025Q2,772,-1,161.8,18451.25,18482.75,18404.0,target,47.25,1.5,31.5,47.25,24.25
2025-04-17,2025Q2,773,-1,161.8,18453.0,18482.75,18408.38,target,44.62,1.5,29.75,46.75,22.5
2025-04-17,2025Q2,789,-1,155.2,18450.25,18482.75,18401.5,target,48.75,1.5,32.5,50.25,5.0
2025-04-17,2025Q2,837,-1,120.8,18462.5,18491.5,18419.0,stop,-30.5,-1.052,29.0,18.75,29.25
2025-04-21,2025Q2,644,1,220.2,17935.75,17895.75,17995.75,stop,-41.5,-1.038,40.0,25.5,40.5
2025-04-21,2025Q2,846,1,75.2,17724.75,17696.0,17767.88,target,43.12,1.5,28.75,44.75,20.0
2025-04-21,2025Q2,865,1,74.5,17733.75,17696.0,17790.38,target,56.62,1.5,37.75,57.0,33.0
2025-04-22,2025Q2,681,-1,142.0,18373.0,18390.0,18347.5,target,25.5,1.5,17.0,26.75,12.25
2025-04-22,2025Q2,867,-1,146.8,18350.0,18362.0,18332.0,stop,-13.5,-1.125,12.0,8.25,12.25
2025-04-22,2025Q2,880,-1,160.0,18353.5,18375.25,18320.88,stop,-23.25,-1.069,21.75,7.75,23.0
2025-04-23,2025Q2,709,1,309.5,18815.25,18811.0,18821.62,target,6.38,1.5,4.25,10.75,0.0
2025-04-23,2025Q2,884,1,105.5,18855.5,18849.5,18864.5,stop,-7.5,-1.25,6.0,2.5,7.0
2025-04-24,2025Q2,598,-1,230.5,19047.25,19058.5,19030.38,stop,-12.75,-1.133,11.25,0.0,13.25
2025-04-24,2025Q2,754,-1,115.5,19248.75,19259.75,19232.25,stop,-12.5,-1.136,11.0,6.0,12.0
2025-04-24,2025Q2,758,-1,125.8,19257.25,19270.0,19238.12,target,19.12,1.5,12.75,19.25,3.0
2025-04-24,2025Q2,841,-1,80.2,19279.0,19287.75,19265.88,target,13.12,1.5,8.75,13.25,7.25
2025-04-24,2025Q2,852,-1,89.8,19269.5,19297.25,19227.88,stop,-29.25,-1.054,27.75,11.0,27.75
2025-04-24,2025Q2,858,-1,89.8,19271.25,19297.25,19232.25,stop,-27.5,-1.058,26.0,10.0,26.0
2025-04-24,2025Q2,877,-1,93.8,19308.25,19317.0,19295.12,stop,-10.25,-1.171,8.75,13.0,9.5
2025-04-24,2025Q2,914,1,104.0,19243.5,19217.0,19283.25,target,39.75,1.5,26.5,40.5,3.5
2025-04-25,2025Q2,760,-1,145.5,19454.75,19458.75,19448.75,stop,-5.5,-1.375,4.0,1.0,6.0
2025-04-25,2025Q2,776,-1,116.2,19464.25,19470.0,19455.62,stop,-7.25,-1.261,5.75,5.25,6.75
2025-04-28,2025Q2,577,1,92.8,19503.25,19478.75,19540.0,target,36.75,1.5,24.5,36.75,12.0
2025-04-28,2025Q2,586,-1,140.2,19622.25,19627.0,19615.12,target,7.12,1.5,4.75,7.25,0.5
2025-04-28,2025Q2,695,1,227.5,19341.25,19307.75,19391.5,stop,-35.0,-1.045,33.5,48.0,35.0
2025-04-28,2025Q2,742,1,112.0,19286.25,19273.25,19305.75,target,19.5,1.5,13.0,20.75,3.25
2025-04-28,2025Q2,864,-1,141.0,19403.5,19408.5,19396.0,target,7.5,1.5,5.0,7.5,1.25
2025-04-28,2025Q2,914,-1,115.5,19472.25,19482.25,19457.25,stop,-11.5,-1.15,10.0,2.25,11.25
2025-04-29,2025Q2,609,-1,223.2,19575.5,19605.25,19530.88,target,44.62,1.5,29.75,45.0,5.0
2025-04-29,2025Q2,845,-1,198.8,19681.25,19688.25,19670.75,target,10.5,1.5,7.0,10.75,2.5
2025-04-29,2025Q2,903,-1,49.8,19652.5,19692.5,19592.5,eod,20.5,0.512,40.0,37.5,30.75
2025-04-29,2025Q2,913,1,54.5,19662.5,19630.0,19711.25,stop,-34.0,-1.046,32.5,7.5,33.25
2025-04-30,2025Q2,583,1,176.2,19151.25,19131.0,19181.62,target,30.38,1.5,20.25,31.25,4.5
2025-04-30,2025Q2,659,-1,253.0,19333.0,19360.75,19291.38,stop,-29.25,-1.054,27.75,5.5,31.25
2025-04-30,2025Q2,837,-1,172.0,19494.5,19513.0,19466.75,target,27.75,1.5,18.5,28.0,2.25
2025-05-01,2025Q2,630,-1,145.5,19992.25,20009.5,19966.38,stop,-18.75,-1.087,17.25,16.75,17.75
2025-05-01,2025Q2,862,-1,103.0,20011.5,20048.75,19955.62,stop,-38.75,-1.04,37.25,23.0,37.75
2025-05-01,2025Q2,909,1,62.8,19989.25,19982.5,19999.38,stop,-8.25,-1.222,6.75,0.0,6.75
2025-05-02,2025Q2,669,-1,68.2,20158.75,20184.75,20119.75,stop,-27.5,-1.058,26.0,3.0,28.25
2025-05-02,2025Q2,728,-1,131.8,20233.75,20263.0,20189.88,stop,-30.75,-1.051,29.25,20.75,32.25
2025-05-02,2025Q2,743,-1,131.8,20245.75,20263.0,20219.88,target,25.88,1.5,17.25,26.25,2.5
2025-05-02,2025Q2,816,1,69.8,20218.75,20192.25,20258.5,target,39.75,1.5,26.5,39.75,18.25
2025-05-02,2025Q2,852,-1,61.8,20253.25,20262.0,20240.12,target,13.12,1.5,8.75,14.0,5.75
2025-05-05,2025Q2,618,-1,125.8,20094.0,20115.0,20062.5,target,31.5,1.5,21.0,31.5,2.25
2025-05-05,2025Q2,665,-1,109.2,20111.25,20122.25,20094.75,target,16.5,1.5,11.0,21.25,2.25
2025-05-05,2025Q2,884,-1,57.5,20190.5,20195.5,20183.0,target,7.5,1.5,5.0,8.0,0.25
2025-05-06,2025Q2,597,1,117.0,19766.75,19743.0,19802.38,stop,-25.25,-1.063,23.75,10.75,24.25
2025-05-06,2025Q2,692,-1,64.8,19925.25,19950.0,19888.12,stop,-26.25,-1.061,24.75,6.25,24.75
2025-05-06,2025Q2,840,1,82.5,19858.0,19833.5,19894.75,target,36.75,1.5,24.5,41.0,7.5
2025-05-06,2025Q2,843,1,82.5,19872.0,19833.5,19929.75,target,57.75,1.5,38.5,57.75,21.25
2025-05-07,2025Q2,610,-1,95.5,19949.5,19957.0,19938.25,target,11.25,1.5,7.5,12.0,4.25
2025-05-07,2025Q2,691,1,188.2,19817.5,19785.0,19866.25,timeout,-2.5,-0.077,32.5,40.0,30.5
2025-05-07,2025Q2,721,-1,70.2,19848.75,19861.25,19830.0,target,18.75,1.5,12.5,19.75,7.5
2025-05-07,2025Q2,734,-1,70.2,19842.5,19861.25,19814.38,target,28.12,1.5,18.75,29.5,15.0
2025-05-07,2025Q2,736,-1,70.2,19831.75,19861.25,19787.5,stop,-31.0,-1.051,29.5,25.75,31.25
2025-05-07,2025Q2,779,-1,98.2,19898.75,19908.25,19884.5,stop,-11.0,-1.158,9.5,8.5,9.5
2025-05-07,2025Q2,806,-1,119.8,19902.25,19929.75,19861.0,target,41.25,1.5,27.5,42.0,5.75
2025-05-07,2025Q2,827,1,72.0,19878.0,19849.75,19920.38,stop,-29.75,-1.053,28.25,4.75,35.75
2025-05-07,2025Q2,853,1,239.8,19714.0,19682.0,19762.0,stop,-33.5,-1.047,32.0,6.25,32.75
2025-05-08,2025Q2,570,1,92.0,20168.5,20130.5,20225.5,stop,-39.5,-1.039,38.0,2.5,40.5
2025-05-08,2025Q2,579,1,104.8,20103.5,20093.75,20118.12,target,14.62,1.5,9.75,15.25,4.5
2025-05-08,2025Q2,648,1,99.2,20049.0,20021.0,20091.0,stop,-29.5,-1.054,28.0,39.5,29.0
2025-05-08,2025Q2,656,1,145.2,19999.0,19975.0,20035.0,target,36.0,1.5,24.0,37.0,2.5
2025-05-08,2025Q2,681,-1,157.0,20116.5,20140.0,20081.25,stop,-25.0,-1.064,23.5,0.25,24.25
2025-05-08,2025Q2,694,-1,227.5,20192.5,20210.5,20165.5,stop,-19.5,-1.083,18.0,0.0,20.0
2025-05-08,2025Q2,709,-1,337.5,20306.5,20320.5,20285.5,target,21.0,1.5,14.0,22.5,5.5
2025-05-08,2025Q2,723,-1,323.2,20286.0,20320.5,20234.25,stop,-36.0,-1.043,34.5,3.0,37.5
2025-05-08,2025Q2,754,-1,141.2,20290.25,20329.5,20231.38,stop,-40.75,-1.038,39.25,6.0,39.75
