date,quarter,kind,dir,entry,dist_lvl,level,stop,target,outcome,pnl,R,risk,mfe,mae
2025-12-09,2025Q4,gamma_flip,-1,25709.0,2272.0,23436.96,25720.0,25692.5,stop,-12.5,-1.136,11.0,8.25,12.75
2025-12-09,2025Q4,gamma_flip,1,25730.0,175.1,25905.14,25696.75,25779.88,stop,-34.75,-1.045,33.25,3.0,33.25
2026-01-06,2026Q1,gamma_flip,-1,25756.5,-205.0,25961.47,25783.0,25716.75,target,39.75,1.5,26.5,41.0,16.5
2026-01-07,2026Q1,gamma_flip,1,25943.75,13.0,25956.74,25922.0,25976.38,target,32.62,1.5,21.75,34.0,2.0
2026-01-07,2026Q1,gamma_flip,-1,25954.0,-1.5,25955.5,25983.0,25910.5,target,43.5,1.5,29.0,45.75,1.5
2026-01-07,2026Q1,gamma_flip,-1,25988.5,31.8,25956.75,25994.0,25980.25,target,8.25,1.5,5.5,9.75,0.0
2026-01-12,2026Q1,call_wall,1,25960.75,108.2,26068.9,25934.25,26000.5,timeout,26.5,1.0,26.5,36.75,1.75
2026-01-12,2026Q1,call_wall,-1,25961.25,18.0,25943.26,25967.5,25951.88,stop,-7.75,-1.24,6.25,7.5,7.25
2026-01-13,2026Q1,call_wall,-1,26000.5,-65.5,26066.01,26029.75,25956.62,target,43.88,1.5,29.25,44.75,3.75
2026-01-28,2026Q1,gamma_flip,1,26185.5,47.5,26232.98,26155.5,26230.5,stop,-31.5,-1.05,30.0,11.75,31.0
2026-02-05,2026Q1,put_wall,1,24715.25,45.9,24761.11,24678.75,24770.0,stop,-38.0,-1.041,36.5,27.0,38.5
2026-02-05,2026Q1,put_wall,-1,24750.75,401.5,24349.24,24758.75,24738.75,target,12.0,1.5,8.0,24.75,0.0
2026-02-23,2026Q1,put_wall,1,24702.75,-406.4,24296.33,24679.75,24737.25,stop,-24.5,-1.065,23.0,13.25,24.0
2026-02-23,2026Q1,put_wall,1,24710.0,-414.2,24295.8,24673.5,24764.75,target,54.75,1.5,36.5,55.25,16.25
2026-03-18,2026Q1,put_wall,1,24845.5,-395.3,24450.24,24807.75,24902.12,target,56.62,1.5,37.75,57.5,4.0
2026-03-19,2026Q1,put_wall,1,24429.75,17.9,24447.68,24423.0,24439.88,stop,-8.25,-1.222,6.75,9.75,7.75
2026-03-19,2026Q1,put_wall,-1,24445.5,828.0,23617.47,24452.0,24435.75,target,9.75,1.5,6.5,14.75,0.0
2026-03-20,2026Q1,put_wall,-1,24295.5,685.7,23609.84,24332.0,24240.75,target,54.75,1.5,36.5,62.75,31.75
2026-03-31,2026Q1,call_wall,1,23417.0,-6.8,23410.17,23378.0,23475.5,target,58.5,1.5,39.0,62.0,15.25
2026-04-01,2026Q2,call_wall,-1,24275.25,-1204.5,25479.75,24290.75,24252.0,target,23.25,1.5,15.5,24.0,9.5
2026-04-08,2026Q2,gamma_flip,1,25039.0,10.0,25049.04,25022.75,25063.38,stop,-17.75,-1.092,16.25,23.0,16.5
2026-04-08,2026Q2,gamma_flip,1,25062.25,-13.1,25049.18,25038.5,25097.88,stop,-25.25,-1.063,23.75,17.25,26.0
2026-04-10,2026Q2,gamma_flip,1,25302.0,21.2,25323.17,25294.5,25313.25,target,11.25,1.5,7.5,14.5,0.0
2026-04-13,2026Q2,gamma_flip,-1,25421.5,58.1,25363.38,25443.5,25388.5,timeout,8.0,0.364,22.0,25.5,10.25
2026-04-24,2026Q2,call_wall,-1,27326.0,-155.7,27481.71,27348.75,27291.88,stop,-24.25,-1.066,22.75,15.75,34.5
2026-04-28,2026Q2,gamma_flip,-1,27134.5,74.4,27060.11,27152.0,27108.25,stop,-19.0,-1.086,17.5,7.75,17.5
2026-04-29,2026Q2,gamma_flip,1,27266.75,0.3,27267.1,27227.25,27326.0,stop,-41.0,-1.038,39.5,6.75,40.0
2026-04-29,2026Q2,gamma_flip,-1,27289.75,231.2,27058.52,27319.5,27245.12,target,44.62,1.5,29.75,47.25,0.5
2026-04-30,2026Q2,gamma_flip,1,27167.25,209.4,27376.63,27161.5,27175.88,target,8.62,1.5,5.75,58.75,0.0
2026-04-30,2026Q2,gamma_flip,-1,27426.5,358.3,27068.15,27439.75,27406.62,target,19.88,1.5,13.25,21.75,9.25
2026-05-12,2026Q2,put_wall,1,28812.5,-594.4,28218.12,28791.5,28844.0,stop,-22.5,-1.071,21.0,17.25,21.0
2026-05-12,2026Q2,gamma_flip,1,28972.25,318.0,29290.3,28943.5,29015.38,target,43.12,1.5,28.75,44.0,22.5
2026-05-15,2026Q2,gamma_flip,-1,29217.25,563.3,28653.95,29242.75,29179.0,stop,-27.0,-1.059,25.5,12.0,25.75
2026-05-15,2026Q2,gamma_flip,-1,29297.25,848.4,28448.81,29317.0,29267.62,target,29.62,1.5,19.75,29.75,4.0
2026-05-18,2026Q2,put_wall,1,28835.0,26.4,28861.38,28819.75,28857.88,target,22.88,1.5,15.25,29.5,0.0
2026-05-19,2026Q2,gamma_flip,-1,29053.0,2049.3,27003.69,29065.5,29034.25,target,18.75,1.5,12.5,19.0,0.0
2026-05-19,2026Q2,gamma_flip,1,29089.0,1210.3,30299.33,29057.5,29136.25,stop,-33.0,-1.048,31.5,23.25,32.5
2026-05-21,2026Q2,gamma_flip,-1,29233.0,2033.5,27199.49,29259.75,29192.88,target,40.12,1.5,26.75,41.0,13.0
2026-05-21,2026Q2,gamma_flip,1,29287.0,263.8,29550.79,29266.75,29317.38,stop,-21.75,-1.074,20.25,22.25,20.75
2026-05-26,2026Q2,call_wall,-1,30092.0,-389.3,30481.32,30122.75,30045.88,target,46.12,1.5,30.75,50.0,3.25
2026-05-28,2026Q2,call_wall,-1,30223.75,-670.5,30894.2,30248.0,30187.38,stop,-25.75,-1.062,24.25,14.5,25.0
2026-05-28,2026Q2,gamma_flip,-1,30223.75,1801.1,28422.66,30248.0,30187.38,stop,-25.75,-1.062,24.25,14.5,25.0
2026-06-01,2026Q2,gamma_flip,1,30307.75,162.0,30469.73,30288.0,30337.38,target,29.62,1.5,19.75,29.75,12.25
2026-06-01,2026Q2,gamma_flip,-1,30431.25,12.9,30418.35,30451.25,30401.25,stop,-21.5,-1.075,20.0,18.75,22.5
