date,quarter,kind,dir,entry,dist_lvl,level,stop,target,outcome,pnl,R,risk,mfe,mae
2025-03-17,2025Q1,put_wall,1,19685.25,-375.7,19309.51,19656.75,19728.0,stop,-30.0,-1.053,28.5,9.0,28.75
2025-03-20,2025Q1,put_wall,1,19851.0,-146.1,19704.89,19822.0,19894.5,target,43.5,1.5,29.0,44.25,10.25
2025-03-20,2025Q1,put_wall,1,19875.75,-170.4,19705.33,19855.25,19906.5,target,30.75,1.5,20.5,31.25,7.75
2025-03-24,2025Q1,call_wall,-1,20378.25,-137.7,20515.91,20395.5,20352.38,eod,6.25,0.362,17.25,17.5,5.75
2025-04-01,2025Q2,put_wall,1,19420.5,-342.5,19078.0,19381.0,19479.75,target,59.25,1.5,39.5,62.5,34.75
2025-04-01,2025Q2,call_wall,-1,19432.5,22.7,19409.79,19437.25,19425.38,target,7.12,1.5,4.75,15.5,0.0
2025-04-01,2025Q2,call_wall,-1,19570.0,-961.0,20530.99,19608.25,19512.62,stop,-39.75,-1.039,38.25,39.0,39.0
2025-04-10,2025Q2,call_wall,-1,18395.25,-285.7,18680.9,18407.75,18376.5,target,18.75,1.5,12.5,21.0,3.5
2025-04-16,2025Q2,put_wall,1,18622.5,-204.3,18418.16,18594.75,18664.12,stop,-29.25,-1.054,27.75,9.25,28.75
2025-05-05,2025Q2,gamma_flip,-1,20155.0,1584.6,18570.37,20194.75,20095.38,eod,45.5,1.145,39.75,56.0,8.5
2025-05-08,2025Q2,gamma_flip,-1,20316.5,90.2,20226.26,20329.5,20297.0,target,19.5,1.5,13.0,20.5,9.0
2025-05-16,2025Q2,gamma_flip,1,21398.5,41.5,21440.03,21371.5,21439.0,target,40.5,1.5,27.0,41.5,6.75
2025-05-16,2025Q2,gamma_flip,-1,21427.25,810.5,20616.7,21447.25,21397.25,stop,-21.5,-1.075,20.0,7.75,20.25
2025-05-19,2025Q2,gamma_flip,-1,21530.75,1947.0,19583.74,21548.5,21504.12,target,26.62,1.5,17.75,27.75,12.25
2025-05-20,2025Q2,gamma_flip,-1,21461.0,-180.0,21640.97,21478.25,21435.12,target,25.88,1.5,17.25,27.25,5.0
2025-05-21,2025Q2,gamma_flip,-1,21540.5,558.8,20981.68,21549.5,21527.0,stop,-10.5,-1.167,9.0,12.25,9.5
2025-05-27,2025Q2,gamma_flip,-1,21433.0,24.1,21408.87,21447.0,21412.0,stop,-15.5,-1.107,14.0,10.25,17.0
2025-05-28,2025Q2,gamma_flip,1,21432.25,179.7,21611.98,21422.0,21447.62,target,15.38,1.5,10.25,15.75,6.25
2025-06-02,2025Q2,gamma_flip,-1,21517.5,33.5,21484.0,21534.0,21492.75,stop,-18.0,-1.091,16.5,11.5,17.5
2025-06-03,2025Q2,gamma_flip,-1,21607.25,2060.6,19546.67,21642.5,21554.38,stop,-36.75,-1.043,35.25,23.25,36.75
2025-06-12,2025Q2,put_wall,1,21850.0,17.3,21867.26,21839.25,21866.12,target,16.12,1.5,10.75,27.5,0.0
2025-06-12,2025Q2,put_wall,-1,21938.5,70.2,21868.26,21953.0,21916.75,stop,-16.0,-1.103,14.5,10.5,15.5
2025-06-17,2025Q2,put_wall,1,21947.5,-366.8,21580.71,21921.75,21986.12,stop,-27.25,-1.058,25.75,17.25,26.75
2025-06-25,2025Q2,gamma_flip,1,22419.75,-3.9,22415.85,22384.5,22472.62,timeout,33.25,0.943,35.25,41.75,12.25
2025-06-30,2025Q2,call_wall,-1,22807.25,-14.0,22821.2,22845.25,22750.25,stop,-39.5,-1.039,38.0,26.25,39.75
2025-06-30,2025Q2,call_wall,-1,22822.0,1.5,22820.48,22852.25,22776.62,timeout,-13.0,-0.43,30.25,41.0,19.25
2025-06-30,2025Q2,call_wall,-1,22839.75,18.1,22821.66,22846.0,22830.38,target,9.38,1.5,6.25,11.75,2.25
2025-06-30,2025Q2,call_wall,1,22855.5,172.2,23027.69,22828.0,22896.75,stop,-29.0,-1.055,27.5,11.0,28.25
2025-07-01,2025Q3,gamma_flip,1,22635.0,180.8,22815.77,22621.0,22656.0,target,21.0,1.5,14.0,22.0,0.0
2025-07-01,2025Q3,gamma_flip,1,22729.25,87.8,22817.01,22716.75,22748.0,stop,-14.0,-1.12,12.5,7.75,12.5
2025-07-01,2025Q3,gamma_flip,-1,22736.75,127.8,22609.0,22753.5,22711.62,target,25.12,1.5,16.75,25.75,9.5
2025-07-02,2025Q3,gamma_flip,-1,22811.25,205.6,22605.61,22835.75,22774.5,stop,-26.0,-1.061,24.5,8.0,25.5
2025-07-02,2025Q3,call_wall,-1,22821.0,6.8,22814.15,22851.5,22775.25,timeout,-1.0,-0.033,30.5,22.75,18.25
2025-07-02,2025Q3,call_wall,1,22822.5,-7.2,22815.26,22794.25,22864.88,timeout,16.75,0.593,28.25,22.5,13.0
2025-07-02,2025Q3,call_wall,1,22822.75,406.6,23229.34,22806.5,22847.12,timeout,16.75,1.031,16.25,22.25,13.25
2025-07-07,2025Q3,gamma_flip,1,22855.0,150.8,23005.85,22842.75,22873.38,stop,-13.75,-1.122,12.25,5.25,13.25
2025-07-07,2025Q3,gamma_flip,-1,22861.5,61.5,22799.98,22894.25,22812.38,eod,6.25,0.191,32.75,19.75,5.75
2025-07-07,2025Q3,gamma_flip,1,22870.25,-71.4,22798.87,22847.25,22904.75,stop,-24.5,-1.065,23.0,11.0,27.5
2025-07-10,2025Q3,gamma_flip,1,22963.25,32.1,22995.35,22930.75,23012.0,target,48.75,1.5,32.5,48.75,11.75
2025-07-10,2025Q3,gamma_flip,-1,23024.5,236.4,22788.09,23029.5,23017.0,target,7.5,1.5,5.0,7.5,1.0
2025-07-11,2025Q3,gamma_flip,-1,23006.75,18.6,22988.14,23012.75,22997.75,stop,-7.5,-1.25,6.0,6.5,6.25
2025-07-11,2025Q3,gamma_flip,-1,23009.0,20.2,22988.84,23015.75,22998.88,target,10.12,1.5,6.75,11.25,0.0
2025-07-15,2025Q3,gamma_flip,1,23084.25,21.4,23105.64,23073.75,23100.0,target,15.75,1.5,10.5,16.0,2.5
2025-07-15,2025Q3,gamma_flip,1,23132.5,-67.7,23064.8,23095.75,23187.62,timeout,13.75,0.374,36.75,48.5,10.75
2025-07-17,2025Q3,gamma_flip,-1,23226.0,83.4,23142.64,23248.0,23193.0,stop,-23.5,-1.068,22.0,5.5,22.0
2025-07-21,2025Q3,gamma_flip,-1,23414.5,242.1,23172.41,23423.25,23401.38,target,13.12,1.5,8.75,13.25,2.0
2025-07-24,2025Q3,gamma_flip,1,23336.25,-8.7,23327.59,23319.5,23361.38,stop,-18.25,-1.09,16.75,3.75,20.25
2025-07-24,2025Q3,gamma_flip,-1,23375.75,88.7,23287.02,23401.75,23336.75,timeout,27.0,1.038,26.0,35.75,24.75
2025-07-25,2025Q3,gamma_flip,-1,23407.0,44.3,23362.69,23427.5,23376.25,stop,-22.0,-1.073,20.5,16.0,22.25
2025-07-31,2025Q3,gamma_flip,1,23453.75,105.2,23558.94,23416.25,23510.0,stop,-39.0,-1.04,37.5,8.75,47.5
2025-07-31,2025Q3,gamma_flip,1,23530.5,28.9,23559.36,23523.25,23541.38,target,10.88,1.5,7.25,18.75,0.0
2025-08-07,2025Q3,gamma_flip,1,23505.75,25.9,23531.61,23498.5,23516.62,target,10.88,1.5,7.25,19.75,0.0
2025-08-07,2025Q3,gamma_flip,1,23534.5,-2.4,23532.06,23505.75,23577.62,stop,-30.25,-1.052,28.75,14.75,32.0
2025-08-07,2025Q3,call_wall,-1,23639.75,23.0,23616.78,23652.0,23621.38,target,18.38,1.5,12.25,18.5,8.25
2025-08-08,2025Q3,gamma_flip,-1,23660.0,257.7,23402.26,23682.5,23626.25,stop,-24.0,-1.067,22.5,13.5,23.5
2025-08-14,2025Q3,gamma_flip,1,23915.75,12.5,23928.23,23889.5,23955.12,eod,28.0,1.067,26.25,32.25,3.5
2025-08-14,2025Q3,gamma_flip,1,23933.75,-6.6,23927.16,23893.75,23993.75,target,60.0,1.5,40.0,62.75,7.25
2025-08-14,2025Q3,call_wall,-1,23945.0,17.8,23927.16,23958.75,23924.38,stop,-15.25,-1.109,13.75,8.75,15.0
2025-08-20,2025Q3,put_wall,1,23092.0,-7.9,23084.12,23059.5,23140.75,stop,-34.0,-1.046,32.5,17.25,33.5
2025-08-28,2025Q3,gamma_flip,-1,23730.5,50.0,23680.52,23770.0,23671.25,stop,-41.0,-1.038,39.5,7.5,42.75
2025-09-08,2025Q3,gamma_flip,1,23842.0,10.1,23852.11,23825.75,23866.38,target,24.38,1.5,16.25,24.75,12.25
2025-09-08,2025Q3,gamma_flip,-1,23846.0,-6.3,23852.35,23880.0,23795.0,target,51.0,1.5,34.0,52.75,6.75
2025-09-08,2025Q3,gamma_flip,-1,23850.0,-2.8,23852.83,23880.25,23804.62,stop,-31.75,-1.05,30.25,43.75,32.0
2025-09-08,2025Q3,gamma_flip,-1,23869.0,16.0,23853.03,23892.0,23834.5,target,34.5,1.5,23.0,34.75,15.75
2025-09-10,2025Q3,gamma_flip,1,23909.5,18.5,23927.98,23903.25,23918.88,target,9.38,1.5,6.25,9.5,5.0
2025-09-15,2025Q3,call_wall,-1,24507.0,59.4,24447.61,24525.75,24478.88,stop,-20.25,-1.08,18.75,16.5,18.75
2025-09-15,2025Q3,call_wall,1,24511.25,178.8,24690.03,24486.5,24548.38,timeout,-15.25,-0.616,24.75,21.25,17.25
2025-09-17,2025Q3,gamma_flip,-1,24417.75,-142.7,24560.44,24449.0,24370.88,timeout,9.0,0.288,31.25,28.5,5.75
2025-09-17,2025Q3,gamma_flip,1,24458.75,17.8,24476.59,24449.75,24472.25,target,13.5,1.5,9.0,18.25,0.0
2025-09-29,2025Q3,gamma_flip,1,24830.25,58.0,24888.24,24821.5,24843.38,target,13.12,1.5,8.75,13.25,4.25
2025-09-29,2025Q3,call_wall,-1,24965.25,-339.6,25304.88,24979.5,24943.88,target,21.38,1.5,14.25,22.25,4.0
2025-09-29,2025Q3,gamma_flip,-1,24965.25,75.2,24890.04,24979.5,24943.88,target,21.38,1.5,14.25,22.25,4.0
2025-10-01,2025Q4,gamma_flip,-1,24934.75,14.0,24920.76,24952.75,24907.75,stop,-19.5,-1.083,18.0,5.25,18.25
2025-10-06,2025Q4,gamma_flip,1,25149.25,-285.1,24864.17,25112.75,25204.0,stop,-38.0,-1.041,36.5,35.75,40.75
2025-10-07,2025Q4,gamma_flip,-1,25231.75,370.1,24861.69,25268.75,25176.25,target,55.5,1.5,37.0,55.75,25.75
2025-10-08,2025Q4,gamma_flip,-1,25266.0,158.9,25107.07,25280.25,25244.62,target,21.38,1.5,14.25,21.5,4.5
2025-10-10,2025Q4,gamma_flip,1,25338.5,83.9,25422.36,25299.25,25397.38,stop,-40.75,-1.038,39.25,18.25,41.5
2025-10-10,2025Q4,gamma_flip,-1,25340.25,5.5,25334.8,25374.75,25288.5,target,51.75,1.5,34.5,70.25,16.5
2025-10-20,2025Q4,gamma_flip,1,25307.75,-28.5,25279.23,25292.25,25331.0,stop,-17.0,-1.097,15.5,5.5,15.5
2025-10-20,2025Q4,gamma_flip,-1,25326.0,46.4,25279.57,25349.5,25290.75,target,35.25,1.5,23.5,35.25,2.0
2025-10-27,2025Q4,call_wall,1,25820.5,13.8,25834.35,25792.5,25862.5,target,42.0,1.5,28.0,47.25,12.0
2025-10-30,2025Q4,put_wall,1,26003.5,-177.0,25826.5,25979.5,26039.5,stop,-25.5,-1.062,24.0,5.0,25.5
2025-11-04,2025Q4,put_wall,1,25600.0,6.5,25606.48,25570.25,25644.62,eod,30.75,1.034,29.75,34.25,18.25
2025-11-04,2025Q4,put_wall,-1,25630.0,21.4,25608.61,25635.25,25622.12,target,7.88,1.5,5.25,14.0,0.0
2025-11-04,2025Q4,put_wall,1,25760.25,-153.4,25606.87,25734.25,25799.25,stop,-27.5,-1.058,26.0,36.25,26.25
2025-11-06,2025Q4,put_wall,1,25328.75,-141.8,25186.93,25309.0,25358.38,target,29.62,1.5,19.75,30.5,0.0
2025-11-07,2025Q4,put_wall,1,24721.0,43.6,24764.6,24716.0,24728.5,target,7.5,1.5,5.0,30.0,0.0
2025-11-10,2025Q4,call_wall,-1,25642.75,-1179.4,26822.14,25651.0,25630.38,target,12.38,1.5,8.25,19.25,0.0
2025-11-21,2025Q4,put_wall,1,24045.75,56.3,24102.01,24023.25,24079.5,stop,-24.0,-1.067,22.5,8.75,23.75
2025-11-21,2025Q4,put_wall,-1,24085.75,395.6,23690.17,24110.0,24049.38,target,36.38,1.5,24.25,41.5,6.5
2025-12-02,2025Q4,gamma_flip,-1,25577.5,2326.2,23251.3,25614.25,25522.38,stop,-38.25,-1.041,36.75,12.5,38.5
2025-12-02,2025Q4,gamma_flip,1,25603.25,117.0,25720.23,25576.75,25643.0,target,39.75,1.5,26.5,39.75,24.75
2025-12-02,2025Q4,gamma_flip,-1,25637.25,-85.3,25722.57,25658.75,25605.0,target,32.25,1.5,21.5,32.75,10.0
2025-12-05,2025Q4,gamma_flip,-1,25721.0,2277.8,23443.2,25743.0,25688.0,stop,-23.5,-1.068,22.0,7.5,22.5
2025-12-05,2025Q4,gamma_flip,-1,25859.0,-53.4,25912.36,25872.0,25839.5,target,19.5,1.5,13.0,21.75,2.25
2025-12-09,2025Q4,gamma_flip,1,25629.5,481.1,26110.61,25592.0,25685.75,timeout,51.0,1.36,37.5,54.5,24.0
2025-12-09,2025Q4,gamma_flip,-1,25640.25,2204.0,23436.2,25652.5,25621.88,stop,-13.75,-1.122,12.25,7.5,12.5
2025-12-09,2025Q4,gamma_flip,1,25661.75,-2224.3,23437.41,25633.25,25704.5,target,42.75,1.5,28.5,44.0,26.25
2025-12-09,2025Q4,gamma_flip,1,25695.0,291.9,25986.88,25680.0,25717.5,stop,-16.5,-1.1,15.0,18.25,15.0
2025-12-09,2025Q4,gamma_flip,-1,25707.25,-197.9,25905.14,25720.0,25688.12,stop,-14.25,-1.118,12.75,6.5,14.5
2026-01-06,2026Q1,gamma_flip,-1,25758.0,-203.5,25961.47,25783.0,25720.5,target,37.5,1.5,25.0,42.5,3.5
2026-01-07,2026Q1,gamma_flip,-1,25946.75,-8.8,25955.5,25983.0,25892.38,target,54.38,1.5,36.25,56.75,1.0
2026-01-07,2026Q1,gamma_flip,1,25951.0,5.7,25956.74,25922.0,25994.5,stop,-30.5,-1.052,29.0,28.0,33.25
2026-01-07,2026Q1,gamma_flip,-1,25983.0,26.1,25956.93,25994.0,25966.5,stop,-12.5,-1.136,11.0,8.0,11.25
2026-01-12,2026Q1,call_wall,-1,25961.25,18.0,25943.26,25967.5,25951.88,stop,-7.75,-1.24,6.25,7.5,7.25
2026-01-12,2026Q1,call_wall,1,25967.75,101.2,26068.9,25934.25,26018.0,timeout,17.75,0.53,33.5,29.75,6.75
2026-01-13,2026Q1,call_wall,-1,25995.5,-70.5,26066.01,26029.75,25944.12,target,51.38,1.5,34.25,51.5,8.0
2026-01-28,2026Q1,gamma_flip,1,26183.75,49.2,26232.98,26155.5,26226.12,stop,-29.75,-1.053,28.25,3.75,29.25
2026-02-05,2026Q1,put_wall,1,24714.0,47.1,24761.11,24678.75,24766.88,stop,-36.75,-1.043,35.25,16.0,37.25
2026-02-05,2026Q1,put_wall,-1,24783.0,433.8,24349.24,24792.25,24769.12,stop,-10.75,-1.162,9.25,4.5,10.25
2026-02-23,2026Q1,put_wall,1,24696.5,-400.2,24296.33,24679.75,24721.62,stop,-18.25,-1.09,16.75,19.5,17.75
2026-02-23,2026Q1,put_wall,1,24699.0,-403.2,24295.8,24673.5,24737.25,target,38.25,1.5,25.5,39.0,5.25
2026-03-18,2026Q1,put_wall,1,24859.75,-407.1,24452.63,24826.75,24909.25,stop,-34.5,-1.045,33.0,11.0,33.0
2026-03-19,2026Q1,put_wall,1,24421.25,26.4,24447.68,24416.75,24428.0,target,6.75,1.5,4.5,9.25,0.0
2026-03-19,2026Q1,put_wall,1,24430.5,16.4,24446.87,24419.75,24446.62,target,16.12,1.5,10.75,17.5,6.75
2026-03-19,2026Q1,put_wall,-1,24479.5,862.0,23617.47,24492.25,24460.38,target,19.12,1.5,12.75,29.25,0.0
2026-03-20,2026Q1,put_wall,-1,24297.5,687.7,23609.84,24332.0,24245.75,target,51.75,1.5,34.5,52.5,29.75
2026-03-31,2026Q1,call_wall,-1,23828.5,-81.8,23910.34,23867.25,23770.38,stop,-40.25,-1.039,38.75,18.5,39.0
2026-04-01,2026Q2,call_wall,-1,24276.5,-1203.2,25479.75,24290.75,24255.12,target,21.38,1.5,14.25,22.0,8.25
2026-04-08,2026Q2,gamma_flip,1,25046.25,2.8,25049.04,25022.75,25081.5,stop,-25.0,-1.064,23.5,14.0,23.75
2026-04-08,2026Q2,gamma_flip,1,25075.5,-26.3,25049.18,25038.5,25131.0,stop,-38.5,-1.041,37.0,3.0,39.25
2026-04-10,2026Q2,gamma_flip,1,25302.0,21.2,25323.17,25294.5,25313.25,target,11.25,1.5,7.5,14.5,0.0
2026-04-10,2026Q2,gamma_flip,-1,25341.25,17.8,25323.47,25377.75,25286.5,stop,-38.0,-1.041,36.5,30.25,36.5
2026-04-13,2026Q2,gamma_flip,-1,25428.75,65.4,25363.38,25443.5,25406.62,target,22.12,1.5,14.75,22.25,3.0
2026-04-24,2026Q2,call_wall,-1,27327.5,-154.2,27481.71,27348.75,27295.62,stop,-22.75,-1.071,21.25,12.0,33.0
2026-04-28,2026Q2,gamma_flip,-1,27130.0,69.9,27060.11,27152.0,27097.0,stop,-23.5,-1.068,22.0,3.25,22.0
2026-04-29,2026Q2,gamma_flip,1,27265.75,1.3,27267.1,27227.25,27323.5,stop,-40.0,-1.039,38.5,7.75,39.0
2026-04-30,2026Q2,gamma_flip,-1,27417.25,349.1,27068.15,27439.75,27383.5,target,33.75,1.5,22.5,34.0,2.5
2026-05-12,2026Q2,put_wall,1,28784.25,-566.1,28218.12,28773.5,28800.38,target,16.12,1.5,10.75,32.5,0.0
2026-05-15,2026Q2,gamma_flip,-1,29272.75,618.8,28653.95,29279.0,29263.38,target,9.38,1.5,6.25,12.0,0.0
2026-05-18,2026Q2,put_wall,1,28835.0,26.4,28861.38,28819.75,28857.88,target,22.88,1.5,15.25,29.5,0.0
2026-05-19,2026Q2,gamma_flip,-1,29037.75,2034.5,27003.23,29065.5,28996.12,target,41.62,1.5,27.75,42.25,11.25
2026-05-19,2026Q2,gamma_flip,1,29089.25,1210.1,30299.33,29057.5,29136.88,stop,-33.25,-1.047,31.75,23.0,32.75
2026-05-21,2026Q2,gamma_flip,-1,29240.5,2042.3,27198.2,29259.75,29211.62,target,28.88,1.5,19.25,29.0,5.25
2026-05-21,2026Q2,gamma_flip,1,29267.0,283.8,29550.79,29247.25,29296.62,target,29.62,1.5,19.75,43.0,15.75
2026-05-26,2026Q2,call_wall,-1,30086.25,-395.1,30481.32,30122.75,30031.5,target,54.75,1.5,36.5,56.25,4.25
2026-06-01,2026Q2,gamma_flip,-1,30417.75,-0.6,30418.35,30451.25,30367.5,stop,-35.0,-1.045,33.5,5.25,36.0
2026-06-01,2026Q2,gamma_flip,-1,30447.75,29.5,30418.23,30461.25,30427.5,target,20.25,1.5,13.5,20.75,9.5
