date,quarter,kind,tf,arm,approach,level,entry,pen,dir,entry_ts,wick_beyond,wick_frac,body_frac,close_loc_sig,range_ratio,range_vs_atr,approach_vel,mfe,mae,realized,exit,n_bars,hit20_s8,hit20_s10,hit20_s12,hit20_s15
2025-01-13,2025Q1,put_wall,3m,fade,above,20715.28,20718.5,-3.22,1,1736779140000,12.5,0.253,0.545,0.253,1.511,2.468,2.593,137.0,16.5,10.0,trail_stop,1800,1,1,1,1
2025-01-13,2025Q1,put_wall,3m,breakout,above,20715.28,20718.5,-3.22,-1,1736779140000,12.5,0.253,0.545,0.253,1.511,2.468,2.593,16.5,137.0,-11.5,trail_stop,1800,0,0,0,0
2025-01-13,2025Q1,put_wall,5m,fade,above,20715.28,20725.75,-10.47,1,1736779200000,19.75,0.299,0.591,0.299,1.517,3.291,2.593,129.75,23.75,-11.5,trail_stop,1800,0,0,0,0
2025-01-13,2025Q1,put_wall,5m,breakout,above,20715.28,20725.75,-10.47,-1,1736779200000,19.75,0.299,0.591,0.299,1.517,3.291,2.593,23.75,129.75,5.0,trail_stop,1800,1,1,1,1
2025-01-13,2025Q1,S1,3m,fade,above,20715.28,20718.5,-3.22,1,1736779140000,12.5,0.253,0.545,0.253,1.511,2.468,2.593,137.0,16.5,10.0,trail_stop,1800,1,1,1,1
2025-01-13,2025Q1,S1,3m,breakout,above,20715.28,20718.5,-3.22,-1,1736779140000,12.5,0.253,0.545,0.253,1.511,2.468,2.593,16.5,137.0,-11.5,trail_stop,1800,0,0,0,0
2025-01-13,2025Q1,S1,5m,fade,above,20715.28,20725.75,-10.47,1,1736779200000,19.75,0.299,0.591,0.299,1.517,3.291,2.593,129.75,23.75,-11.5,trail_stop,1800,0,0,0,0
2025-01-13,2025Q1,S1,5m,breakout,above,20715.28,20725.75,-10.47,-1,1736779200000,19.75,0.299,0.591,0.299,1.517,3.291,2.593,23.75,129.75,5.0,trail_stop,1800,1,1,1,1
2025-01-13,2025Q1,put_wall,3m,fade,above,20713.84,20717.25,-3.41,1,1736782200000,3.0,0.129,0.269,0.129,0.479,1.172,3.465,163.0,0.25,47.75,trail_stop,1799,1,1,1,1
2025-01-13,2025Q1,put_wall,3m,breakout,above,20713.84,20717.25,-3.41,-1,1736782200000,3.0,0.129,0.269,0.129,0.479,1.172,3.465,0.25,163.0,-11.5,trail_stop,1799,0,0,0,0
2025-01-13,2025Q1,put_wall,5m,fade,above,20713.84,20717.25,-3.41,1,1736782200000,3.0,0.077,0.833,0.077,0.555,1.966,3.465,163.0,0.25,47.75,trail_stop,1799,1,1,1,1
2025-01-13,2025Q1,put_wall,5m,breakout,above,20713.84,20717.25,-3.41,-1,1736782200000,3.0,0.077,0.833,0.077,0.555,1.966,3.465,0.25,163.0,-11.5,trail_stop,1799,0,0,0,0
2025-01-13,2025Q1,S1,3m,fade,above,20713.84,20717.25,-3.41,1,1736782200000,3.0,0.129,0.269,0.129,0.479,1.172,3.465,163.0,0.25,47.75,trail_stop,1799,1,1,1,1
2025-01-13,2025Q1,S1,3m,breakout,above,20713.84,20717.25,-3.41,-1,1736782200000,3.0,0.129,0.269,0.129,0.479,1.172,3.465,0.25,163.0,-11.5,trail_stop,1799,0,0,0,0
2025-01-13,2025Q1,S1,5m,fade,above,20713.84,20717.25,-3.41,1,1736782200000,3.0,0.077,0.833,0.077,0.555,1.966,3.465,163.0,0.25,47.75,trail_stop,1799,1,1,1,1
2025-01-13,2025Q1,S1,5m,breakout,above,20713.84,20717.25,-3.41,-1,1736782200000,3.0,0.077,0.833,0.077,0.555,1.966,3.465,0.25,163.0,-11.5,trail_stop,1799,0,0,0,0
2025-01-13,2025Q1,put_wall,3m,fade,above,20715.54,20745.25,-29.71,1,1736787780000,27.0,0.885,0.254,0.885,1.271,1.972,4.413,117.0,8.0,5.75,trail_stop,1785,0,1,1,1
2025-01-13,2025Q1,put_wall,3m,breakout,above,20715.54,20745.25,-29.71,-1,1736787780000,27.0,0.885,0.254,0.885,1.271,1.972,4.413,8.0,117.0,-11.5,trail_stop,1785,0,0,0,0
2025-01-13,2025Q1,put_wall,5m,fade,above,20715.54,20745.25,-29.71,1,1736787900000,27.0,0.581,0.167,0.581,0.995,3.007,4.413,117.75,8.0,22.0,trail_stop,1779,0,1,1,1
2025-01-13,2025Q1,put_wall,5m,breakout,above,20715.54,20745.25,-29.71,-1,1736787900000,27.0,0.581,0.167,0.581,0.995,3.007,4.413,8.0,117.75,-11.5,trail_stop,1779,0,0,0,0
2025-01-13,2025Q1,S1,3m,fade,above,20715.54,20745.25,-29.71,1,1736787780000,27.0,0.885,0.254,0.885,1.271,1.972,4.413,117.0,8.0,5.75,trail_stop,1785,0,1,1,1
2025-01-13,2025Q1,S1,3m,breakout,above,20715.54,20745.25,-29.71,-1,1736787780000,27.0,0.885,0.254,0.885,1.271,1.972,4.413,8.0,117.0,-11.5,trail_stop,1785,0,0,0,0
2025-01-13,2025Q1,S1,5m,fade,above,20715.54,20745.25,-29.71,1,1736787900000,27.0,0.581,0.167,0.581,0.995,3.007,4.413,117.75,8.0,22.0,trail_stop,1779,0,1,1,1
2025-01-13,2025Q1,S1,5m,breakout,above,20715.54,20745.25,-29.71,-1,1736787900000,27.0,0.581,0.167,0.581,0.995,3.007,4.413,8.0,117.75,-11.5,trail_stop,1779,0,0,0,0
2025-01-16,2025Q1,call_wall,3m,fade,below,21452.08,21432.25,-19.83,-1,1737043560000,24.25,0.898,0.481,0.898,0.885,1.883,4.149,61.75,42.5,-11.5,trail_stop,1789,0,0,0,0
2025-01-16,2025Q1,call_wall,3m,breakout,below,21452.08,21432.25,-19.83,1,1737043560000,24.25,0.898,0.481,0.898,0.885,1.883,4.149,42.5,61.75,31.0,trail_stop,1789,1,1,1,1
2025-01-16,2025Q1,call_wall,5m,fade,below,21452.08,21447.25,-4.83,-1,1737043500000,9.25,0.228,0.556,0.228,0.753,2.824,4.149,60.75,27.5,6.25,trail_stop,1789,0,0,0,0
2025-01-16,2025Q1,call_wall,5m,breakout,below,21452.08,21447.25,-4.83,1,1737043500000,9.25,0.228,0.556,0.228,0.753,2.824,4.149,27.5,60.75,-11.5,trail_stop,1789,0,0,0,0
2025-01-16,2025Q1,R1,3m,fade,below,21452.08,21432.25,-19.83,-1,1737043560000,24.25,0.898,0.481,0.898,0.885,1.883,4.149,61.75,42.5,-11.5,trail_stop,1789,0,0,0,0
2025-01-16,2025Q1,R1,3m,breakout,below,21452.08,21432.25,-19.83,1,1737043560000,24.25,0.898,0.481,0.898,0.885,1.883,4.149,42.5,61.75,31.0,trail_stop,1789,1,1,1,1
2025-01-16,2025Q1,R1,5m,fade,below,21452.08,21447.25,-4.83,-1,1737043500000,9.25,0.228,0.556,0.228,0.753,2.824,4.149,60.75,27.5,6.25,trail_stop,1789,0,0,0,0
2025-01-16,2025Q1,R1,5m,breakout,below,21452.08,21447.25,-4.83,1,1737043500000,9.25,0.228,0.556,0.228,0.753,2.824,4.149,27.5,60.75,-11.5,trail_stop,1789,0,0,0,0
2025-01-16,2025Q1,put_wall,3m,fade,above,21325.26,21344.75,-19.49,1,1737045900000,27.25,0.879,0.065,0.879,0.992,1.679,4.956,66.25,3.25,17.5,trail_stop,1757,1,1,1,1
2025-01-16,2025Q1,put_wall,3m,breakout,above,21325.26,21344.75,-19.49,-1,1737045900000,27.25,0.879,0.065,0.879,0.992,1.679,4.956,3.25,66.25,-11.5,trail_stop,1757,0,0,0,0
2025-01-16,2025Q1,put_wall,5m,fade,above,21325.26,21344.75,-19.49,1,1737045900000,27.25,0.509,0.411,0.509,1.259,2.897,4.956,66.25,3.25,17.5,trail_stop,1757,1,1,1,1
2025-01-16,2025Q1,put_wall,5m,breakout,above,21325.26,21344.75,-19.49,-1,1737045900000,27.25,0.509,0.411,0.509,1.259,2.897,4.956,3.25,66.25,-11.5,trail_stop,1757,0,0,0,0
2025-01-16,2025Q1,S1,3m,fade,above,21325.26,21344.75,-19.49,1,1737045900000,27.25,0.879,0.065,0.879,0.992,1.679,4.956,66.25,3.25,17.5,trail_stop,1757,1,1,1,1
2025-01-16,2025Q1,S1,3m,breakout,above,21325.26,21344.75,-19.49,-1,1737045900000,27.25,0.879,0.065,0.879,0.992,1.679,4.956,3.25,66.25,-11.5,trail_stop,1757,0,0,0,0
2025-01-16,2025Q1,S1,5m,fade,above,21325.26,21344.75,-19.49,1,1737045900000,27.25,0.509,0.411,0.509,1.259,2.897,4.956,66.25,3.25,17.5,trail_stop,1757,1,1,1,1
2025-01-16,2025Q1,S1,5m,breakout,above,21325.26,21344.75,-19.49,-1,1737045900000,27.25,0.509,0.411,0.509,1.259,2.897,4.956,3.25,66.25,-11.5,trail_stop,1757,0,0,0,0
2025-01-16,2025Q1,put_wall,3m,fade,above,21328.09,21331.25,-3.16,1,1737058860000,1.25,0.043,0.836,0.043,1.247,3.024,5.814,18.75,20.75,-11.5,trail_stop,1789,0,0,0,0
2025-01-16,2025Q1,put_wall,3m,breakout,above,21328.09,21331.25,-3.16,-1,1737058860000,1.25,0.043,0.836,0.043,1.247,3.024,5.814,20.75,18.75,-11.5,trail_stop,1789,0,0,0,0
2025-01-16,2025Q1,put_wall,5m,fade,above,21328.09,21328.25,-0.16,1,1737059100000,11.25,0.409,0.545,0.409,0.714,2.868,5.814,21.75,45.5,8.25,trail_stop,1789,1,1,1,1
2025-01-16,2025Q1,put_wall,5m,breakout,above,21328.09,21328.25,-0.16,-1,1737059100000,11.25,0.409,0.545,0.409,0.714,2.868,5.814,45.5,21.75,-11.5,trail_stop,1789,0,0,0,0
2025-01-16,2025Q1,S1,3m,fade,above,21328.09,21331.25,-3.16,1,1737058860000,1.25,0.043,0.836,0.043,1.247,3.024,5.814,18.75,20.75,-11.5,trail_stop,1789,0,0,0,0
2025-01-16,2025Q1,S1,3m,breakout,above,21328.09,21331.25,-3.16,-1,1737058860000,1.25,0.043,0.836,0.043,1.247,3.024,5.814,20.75,18.75,-11.5,trail_stop,1789,0,0,0,0
2025-01-16,2025Q1,S1,5m,fade,above,21328.09,21328.25,-0.16,1,1737059100000,11.25,0.409,0.545,0.409,0.714,2.868,5.814,21.75,45.5,8.25,trail_stop,1789,1,1,1,1
2025-01-16,2025Q1,S1,5m,breakout,above,21328.09,21328.25,-0.16,-1,1737059100000,11.25,0.409,0.545,0.409,0.714,2.868,5.814,45.5,21.75,-11.5,trail_stop,1789,0,0,0,0
2025-01-21,2025Q1,gamma_flip,3m,fade,below,21731.57,21731.0,-0.57,-1,1737482040000,3.5,0.326,0.419,0.326,1.0,1.498,3.1,11.25,41.0,-11.5,trail_stop,1743,0,0,0,0
2025-01-21,2025Q1,gamma_flip,3m,breakout,below,21731.57,21731.0,-0.57,1,1737482040000,3.5,0.326,0.419,0.326,1.0,1.498,3.1,41.0,11.25,-11.5,trail_stop,1743,0,0,1,1
2025-01-21,2025Q1,gamma_flip,5m,fade,below,21731.57,21733.0,1.43,-1,1737482100000,1.5,0.097,0.823,0.097,1.24,2.159,3.1,13.25,39.0,-11.5,trail_stop,1740,0,0,0,0
2025-01-21,2025Q1,gamma_flip,5m,breakout,below,21731.57,21733.0,1.43,1,1737482100000,1.5,0.097,0.823,0.097,1.24,2.159,3.1,39.0,13.25,-11.5,trail_stop,1740,0,0,0,1
2025-01-21,2025Q1,gamma_flip,3m,fade,above,21730.19,21734.75,-4.56,1,1737487080000,11.5,0.495,0.484,0.495,1.368,3.444,3.704,12.25,27.25,-11.5,trail_stop,1734,0,0,0,0
2025-01-21,2025Q1,gamma_flip,3m,breakout,above,21730.19,21734.75,-4.56,-1,1737487080000,11.5,0.495,0.484,0.495,1.368,3.444,3.704,27.25,12.25,8.0,trail_stop,1734,1,1,1,1
2025-01-21,2025Q1,gamma_flip,5m,fade,above,21730.19,21721.75,8.44,1,1737487200000,4.0,0.139,0.843,0.139,1.62,4.259,3.704,25.25,14.25,-11.5,trail_stop,1731,0,0,1,1
2025-01-21,2025Q1,gamma_flip,5m,breakout,above,21730.19,21721.75,8.44,-1,1737487200000,4.0,0.139,0.843,0.139,1.62,4.259,3.704,14.25,25.25,-11.5,trail_stop,1731,0,0,0,0
2025-01-21,2025Q1,gamma_flip,3m,fade,below,21729.72,21727.0,-2.72,-1,1737489960000,1.75,0.259,0.37,0.259,0.574,0.929,2.683,10.5,28.5,-11.5,trail_stop,1732,0,0,0,0
2025-01-21,2025Q1,gamma_flip,3m,breakout,below,21729.72,21727.0,-2.72,1,1737489960000,1.75,0.259,0.37,0.259,0.574,0.929,2.683,28.5,10.5,-11.5,trail_stop,1732,0,0,1,1
2025-01-21,2025Q1,gamma_flip,5m,fade,below,21729.72,21724.5,-5.22,-1,1737489900000,3.5,0.264,0.019,0.264,1.0,1.823,2.683,8.0,31.0,-11.5,trail_stop,1728,0,0,0,0
2025-01-21,2025Q1,gamma_flip,5m,breakout,below,21729.72,21724.5,-5.22,1,1737489900000,3.5,0.264,0.019,0.264,1.0,1.823,2.683,31.0,8.0,19.5,trail_stop,1728,0,1,1,1
2025-01-21,2025Q1,gamma_flip,3m,fade,above,21728.01,21730.0,-1.99,1,1737491760000,0.5,0.025,0.975,0.025,1.141,2.9,-0.286,53.5,32.5,-11.5,trail_stop,1786,0,0,0,0
2025-01-21,2025Q1,gamma_flip,3m,breakout,above,21728.01,21730.0,-1.99,-1,1737491760000,0.5,0.025,0.975,0.025,1.141,2.9,-0.286,32.5,53.5,8.75,eod,1786,0,1,1,1
2025-01-21,2025Q1,gamma_flip,5m,fade,above,21728.01,21735.0,-6.99,1,1737492000000,18.5,0.881,0.024,0.881,1.037,3.008,-0.286,48.5,37.5,-11.5,trail_stop,1766,0,0,0,0
2025-01-21,2025Q1,gamma_flip,5m,breakout,above,21728.01,21735.0,-6.99,-1,1737492000000,18.5,0.881,0.024,0.881,1.037,3.008,-0.286,37.5,48.5,13.75,eod,1766,1,1,1,1
2025-01-22,2025Q1,call_wall,3m,fade,below,21933.29,21974.5,41.21,-1,1737556380000,5.25,0.068,0.786,0.068,5.237,7.258,4.322,47.5,53.5,14.5,trail_stop,1801,1,1,1,1
2025-01-22,2025Q1,call_wall,3m,breakout,below,21933.29,21974.5,41.21,1,1737556380000,5.25,0.068,0.786,0.068,5.237,7.258,4.322,53.5,47.5,-11.5,trail_stop,1801,0,0,0,0
2025-01-22,2025Q1,call_wall,5m,fade,below,21933.29,21960.5,27.21,-1,1737556500000,21.25,0.268,0.59,0.268,4.465,7.446,4.322,33.5,67.5,4.0,trail_stop,1801,1,1,1,1
2025-01-22,2025Q1,call_wall,5m,breakout,below,21933.29,21960.5,27.21,1,1737556500000,21.25,0.268,0.59,0.268,4.465,7.446,4.322,67.5,33.5,-11.5,trail_stop,1801,0,0,0,0
2025-01-22,2025Q1,R1,3m,fade,below,21933.29,21974.5,41.21,-1,1737556380000,5.25,0.068,0.786,0.068,5.237,7.258,4.322,47.5,53.5,14.5,trail_stop,1801,1,1,1,1
2025-01-22,2025Q1,R1,3m,breakout,below,21933.29,21974.5,41.21,1,1737556380000,5.25,0.068,0.786,0.068,5.237,7.258,4.322,53.5,47.5,-11.5,trail_stop,1801,0,0,0,0
2025-01-22,2025Q1,R1,5m,fade,below,21933.29,21960.5,27.21,-1,1737556500000,21.25,0.268,0.59,0.268,4.465,7.446,4.322,33.5,67.5,4.0,trail_stop,1801,1,1,1,1
2025-01-22,2025Q1,R1,5m,breakout,below,21933.29,21960.5,27.21,1,1737556500000,21.25,0.268,0.59,0.268,4.465,7.446,4.322,67.5,33.5,-11.5,trail_stop,1801,0,0,0,0
2025-01-22,2025Q1,call_wall,3m,fade,above,21933.29,21940.5,-7.21,1,1737556740000,13.5,0.365,0.169,0.365,1.007,2.145,-2.275,87.5,10.5,10.0,trail_stop,1801,1,1,1,1
2025-01-22,2025Q1,call_wall,3m,breakout,above,21933.29,21940.5,-7.21,-1,1737556740000,13.5,0.365,0.169,0.365,1.007,2.145,-2.275,10.5,87.5,-11.5,trail_stop,1801,0,0,0,0
2025-01-22,2025Q1,call_wall,5m,fade,above,21933.29,21957.75,-24.46,1,1737556800000,30.75,0.831,0.068,0.831,0.467,2.145,-2.275,70.25,27.75,-11.5,trail_stop,1801,0,0,0,0
2025-01-22,2025Q1,call_wall,5m,breakout,above,21933.29,21957.75,-24.46,-1,1737556800000,30.75,0.831,0.068,0.831,0.467,2.145,-2.275,27.75,70.25,-11.5,trail_stop,1801,0,0,1,1
2025-01-22,2025Q1,R1,3m,fade,above,21933.29,21940.5,-7.21,1,1737556740000,13.5,0.365,0.169,0.365,1.007,2.145,-2.275,87.5,10.5,10.0,trail_stop,1801,1,1,1,1
2025-01-22,2025Q1,R1,3m,breakout,above,21933.29,21940.5,-7.21,-1,1737556740000,13.5,0.365,0.169,0.365,1.007,2.145,-2.275,10.5,87.5,-11.5,trail_stop,1801,0,0,0,0
2025-01-22,2025Q1,R1,5m,fade,above,21933.29,21957.75,-24.46,1,1737556800000,30.75,0.831,0.068,0.831,0.467,2.145,-2.275,70.25,27.75,-11.5,trail_stop,1801,0,0,0,0
2025-01-22,2025Q1,R1,5m,breakout,above,21933.29,21957.75,-24.46,-1,1737556800000,30.75,0.831,0.068,0.831,0.467,2.145,-2.275,27.75,70.25,-11.5,trail_stop,1801,0,0,1,1
2025-01-22,2025Q1,call_wall,3m,fade,above,21933.29,21938.5,-5.21,1,1737556920000,8.5,0.218,0.051,0.218,1.054,1.865,-2.08,98.25,0.75,7.75,trail_stop,1801,1,1,1,1
2025-01-22,2025Q1,call_wall,3m,breakout,above,21933.29,21938.5,-5.21,-1,1737556920000,8.5,0.218,0.051,0.218,1.054,1.865,-2.08,0.75,98.25,-11.5,trail_stop,1801,0,0,0,0
2025-01-22,2025Q1,call_wall,5m,fade,above,21933.29,21957.75,-24.46,1,1737556800000,30.75,0.831,0.068,0.831,0.467,1.769,-2.08,70.25,27.75,-11.5,trail_stop,1801,0,0,0,0
2025-01-22,2025Q1,call_wall,5m,breakout,above,21933.29,21957.75,-24.46,-1,1737556800000,30.75,0.831,0.068,0.831,0.467,1.769,-2.08,27.75,70.25,-11.5,trail_stop,1801,0,0,1,1
2025-01-22,2025Q1,R1,3m,fade,above,21933.29,21938.5,-5.21,1,1737556920000,8.5,0.218,0.051,0.218,1.054,1.865,-2.08,98.25,0.75,7.75,trail_stop,1801,1,1,1,1
2025-01-22,2025Q1,R1,3m,breakout,above,21933.29,21938.5,-5.21,-1,1737556920000,8.5,0.218,0.051,0.218,1.054,1.865,-2.08,0.75,98.25,-11.5,trail_stop,1801,0,0,0,0
2025-01-22,2025Q1,R1,5m,fade,above,21933.29,21957.75,-24.46,1,1737556800000,30.75,0.831,0.068,0.831,0.467,1.769,-2.08,70.25,27.75,-11.5,trail_stop,1801,0,0,0,0
2025-01-22,2025Q1,R1,5m,breakout,above,21933.29,21957.75,-24.46,-1,1737556800000,30.75,0.831,0.068,0.831,0.467,1.769,-2.08,27.75,70.25,-11.5,trail_stop,1801,0,0,1,1
2025-01-23,2025Q1,call_wall,3m,fade,below,21929.8,21935.25,5.45,-1,1737646740000,0.25,0.014,0.943,0.014,0.737,1.698,3.785,18.75,11.75,6.75,trail_stop,1765,0,0,0,0
2025-01-23,2025Q1,call_wall,3m,breakout,below,21929.8,21935.25,5.45,1,1737646740000,0.25,0.014,0.943,0.014,0.737,1.698,3.785,11.75,18.75,-11.5,trail_stop,1765,0,0,0,0
2025-01-23,2025Q1,call_wall,5m,fade,below,21929.8,21929.5,-0.3,-1,1737646800000,8.75,0.34,0.35,0.34,0.817,2.499,3.785,14.0,17.5,-11.5,trail_stop,1765,0,0,0,0
2025-01-23,2025Q1,call_wall,5m,breakout,below,21929.8,21929.5,-0.3,1,1737646800000,8.75,0.34,0.35,0.34,0.817,2.499,3.785,17.5,14.0,-11.5,trail_stop,1765,0,0,0,0
2025-01-23,2025Q1,R1,3m,fade,below,21929.8,21935.25,5.45,-1,1737646740000,0.25,0.014,0.943,0.014,0.737,1.698,3.785,18.75,11.75,6.75,trail_stop,1765,0,0,0,0
2025-01-23,2025Q1,R1,3m,breakout,below,21929.8,21935.25,5.45,1,1737646740000,0.25,0.014,0.943,0.014,0.737,1.698,3.785,11.75,18.75,-11.5,trail_stop,1765,0,0,0,0
2025-01-23,2025Q1,R1,5m,fade,below,21929.8,21929.5,-0.3,-1,1737646800000,8.75,0.34,0.35,0.34,0.817,2.499,3.785,14.0,17.5,-11.5,trail_stop,1765,0,0,0,0
2025-01-23,2025Q1,R1,5m,breakout,below,21929.8,21929.5,-0.3,1,1737646800000,8.75,0.34,0.35,0.34,0.817,2.499,3.785,17.5,14.0,-11.5,trail_stop,1765,0,0,0,0
2025-01-23,2025Q1,gamma_flip,3m,fade,above,21928.24,21923.0,5.24,1,1737649080000,2.75,0.107,0.631,0.107,0.628,1.7,0.759,48.5,11.25,-11.5,trail_stop,1774,0,0,1,1
2025-01-23,2025Q1,gamma_flip,3m,breakout,above,21928.24,21923.0,5.24,-1,1737649080000,2.75,0.107,0.631,0.107,0.628,1.7,0.759,11.25,48.5,-11.5,trail_stop,1774,0,0,0,0
2025-01-23,2025Q1,gamma_flip,5m,fade,above,21928.24,21926.75,1.49,1,1737649200000,10.25,0.347,0.424,0.347,0.615,1.948,0.759,44.75,15.0,-11.5,trail_stop,1775,0,0,0,0
2025-01-23,2025Q1,gamma_flip,5m,breakout,above,21928.24,21926.75,1.49,-1,1737649200000,10.25,0.347,0.424,0.347,0.615,1.948,0.759,15.0,44.75,3.5,trail_stop,1775,0,0,0,0
2025-01-23,2025Q1,gamma_flip,3m,fade,above,21930.96,21943.25,-12.29,1,1737650340000,10.0,0.435,0.261,0.435,1.438,1.925,-0.523,28.25,23.0,16.75,trail_stop,1772,1,1,1,1
2025-01-23,2025Q1,gamma_flip,3m,breakout,above,21930.96,21943.25,-12.29,-1,1737650340000,10.0,0.435,0.261,0.435,1.438,1.925,-0.523,23.0,28.25,-11.5,trail_stop,1772,0,0,0,0
2025-01-23,2025Q1,gamma_flip,5m,fade,above,21930.96,21945.25,-14.29,1,1737650400000,12.0,0.49,0.449,0.49,1.342,2.051,-0.523,26.25,25.0,14.75,trail_stop,1768,1,1,1,1
2025-01-23,2025Q1,gamma_flip,5m,breakout,above,21930.96,21945.25,-14.29,-1,1737650400000,12.0,0.49,0.449,0.49,1.342,2.051,-0.523,25.0,26.25,-11.5,trail_stop,1768,0,0,0,0
2025-01-23,2025Q1,gamma_flip,3m,fade,above,21931.41,21949.0,-17.59,1,1737651240000,15.25,0.663,0.315,0.663,1.736,1.92,0.522,10.25,28.75,-11.5,trail_stop,1720,0,0,0,0
2025-01-23,2025Q1,gamma_flip,3m,breakout,above,21931.41,21949.0,-17.59,-1,1737651240000,15.25,0.663,0.315,0.663,1.736,1.92,0.522,28.75,10.25,-11.5,trail_stop,1720,0,0,1,1
2025-01-23,2025Q1,gamma_flip,5m,fade,above,21931.41,21954.5,-23.09,1,1737651300000,20.75,0.648,0.234,0.648,0.992,2.671,0.522,4.75,34.25,-11.5,trail_stop,1713,0,0,0,0
2025-01-23,2025Q1,gamma_flip,5m,breakout,above,21931.41,21954.5,-23.09,-1,1737651300000,20.75,0.648,0.234,0.648,0.992,2.671,0.522,34.25,4.75,22.75,trail_stop,1713,1,1,1,1
2025-01-23,2025Q1,gamma_flip,3m,fade,above,21931.2,21931.5,-0.3,1,1737651780000,2.5,0.13,0.87,0.13,1.75,1.797,1.96,15.0,22.0,-11.5,trail_stop,1693,0,0,0,0
2025-01-23,2025Q1,gamma_flip,3m,breakout,above,21931.2,21931.5,-0.3,-1,1737651780000,2.5,0.13,0.87,0.13,1.75,1.797,1.96,22.0,15.0,-11.5,trail_stop,1693,0,0,0,0
2025-01-23,2025Q1,gamma_flip,5m,fade,above,21931.2,21923.0,8.2,1,1737651900000,2.75,0.098,0.902,0.098,1.836,2.613,1.96,23.5,17.75,6.25,trail_stop,1690,1,1,1,1
2025-01-23,2025Q1,gamma_flip,5m,breakout,above,21931.2,21923.0,8.2,-1,1737651900000,2.75,0.098,0.902,0.098,1.836,2.613,1.96,17.75,23.5,-11.5,trail_stop,1690,0,0,0,0
2025-01-23,2025Q1,gamma_flip,3m,fade,above,21931.05,21937.0,-5.95,1,1737655380000,5.25,0.636,0.182,0.636,1.031,1.525,-1.848,38.5,3.75,27.0,trail_stop,1672,1,1,1,1
2025-01-23,2025Q1,gamma_flip,3m,breakout,above,21931.05,21937.0,-5.95,-1,1737655380000,5.25,0.636,0.182,0.636,1.031,1.525,-1.848,3.75,38.5,-11.5,trail_stop,1672,0,0,0,0
2025-01-23,2025Q1,gamma_flip,5m,fade,above,21931.05,21938.0,-6.95,1,1737655500000,6.25,0.641,0.051,0.641,0.765,1.802,-1.848,37.75,4.75,26.0,trail_stop,1676,1,1,1,1
2025-01-23,2025Q1,gamma_flip,5m,breakout,above,21931.05,21938.0,-6.95,-1,1737655500000,6.25,0.641,0.051,0.641,0.765,1.802,-1.848,4.75,37.75,-11.5,trail_stop,1676,0,0,0,0
2025-01-23,2025Q1,gamma_flip,3m,fade,above,21930.34,21931.75,-1.41,1,1737659520000,1.75,0.171,0.366,0.171,1.139,1.564,3.09,31.75,8.0,20.25,trail_stop,1719,0,1,1,1
2025-01-23,2025Q1,gamma_flip,3m,breakout,above,21930.34,21931.75,-1.41,-1,1737659520000,1.75,0.171,0.366,0.171,1.139,1.564,3.09,8.0,31.75,-11.5,trail_stop,1719,0,0,0,0
2025-01-23,2025Q1,gamma_flip,5m,fade,above,21930.34,21934.5,-4.16,1,1737659400000,1.25,0.089,0.893,0.089,0.982,2.136,3.09,29.0,10.75,-11.5,trail_stop,1722,0,0,1,1
2025-01-23,2025Q1,gamma_flip,5m,breakout,above,21930.34,21934.5,-4.16,-1,1737659400000,1.25,0.089,0.893,0.089,0.982,2.136,3.09,10.75,29.0,-11.5,trail_stop,1722,0,0,0,0
2025-01-30,2025Q1,call_wall,3m,fade,below,21702.23,21739.25,37.02,-1,1738248660000,5.5,0.104,0.887,0.104,0.898,2.354,2.964,180.75,9.5,43.75,trail_stop,1801,0,1,1,1
2025-01-30,2025Q1,call_wall,3m,breakout,below,21702.23,21739.25,37.02,1,1738248660000,5.5,0.104,0.887,0.104,0.898,2.354,2.964,9.5,180.75,-11.5,trail_stop,1801,0,0,0,0
2025-01-30,2025Q1,call_wall,5m,fade,below,21702.23,21735.75,33.52,-1,1738248600000,3.0,0.03,0.884,0.03,2.383,4.419,2.964,177.25,13.0,-11.5,trail_stop,1801,0,0,0,1
2025-01-30,2025Q1,call_wall,5m,breakout,below,21702.23,21735.75,33.52,1,1738248600000,3.0,0.03,0.884,0.03,2.383,4.419,2.964,13.0,177.25,-11.5,trail_stop,1801,0,0,0,0
2025-01-30,2025Q1,R1,3m,fade,below,21702.23,21739.25,37.02,-1,1738248660000,5.5,0.104,0.887,0.104,0.898,2.354,2.964,180.75,9.5,43.75,trail_stop,1801,0,1,1,1
2025-01-30,2025Q1,R1,3m,breakout,below,21702.23,21739.25,37.02,1,1738248660000,5.5,0.104,0.887,0.104,0.898,2.354,2.964,9.5,180.75,-11.5,trail_stop,1801,0,0,0,0
2025-01-30,2025Q1,R1,5m,fade,below,21702.23,21735.75,33.52,-1,1738248600000,3.0,0.03,0.884,0.03,2.383,4.419,2.964,177.25,13.0,-11.5,trail_stop,1801,0,0,0,1
2025-01-30,2025Q1,R1,5m,breakout,below,21702.23,21735.75,33.52,1,1738248600000,3.0,0.03,0.884,0.03,2.383,4.419,2.964,13.0,177.25,-11.5,trail_stop,1801,0,0,0,0
2025-01-30,2025Q1,call_wall,3m,fade,above,21702.23,21689.75,12.48,1,1738248840000,0.25,0.004,0.84,0.004,1.118,2.523,-1.789,40.0,142.0,22.75,trail_stop,1801,1,1,1,1
