date,quarter,kind,dir,entry,dist_lvl,level,stop,target,outcome,pnl,R,risk,mfe,mae
2025-02-04,2025Q1,N4,-1,21627.5,196.1,21431.36,21667.5,21567.5,stop,-41.5,-1.038,40.0,3.5,41.0
2025-02-05,2025Q1,N3,-1,21585.75,12.9,21572.81,21598.75,21566.25,stop,-14.5,-1.115,13.0,6.5,13.25
2025-02-05,2025Q1,N3,-1,21589.0,16.2,21572.81,21617.75,21545.88,target,43.12,1.5,28.75,44.25,8.5
2025-02-05,2025Q1,N2,-1,21634.25,19.5,21614.77,21639.0,21627.12,stop,-6.25,-1.316,4.75,0.0,5.5
2025-02-05,2025Q1,N0,-1,21714.5,69.9,21644.61,21746.5,21666.5,timeout,6.0,0.188,32.0,30.25,8.75
2025-02-05,2025Q1,N4,-1,21714.5,27.3,21687.24,21746.5,21666.5,timeout,6.0,0.188,32.0,30.25,8.75
2025-02-06,2025Q1,N3,1,21763.75,15.5,21779.21,21749.75,21784.75,target,21.0,1.5,14.0,22.0,2.0
2025-02-06,2025Q1,N3,-1,21798.0,18.8,21779.21,21804.0,21789.0,stop,-7.5,-1.25,6.0,7.0,6.0
2025-02-06,2025Q1,N2,-1,21828.5,10.5,21817.98,21845.75,21802.62,target,25.88,1.5,17.25,26.25,8.75
2025-02-07,2025Q1,N0,1,21601.0,30.7,21631.7,21562.0,21659.5,stop,-40.5,-1.038,39.0,23.0,40.25
2025-02-07,2025Q1,N3,1,21601.0,70.4,21671.4,21562.0,21659.5,stop,-40.5,-1.038,39.0,23.0,40.25
2025-02-07,2025Q1,N0,1,21637.0,-5.3,21631.7,21603.75,21686.88,target,49.88,1.5,33.25,50.0,30.25
2025-02-07,2025Q1,N3,1,21656.0,15.4,21671.4,21645.5,21671.75,target,15.75,1.5,10.5,18.75,1.5
2025-02-10,2025Q1,N3,-1,21778.0,-8.6,21786.6,21813.0,21725.5,stop,-36.5,-1.043,35.0,26.25,36.0
2025-02-10,2025Q1,N4,1,21836.0,27.6,21863.59,21813.25,21870.12,target,34.12,1.5,22.75,34.5,13.0
2025-02-10,2025Q1,N2,-1,21866.0,39.7,21826.31,21898.0,21818.0,timeout,8.75,0.273,32.0,29.75,20.5
2025-02-10,2025Q1,N3,-1,21866.0,79.4,21786.6,21898.0,21818.0,timeout,8.75,0.273,32.0,29.75,20.5
2025-02-10,2025Q1,N4,-1,21866.0,2.4,21863.59,21898.0,21818.0,timeout,8.75,0.273,32.0,29.75,20.5
2025-02-10,2025Q1,N4,1,21871.5,-7.9,21863.59,21832.25,21930.38,stop,-40.75,-1.038,39.25,0.75,40.25
2025-02-10,2025Q1,N4,-1,21879.0,15.4,21863.59,21890.25,21862.12,target,16.88,1.5,11.25,17.75,3.75
2025-02-11,2025Q1,N0,1,21787.75,1.4,21789.16,21762.0,21826.38,target,38.62,1.5,25.75,38.75,5.5
2025-02-11,2025Q1,N0,-1,21790.0,0.8,21789.16,21823.75,21739.38,stop,-35.25,-1.044,33.75,24.0,35.0
2025-02-11,2025Q1,N0,-1,21807.0,17.8,21789.16,21815.0,21795.0,target,12.0,1.5,8.0,12.0,7.75
2025-02-11,2025Q1,N0,-1,21807.5,18.3,21789.16,21837.5,21762.5,stop,-31.5,-1.05,30.0,15.25,32.75
2025-02-12,2025Q1,N3,1,21782.75,3.9,21786.7,21754.0,21825.88,target,43.12,1.5,28.75,46.25,10.0
2025-02-12,2025Q1,N3,-1,21809.25,22.6,21786.7,21817.25,21797.25,stop,-9.5,-1.188,8.0,5.0,8.75
2025-02-12,2025Q1,N3,-1,21819.75,33.1,21786.7,21843.0,21784.88,eod,33.5,1.441,23.25,34.5,11.25
2025-02-13,2025Q1,N0,1,21952.5,11.8,21964.29,21940.0,21971.25,stop,-14.0,-1.12,12.5,16.5,13.0
2025-02-13,2025Q1,N1,1,21963.0,19.7,21982.68,21958.0,21970.5,target,7.5,1.5,5.0,8.5,3.0
