date,quarter,kind,tf,arm,approach,level,entry,pen,dir,entry_ts,wick_beyond,wick_frac,body_frac,close_loc_sig,range_ratio,range_vs_atr,approach_vel,mfe,mae,realized,exit,n_bars,hit20_s8,hit20_s10,hit20_s12,hit20_s15
2025-01-13,2025Q1,RND0,3m,fade,below,20800.0,20830.0,30.0,-1,1736780220000,11.5,0.224,0.756,0.224,1.046,1.84,0.978,109.0,25.5,12.75,trail_stop,1797,1,1,1,1
2025-01-13,2025Q1,RND0,3m,breakout,below,20800.0,20830.0,30.0,1,1736780220000,11.5,0.224,0.756,0.224,1.046,1.84,0.978,25.5,109.0,-11.5,trail_stop,1797,0,0,0,0
2025-01-13,2025Q1,RND0,5m,fade,below,20800.0,20808.75,8.75,-1,1736780100000,17.5,0.217,0.702,0.217,1.789,2.89,0.978,64.5,46.75,-11.5,trail_stop,1797,0,0,0,0
2025-01-13,2025Q1,RND0,5m,breakout,below,20800.0,20808.75,8.75,1,1736780100000,17.5,0.217,0.702,0.217,1.789,2.89,0.978,46.75,64.5,21.25,trail_stop,1797,1,1,1,1
2025-01-13,2025Q1,RND0,3m,fade,above,20800.0,20830.0,-30.0,1,1736780220000,39.75,0.776,0.756,0.776,1.046,1.842,-2.606,25.5,109.0,-11.5,trail_stop,1797,0,0,0,0
2025-01-13,2025Q1,RND0,3m,breakout,above,20800.0,20830.0,-30.0,-1,1736780220000,39.75,0.776,0.756,0.776,1.046,1.842,-2.606,109.0,25.5,12.75,trail_stop,1797,1,1,1,1
2025-01-13,2025Q1,RND0,5m,fade,above,20800.0,20801.75,-1.75,1,1736780400000,12.75,0.243,0.129,0.243,0.652,1.887,-2.606,53.75,87.5,-11.5,trail_stop,1798,0,0,0,0
2025-01-13,2025Q1,RND0,5m,breakout,above,20800.0,20801.75,-1.75,-1,1736780400000,12.75,0.243,0.129,0.243,0.652,1.887,-2.606,87.5,53.75,7.75,trail_stop,1798,1,1,1,1
2025-01-13,2025Q1,RND0,3m,fade,above,20800.0,20801.75,-1.75,1,1736780400000,12.75,0.295,0.676,0.295,0.844,1.633,-1.86,53.75,87.5,-11.5,trail_stop,1798,0,0,0,0
2025-01-13,2025Q1,RND0,3m,breakout,above,20800.0,20801.75,-1.75,-1,1736780400000,12.75,0.295,0.676,0.295,0.844,1.633,-1.86,87.5,53.75,7.75,trail_stop,1798,1,1,1,1
2025-01-13,2025Q1,RND0,5m,fade,above,20800.0,20801.75,-1.75,1,1736780400000,12.75,0.243,0.129,0.243,0.652,1.982,-1.86,53.75,87.5,-11.5,trail_stop,1798,0,0,0,0
2025-01-13,2025Q1,RND0,5m,breakout,above,20800.0,20801.75,-1.75,-1,1736780400000,12.75,0.243,0.129,0.243,0.652,1.982,-1.86,87.5,53.75,7.75,trail_stop,1798,1,1,1,1
2025-01-13,2025Q1,RND0,3m,fade,above,20800.0,20787.75,12.25,1,1736781120000,8.25,0.172,0.792,0.172,1.193,1.869,0.019,55.75,73.5,-11.5,trail_stop,1798,0,0,0,0
2025-01-13,2025Q1,RND0,3m,breakout,above,20800.0,20787.75,12.25,-1,1736781120000,8.25,0.172,0.792,0.172,1.193,1.869,0.019,73.5,55.75,7.5,trail_stop,1798,1,1,1,1
2025-01-13,2025Q1,RND0,5m,fade,above,20800.0,20801.25,-1.25,1,1736781000000,8.25,0.132,0.02,0.132,1.309,2.434,0.019,33.5,87.0,-11.5,trail_stop,1798,0,0,0,0
2025-01-13,2025Q1,RND0,5m,breakout,above,20800.0,20801.25,-1.25,-1,1736781000000,8.25,0.132,0.02,0.132,1.309,2.434,0.019,87.0,33.5,10.25,trail_stop,1798,1,1,1,1
2025-01-13,2025Q1,RND0,3m,fade,below,20800.0,20801.75,1.75,-1,1736781660000,12.75,0.327,0.641,0.327,1.333,1.773,-1.455,87.5,78.5,21.75,trail_stop,1799,1,1,1,1
2025-01-13,2025Q1,RND0,3m,breakout,below,20800.0,20801.75,1.75,1,1736781660000,12.75,0.327,0.641,0.327,1.333,1.773,-1.455,78.5,87.5,-11.5,trail_stop,1799,0,0,0,0
2025-01-13,2025Q1,RND0,5m,fade,below,20800.0,20786.0,-14.0,-1,1736781600000,11.25,0.266,0.296,0.266,1.207,1.92,-1.455,71.75,94.0,-11.5,trail_stop,1799,0,0,0,0
2025-01-13,2025Q1,RND0,5m,breakout,below,20800.0,20786.0,-14.0,1,1736781600000,11.25,0.266,0.296,0.266,1.207,1.92,-1.455,94.0,71.75,17.0,trail_stop,1799,1,1,1,1
2025-01-13,2025Q1,RND0,3m,fade,below,20800.0,20816.0,16.0,-1,1736782740000,1.0,0.021,0.979,0.021,2.247,2.337,3.316,59.0,64.25,-11.5,trail_stop,1797,0,0,0,0
2025-01-13,2025Q1,RND0,3m,breakout,below,20800.0,20816.0,16.0,1,1736782740000,1.0,0.021,0.979,0.021,2.247,2.337,3.316,64.25,59.0,7.25,trail_stop,1797,1,1,1,1
2025-01-13,2025Q1,RND0,5m,fade,below,20800.0,20829.5,29.5,-1,1736782800000,5.25,0.066,0.889,0.066,1.328,3.867,3.316,72.5,50.75,-11.5,trail_stop,1794,0,0,0,1
2025-01-13,2025Q1,RND0,5m,breakout,below,20800.0,20829.5,29.5,1,1736782800000,5.25,0.066,0.889,0.066,1.328,3.867,3.316,50.75,72.5,-11.5,trail_stop,1794,0,0,0,0
2025-01-13,2025Q1,RND0,3m,fade,above,20800.0,20798.25,1.75,1,1736784000000,4.75,0.156,0.582,0.156,1.162,1.633,3.948,18.25,54.5,3.5,trail_stop,1779,0,0,0,0
2025-01-13,2025Q1,RND0,3m,breakout,above,20800.0,20798.25,1.75,-1,1736784000000,4.75,0.156,0.582,0.156,1.162,1.633,3.948,54.5,18.25,-11.5,trail_stop,1779,0,0,0,0
2025-01-13,2025Q1,RND0,5m,fade,above,20800.0,20798.25,1.75,1,1736784000000,4.75,0.114,0.587,0.114,0.652,2.235,3.948,18.25,54.5,3.5,trail_stop,1779,0,0,0,0
2025-01-13,2025Q1,RND0,5m,breakout,above,20800.0,20798.25,1.75,-1,1736784000000,4.75,0.114,0.587,0.114,0.652,2.235,3.948,54.5,18.25,-11.5,trail_stop,1779,0,0,0,0
2025-01-13,2025Q1,RND0,3m,fade,below,20800.0,20802.25,2.25,-1,1736786160000,1.75,0.047,0.785,0.047,1.733,2.373,2.198,84.0,24.25,31.5,trail_stop,1785,1,1,1,1
2025-01-13,2025Q1,RND0,3m,breakout,below,20800.0,20802.25,2.25,1,1736786160000,1.75,0.047,0.785,0.047,1.733,2.373,2.198,24.25,84.0,-11.5,trail_stop,1785,0,0,0,0
2025-01-13,2025Q1,RND0,5m,fade,below,20800.0,20765.75,-34.25,-1,1736786400000,43.25,0.869,0.171,0.869,1.442,3.17,2.198,47.5,60.75,-11.5,trail_stop,1788,0,0,0,0
2025-01-13,2025Q1,RND0,5m,breakout,below,20800.0,20765.75,-34.25,1,1736786400000,43.25,0.869,0.171,0.869,1.442,3.17,2.198,60.75,47.5,32.75,trail_stop,1788,1,1,1,1
2025-01-13,2025Q1,RND0,3m,fade,below,20800.0,20801.25,1.25,-1,1736786520000,8.75,0.172,0.571,0.172,1.14,2.973,1.992,83.0,25.25,-11.5,trail_stop,1787,0,0,0,0
2025-01-13,2025Q1,RND0,3m,breakout,below,20800.0,20801.25,1.25,1,1736786520000,8.75,0.172,0.571,0.172,1.14,2.973,1.992,25.25,83.0,7.0,trail_stop,1787,1,1,1,1
2025-01-13,2025Q1,RND0,5m,fade,below,20800.0,20817.0,17.0,-1,1736786700000,9.5,0.154,0.825,0.154,1.236,3.603,1.992,98.75,2.0,4.0,trail_stop,1783,1,1,1,1
2025-01-13,2025Q1,RND0,5m,breakout,below,20800.0,20817.0,17.0,1,1736786700000,9.5,0.154,0.825,0.154,1.236,3.603,1.992,2.0,98.75,-11.5,trail_stop,1783,0,0,0,0
2025-01-13,2025Q1,RND0,3m,fade,below,20800.0,20794.25,-5.75,-1,1736788320000,6.75,0.213,0.748,0.213,0.686,1.634,3.551,2.75,71.0,-11.5,trail_stop,1776,0,0,0,0
2025-01-13,2025Q1,RND0,3m,breakout,below,20800.0,20794.25,-5.75,1,1736788320000,6.75,0.213,0.748,0.213,0.686,1.634,3.551,71.0,2.75,11.0,trail_stop,1776,1,1,1,1
2025-01-13,2025Q1,RND0,5m,fade,below,20800.0,20812.0,12.0,-1,1736788500000,2.0,0.068,0.897,0.068,0.571,1.506,3.551,9.5,53.25,-11.5,trail_stop,1777,0,0,0,0
2025-01-13,2025Q1,RND0,5m,breakout,below,20800.0,20812.0,12.0,1,1736788500000,2.0,0.068,0.897,0.068,0.571,1.506,3.551,53.25,9.5,14.5,trail_stop,1777,0,1,1,1
2025-01-13,2025Q1,RND1,3m,fade,below,20900.0,20871.25,-28.75,-1,1736791560000,28.75,0.898,0.406,0.898,1.855,2.113,3.616,15.0,37.25,-11.5,trail_stop,1728,0,0,0,0
2025-01-13,2025Q1,RND1,3m,breakout,below,20900.0,20871.25,-28.75,1,1736791560000,28.75,0.898,0.406,0.898,1.855,2.113,3.616,37.25,15.0,13.5,trail_stop,1728,1,1,1,1
2025-01-13,2025Q1,RND1,5m,fade,below,20900.0,20886.5,-13.5,-1,1736791500000,13.5,0.621,0.161,0.621,0.418,1.436,3.616,30.25,22.0,7.0,trail_stop,1729,0,0,0,1
2025-01-13,2025Q1,RND1,5m,breakout,below,20900.0,20886.5,-13.5,1,1736791500000,13.5,0.621,0.161,0.621,0.418,1.436,3.616,22.0,30.25,-11.5,trail_stop,1729,0,0,0,0
2025-01-13,2025Q1,RND1,3m,fade,below,20900.0,20892.0,-8.0,-1,1736791920000,7.25,0.333,0.126,0.333,0.837,1.415,1.008,35.75,16.5,22.0,trail_stop,1732,1,1,1,1
2025-01-13,2025Q1,RND1,3m,breakout,below,20900.0,20892.0,-8.0,1,1736791920000,7.25,0.333,0.126,0.333,0.837,1.415,1.008,16.5,35.75,-11.5,trail_stop,1732,0,0,0,0
2025-01-13,2025Q1,RND1,5m,fade,below,20900.0,20892.25,-7.75,-1,1736792100000,7.0,0.364,0.636,0.364,0.681,1.252,1.008,36.0,16.25,22.25,trail_stop,1724,1,1,1,1
2025-01-13,2025Q1,RND1,5m,breakout,below,20900.0,20892.25,-7.75,1,1736792100000,7.0,0.364,0.636,0.364,0.681,1.252,1.008,16.25,36.0,-11.5,trail_stop,1724,0,0,0,0
2025-01-13,2025Q1,RND1,3m,fade,below,20900.0,20889.5,-10.5,-1,1736793180000,19.0,0.555,0.088,0.555,1.07,2.717,2.618,27.25,24.25,-11.5,trail_stop,1709,0,0,0,0
2025-01-13,2025Q1,RND1,3m,breakout,below,20900.0,20889.5,-10.5,1,1736793180000,19.0,0.555,0.088,0.555,1.07,2.717,2.618,24.25,27.25,5.75,trail_stop,1709,0,0,0,0
2025-01-13,2025Q1,RND1,5m,fade,below,20900.0,20900.75,0.75,-1,1736793300000,7.75,0.226,0.241,0.226,1.07,2.717,2.618,38.5,13.0,10.75,trail_stop,1704,1,1,1,1
2025-01-13,2025Q1,RND1,5m,breakout,below,20900.0,20900.75,0.75,1,1736793300000,7.75,0.226,0.241,0.226,1.07,2.717,2.618,13.0,38.5,-11.5,trail_stop,1704,0,0,0,0
2025-01-13,2025Q1,RND1,3m,fade,below,20900.0,20902.5,2.5,-1,1736793360000,1.5,0.086,0.729,0.086,0.511,1.295,2.7,40.25,11.25,12.5,trail_stop,1705,1,1,1,1
2025-01-13,2025Q1,RND1,3m,breakout,below,20900.0,20902.5,2.5,1,1736793360000,1.5,0.086,0.729,0.086,0.511,1.295,2.7,11.25,40.25,-11.5,trail_stop,1705,0,0,0,0
2025-01-13,2025Q1,RND1,5m,fade,below,20900.0,20900.75,0.75,-1,1736793300000,7.75,0.226,0.241,0.226,1.07,2.534,2.7,38.5,13.0,10.75,trail_stop,1704,1,1,1,1
2025-01-13,2025Q1,RND1,5m,breakout,below,20900.0,20900.75,0.75,1,1736793300000,7.75,0.226,0.241,0.226,1.07,2.534,2.7,13.0,38.5,-11.5,trail_stop,1704,0,0,0,0
2025-01-13,2025Q1,RND1,3m,fade,below,20900.0,20894.75,-5.25,-1,1736794080000,6.0,0.167,0.715,0.167,1.8,2.851,-0.297,52.75,19.0,-11.5,trail_stop,1715,0,0,0,0
2025-01-13,2025Q1,RND1,3m,breakout,below,20900.0,20894.75,-5.25,1,1736794080000,6.0,0.167,0.715,0.167,1.8,2.851,-0.297,19.0,52.75,7.5,trail_stop,1715,0,0,0,0
2025-01-13,2025Q1,RND1,5m,fade,below,20900.0,20906.5,6.5,-1,1736794200000,7.25,0.148,0.765,0.148,1.371,3.881,-0.297,66.75,4.0,23.5,trail_stop,1711,1,1,1,1
2025-01-13,2025Q1,RND1,5m,breakout,below,20900.0,20906.5,6.5,1,1736794200000,7.25,0.148,0.765,0.148,1.371,3.881,-0.297,4.0,66.75,-11.5,trail_stop,1711,0,0,0,0
2025-01-13,2025Q1,RND1,3m,fade,below,20900.0,20881.5,-18.5,-1,1736794980000,21.75,0.916,0.432,0.916,1.583,2.293,-0.917,46.25,18.5,-11.5,trail_stop,1723,0,0,0,1
2025-01-13,2025Q1,RND1,3m,breakout,below,20900.0,20881.5,-18.5,1,1736794980000,21.75,0.916,0.432,0.916,1.583,2.293,-0.917,18.5,46.25,-11.5,trail_stop,1723,0,0,0,0
2025-01-13,2025Q1,RND1,5m,fade,below,20900.0,20878.5,-21.5,-1,1736795100000,24.75,0.733,0.393,0.733,1.364,3.259,-0.917,43.25,23.25,-11.5,trail_stop,1723,0,0,0,0
2025-01-13,2025Q1,RND1,5m,breakout,below,20900.0,20878.5,-21.5,1,1736795100000,24.75,0.733,0.393,0.733,1.364,3.259,-0.917,23.25,43.25,3.5,trail_stop,1723,0,0,0,0
2025-01-13,2025Q1,RND1,3m,fade,below,20900.0,20896.5,-3.5,-1,1736796780000,3.5,0.175,0.188,0.175,0.769,1.493,2.763,27.5,30.0,5.75,trail_stop,1751,1,1,1,1
2025-01-13,2025Q1,RND1,3m,breakout,below,20900.0,20896.5,-3.5,1,1736796780000,3.5,0.175,0.188,0.175,0.769,1.493,2.763,30.0,27.5,-11.5,trail_stop,1751,0,0,0,0
2025-01-13,2025Q1,RND1,5m,fade,below,20900.0,20889.75,-10.25,-1,1736796900000,12.0,0.533,0.133,0.533,0.588,1.68,2.763,20.75,36.75,5.75,trail_stop,1749,0,0,0,0
2025-01-13,2025Q1,RND1,5m,breakout,below,20900.0,20889.75,-10.25,1,1736796900000,12.0,0.533,0.133,0.533,0.588,1.68,2.763,36.75,20.75,-11.5,trail_stop,1749,0,0,0,0
2025-01-13,2025Q1,RND1,3m,fade,below,20900.0,20896.75,-3.25,-1,1736797140000,0.25,0.01,0.388,0.01,1.089,1.815,0.778,27.75,29.75,-11.5,trail_stop,1747,0,0,0,0
2025-01-13,2025Q1,RND1,3m,breakout,below,20900.0,20896.75,-3.25,1,1736797140000,0.25,0.01,0.388,0.01,1.089,1.815,0.778,29.75,27.75,18.25,trail_stop,1747,1,1,1,1
2025-01-13,2025Q1,RND1,5m,fade,below,20900.0,20902.75,2.75,-1,1736797200000,6.0,0.166,0.366,0.166,1.611,2.685,0.778,33.75,23.75,-11.5,trail_stop,1744,0,0,0,0
2025-01-13,2025Q1,RND1,5m,breakout,below,20900.0,20902.75,2.75,1,1736797200000,6.0,0.166,0.366,0.166,1.611,2.685,0.778,23.75,33.75,12.25,trail_stop,1744,1,1,1,1
2025-01-13,2025Q1,RND1,3m,fade,above,20900.0,20880.0,20.0,1,1736797680000,0.25,0.006,0.937,0.006,3.292,3.098,-2.235,31.25,11.0,3.5,trail_stop,1732,0,0,1,1
2025-01-13,2025Q1,RND1,3m,breakout,above,20900.0,20880.0,20.0,-1,1736797680000,0.25,0.006,0.937,0.006,3.292,3.098,-2.235,11.0,31.25,-11.5,trail_stop,1732,0,0,0,0
2025-01-13,2025Q1,RND1,5m,fade,above,20900.0,20876.5,23.5,1,1736797800000,5.5,0.114,0.839,0.114,1.804,3.784,-2.235,44.5,7.5,7.0,trail_stop,1728,1,1,1,1
2025-01-13,2025Q1,RND1,5m,breakout,above,20900.0,20876.5,23.5,-1,1736797800000,5.5,0.114,0.839,0.114,1.804,3.784,-2.235,7.5,44.5,-11.5,trail_stop,1728,0,0,0,0
2025-01-13,2025Q1,RND1,3m,fade,below,20900.0,20909.0,9.0,-1,1736798220000,1.75,0.053,0.947,0.053,1.379,2.281,-1.167,34.5,15.0,14.75,trail_stop,1731,1,1,1,1
2025-01-13,2025Q1,RND1,3m,breakout,below,20900.0,20909.0,9.0,1,1736798220000,1.75,0.053,0.947,0.053,1.379,2.281,-1.167,15.0,34.5,-11.5,trail_stop,1731,0,0,0,0
2025-01-13,2025Q1,RND1,5m,fade,below,20900.0,20906.25,6.25,-1,1736798400000,5.0,0.172,0.819,0.172,1.115,2.02,-1.167,32.5,17.75,12.0,trail_stop,1728,1,1,1,1
2025-01-13,2025Q1,RND1,5m,breakout,below,20900.0,20906.25,6.25,1,1736798400000,5.0,0.172,0.819,0.172,1.115,2.02,-1.167,17.75,32.5,-11.5,trail_stop,1728,0,0,0,0
2025-01-13,2025Q1,RND1,3m,fade,below,20900.0,20894.5,-5.5,-1,1736800560000,8.25,0.407,0.593,0.407,1.397,1.636,0.727,13.25,83.75,-11.5,trail_stop,1760,0,0,0,0
2025-01-13,2025Q1,RND1,3m,breakout,below,20900.0,20894.5,-5.5,1,1736800560000,8.25,0.407,0.593,0.407,1.397,1.636,0.727,83.75,13.25,-11.5,trail_stop,1760,0,0,0,1
2025-01-13,2025Q1,RND1,5m,fade,below,20900.0,20897.75,-2.25,-1,1736800500000,5.0,0.187,0.533,0.187,1.244,2.162,0.727,16.5,80.5,5.0,trail_stop,1768,0,0,0,0
2025-01-13,2025Q1,RND1,5m,breakout,below,20900.0,20897.75,-2.25,1,1736800500000,5.0,0.187,0.533,0.187,1.244,2.162,0.727,80.5,16.5,-11.5,trail_stop,1768,0,0,0,0
2025-01-14,2025Q1,RND3,3m,fade,below,21100.0,21113.5,13.5,-1,1736865540000,6.0,0.128,0.596,0.128,0.715,2.152,0.962,147.25,16.25,19.5,trail_stop,1801,0,1,1,1
2025-01-14,2025Q1,RND3,3m,breakout,below,21100.0,21113.5,13.5,1,1736865540000,6.0,0.128,0.596,0.128,0.715,2.152,0.962,16.25,147.25,-11.5,trail_stop,1801,0,0,0,0
2025-01-14,2025Q1,RND3,5m,fade,below,21100.0,21111.75,11.75,-1,1736865600000,11.25,0.2,0.702,0.2,0.862,2.576,0.962,145.5,18.0,4.25,trail_stop,1801,1,1,1,1
2025-01-14,2025Q1,RND3,5m,breakout,below,21100.0,21111.75,11.75,1,1736865600000,11.25,0.2,0.702,0.2,0.862,2.576,0.962,18.0,145.5,-11.5,trail_stop,1801,0,0,0,0
2025-01-14,2025Q1,RND2,3m,fade,above,21000.0,21019.75,-19.75,1,1736866620000,29.25,0.736,0.277,0.736,0.612,1.342,3.485,91.25,53.5,-11.5,trail_stop,1800,0,0,0,0
2025-01-14,2025Q1,RND2,3m,breakout,above,21000.0,21019.75,-19.75,-1,1736866620000,29.25,0.736,0.277,0.736,0.612,1.342,3.485,53.5,91.25,26.0,trail_stop,1800,1,1,1,1
2025-01-14,2025Q1,RND2,5m,fade,above,21000.0,21006.75,-6.75,1,1736866500000,16.25,0.184,0.777,0.184,1.146,2.987,3.485,104.25,40.5,9.5,trail_stop,1800,1,1,1,1
2025-01-14,2025Q1,RND2,5m,breakout,above,21000.0,21006.75,-6.75,-1,1736866500000,16.25,0.184,0.777,0.184,1.146,2.987,3.485,40.5,104.25,-11.5,trail_stop,1800,0,0,0,0
2025-01-14,2025Q1,RND2,3m,fade,above,21000.0,21019.75,-19.75,1,1736866620000,29.25,0.736,0.277,0.736,0.612,1.331,2.269,91.25,53.5,-11.5,trail_stop,1800,0,0,0,0
2025-01-14,2025Q1,RND2,3m,breakout,above,21000.0,21019.75,-19.75,-1,1736866620000,29.25,0.736,0.277,0.736,0.612,1.331,2.269,53.5,91.25,26.0,trail_stop,1800,1,1,1,1
2025-01-14,2025Q1,RND2,5m,fade,above,21000.0,20981.25,18.75,1,1736866800000,15.0,0.234,0.391,0.234,0.723,2.144,2.269,129.75,13.25,-11.5,trail_stop,1800,0,0,0,1
2025-01-14,2025Q1,RND2,5m,breakout,above,21000.0,20981.25,18.75,-1,1736866800000,15.0,0.234,0.391,0.234,0.723,2.144,2.269,13.25,129.75,-11.5,trail_stop,1800,0,0,0,0
2025-01-14,2025Q1,RND3,3m,fade,below,21100.0,21080.5,-19.5,-1,1736867700000,25.5,0.622,0.256,0.622,1.038,2.068,4.389,132.25,30.5,-11.5,trail_stop,1796,0,0,0,0
2025-01-14,2025Q1,RND3,3m,breakout,below,21100.0,21080.5,-19.5,1,1736867700000,25.5,0.622,0.256,0.622,1.038,2.068,4.389,30.5,132.25,17.75,trail_stop,1796,1,1,1,1
2025-01-14,2025Q1,RND3,5m,fade,below,21100.0,21080.5,-19.5,-1,1736867700000,25.5,0.493,0.29,0.493,0.831,2.611,4.389,132.25,30.5,-11.5,trail_stop,1796,0,0,0,0
2025-01-14,2025Q1,RND3,5m,breakout,below,21100.0,21080.5,-19.5,1,1736867700000,25.5,0.493,0.29,0.493,0.831,2.611,4.389,30.5,132.25,17.75,trail_stop,1796,1,1,1,1
2025-01-14,2025Q1,RND3,3m,fade,below,21100.0,21080.5,-19.5,-1,1736867700000,25.5,0.622,0.256,0.622,1.038,1.944,2.442,132.25,30.5,-11.5,trail_stop,1796,0,0,0,0
2025-01-14,2025Q1,RND3,3m,breakout,below,21100.0,21080.5,-19.5,1,1736867700000,25.5,0.622,0.256,0.622,1.038,1.944,2.442,30.5,132.25,17.75,trail_stop,1796,1,1,1,1
2025-01-14,2025Q1,RND3,5m,fade,below,21100.0,21080.5,-19.5,-1,1736867700000,25.5,0.493,0.29,0.493,0.831,2.454,2.442,132.25,30.5,-11.5,trail_stop,1796,0,0,0,0
2025-01-14,2025Q1,RND3,5m,breakout,below,21100.0,21080.5,-19.5,1,1736867700000,25.5,0.493,0.29,0.493,0.831,2.454,2.442,30.5,132.25,17.75,trail_stop,1796,1,1,1,1
2025-01-14,2025Q1,RND3,3m,fade,below,21100.0,21077.25,-22.75,-1,1736868060000,27.25,0.673,0.642,0.673,1.11,1.942,0.384,129.0,5.0,7.25,trail_stop,1796,1,1,1,1
2025-01-14,2025Q1,RND3,3m,breakout,below,21100.0,21077.25,-22.75,1,1736868060000,27.25,0.673,0.642,0.673,1.11,1.942,0.384,5.0,129.0,-11.5,trail_stop,1796,0,0,0,0
2025-01-14,2025Q1,RND3,5m,fade,below,21100.0,21073.75,-26.25,-1,1736868000000,37.25,0.943,0.158,0.943,0.763,1.894,0.384,125.5,8.5,3.75,trail_stop,1796,0,1,1,1
2025-01-14,2025Q1,RND3,5m,breakout,below,21100.0,21073.75,-26.25,1,1736868000000,37.25,0.943,0.158,0.943,0.763,1.894,0.384,8.5,125.5,-11.5,trail_stop,1796,0,0,0,0
2025-01-14,2025Q1,RND2,3m,fade,above,21000.0,20999.0,1.0,1,1736868960000,11.0,0.407,0.241,0.407,1.091,1.24,1.826,21.5,123.25,-11.5,trail_stop,1797,0,0,0,0
2025-01-14,2025Q1,RND2,3m,breakout,above,21000.0,20999.0,1.0,-1,1736868960000,11.0,0.407,0.241,0.407,1.091,1.24,1.826,123.25,21.5,17.25,trail_stop,1797,0,1,1,1
2025-01-14,2025Q1,RND2,5m,fade,above,21000.0,20992.75,7.25,1,1736868900000,4.75,0.117,0.593,0.117,0.72,1.861,1.826,27.75,117.0,3.5,trail_stop,1796,0,0,0,0
2025-01-14,2025Q1,RND2,5m,breakout,above,21000.0,20992.75,7.25,-1,1736868900000,4.75,0.117,0.593,0.117,0.72,1.861,1.826,117.0,27.75,-11.5,trail_stop,1796,0,0,0,0
2025-01-14,2025Q1,RND2,3m,fade,below,21000.0,20997.75,-2.25,-1,1736869320000,4.25,0.079,0.451,0.079,1.103,2.496,-1.196,122.0,22.75,-11.5,trail_stop,1798,0,0,0,0
2025-01-14,2025Q1,RND2,3m,breakout,below,21000.0,20997.75,-2.25,1,1736869320000,4.25,0.079,0.451,0.079,1.103,2.496,-1.196,22.75,122.0,11.25,trail_stop,1798,1,1,1,1
2025-01-14,2025Q1,RND2,5m,fade,below,21000.0,21015.0,15.0,-1,1736869500000,5.5,0.076,0.83,0.076,1.308,3.355,-1.196,139.25,0.0,28.0,trail_stop,1797,1,1,1,1
2025-01-14,2025Q1,RND2,5m,breakout,below,21000.0,21015.0,15.0,1,1736869500000,5.5,0.076,0.83,0.076,1.308,3.355,-1.196,0.0,139.25,-11.5,trail_stop,1797,0,0,0,0
2025-01-14,2025Q1,RND1,3m,fade,above,20900.0,20901.75,-1.75,1,1736870580000,5.0,0.108,0.742,0.108,1.86,2.063,2.485,54.5,26.0,-11.5,trail_stop,1793,0,0,0,0
2025-01-14,2025Q1,RND1,3m,breakout,above,20900.0,20901.75,-1.75,-1,1736870580000,5.0,0.108,0.742,0.108,1.86,2.063,2.485,26.0,54.5,14.5,trail_stop,1793,1,1,1,1
2025-01-14,2025Q1,RND1,5m,fade,above,20900.0,20886.75,13.25,1,1736870700000,11.0,0.163,0.733,0.163,1.304,2.995,2.485,69.5,3.75,17.5,trail_stop,1791,1,1,1,1
2025-01-14,2025Q1,RND1,5m,breakout,above,20900.0,20886.75,13.25,-1,1736870700000,11.0,0.163,0.733,0.163,1.304,2.995,2.485,3.75,69.5,-11.5,trail_stop,1791,0,0,0,0
2025-01-14,2025Q1,RND1,3m,fade,above,20900.0,20903.25,-3.25,1,1736872200000,0.5,0.009,0.762,0.009,1.574,2.884,-0.216,25.75,83.75,14.25,trail_stop,1784,1,1,1,1
2025-01-14,2025Q1,RND1,3m,breakout,above,20900.0,20903.25,-3.25,-1,1736872200000,0.5,0.009,0.762,0.009,1.574,2.884,-0.216,83.75,25.75,-11.5,trail_stop,1784,0,0,0,0
2025-01-14,2025Q1,RND1,5m,fade,above,20900.0,20903.25,-3.25,1,1736872200000,0.5,0.009,0.411,0.009,1.329,2.884,-0.216,25.75,83.75,14.25,trail_stop,1784,1,1,1,1
2025-01-14,2025Q1,RND1,5m,breakout,above,20900.0,20903.25,-3.25,-1,1736872200000,0.5,0.009,0.411,0.009,1.329,2.884,-0.216,83.75,25.75,-11.5,trail_stop,1784,0,0,0,0
2025-01-14,2025Q1,RND1,3m,fade,above,20900.0,20916.75,-16.75,1,1736872380000,14.5,0.542,0.467,0.542,0.5,1.459,-0.668,9.0,108.5,-11.5,trail_stop,1783,0,0,0,0
2025-01-14,2025Q1,RND1,3m,breakout,above,20900.0,20916.75,-16.75,-1,1736872380000,14.5,0.542,0.467,0.542,0.5,1.459,-0.668,108.5,9.0,6.75,trail_stop,1783,0,1,1,1
2025-01-14,2025Q1,RND1,5m,fade,above,20900.0,20918.25,-18.25,1,1736872500000,16.0,0.598,0.523,0.598,0.5,1.459,-0.668,5.25,110.0,-11.5,trail_stop,1784,0,0,0,0
2025-01-14,2025Q1,RND1,5m,breakout,above,20900.0,20918.25,-18.25,-1,1736872500000,16.0,0.598,0.523,0.598,0.5,1.459,-0.668,110.0,5.25,8.25,trail_stop,1784,1,1,1,1
2025-01-14,2025Q1,RND0,3m,fade,above,20800.0,20804.0,-4.0,1,1736876160000,12.25,0.28,0.617,0.28,1.716,3.375,3.278,85.5,1.75,12.0,trail_stop,1758,1,1,1,1
2025-01-14,2025Q1,RND0,3m,breakout,above,20800.0,20804.0,-4.0,-1,1736876160000,12.25,0.28,0.617,0.28,1.716,3.375,3.278,1.75,85.5,-11.5,trail_stop,1758,0,0,0,0
