Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
294,Exit long,2026-06-18 11:05,X,30620.75,1,612450,-35,-0.01,175,0.03,-205,-0.03,-4245,0.00,1
294,Entry long,2026-06-18 11:04,B=1|T=20260618T1504,30622.5,1,612450,-35,-0.01,175,0.03,-205,-0.03,-4245,0.00,1
295,Exit long,2026-06-18 11:06,X,30638.5,1,612415,355,0.06,390,0.06,-215,-0.04,-3890,0.00,1
295,Entry long,2026-06-18 11:05,B=0|T=20260618T1505,30620.75,1,612415,355,0.06,390,0.06,-215,-0.04,-3890,0.00,1
296,Exit long,2026-06-18 11:07,X,30633.5,1,612770,-100,-0.02,75,0.01,-400,-0.07,-3990,0.00,1
296,Entry long,2026-06-18 11:06,B=1|T=20260618T1506,30638.5,1,612770,-100,-0.02,75,0.01,-400,-0.07,-3990,0.00,1
297,Exit long,2026-06-18 11:08,X,30648.5,1,612670,300,0.05,370,0.06,-70,-0.01,-3690,0.00,1
297,Entry long,2026-06-18 11:07,B=0|T=20260618T1507,30633.5,1,612670,300,0.05,370,0.06,-70,-0.01,-3690,0.00,1
298,Exit long,2026-06-18 11:09,X,30636.25,1,612970,-245,-0.04,15,0.00,-335,-0.05,-3935,0.00,1
298,Entry long,2026-06-18 11:08,B=1|T=20260618T1508,30648.5,1,612970,-245,-0.04,15,0.00,-335,-0.05,-3935,0.00,1
299,Exit long,2026-06-18 11:11,X,30662.5,1,612725,525,0.09,790,0.13,-105,-0.02,-3410,0.00,2
299,Entry long,2026-06-18 11:09,B=0|T=20260618T1509,30636.25,1,612725,525,0.09,790,0.13,-105,-0.02,-3410,0.00,2
300,Exit long,2026-06-18 11:14,X,30628.25,1,613250,-685,-0.11,110,0.02,-695,-0.11,-4095,0.00,3
300,Entry long,2026-06-18 11:11,B=1|T=20260618T1511,30662.5,1,613250,-685,-0.11,110,0.02,-695,-0.11,-4095,0.00,3
301,Exit long,2026-06-18 11:58,X,30646,1,612565,355,0.06,475,0.08,-2640,-0.43,-3740,0.00,44
301,Entry long,2026-06-18 11:14,B=0|T=20260618T1514,30628.25,1,612565,355,0.06,475,0.08,-2640,-0.43,-3740,0.00,44
302,Exit long,2026-06-18 11:59,X,30640.75,1,612920,-105,-0.02,25,0.00,-270,-0.04,-3845,0.00,1
302,Entry long,2026-06-18 11:58,B=1|T=20260618T1558,30646,1,612920,-105,-0.02,25,0.00,-270,-0.04,-3845,0.00,1
303,Exit long,2026-06-18 12:00,X,30664,1,612815,465,0.08,465,0.08,-15,0.00,-3380,0.00,1
303,Entry long,2026-06-18 11:59,B=0|T=20260618T1559,30640.75,1,612815,465,0.08,465,0.08,-15,0.00,-3380,0.00,1
304,Exit long,2026-06-18 12:51,X,30668,1,613280,80,0.01,875,0.14,-705,-0.11,-3300,0.00,51
304,Entry long,2026-06-18 12:00,B=1|T=20260618T1600,30664,1,613280,80,0.01,875,0.14,-705,-0.11,-3300,0.00,51
305,Exit long,2026-06-18 12:52,X,30674,1,613360,120,0.02,330,0.05,-75,-0.01,-3180,0.00,1
305,Entry long,2026-06-18 12:51,B=0|T=20260618T1651,30668,1,613360,120,0.02,330,0.05,-75,-0.01,-3180,0.00,1
306,Exit long,2026-06-18 12:53,X,30671,1,613480,-60,-0.01,125,0.02,-135,-0.02,-3240,0.00,1
306,Entry long,2026-06-18 12:52,B=1|T=20260618T1652,30674,1,613480,-60,-0.01,125,0.02,-135,-0.02,-3240,0.00,1
307,Exit long,2026-06-18 12:59,X,30684.75,1,613420,275,0.04,295,0.05,-420,-0.07,-2965,0.00,6
307,Entry long,2026-06-18 12:53,B=0|T=20260618T1653,30671,1,613420,275,0.04,295,0.05,-420,-0.07,-2965,0.00,6
308,Exit long,2026-06-18 13:00,X,30663.75,1,613695,-420,-0.07,65,0.01,-455,-0.07,-3385,0.00,1
308,Entry long,2026-06-18 12:59,B=1|T=20260618T1659,30684.75,1,613695,-420,-0.07,65,0.01,-455,-0.07,-3385,0.00,1
309,Exit long,2026-06-18 13:02,X,30686.5,1,613275,455,0.07,490,0.08,-150,-0.02,-2930,0.00,2
309,Entry long,2026-06-18 13:00,B=0|T=20260618T1700,30663.75,1,613275,455,0.07,490,0.08,-150,-0.02,-2930,0.00,2
310,Exit long,2026-06-18 13:03,X,30682.25,1,613730,-85,-0.01,175,0.03,-150,-0.02,-3015,0.00,1
310,Entry long,2026-06-18 13:02,B=1|T=20260618T1702,30686.5,1,613730,-85,-0.01,175,0.03,-150,-0.02,-3015,0.00,1
311,Exit long,2026-06-18 13:04,X,30698.5,1,613645,325,0.05,355,0.06,-35,-0.01,-2690,0.00,1
311,Entry long,2026-06-18 13:03,B=0|T=20260618T1703,30682.25,1,613645,325,0.05,355,0.06,-35,-0.01,-2690,0.00,1
312,Exit long,2026-06-18 13:24,X,30705.25,1,613970,135,0.02,725,0.12,-65,-0.01,-2555,0.00,20
312,Entry long,2026-06-18 13:04,B=1|T=20260618T1704,30698.5,1,613970,135,0.02,725,0.12,-65,-0.01,-2555,0.00,20
313,Exit long,2026-06-18 13:29,X,30709.5,1,614105,85,0.01,90,0.01,-255,-0.04,-2470,0.00,5
313,Entry long,2026-06-18 13:24,B=0|T=20260618T1724,30705.25,1,614105,85,0.01,90,0.01,-255,-0.04,-2470,0.00,5
314,Exit long,2026-06-18 13:37,X,30718.25,1,614190,175,0.03,545,0.09,0,0.00,-2295,0.00,8
314,Entry long,2026-06-18 13:29,B=1|T=20260618T1729,30709.5,1,614190,175,0.03,545,0.09,0,0.00,-2295,0.00,8
315,Exit long,2026-06-18 13:38,X,30722.75,1,614365,90,0.01,90,0.01,-50,-0.01,-2205,0.00,1
315,Entry long,2026-06-18 13:37,B=0|T=20260618T1737,30718.25,1,614365,90,0.01,90,0.01,-50,-0.01,-2205,0.00,1
316,Exit long,2026-06-18 13:39,X,30713,1,614455,-195,-0.03,35,0.01,-235,-0.04,-2400,0.00,1
316,Entry long,2026-06-18 13:38,B=1|T=20260618T1738,30722.75,1,614455,-195,-0.03,35,0.01,-235,-0.04,-2400,0.00,1
317,Exit long,2026-06-18 13:41,X,30719.5,1,614260,130,0.02,170,0.03,-140,-0.02,-2270,0.00,2
317,Entry long,2026-06-18 13:39,B=0|T=20260618T1739,30713,1,614260,130,0.02,170,0.03,-140,-0.02,-2270,0.00,2
318,Exit long,2026-06-18 13:42,X,30717.75,1,614390,-35,-0.01,165,0.03,-65,-0.01,-2305,0.00,1
318,Entry long,2026-06-18 13:41,B=1|T=20260618T1741,30719.5,1,614390,-35,-0.01,165,0.03,-65,-0.01,-2305,0.00,1
319,Exit long,2026-06-18 13:52,X,30729.5,1,614355,235,0.04,285,0.05,-65,-0.01,-2070,0.00,10
319,Entry long,2026-06-18 13:42,B=0|T=20260618T1742,30717.75,1,614355,235,0.04,285,0.05,-65,-0.01,-2070,0.00,10
320,Exit long,2026-06-18 13:53,X,30727.25,1,614590,-45,-0.01,15,0.00,-110,-0.02,-2115,0.00,1
320,Entry long,2026-06-18 13:52,B=1|T=20260618T1752,30729.5,1,614590,-45,-0.01,15,0.00,-110,-0.02,-2115,0.00,1
321,Exit long,2026-06-18 14:48,X,30694,1,614545,-665,-0.11,130,0.02,-1225,-0.20,-2780,0.00,55
321,Entry long,2026-06-18 13:53,B=0|T=20260618T1753,30727.25,1,614545,-665,-0.11,130,0.02,-1225,-0.20,-2780,0.00,55
322,Exit long,2026-06-18 14:57,X,30683.75,1,613880,-205,-0.03,490,0.08,-285,-0.05,-2985,0.00,9
322,Entry long,2026-06-18 14:48,B=1|T=20260618T1848,30694,1,613880,-205,-0.03,490,0.08,-285,-0.05,-2985,0.00,9
323,Exit long,2026-06-18 14:58,X,30693.75,1,613675,200,0.03,235,0.04,-20,0.00,-2785,0.00,1
323,Entry long,2026-06-18 14:57,B=0|T=20260618T1857,30683.75,1,613675,200,0.03,235,0.04,-20,0.00,-2785,0.00,1
324,Exit long,2026-06-18 15:01,X,30675.25,1,613875,-370,-0.06,175,0.03,-370,-0.06,-3155,0.00,3
324,Entry long,2026-06-18 14:58,B=1|T=20260618T1858,30693.75,1,613875,-370,-0.06,175,0.03,-370,-0.06,-3155,0.00,3
325,Exit long,2026-06-18 15:04,X,30675.25,1,613505,0,0.00,125,0.02,-300,-0.05,-3155,0.00,3
325,Entry long,2026-06-18 15:01,B=0|T=20260618T1901,30675.25,1,613505,0,0.00,125,0.02,-300,-0.05,-3155,0.00,3
326,Exit long,2026-06-18 15:05,X,30671.5,1,613505,-75,-0.01,15,0.00,-200,-0.03,-3230,0.00,1
326,Entry long,2026-06-18 15:04,B=1|T=20260618T1904,30675.25,1,613505,-75,-0.01,15,0.00,-200,-0.03,-3230,0.00,1
327,Exit long,2026-06-18 15:07,X,30673,1,613430,30,0.00,160,0.03,-100,-0.02,-3200,0.00,2
327,Entry long,2026-06-18 15:05,B=0|T=20260618T1905,30671.5,1,613430,30,0.00,160,0.03,-100,-0.02,-3200,0.00,2
328,Exit long,2026-06-18 15:10,X,30661.75,1,613460,-225,-0.04,205,0.03,-505,-0.08,-3425,0.00,3
328,Entry long,2026-06-18 15:07,B=1|T=20260618T1907,30673,1,613460,-225,-0.04,205,0.03,-505,-0.08,-3425,0.00,3
329,Exit long,2026-06-18 15:17,X,30664,1,613235,45,0.01,165,0.03,-330,-0.05,-3380,0.00,7
329,Entry long,2026-06-18 15:10,B=0|T=20260618T1910,30661.75,1,613235,45,0.01,165,0.03,-330,-0.05,-3380,0.00,7
330,Exit long,2026-06-18 15:18,X,30658.25,1,613280,-115,-0.02,100,0.02,-235,-0.04,-3495,0.00,1
330,Entry long,2026-06-18 15:17,B=1|T=20260618T1917,30664,1,613280,-115,-0.02,100,0.02,-235,-0.04,-3495,0.00,1
331,Exit long,2026-06-18 15:19,X,30681,1,613165,455,0.07,475,0.08,-45,-0.01,-3040,0.00,1
331,Entry long,2026-06-18 15:18,B=0|T=20260618T1918,30658.25,1,613165,455,0.07,475,0.08,-45,-0.01,-3040,0.00,1
332,Exit long,2026-06-18 15:59,X,30692.75,1,613620,235,0.04,2045,0.33,-430,-0.07,-2805,0.00,40
332,Entry long,2026-06-18 15:19,B=1|T=20260618T1919,30681,1,613620,235,0.04,2045,0.33,-430,-0.07,-2805,0.00,40
333,Exit long,2026-06-18 16:59,X,30726.5,1,613855,675,0.11,1105,0.18,-195,-0.03,-2130,0.00,60
333,Entry long,2026-06-18 15:59,B=0|T=20260618T1959,30692.75,1,613855,675,0.11,1105,0.18,-195,-0.03,-2130,0.00,60
334,Exit long,2026-06-18 18:09,X,30716.75,1,614530,-195,-0.03,885,0.14,-290,-0.05,-2325,0.00,10
334,Entry long,2026-06-18 16:59,B=1|T=20260618T2059,30726.5,1,614530,-195,-0.03,885,0.14,-290,-0.05,-2325,0.00,10
335,Exit long,2026-06-18 18:10,X,30727,1,614335,205,0.03,270,0.04,-15,0.00,-2120,0.00,1
335,Entry long,2026-06-18 18:09,B=0|T=20260618T2209,30716.75,1,614335,205,0.03,270,0.04,-15,0.00,-2120,0.00,1
336,Exit long,2026-06-18 18:18,X,30708,1,614540,-380,-0.06,30,0.00,-380,-0.06,-2500,0.00,8
336,Entry long,2026-06-18 18:10,B=1|T=20260618T2210,30727,1,614540,-380,-0.06,30,0.00,-380,-0.06,-2500,0.00,8
337,Exit long,2026-06-18 19:02,X,30680.75,1,614160,-545,-0.09,55,0.01,-1160,-0.19,-3045,0.00,44
337,Entry long,2026-06-18 18:18,B=0|T=20260618T2218,30708,1,614160,-545,-0.09,55,0.01,-1160,-0.19,-3045,0.00,44
338,Exit long,2026-06-18 19:03,X,30671.25,1,613615,-190,-0.03,0,0.00,-230,-0.04,-3235,0.00,1
338,Entry long,2026-06-18 19:02,B=1|T=20260618T2302,30680.75,1,613615,-190,-0.03,0,0.00,-230,-0.04,-3235,0.00,1
339,Exit long,2026-06-18 19:04,X,30677,1,613425,115,0.02,195,0.03,0,0.00,-3120,0.00,1
339,Entry long,2026-06-18 19:03,B=0|T=20260618T2303,30671.25,1,613425,115,0.02,195,0.03,0,0.00,-3120,0.00,1
340,Exit long,2026-06-18 19:05,X,30671.75,1,613540,-105,-0.02,0,0.00,-135,-0.02,-3225,0.00,1
340,Entry long,2026-06-18 19:04,B=1|T=20260618T2304,30677,1,613540,-105,-0.02,0,0.00,-135,-0.02,-3225,0.00,1
341,Exit long,2026-06-18 19:10,X,30683.5,1,613435,235,0.04,360,0.06,-220,-0.04,-2990,0.00,5
341,Entry long,2026-06-18 19:05,B=0|T=20260618T2305,30671.75,1,613435,235,0.04,360,0.06,-220,-0.04,-2990,0.00,5
342,Exit long,2026-06-18 19:12,X,30674.25,1,613670,-185,-0.03,95,0.02,-220,-0.04,-3175,0.00,2
342,Entry long,2026-06-18 19:10,B=1|T=20260618T2310,30683.5,1,613670,-185,-0.03,95,0.02,-220,-0.04,-3175,0.00,2
343,Exit long,2026-06-18 19:16,X,30674.25,1,613485,0,0.00,110,0.02,-140,-0.02,-3175,0.00,4
343,Entry long,2026-06-18 19:12,B=0|T=20260618T2312,30674.25,1,613485,0,0.00,110,0.02,-140,-0.02,-3175,0.00,4
344,Exit long,2026-06-18 20:00,X,30671.25,1,613485,-60,-0.01,580,0.09,-150,-0.02,-3235,0.00,44
344,Entry long,2026-06-18 19:16,B=1|T=20260618T2316,30674.25,1,613485,-60,-0.01,580,0.09,-150,-0.02,-3235,0.00,44
345,Exit long,2026-06-18 20:05,X,30685,1,613425,275,0.04,275,0.04,-195,-0.03,-2960,0.00,5
345,Entry long,2026-06-18 20:00,B=0|T=20260619T0000,30671.25,1,613425,275,0.04,275,0.04,-195,-0.03,-2960,0.00,5
346,Exit long,2026-06-18 20:06,X,30667.75,1,613700,-345,-0.06,0,0.00,-370,-0.06,-3305,0.00,1
346,Entry long,2026-06-18 20:05,B=1|T=20260619T0005,30685,1,613700,-345,-0.06,0,0.00,-370,-0.06,-3305,0.00,1
347,Exit long,2026-06-18 20:48,X,30654.75,1,613355,-260,-0.04,100,0.02,-795,-0.13,-3565,0.00,42
347,Entry long,2026-06-18 20:06,B=0|T=20260619T0006,30667.75,1,613355,-260,-0.04,100,0.02,-795,-0.13,-3565,0.00,42
348,Exit long,2026-06-18 20:49,X,30652.5,1,613095,-45,-0.01,95,0.02,-100,-0.02,-3610,0.00,1
348,Entry long,2026-06-18 20:48,B=1|T=20260619T0048,30654.75,1,613095,-45,-0.01,95,0.02,-100,-0.02,-3610,0.00,1
349,Exit long,2026-06-18 21:03,X,30658.5,1,613050,120,0.02,125,0.02,-430,-0.07,-3490,0.00,14
349,Entry long,2026-06-18 20:49,B=0|T=20260619T0049,30652.5,1,613050,120,0.02,125,0.02,-430,-0.07,-3490,0.00,14
350,Exit long,2026-06-18 21:05,X,30647.5,1,613170,-220,-0.04,125,0.02,-240,-0.04,-3710,0.00,2
350,Entry long,2026-06-18 21:03,B=1|T=20260619T0103,30658.5,1,613170,-220,-0.04,125,0.02,-240,-0.04,-3710,0.00,2
351,Exit long,2026-06-18 21:21,X,30630.75,1,612950,-335,-0.05,0,0.00,-715,-0.12,-4045,0.00,16
351,Entry long,2026-06-18 21:05,B=0|T=20260619T0105,30647.5,1,612950,-335,-0.05,0,0.00,-715,-0.12,-4045,0.00,16
352,Exit long,2026-06-18 21:29,X,30630.75,1,612615,0,0.00,130,0.02,-135,-0.02,-4045,0.00,8
352,Entry long,2026-06-18 21:21,B=1|T=20260619T0121,30630.75,1,612615,0,0.00,130,0.02,-135,-0.02,-4045,0.00,8
353,Exit long,2026-06-18 22:13,X,30595,1,612615,-715,-0.12,0,0.00,-1055,-0.17,-4760,0.00,44
353,Entry long,2026-06-18 21:29,B=0|T=20260619T0129,30630.75,1,612615,-715,-0.12,0,0.00,-1055,-0.17,-4760,0.00,44
354,Exit long,2026-06-18 22:14,X,30588.25,1,611900,-135,-0.02,0,0.00,-155,-0.03,-4895,0.00,1
354,Entry long,2026-06-18 22:13,B=1|T=20260619T0213,30595,1,611900,-135,-0.02,0,0.00,-155,-0.03,-4895,0.00,1
355,Exit long,2026-06-18 22:21,X,30593.25,1,611765,100,0.02,100,0.02,-265,-0.04,-4795,0.00,7
355,Entry long,2026-06-18 22:14,B=0|T=20260619T0214,30588.25,1,611765,100,0.02,100,0.02,-265,-0.04,-4795,0.00,7
356,Exit long,2026-06-18 23:04,X,30588.75,1,611865,-90,-0.01,525,0.09,-155,-0.03,-4885,0.00,43
356,Entry long,2026-06-18 22:21,B=1|T=20260619T0221,30593.25,1,611865,-90,-0.01,525,0.09,-155,-0.03,-4885,0.00,43
357,Exit long,2026-06-19 00:13,X,30512.75,1,611775,-1520,-0.25,105,0.02,-2595,-0.42,-6405,-0.01,69
357,Entry long,2026-06-18 23:04,B=0|T=20260619T0304,30588.75,1,611775,-1520,-0.25,105,0.02,-2595,-0.42,-6405,-0.01,69
358,Exit long,2026-06-19 00:15,X,30494.75,1,610255,-360,-0.06,25,0.00,-550,-0.09,-6765,-0.01,2
358,Entry long,2026-06-19 00:13,B=1|T=20260619T0413,30512.75,1,610255,-360,-0.06,25,0.00,-550,-0.09,-6765,-0.01,2
359,Exit long,2026-06-19 00:16,X,30507.5,1,609895,255,0.04,310,0.05,-35,-0.01,-6510,-0.01,1
359,Entry long,2026-06-19 00:15,B=0|T=20260619T0415,30494.75,1,609895,255,0.04,310,0.05,-35,-0.01,-6510,-0.01,1
360,Exit long,2026-06-19 00:22,X,30491.25,1,610150,-325,-0.05,235,0.04,-350,-0.06,-6835,-0.01,6
360,Entry long,2026-06-19 00:16,B=1|T=20260619T0416,30507.5,1,610150,-325,-0.05,235,0.04,-350,-0.06,-6835,-0.01,6
361,Exit long,2026-06-19 00:24,X,30502,1,609825,215,0.04,220,0.04,-110,-0.02,-6620,-0.01,2
361,Entry long,2026-06-19 00:22,B=0|T=20260619T0422,30491.25,1,609825,215,0.04,220,0.04,-110,-0.02,-6620,-0.01,2
362,Exit long,2026-06-19 00:26,X,30489.5,1,610040,-250,-0.04,95,0.02,-290,-0.05,-6870,-0.01,2
362,Entry long,2026-06-19 00:24,B=1|T=20260619T0424,30502,1,610040,-250,-0.04,95,0.02,-290,-0.05,-6870,-0.01,2
363,Exit long,2026-06-19 00:27,X,30498,1,609790,170,0.03,170,0.03,-15,0.00,-6700,-0.01,1
363,Entry long,2026-06-19 00:26,B=0|T=20260619T0426,30489.5,1,609790,170,0.03,170,0.03,-15,0.00,-6700,-0.01,1
364,Exit long,2026-06-19 00:30,X,30486.75,1,609960,-225,-0.04,130,0.02,-225,-0.04,-6925,-0.01,3
364,Entry long,2026-06-19 00:27,B=1|T=20260619T0427,30498,1,609960,-225,-0.04,130,0.02,-225,-0.04,-6925,-0.01,3
365,Exit long,2026-06-19 01:14,X,30437.75,1,609735,-980,-0.16,65,0.01,-1635,-0.27,-7905,-0.01,44
365,Entry long,2026-06-19 00:30,B=0|T=20260619T0430,30486.75,1,609735,-980,-0.16,65,0.01,-1635,-0.27,-7905,-0.01,44
366,Exit long,2026-06-19 01:19,X,30424.5,1,608755,-265,-0.04,240,0.04,-380,-0.06,-8170,-0.01,5
366,Entry long,2026-06-19 01:14,B=1|T=20260619T0514,30437.75,1,608755,-265,-0.04,240,0.04,-380,-0.06,-8170,-0.01,5
367,Exit long,2026-06-19 01:21,X,30422.5,1,608490,-40,-0.01,50,0.01,-385,-0.06,-8210,-0.01,2
367,Entry long,2026-06-19 01:19,B=0|T=20260619T0519,30424.5,1,608490,-40,-0.01,50,0.01,-385,-0.06,-8210,-0.01,2
368,Exit long,2026-06-19 01:22,X,30417.75,1,608450,-95,-0.02,130,0.02,-140,-0.02,-8305,-0.01,1
368,Entry long,2026-06-19 01:21,B=1|T=20260619T0521,30422.5,1,608450,-95,-0.02,130,0.02,-140,-0.02,-8305,-0.01,1
369,Exit long,2026-06-19 01:23,X,30424.75,1,608355,140,0.02,165,0.03,-35,-0.01,-8165,-0.01,1
369,Entry long,2026-06-19 01:22,B=0|T=20260619T0522,30417.75,1,608355,140,0.02,165,0.03,-35,-0.01,-8165,-0.01,1
370,Exit long,2026-06-19 01:24,X,30420.25,1,608495,-90,-0.01,20,0.00,-125,-0.02,-8255,-0.01,1
370,Entry long,2026-06-19 01:23,B=1|T=20260619T0523,30424.75,1,608495,-90,-0.01,20,0.00,-125,-0.02,-8255,-0.01,1
371,Exit long,2026-06-19 01:25,X,30430.75,1,608405,210,0.03,240,0.04,-140,-0.02,-8045,-0.01,1
371,Entry long,2026-06-19 01:24,B=0|T=20260619T0524,30420.25,1,608405,210,0.03,240,0.04,-140,-0.02,-8045,-0.01,1
372,Exit long,2026-06-19 01:36,X,30414.5,1,608615,-325,-0.05,235,0.04,-325,-0.05,-8370,-0.01,11
372,Entry long,2026-06-19 01:25,B=1|T=20260619T0525,30430.75,1,608615,-325,-0.05,235,0.04,-325,-0.05,-8370,-0.01,11
373,Exit long,2026-06-19 01:37,X,30416.5,1,608290,40,0.01,90,0.01,-55,-0.01,-8330,-0.01,1
373,Entry long,2026-06-19 01:36,B=0|T=20260619T0536,30414.5,1,608290,40,0.01,90,0.01,-55,-0.01,-8330,-0.01,1
374,Exit long,2026-06-19 01:38,X,30407.25,1,608330,-185,-0.03,0,0.00,-310,-0.05,-8515,-0.01,1
374,Entry long,2026-06-19 01:37,B=1|T=20260619T0537,30416.5,1,608330,-185,-0.03,0,0.00,-310,-0.05,-8515,-0.01,1
375,Exit long,2026-06-19 01:40,X,30424.75,1,608145,350,0.06,350,0.06,-45,-0.01,-8165,-0.01,2
375,Entry long,2026-06-19 01:38,B=0|T=20260619T0538,30407.25,1,608145,350,0.06,350,0.06,-45,-0.01,-8165,-0.01,2
376,Exit long,2026-06-19 01:42,X,30399.5,1,608495,-505,-0.08,0,0.00,-735,-0.12,-8670,-0.01,2
376,Entry long,2026-06-19 01:40,B=1|T=20260619T0540,30424.75,1,608495,-505,-0.08,0,0.00,-735,-0.12,-8670,-0.01,2
377,Exit long,2026-06-19 01:46,X,30429,1,607990,590,0.10,605,0.10,0,0.00,-8080,-0.01,4
377,Entry long,2026-06-19 01:42,B=0|T=20260619T0542,30399.5,1,607990,590,0.10,605,0.10,0,0.00,-8080,-0.01,4
378,Exit long,2026-06-19 02:36,X,30510,1,608580,1620,0.27,2135,0.35,-20,0.00,-6460,-0.01,50
378,Entry long,2026-06-19 01:46,B=1|T=20260619T0546,30429,1,608580,1620,0.27,2135,0.35,-20,0.00,-6460,-0.01,50
379,Exit long,2026-06-19 02:53,X,30542.75,1,610200,655,0.11,680,0.11,-165,-0.03,-5805,-0.01,17
379,Entry long,2026-06-19 02:36,B=0|T=20260619T0636,30510,1,610200,655,0.11,680,0.11,-165,-0.03,-5805,-0.01,17
380,Exit long,2026-06-19 03:42,X,30602,1,610855,1185,0.19,1710,0.28,-60,-0.01,-4620,0.00,49
380,Entry long,2026-06-19 02:53,B=1|T=20260619T0653,30542.75,1,610855,1185,0.19,1710,0.28,-60,-0.01,-4620,0.00,49
381,Exit long,2026-06-19 03:51,X,30616.5,1,612040,290,0.05,440,0.07,-160,-0.03,-4330,0.00,9
381,Entry long,2026-06-19 03:42,B=0|T=20260619T0742,30602,1,612040,290,0.05,440,0.07,-160,-0.03,-4330,0.00,9
382,Exit long,2026-06-19 03:54,X,30617.5,1,612330,20,0.00,300,0.05,-65,-0.01,-4310,0.00,3
382,Entry long,2026-06-19 03:51,B=1|T=20260619T0751,30616.5,1,612330,20,0.00,300,0.05,-65,-0.01,-4310,0.00,3
383,Exit long,2026-06-19 03:57,X,30630.5,1,612350,260,0.04,310,0.05,-50,-0.01,-4050,0.00,3
383,Entry long,2026-06-19 03:54,B=0|T=20260619T0754,30617.5,1,612350,260,0.04,310,0.05,-50,-0.01,-4050,0.00,3
384,Exit long,2026-06-19 03:58,X,30628.25,1,612610,-45,-0.01,15,0.00,-75,-0.01,-4095,0.00,1
384,Entry long,2026-06-19 03:57,B=1|T=20260619T0757,30630.5,1,612610,-45,-0.01,15,0.00,-75,-0.01,-4095,0.00,1
385,Exit long,2026-06-19 04:41,X,30649.75,1,612565,430,0.07,475,0.08,-405,-0.07,-3665,0.00,43
385,Entry long,2026-06-19 03:58,B=0|T=20260619T0758,30628.25,1,612565,430,0.07,475,0.08,-405,-0.07,-3665,0.00,43
386,Exit long,2026-06-19 04:46,X,30637,1,612995,-255,-0.04,175,0.03,-255,-0.04,-3920,0.00,5
386,Entry long,2026-06-19 04:41,B=1|T=20260619T0841,30649.75,1,612995,-255,-0.04,175,0.03,-255,-0.04,-3920,0.00,5
387,Exit long,2026-06-19 04:49,X,30658,1,612740,420,0.07,425,0.07,-155,-0.03,-3500,0.00,3
387,Entry long,2026-06-19 04:46,B=0|T=20260619T0846,30637,1,612740,420,0.07,425,0.07,-155,-0.03,-3500,0.00,3
388,Exit long,2026-06-19 04:54,X,30647.25,1,613160,-215,-0.04,40,0.01,-250,-0.04,-3715,0.00,5
388,Entry long,2026-06-19 04:49,B=1|T=20260619T0849,30658,1,613160,-215,-0.04,40,0.01,-250,-0.04,-3715,0.00,5
389,Exit long,2026-06-19 04:55,X,30650.25,1,612945,60,0.01,80,0.01,-45,-0.01,-3655,0.00,1
389,Entry long,2026-06-19 04:54,B=0|T=20260619T0854,30647.25,1,612945,60,0.01,80,0.01,-45,-0.01,-3655,0.00,1
390,Exit long,2026-06-19 05:04,X,30637.75,1,613005,-250,-0.04,315,0.05,-250,-0.04,-3905,0.00,9
390,Entry long,2026-06-19 04:55,B=1|T=20260619T0855,30650.25,1,613005,-250,-0.04,315,0.05,-250,-0.04,-3905,0.00,9
391,Exit long,2026-06-19 05:20,X,30637.75,1,612755,0,0.00,120,0.02,-315,-0.05,-3905,0.00,16
391,Entry long,2026-06-19 05:04,B=0|T=20260619T0904,30637.75,1,612755,0,0.00,120,0.02,-315,-0.05,-3905,0.00,16
392,Exit long,2026-06-19 05:21,X,30625,1,612755,-255,-0.04,0,0.00,-255,-0.04,-4160,0.00,1
392,Entry long,2026-06-19 05:20,B=1|T=20260619T0920,30637.75,1,612755,-255,-0.04,0,0.00,-255,-0.04,-4160,0.00,1
393,Exit long,2026-06-19 05:34,X,30635,1,612500,200,0.03,200,0.03,-295,-0.05,-3960,0.00,13
393,Entry long,2026-06-19 05:21,B=0|T=20260619T0921,30625,1,612500,200,0.03,200,0.03,-295,-0.05,-3960,0.00,13
394,Exit long,2026-06-19 05:45,X,30625,1,612700,-200,-0.03,205,0.03,-200,-0.03,-4160,0.00,11
394,Entry long,2026-06-19 05:34,B=1|T=20260619T0934,30635,1,612700,-200,-0.03,205,0.03,-200,-0.03,-4160,0.00,11
395,Exit long,2026-06-19 05:46,X,30633.25,1,612500,165,0.03,165,0.03,-105,-0.02,-3995,0.00,1
395,Entry long,2026-06-19 05:45,B=0|T=20260619T0945,30625,1,612500,165,0.03,165,0.03,-105,-0.02,-3995,0.00,1
396,Exit long,2026-06-19 05:49,X,30622.25,1,612665,-220,-0.04,165,0.03,-260,-0.04,-4215,0.00,3
396,Entry long,2026-06-19 05:46,B=1|T=20260619T0946,30633.25,1,612665,-220,-0.04,165,0.03,-260,-0.04,-4215,0.00,3
397,Exit long,2026-06-19 05:50,X,30641.5,1,612445,385,0.06,495,0.08,0,0.00,-3830,0.00,1
397,Entry long,2026-06-19 05:49,B=0|T=20260619T0949,30622.25,1,612445,385,0.06,495,0.08,0,0.00,-3830,0.00,1
398,Exit long,2026-06-19 06:00,X,30623.5,1,612830,-360,-0.06,75,0.01,-420,-0.07,-4190,0.00,10
