Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
543,Exit long,2026-03-10 10:00,X,25678.5,1,509410,4160,0.82,5105,1.00,-1400,-0.27,190540,0.19,1
543,Entry long,2026-03-10 06:00,B=0|T=20260310T1000,25470.5,1,509410,4160,0.82,5105,1.00,-1400,-0.27,190540,0.19,1
544,Exit long,2026-03-10 14:00,X,25518.75,1,513570,-3195,-0.62,215,0.04,-4600,-0.90,187345,0.19,1
544,Entry long,2026-03-10 10:00,B=1|T=20260310T1400,25678.5,1,513570,-3195,-0.62,215,0.04,-4600,-0.90,187345,0.19,1
545,Exit long,2026-03-17 06:00,X,25385.75,1,510375,-2660,-0.52,3390,0.66,-14650,-2.87,184685,0.18,28
545,Entry long,2026-03-10 14:00,B=0|T=20260310T1800,25518.75,1,510375,-2660,-0.52,3390,0.66,-14650,-2.87,184685,0.18,28
546,Exit long,2026-03-17 10:00,X,25327.25,1,507715,-1170,-0.23,100,0.02,-2935,-0.58,183515,0.18,1
546,Entry long,2026-03-17 06:00,B=1|T=20260317T1000,25385.75,1,507715,-1170,-0.23,100,0.02,-2935,-0.58,183515,0.18,1
547,Exit long,2026-03-17 18:00,X,25389.25,1,506545,1240,0.24,1280,0.25,-1050,-0.21,184755,0.18,2
547,Entry long,2026-03-17 10:00,B=0|T=20260317T1400,25327.25,1,506545,1240,0.24,1280,0.25,-1050,-0.21,184755,0.18,2
548,Exit long,2026-03-18 06:00,X,25264.5,1,507785,-2495,-0.49,2280,0.45,-4650,-0.92,182260,0.18,3
548,Entry long,2026-03-17 18:00,B=1|T=20260317T2200,25389.25,1,507785,-2495,-0.49,2280,0.45,-4650,-0.92,182260,0.18,3
549,Exit long,2026-03-23 06:00,X,24892,1,505290,-7450,-1.47,260,0.05,-23985,-4.75,174810,0.17,18
549,Entry long,2026-03-18 06:00,B=0|T=20260318T1000,25264.5,1,505290,-7450,-1.47,260,0.05,-23985,-4.75,174810,0.17,18
550,Exit long,2026-03-23 10:00,X,24761,1,497840,-2620,-0.53,1815,0.36,-5815,-1.17,172190,0.17,1
550,Entry long,2026-03-23 06:00,B=1|T=20260323T1000,24892,1,497840,-2620,-0.53,1815,0.36,-5815,-1.17,172190,0.17,1
551,Exit long,2026-03-25 06:00,X,24661.5,1,495220,-1990,-0.40,1635,0.33,-6685,-1.35,170200,0.17,11
551,Entry long,2026-03-23 10:00,B=0|T=20260323T1400,24761,1,495220,-1990,-0.40,1635,0.33,-6685,-1.35,170200,0.17,11
552,Exit long,2026-03-25 22:00,X,24548.25,1,493230,-2265,-0.46,3015,0.61,-2420,-0.49,167935,0.17,4
552,Entry long,2026-03-25 06:00,B=1|T=20260325T1000,24661.5,1,493230,-2265,-0.46,3015,0.61,-2420,-0.49,167935,0.17,4
553,Exit long,2026-04-01 06:00,X,24413.5,1,490965,-2695,-0.55,850,0.17,-25880,-5.27,165240,0.17,26
553,Entry long,2026-03-25 22:00,B=0|T=20260326T0200,24548.25,1,490965,-2695,-0.55,850,0.17,-25880,-5.27,165240,0.17,26
554,Exit long,2026-04-01 18:00,X,24231.25,1,488270,-3645,-0.75,4550,0.93,-4165,-0.85,161595,0.16,3
554,Entry long,2026-04-01 06:00,B=1|T=20260401T1000,24413.5,1,488270,-3645,-0.75,4550,0.93,-4165,-0.85,161595,0.16,3
555,Exit long,2026-04-02 10:00,X,24383.5,1,484625,3045,0.63,6565,1.35,-5450,-1.12,164640,0.16,4
555,Entry long,2026-04-01 18:00,B=0|T=20260401T2200,24231.25,1,484625,3045,0.63,6565,1.35,-5450,-1.12,164640,0.16,4
556,Exit long,2026-04-03 06:00,X,24422.5,1,487670,780,0.16,3285,0.67,0,0.00,165420,0.17,5
556,Entry long,2026-04-02 10:00,B=1|T=20260402T1400,24383.5,1,487670,780,0.16,3285,0.67,0,0.00,165420,0.17,5
557,Exit long,2026-04-06 02:00,X,24630.25,1,488450,4155,0.85,5370,1.10,-2965,-0.61,169575,0.17,3
557,Entry long,2026-04-03 06:00,B=0|T=20260403T1000,24422.5,1,488450,4155,0.85,5370,1.10,-2965,-0.61,169575,0.17,3
558,Exit long,2026-04-21 10:00,X,26992,1,492605,47235,9.59,51285,10.41,-7920,-1.61,216810,0.22,68
558,Entry long,2026-04-06 02:00,B=1|T=20260406T0600,24630.25,1,492605,47235,9.59,51285,10.41,-7920,-1.61,216810,0.22,68
559,Exit long,2026-04-21 14:00,X,27014,1,539840,440,0.08,1900,0.35,-2950,-0.55,217250,0.22,1
559,Entry long,2026-04-21 10:00,B=0|T=20260421T1400,26992,1,539840,440,0.08,1900,0.35,-2950,-0.55,217250,0.22,1
560,Exit long,2026-04-22 18:00,X,27293,1,540280,5580,1.03,8295,1.54,0,0.00,222830,0.22,7
560,Entry long,2026-04-21 14:00,B=1|T=20260421T1800,27014,1,540280,5580,1.03,8295,1.54,0,0.00,222830,0.22,7
561,Exit long,2026-04-24 10:00,X,27725.5,1,545860,8650,1.58,9245,1.69,-6370,-1.17,231480,0.23,10
561,Entry long,2026-04-22 18:00,B=0|T=20260422T2200,27293,1,545860,8650,1.58,9245,1.69,-6370,-1.17,231480,0.23,10
562,Exit long,2026-04-26 22:00,X,27742.25,1,554510,335,0.06,2195,0.40,-1770,-0.32,231815,0.23,3
562,Entry long,2026-04-24 10:00,B=1|T=20260424T1400,27725.5,1,554510,335,0.06,2195,0.40,-1770,-0.32,231815,0.23,3
563,Exit long,2026-05-01 06:00,X,28166.25,1,554845,8480,1.53,8525,1.54,-8800,-1.59,240295,0.24,26
563,Entry long,2026-04-26 22:00,B=0|T=20260427T0200,27742.25,1,554845,8480,1.53,8525,1.54,-8800,-1.59,240295,0.24,26
564,Exit long,2026-05-04 14:00,X,28035.75,1,563325,-2610,-0.46,1845,0.33,-5210,-0.92,237685,0.24,8
564,Entry long,2026-05-01 06:00,B=1|T=20260501T1000,28166.25,1,563325,-2610,-0.46,1845,0.33,-5210,-0.92,237685,0.24,8
565,Exit long,2026-05-04 22:00,X,28145.5,1,560715,2195,0.39,2345,0.42,-225,-0.04,239880,0.24,2
565,Entry long,2026-05-04 14:00,B=0|T=20260504T1800,28035.75,1,560715,2195,0.39,2345,0.42,-225,-0.04,239880,0.24,2
566,Exit long,2026-05-14 22:00,X,29575.25,1,562910,28595,5.08,38585,6.85,-690,-0.12,268475,0.27,48
566,Entry long,2026-05-04 22:00,B=1|T=20260505T0200,28145.5,1,562910,28595,5.08,38585,6.85,-690,-0.12,268475,0.27,48
567,Exit long,2026-05-24 18:00,X,30217.5,1,591505,12845,2.17,13330,2.25,-12390,-2.09,281320,0.28,35
567,Entry long,2026-05-14 22:00,B=0|T=20260515T0200,29575.25,1,591505,12845,2.17,13330,2.25,-12390,-2.09,281320,0.28,35
568,Exit long,2026-05-25 18:00,X,30104.5,1,604350,-2260,-0.37,1405,0.23,-3090,-0.51,279060,0.28,5
568,Entry long,2026-05-24 18:00,B=1|T=20260524T2200,30217.5,1,604350,-2260,-0.37,1405,0.23,-3090,-0.51,279060,0.28,5
569,Exit long,2026-05-26 06:00,X,30299.5,1,602090,3900,0.65,3905,0.65,-1355,-0.23,282960,0.28,3
569,Entry long,2026-05-25 18:00,B=0|T=20260525T2200,30104.5,1,602090,3900,0.65,3905,0.65,-1355,-0.23,282960,0.28,3
570,Exit long,2026-06-04 02:00,X,30629,1,605990,6590,1.09,16020,2.64,-4875,-0.80,289550,0.29,41
570,Entry long,2026-05-26 06:00,B=1|T=20260526T1000,30299.5,1,605990,6590,1.09,16020,2.64,-4875,-0.80,289550,0.29,41
571,Exit long,2026-06-04 10:00,X,30852.25,1,612580,4465,0.73,4540,0.74,-3705,-0.60,294015,0.29,2
571,Entry long,2026-06-04 02:00,B=0|T=20260604T0600,30629,1,612580,4465,0.73,4540,0.74,-3705,-0.60,294015,0.29,2
572,Exit long,2026-06-04 14:00,X,30692.25,1,617045,-3200,-0.52,875,0.14,-3240,-0.53,290815,0.29,1
572,Entry long,2026-06-04 10:00,B=1|T=20260604T1400,30852.25,1,617045,-3200,-0.52,875,0.14,-3240,-0.53,290815,0.29,1
573,Exit long,2026-06-11 18:00,X,29845.75,1,613845,-16930,-2.76,450,0.07,-43435,-7.08,273885,0.27,31
573,Entry long,2026-06-04 14:00,B=0|T=20260604T1800,30692.25,1,613845,-16930,-2.76,450,0.07,-43435,-7.08,273885,0.27,31
574,Exit long,2026-06-11 22:00,X,29693.75,1,596915,-3040,-0.51,680,0.11,-3560,-0.60,270845,0.27,1
574,Entry long,2026-06-11 18:00,B=1|T=20260611T2200,29845.75,1,596915,-3040,-0.51,680,0.11,-3560,-0.60,270845,0.27,1
575,Exit long,2026-06-12 02:00,X,29916,1,593875,4445,0.75,5480,0.92,-2820,-0.47,275290,0.28,1
575,Entry long,2026-06-11 22:00,B=0|T=20260612T0200,29693.75,1,593875,4445,0.75,5480,0.92,-2820,-0.47,275290,0.28,1
576,Exit long,2026-06-12 06:00,X,29642.25,1,598320,-5475,-0.92,735,0.12,-7865,-1.31,269815,0.27,1
576,Entry long,2026-06-12 02:00,B=1|T=20260612T0600,29916,1,598320,-5475,-0.92,735,0.12,-7865,-1.31,269815,0.27,1
577,Exit long,2026-06-12 10:00,X,29975.25,1,592845,6660,1.12,8210,1.38,-210,-0.04,276475,0.28,1
577,Entry long,2026-06-12 06:00,B=0|T=20260612T1000,29642.25,1,592845,6660,1.12,8210,1.38,-210,-0.04,276475,0.28,1
578,Exit long,2026-06-23 02:00,X,29886.25,1,599505,-1780,-0.30,20005,3.34,-3985,-0.66,274695,0.27,39
578,Entry long,2026-06-12 10:00,B=1|T=20260612T1400,29975.25,1,599505,-1780,-0.30,20005,3.34,-3985,-0.66,274695,0.27,39
579,Exit long,2026-06-24 14:00,X,30095.25,1,597725,4180,0.70,5430,0.91,-12430,-2.08,278875,0.28,9
579,Entry long,2026-06-23 02:00,B=0|T=20260623T0600,29886.25,1,597725,4180,0.70,5430,0.91,-12430,-2.08,278875,0.28,9
580,Exit long,2026-06-25 06:00,X,29316,1,601905,-15585,-2.59,3370,0.56,-15990,-2.66,263290,0.26,4
580,Entry long,2026-06-24 14:00,B=1|T=20260624T1800,30095.25,1,601905,-15585,-2.59,3370,0.56,-15990,-2.66,263290,0.26,4
581,Exit long,2026-06-29 18:00,X,30053.25,1,586320,14745,2.51,15400,2.63,-3110,-0.53,278035,0.28,15
581,Entry long,2026-06-25 06:00,B=0|T=20260625T1000,29316,1,586320,14745,2.51,15400,2.63,-3110,-0.53,278035,0.28,15
582,Exit long,2026-07-01 10:00,X,30163.75,1,601065,2210,0.37,10930,1.82,-1515,-0.25,280245,0.28,10
582,Entry long,2026-06-29 18:00,B=1|T=20260629T2200,30053.25,1,601065,2210,0.37,10930,1.82,-1515,-0.25,280245,0.28,10
583,Exit long,2026-07-01 18:00,X,30203.75,1,603275,800,0.13,1355,0.22,-4225,-0.70,281045,0.28,2
583,Entry long,2026-07-01 10:00,B=0|T=20260701T1400,30163.75,1,603275,800,0.13,1355,0.22,-4225,-0.70,281045,0.28,2
584,Exit long,2026-07-01 22:00,X,30051,1,604075,-3055,-0.51,715,0.12,-3330,-0.55,277990,0.28,1
584,Entry long,2026-07-01 18:00,B=1|T=20260701T2200,30203.75,1,604075,-3055,-0.51,715,0.12,-3330,-0.55,277990,0.28,1
585,Exit long,2026-07-09 06:00,X,29909.5,1,601020,-2830,-0.47,5380,0.90,-22825,-3.80,275160,0.28,31
585,Entry long,2026-07-01 22:00,B=0|T=20260702T0200,30051,1,601020,-2830,-0.47,5380,0.90,-22825,-3.80,275160,0.28,31
586,Exit long,2026-07-12 22:00,X,29649,1,598190,-5210,-0.87,3365,0.56,-7335,-1.23,269950,0.27,10
586,Entry long,2026-07-09 06:00,B=1|T=20260709T1000,29909.5,1,598190,-5210,-0.87,3365,0.56,-7335,-1.23,269950,0.27,10
587,Exit long,2026-07-13 02:00,X,29770.75,1,592980,2435,0.41,2550,0.43,-1270,-0.21,272385,0.27,1
587,Entry long,2026-07-12 22:00,B=0|T=20260713T0200,29649,1,592980,2435,0.41,2550,0.43,-1270,-0.21,272385,0.27,1
588,Exit long,2026-07-13 06:00,X,29630,1,595415,-2815,-0.47,580,0.10,-5055,-0.85,269570,0.27,1
588,Entry long,2026-07-13 02:00,B=1|T=20260713T0600,29770.75,1,595415,-2815,-0.47,580,0.10,-5055,-0.85,269570,0.27,1
589,Exit long,2026-07-13 22:00,Open,29474.75,1,592600,-3105,-0.52,2450,0.41,-6530,-1.10,266465,0.27,4
589,Entry long,2026-07-13 06:00,B=0|T=20260713T1000,29630,1,592600,-3105,-0.52,2450,0.41,-6530,-1.10,266465,0.27,4
