Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
560,Entry long,2022-04-19 09:00,B=1|T=20220419T1300,17425.5,1,348510,1580,0.45,5655,1.62,-1175,-0.34,27455,0.03,47
561,Exit long,2022-04-25 13:00,X,16761.75,1,350090,-14855,-4.24,610,0.17,-18205,-5.20,12600,0.01,49
561,Entry long,2022-04-21 10:00,B=0|T=20220421T1400,17504.5,1,350090,-14855,-4.24,610,0.17,-18205,-5.20,12600,0.01,49
562,Exit long,2022-04-26 09:00,X,16678.5,1,335235,-1665,-0.50,4645,1.39,-1970,-0.59,10935,0.01,19
562,Entry long,2022-04-25 13:00,B=1|T=20220425T1700,16761.75,1,335235,-1665,-0.50,4645,1.39,-1970,-0.59,10935,0.01,19
563,Exit long,2022-04-26 12:00,X,16628.25,1,333570,-1005,-0.30,130,0.04,-3440,-1.03,9930,0.01,3
563,Entry long,2022-04-26 09:00,B=0|T=20220426T1300,16678.5,1,333570,-1005,-0.30,130,0.04,-3440,-1.03,9930,0.01,3
564,Exit long,2022-04-26 13:00,X,16535,1,332565,-1865,-0.56,30,0.01,-2385,-0.72,8065,0.01,1
564,Entry long,2022-04-26 12:00,B=1|T=20220426T1600,16628.25,1,332565,-1865,-0.56,30,0.01,-2385,-0.72,8065,0.01,1
565,Exit long,2022-04-26 14:00,X,16605.75,1,330700,1415,0.43,1590,0.48,-375,-0.11,9480,0.01,1
565,Entry long,2022-04-26 13:00,B=0|T=20220426T1700,16535,1,330700,1415,0.43,1590,0.48,-375,-0.11,9480,0.01,1
566,Exit long,2022-04-26 15:00,X,16419.25,1,332115,-3730,-1.12,355,0.11,-3785,-1.14,5750,0.01,1
566,Entry long,2022-04-26 14:00,B=1|T=20220426T1800,16605.75,1,332115,-3730,-1.12,355,0.11,-3785,-1.14,5750,0.01,1
567,Exit long,2022-04-26 22:00,X,16470.25,1,328385,1020,0.31,1180,0.36,-4150,-1.26,6770,0.01,6
567,Entry long,2022-04-26 15:00,B=0|T=20220426T1900,16419.25,1,328385,1020,0.31,1180,0.36,-4150,-1.26,6770,0.01,6
568,Exit long,2022-04-27 15:00,X,16412,1,329405,-1165,-0.35,3905,1.19,-2595,-0.79,5605,0.01,17
568,Entry long,2022-04-26 22:00,B=1|T=20220427T0200,16470.25,1,329405,-1165,-0.35,3905,1.19,-2595,-0.79,5605,0.01,17
569,Exit long,2022-04-27 16:00,X,16578.75,1,328240,3335,1.02,3765,1.15,-345,-0.11,8940,0.01,1
569,Entry long,2022-04-27 15:00,B=0|T=20220427T1900,16412,1,328240,3335,1.02,3765,1.15,-345,-0.11,8940,0.01,1
570,Exit long,2022-04-28 09:00,X,16545.75,1,331575,-660,-0.20,3575,1.08,-1455,-0.44,8280,0.01,16
570,Entry long,2022-04-27 16:00,B=1|T=20220427T2000,16578.75,1,331575,-660,-0.20,3575,1.08,-1455,-0.44,8280,0.01,16
571,Exit long,2022-04-28 12:00,X,16767,1,330915,4425,1.34,4730,1.43,-2050,-0.62,12705,0.01,3
571,Entry long,2022-04-28 09:00,B=0|T=20220428T1300,16545.75,1,330915,4425,1.34,4730,1.43,-2050,-0.62,12705,0.01,3
572,Exit long,2022-04-29 10:00,X,16619.75,1,335340,-2945,-0.88,3705,1.10,-3795,-1.13,9760,0.01,21
572,Entry long,2022-04-28 12:00,B=1|T=20220428T1600,16767,1,335340,-2945,-0.88,3705,1.10,-3795,-1.13,9760,0.01,21
573,Exit long,2022-05-03 08:00,X,16517.75,1,332395,-2040,-0.61,910,0.27,-9995,-3.01,7720,0.01,44
573,Entry long,2022-04-29 10:00,B=0|T=20220429T1400,16619.75,1,332395,-2040,-0.61,910,0.27,-9995,-3.01,7720,0.01,44
574,Exit long,2022-05-03 10:00,X,16437,1,330355,-1615,-0.49,895,0.27,-2780,-0.84,6105,0.01,2
574,Entry long,2022-05-03 08:00,B=1|T=20220503T1200,16517.75,1,330355,-1615,-0.49,895,0.27,-2780,-0.84,6105,0.01,2
575,Exit long,2022-05-03 11:00,X,16516.75,1,328740,1595,0.49,2370,0.72,-530,-0.16,7700,0.01,1
575,Entry long,2022-05-03 10:00,B=0|T=20220503T1400,16437,1,328740,1595,0.49,2370,0.72,-530,-0.16,7700,0.01,1
576,Exit long,2022-05-03 12:00,X,16494,1,330335,-455,-0.14,750,0.23,-1610,-0.49,7245,0.01,1
576,Entry long,2022-05-03 11:00,B=1|T=20220503T1500,16516.75,1,330335,-455,-0.14,750,0.23,-1610,-0.49,7245,0.01,1
577,Exit long,2022-05-03 13:00,X,16547,1,329880,1060,0.32,2000,0.61,-145,-0.04,8305,0.01,1
577,Entry long,2022-05-03 12:00,B=0|T=20220503T1600,16494,1,329880,1060,0.32,2000,0.61,-145,-0.04,8305,0.01,1
578,Exit long,2022-05-03 15:00,X,16500,1,330940,-940,-0.28,60,0.02,-2825,-0.85,7365,0.01,2
578,Entry long,2022-05-03 13:00,B=1|T=20220503T1700,16547,1,330940,-940,-0.28,60,0.02,-2825,-0.85,7365,0.01,2
579,Exit long,2022-05-03 16:00,X,16531.25,1,330000,625,0.19,1140,0.35,-155,-0.05,7990,0.01,1
579,Entry long,2022-05-03 15:00,B=0|T=20220503T1900,16500,1,330000,625,0.19,1140,0.35,-155,-0.05,7990,0.01,1
580,Exit long,2022-05-04 09:00,X,16428.5,1,330625,-2055,-0.62,690,0.21,-2085,-0.63,5935,0.01,16
580,Entry long,2022-05-03 16:00,B=1|T=20220503T2000,16531.25,1,330625,-2055,-0.62,690,0.21,-2085,-0.63,5935,0.01,16
581,Exit long,2022-05-04 12:00,X,16512,1,328570,1670,0.51,1695,0.52,-2705,-0.82,7605,0.01,3
581,Entry long,2022-05-04 09:00,B=0|T=20220504T1300,16428.5,1,328570,1670,0.51,1695,0.52,-2705,-0.82,7605,0.01,3
582,Exit long,2022-05-05 10:00,X,16392.75,1,330240,-2385,-0.72,9070,2.75,-3515,-1.06,5220,0.01,21
582,Entry long,2022-05-04 12:00,B=1|T=20220504T1600,16512,1,330240,-2385,-0.72,9070,2.75,-3515,-1.06,5220,0.01,21
583,Exit long,2022-05-10 02:00,X,15809,1,327855,-11675,-3.56,120,0.04,-17605,-5.37,-6455,-0.01,61
583,Entry long,2022-05-05 10:00,B=0|T=20220505T1400,16392.75,1,327855,-11675,-3.56,120,0.04,-17605,-5.37,-6455,-0.01,61
584,Exit long,2022-05-10 03:00,X,15755.5,1,316180,-1070,-0.34,100,0.03,-1255,-0.40,-7525,-0.01,1
584,Entry long,2022-05-10 02:00,B=1|T=20220510T0600,15809,1,316180,-1070,-0.34,100,0.03,-1255,-0.40,-7525,-0.01,1
585,Exit long,2022-05-10 04:00,X,15798.5,1,315110,860,0.27,1315,0.42,-115,-0.04,-6665,-0.01,1
585,Entry long,2022-05-10 03:00,B=0|T=20220510T0700,15755.5,1,315110,860,0.27,1315,0.42,-115,-0.04,-6665,-0.01,1
586,Exit long,2022-05-11 08:00,X,15551.25,1,315970,-4945,-1.57,3300,1.04,-5740,-1.82,-11610,-0.01,27
586,Entry long,2022-05-10 04:00,B=1|T=20220510T0800,15798.5,1,315970,-4945,-1.57,3300,1.04,-5740,-1.82,-11610,-0.01,27
587,Exit long,2022-05-11 09:00,X,15797,1,311025,4915,1.58,6750,2.17,-225,-0.07,-6695,-0.01,1
587,Entry long,2022-05-11 08:00,B=0|T=20220511T1200,15551.25,1,311025,4915,1.58,6750,2.17,-225,-0.07,-6695,-0.01,1
588,Exit long,2022-05-11 10:00,X,15716.5,1,315940,-1610,-0.51,845,0.27,-2515,-0.80,-8305,-0.01,1
588,Entry long,2022-05-11 09:00,B=1|T=20220511T1300,15797,1,315940,-1610,-0.51,845,0.27,-2515,-0.80,-8305,-0.01,1
589,Exit long,2022-05-12 10:00,X,15486.5,1,314330,-4600,-1.46,1700,0.54,-12260,-3.90,-12905,-0.01,23
589,Entry long,2022-05-11 10:00,B=0|T=20220511T1400,15716.5,1,314330,-4600,-1.46,1700,0.54,-12260,-3.90,-12905,-0.01,23
590,Exit long,2022-05-12 11:00,X,15258,1,309730,-4570,-1.48,1130,0.36,-4615,-1.49,-17475,-0.02,1
590,Entry long,2022-05-12 10:00,B=1|T=20220512T1400,15486.5,1,309730,-4570,-1.48,1130,0.36,-4615,-1.49,-17475,-0.02,1
591,Exit long,2022-05-12 15:00,X,15358.25,1,305160,2005,0.66,2755,0.90,-3175,-1.04,-15470,-0.02,4
591,Entry long,2022-05-12 11:00,B=0|T=20220512T1500,15258,1,305160,2005,0.66,2755,0.90,-3175,-1.04,-15470,-0.02,4
592,Exit long,2022-05-17 08:00,X,15886,1,307165,10555,3.44,11920,3.88,-1790,-0.58,-4915,0.00,62
592,Entry long,2022-05-12 15:00,B=1|T=20220512T1900,15358.25,1,307165,10555,3.44,11920,3.88,-1790,-0.58,-4915,0.00,62
593,Exit long,2022-05-19 20:00,X,15366.5,1,317720,-10390,-3.27,2365,0.74,-15435,-4.86,-15305,-0.02,57
593,Entry long,2022-05-17 08:00,B=0|T=20220517T1200,15886,1,317720,-10390,-3.27,2365,0.74,-15435,-4.86,-15305,-0.02,57
594,Exit long,2022-05-20 10:00,X,15212.25,1,307330,-3085,-1.00,2810,0.91,-3245,-1.06,-18390,-0.02,14
594,Entry long,2022-05-19 20:00,B=1|T=20220520T0000,15366.5,1,307330,-3085,-1.00,2810,0.91,-3245,-1.06,-18390,-0.02,14
595,Exit long,2022-05-20 15:00,X,15245.75,1,304245,670,0.22,905,0.30,-6215,-2.04,-17720,-0.02,5
595,Entry long,2022-05-20 10:00,B=0|T=20220520T1400,15212.25,1,304245,670,0.22,905,0.30,-6215,-2.04,-17720,-0.02,5
596,Exit long,2022-05-24 02:00,X,15191.5,1,304915,-1085,-0.36,4800,1.57,-1640,-0.54,-18805,-0.02,33
596,Entry long,2022-05-20 15:00,B=1|T=20220520T1900,15245.75,1,304915,-1085,-0.36,4800,1.57,-1640,-0.54,-18805,-0.02,33
597,Exit long,2022-05-24 23:00,X,15296,1,303830,2090,0.69,2225,0.73,-4100,-1.35,-16715,-0.02,20
597,Entry long,2022-05-24 02:00,B=0|T=20220524T0600,15191.5,1,303830,2090,0.69,2225,0.73,-4100,-1.35,-16715,-0.02,20
598,Exit long,2022-05-25 00:00,X,15279,1,305920,-340,-0.11,25,0.01,-370,-0.12,-17055,-0.02,1
598,Entry long,2022-05-24 23:00,B=1|T=20220525T0300,15296,1,305920,-340,-0.11,25,0.01,-370,-0.12,-17055,-0.02,1
599,Exit long,2022-05-25 10:00,X,15290.5,1,305580,230,0.08,1225,0.40,-3935,-1.29,-16825,-0.02,10
599,Entry long,2022-05-25 00:00,B=0|T=20220525T0400,15279,1,305580,230,0.08,1225,0.40,-3935,-1.29,-16825,-0.02,10
600,Exit long,2022-05-30 09:00,X,16183.75,1,305810,17865,5.84,20055,6.56,-2195,-0.72,1040,0.00,68
600,Entry long,2022-05-25 10:00,B=1|T=20220525T1400,15290.5,1,305810,17865,5.84,20055,6.56,-2195,-0.72,1040,0.00,68
601,Exit long,2022-06-02 11:00,X,16102.5,1,323675,-1625,-0.50,1245,0.38,-6620,-2.05,-585,0.00,67
601,Entry long,2022-05-30 09:00,B=0|T=20220530T1300,16183.75,1,323675,-1625,-0.50,1245,0.38,-6620,-2.05,-585,0.00,67
602,Exit long,2022-06-03 08:00,X,16125.25,1,322050,455,0.14,5060,1.57,-165,-0.05,-130,0.00,20
602,Entry long,2022-06-02 11:00,B=1|T=20220602T1500,16102.5,1,322050,455,0.14,5060,1.57,-165,-0.05,-130,0.00,20
603,Exit long,2022-06-06 04:00,X,16156.75,1,322505,630,0.20,725,0.22,-4240,-1.31,500,0.00,19
603,Entry long,2022-06-03 08:00,B=0|T=20220603T1200,16125.25,1,322505,630,0.20,725,0.22,-4240,-1.31,500,0.00,19
604,Exit long,2022-06-06 05:00,X,16123.5,1,323135,-665,-0.21,60,0.02,-865,-0.27,-165,0.00,1
604,Entry long,2022-06-06 04:00,B=1|T=20220606T0800,16156.75,1,323135,-665,-0.21,60,0.02,-865,-0.27,-165,0.00,1
605,Exit long,2022-06-06 08:00,X,16151.25,1,322470,555,0.17,1055,0.33,-125,-0.04,390,0.00,3
605,Entry long,2022-06-06 05:00,B=0|T=20220606T0900,16123.5,1,322470,555,0.17,1055,0.33,-125,-0.04,390,0.00,3
606,Exit long,2022-06-06 11:00,X,16075.5,1,323025,-1515,-0.47,1380,0.43,-2265,-0.70,-1125,0.00,3
606,Entry long,2022-06-06 08:00,B=1|T=20220606T1200,16151.25,1,323025,-1515,-0.47,1380,0.43,-2265,-0.70,-1125,0.00,3
607,Exit long,2022-06-07 10:00,X,16080.5,1,321510,100,0.03,840,0.26,-5055,-1.57,-1025,0.00,22
607,Entry long,2022-06-06 11:00,B=0|T=20220606T1500,16075.5,1,321510,100,0.03,840,0.26,-5055,-1.57,-1025,0.00,22
608,Exit long,2022-06-09 08:00,X,15967.5,1,321610,-2260,-0.70,2255,0.70,-2660,-0.83,-3285,0.00,44
608,Entry long,2022-06-07 10:00,B=1|T=20220607T1400,16080.5,1,321610,-2260,-0.70,2255,0.70,-2660,-0.83,-3285,0.00,44
609,Exit long,2022-06-09 09:00,X,16049.25,1,319350,1635,0.51,1945,0.61,-1025,-0.32,-1650,0.00,1
609,Entry long,2022-06-09 08:00,B=0|T=20220609T1200,15967.5,1,319350,1635,0.51,1945,0.61,-1025,-0.32,-1650,0.00,1
610,Exit long,2022-06-09 10:00,X,15992.25,1,320985,-1140,-0.36,685,0.21,-1695,-0.53,-2790,0.00,1
610,Entry long,2022-06-09 09:00,B=1|T=20220609T1300,16049.25,1,320985,-1140,-0.36,685,0.21,-1695,-0.53,-2790,0.00,1
611,Exit long,2022-06-14 00:00,X,14844,1,319845,-22965,-7.18,640,0.20,-26550,-8.30,-25755,-0.03,59
611,Entry long,2022-06-09 10:00,B=0|T=20220609T1400,15992.25,1,319845,-22965,-7.18,640,0.20,-26550,-8.30,-25755,-0.03,59
612,Exit long,2022-06-14 10:00,X,14723.75,1,296880,-2405,-0.81,1395,0.47,-3900,-1.31,-28160,-0.03,10
612,Entry long,2022-06-14 00:00,B=1|T=20220614T0400,14844,1,296880,-2405,-0.81,1395,0.47,-3900,-1.31,-28160,-0.03,10
613,Exit long,2022-06-14 11:00,X,14758.5,1,294475,695,0.24,950,0.32,-1185,-0.40,-27465,-0.03,1
613,Entry long,2022-06-14 10:00,B=0|T=20220614T1400,14723.75,1,294475,695,0.24,950,0.32,-1185,-0.40,-27465,-0.03,1
614,Exit long,2022-06-14 14:00,X,14681.75,1,295170,-1535,-0.52,1520,0.51,-1570,-0.53,-29000,-0.03,3
614,Entry long,2022-06-14 11:00,B=1|T=20220614T1500,14758.5,1,295170,-1535,-0.52,1520,0.51,-1570,-0.53,-29000,-0.03,3
615,Exit long,2022-06-14 15:00,X,14729.75,1,293635,960,0.33,1890,0.64,-1330,-0.45,-28040,-0.03,1
615,Entry long,2022-06-14 14:00,B=0|T=20220614T1800,14681.75,1,293635,960,0.33,1890,0.64,-1330,-0.45,-28040,-0.03,1
616,Exit long,2022-06-16 04:00,X,14676.75,1,294595,-1060,-0.36,8875,3.01,-1075,-0.36,-29100,-0.03,35
616,Entry long,2022-06-14 15:00,B=1|T=20220614T1900,14729.75,1,294595,-1060,-0.36,8875,3.01,-1075,-0.36,-29100,-0.03,35
617,Exit long,2022-06-17 00:00,X,14659.25,1,293535,-350,-0.12,2545,0.87,-4580,-1.56,-29450,-0.03,19
617,Entry long,2022-06-16 04:00,B=0|T=20220616T0800,14676.75,1,293535,-350,-0.12,2545,0.87,-4580,-1.56,-29450,-0.03,19
618,Exit long,2022-06-17 02:00,X,14601.5,1,293185,-1155,-0.39,265,0.09,-1690,-0.58,-30605,-0.03,2
618,Entry long,2022-06-17 00:00,B=1|T=20220617T0400,14659.25,1,293185,-1155,-0.39,265,0.09,-1690,-0.58,-30605,-0.03,2
619,Exit long,2022-06-17 03:00,X,14647.25,1,292030,915,0.31,1030,0.35,-495,-0.17,-29690,-0.03,1
619,Entry long,2022-06-17 02:00,B=0|T=20220617T0600,14601.5,1,292030,915,0.31,1030,0.35,-495,-0.17,-29690,-0.03,1
620,Exit long,2022-06-17 10:00,X,14551,1,292945,-1925,-0.66,1610,0.55,-2980,-1.02,-31615,-0.03,7
620,Entry long,2022-06-17 03:00,B=1|T=20220617T0700,14647.25,1,292945,-1925,-0.66,1610,0.55,-2980,-1.02,-31615,-0.03,7
621,Exit long,2022-06-17 11:00,X,14613,1,291020,1240,0.43,2930,1.01,-670,-0.23,-30375,-0.03,1
621,Entry long,2022-06-17 10:00,B=0|T=20220617T1400,14551,1,291020,1240,0.43,2930,1.01,-670,-0.23,-30375,-0.03,1
622,Exit long,2022-06-21 22:00,X,14849.5,1,292260,4730,1.62,8890,3.04,-525,-0.18,-25645,-0.03,52
622,Entry long,2022-06-17 11:00,B=1|T=20220617T1500,14613,1,292260,4730,1.62,8890,3.04,-525,-0.18,-25645,-0.03,52
623,Exit long,2022-06-22 09:00,X,14971,1,296990,2430,0.82,2975,1.00,-2995,-1.01,-23215,-0.02,11
623,Entry long,2022-06-21 22:00,B=0|T=20220622T0200,14849.5,1,296990,2430,0.82,2975,1.00,-2995,-1.01,-23215,-0.02,11
624,Exit long,2022-06-22 11:00,X,14966.5,1,299420,-90,-0.03,3080,1.03,-670,-0.22,-23305,-0.02,2
624,Entry long,2022-06-22 09:00,B=1|T=20220622T1300,14971,1,299420,-90,-0.03,3080,1.03,-670,-0.22,-23305,-0.02,2
625,Exit long,2022-06-22 12:00,X,15032.25,1,299330,1315,0.44,1410,0.47,-405,-0.14,-21990,-0.02,1
625,Entry long,2022-06-22 11:00,B=0|T=20220622T1500,14966.5,1,299330,1315,0.44,1410,0.47,-405,-0.14,-21990,-0.02,1
626,Exit long,2022-06-22 15:00,X,14937.5,1,300645,-1895,-0.63,1300,0.43,-2270,-0.76,-23885,-0.02,3
626,Entry long,2022-06-22 12:00,B=1|T=20220622T1600,15032.25,1,300645,-1895,-0.63,1300,0.43,-2270,-0.76,-23885,-0.02,3
627,Exit long,2022-06-23 05:00,X,15018,1,298750,1610,0.54,1855,0.62,-1955,-0.65,-22275,-0.02,13
627,Entry long,2022-06-22 15:00,B=0|T=20220622T1900,14937.5,1,298750,1610,0.54,1855,0.62,-1955,-0.65,-22275,-0.02,13
628,Exit long,2022-06-23 12:00,X,14959.5,1,300360,-1170,-0.39,2105,0.70,-1915,-0.64,-23445,-0.02,7
628,Entry long,2022-06-23 05:00,B=1|T=20220623T0900,15018,1,300360,-1170,-0.39,2105,0.70,-1915,-0.64,-23445,-0.02,7
629,Exit long,2022-06-23 13:00,X,14998,1,299190,770,0.26,855,0.29,-665,-0.22,-22675,-0.02,1
629,Entry long,2022-06-23 12:00,B=0|T=20220623T1600,14959.5,1,299190,770,0.26,855,0.29,-665,-0.22,-22675,-0.02,1
630,Exit long,2022-06-27 09:00,X,15444,1,299960,8920,2.97,12865,4.29,-270,-0.09,-13755,-0.01,42
630,Entry long,2022-06-23 13:00,B=1|T=20220623T1700,14998,1,299960,8920,2.97,12865,4.29,-270,-0.09,-13755,-0.01,42
631,Exit long,2022-06-30 11:00,X,14991.5,1,308880,-9050,-2.93,2190,0.71,-14275,-4.62,-22805,-0.02,71
631,Entry long,2022-06-27 09:00,B=0|T=20220627T1300,15444,1,308880,-9050,-2.93,2190,0.71,-14275,-4.62,-22805,-0.02,71
632,Exit long,2022-06-30 16:00,X,14890.5,1,299830,-2020,-0.67,1455,0.49,-2825,-0.94,-24825,-0.02,5
632,Entry long,2022-06-30 11:00,B=1|T=20220630T1500,14991.5,1,299830,-2020,-0.67,1455,0.49,-2825,-0.94,-24825,-0.02,5
633,Exit long,2022-06-30 19:00,X,14923.75,1,297810,665,0.22,730,0.25,-605,-0.20,-24160,-0.02,2
633,Entry long,2022-06-30 16:00,B=0|T=20220630T2000,14890.5,1,297810,665,0.22,730,0.25,-605,-0.20,-24160,-0.02,2
634,Exit long,2022-06-30 21:00,X,14877.75,1,298475,-920,-0.31,230,0.08,-1335,-0.45,-25080,-0.03,2
634,Entry long,2022-06-30 19:00,B=1|T=20220630T2300,14923.75,1,298475,-920,-0.31,230,0.08,-1335,-0.45,-25080,-0.03,2
635,Exit long,2022-07-01 04:00,X,14867.75,1,297555,-200,-0.07,505,0.17,-2335,-0.78,-25280,-0.03,7
635,Entry long,2022-06-30 21:00,B=0|T=20220701T0100,14877.75,1,297555,-200,-0.07,505,0.17,-2335,-0.78,-25280,-0.03,7
636,Exit long,2022-07-05 08:00,X,14819.25,1,297355,-970,-0.33,5210,1.75,-1750,-0.59,-26250,-0.03,46
636,Entry long,2022-07-01 04:00,B=1|T=20220701T0800,14867.75,1,297355,-970,-0.33,5210,1.75,-1750,-0.59,-26250,-0.03,46
637,Exit long,2022-07-05 10:00,X,14909.75,1,296385,1810,0.61,3390,1.14,-1015,-0.34,-24440,-0.02,2
637,Entry long,2022-07-05 08:00,B=0|T=20220705T1200,14819.25,1,296385,1810,0.61,3390,1.14,-1015,-0.34,-24440,-0.02,2
638,Exit long,2022-07-08 06:00,X,15447.75,1,298195,10760,3.61,12760,4.28,-1255,-0.42,-13680,-0.01,65
638,Entry long,2022-07-05 10:00,B=1|T=20220705T1400,14909.75,1,298195,10760,3.61,12760,4.28,-1255,-0.42,-13680,-0.01,65
639,Exit long,2022-07-08 07:00,X,15465,1,308955,345,0.11,625,0.20,-35,-0.01,-13335,-0.01,1
639,Entry long,2022-07-08 06:00,B=0|T=20220708T1000,15447.75,1,308955,345,0.11,625,0.20,-35,-0.01,-13335,-0.01,1
640,Exit long,2022-07-08 08:00,X,15390.75,1,309300,-1485,-0.48,400,0.13,-2665,-0.86,-14820,-0.01,1
640,Entry long,2022-07-08 07:00,B=1|T=20220708T1100,15465,1,309300,-1485,-0.48,400,0.13,-2665,-0.86,-14820,-0.01,1
641,Exit long,2022-07-08 10:00,X,15525.5,1,307815,2695,0.88,2920,0.95,-665,-0.22,-12125,-0.01,2
641,Entry long,2022-07-08 08:00,B=0|T=20220708T1200,15390.75,1,307815,2695,0.88,2920,0.95,-665,-0.22,-12125,-0.01,2
642,Exit long,2022-07-08 12:00,X,15438.75,1,310510,-1735,-0.56,1295,0.42,-2055,-0.66,-13860,-0.01,2
642,Entry long,2022-07-08 10:00,B=1|T=20220708T1400,15525.5,1,310510,-1735,-0.56,1295,0.42,-2055,-0.66,-13860,-0.01,2
643,Exit long,2022-07-08 14:00,X,15557.25,1,308775,2370,0.77,2610,0.85,-420,-0.14,-11490,-0.01,2
643,Entry long,2022-07-08 12:00,B=0|T=20220708T1600,15438.75,1,308775,2370,0.77,2610,0.85,-420,-0.14,-11490,-0.01,2
644,Exit long,2022-07-10 20:00,X,15497,1,311145,-1205,-0.39,145,0.05,-1715,-0.55,-12695,-0.01,5
644,Entry long,2022-07-08 14:00,B=1|T=20220708T1800,15557.25,1,311145,-1205,-0.39,145,0.05,-1715,-0.55,-12695,-0.01,5
645,Exit long,2022-07-13 07:00,X,15206.5,1,309940,-5810,-1.87,0,0.00,-8115,-2.62,-18505,-0.02,57
645,Entry long,2022-07-10 20:00,B=0|T=20220711T0000,15497,1,309940,-5810,-1.87,0,0.00,-8115,-2.62,-18505,-0.02,57
646,Exit long,2022-07-13 08:00,X,14939.75,1,304130,-5335,-1.75,2855,0.94,-6960,-2.29,-23840,-0.02,1
646,Entry long,2022-07-13 07:00,B=1|T=20220713T1100,15206.5,1,304130,-5335,-1.75,2855,0.94,-6960,-2.29,-23840,-0.02,1
647,Exit long,2022-07-13 14:00,X,15219,1,298795,5585,1.87,5880,1.97,-760,-0.25,-18255,-0.02,6
647,Entry long,2022-07-13 08:00,B=0|T=20220713T1200,14939.75,1,298795,5585,1.87,5880,1.97,-760,-0.25,-18255,-0.02,6
648,Exit long,2022-07-13 15:00,X,15134.75,1,304380,-1685,-0.55,35,0.01,-1730,-0.57,-19940,-0.02,1
648,Entry long,2022-07-13 14:00,B=1|T=20220713T1800,15219,1,304380,-1685,-0.55,35,0.01,-1730,-0.57,-19940,-0.02,1
649,Exit long,2022-07-14 14:00,X,15183.25,1,302695,970,0.32,1545,0.51,-4885,-1.61,-18970,-0.02,22
649,Entry long,2022-07-13 15:00,B=0|T=20220713T1900,15134.75,1,302695,970,0.32,1545,0.51,-4885,-1.61,-18970,-0.02,22
650,Exit long,2022-07-18 13:00,X,15367.25,1,303665,3680,1.21,7650,2.52,-1275,-0.42,-15290,-0.02,45
650,Entry long,2022-07-14 14:00,B=1|T=20220714T1800,15183.25,1,303665,3680,1.21,7650,2.52,-1275,-0.42,-15290,-0.02,45
651,Exit long,2022-07-19 10:00,X,15522.5,1,307345,3105,1.01,3155,1.03,-2620,-0.85,-12185,-0.01,20
651,Entry long,2022-07-18 13:00,B=0|T=20220718T1700,15367.25,1,307345,3105,1.01,3155,1.03,-2620,-0.85,-12185,-0.01,20
652,Exit long,2022-07-20 06:00,X,15646,1,310450,2470,0.80,4305,1.39,-45,-0.01,-9715,-0.01,19
652,Entry long,2022-07-19 10:00,B=1|T=20220719T1400,15522.5,1,310450,2470,0.80,4305,1.39,-45,-0.01,-9715,-0.01,19
653,Exit long,2022-07-20 09:00,X,15664.75,1,312920,375,0.12,1700,0.54,-620,-0.20,-9340,-0.01,3
653,Entry long,2022-07-20 06:00,B=0|T=20220720T1000,15646,1,312920,375,0.12,1700,0.54,-620,-0.20,-9340,-0.01,3
654,Exit long,2022-07-22 11:00,X,15841.25,1,313295,3530,1.13,8260,2.64,-270,-0.09,-5810,-0.01,48
654,Entry long,2022-07-20 09:00,B=1|T=20220720T1300,15664.75,1,313295,3530,1.13,8260,2.64,-270,-0.09,-5810,-0.01,48
655,Exit long,2022-07-26 19:00,X,15659.5,1,316825,-3635,-1.15,730,0.23,-7800,-2.46,-9445,-0.01,53
655,Entry long,2022-07-22 11:00,B=0|T=20220722T1500,15841.25,1,316825,-3635,-1.15,730,0.23,-7800,-2.46,-9445,-0.01,53
656,Exit long,2022-07-29 08:00,X,16214.5,1,313190,11100,3.54,13355,4.26,-460,-0.15,1655,0.00,59
656,Entry long,2022-07-26 19:00,B=1|T=20220726T2300,15659.5,1,313190,11100,3.54,13355,4.26,-460,-0.15,1655,0.00,59
657,Exit long,2022-07-29 13:00,X,16304.5,1,324290,1800,0.56,2065,0.64,-1820,-0.56,3455,0.00,5
657,Entry long,2022-07-29 08:00,B=0|T=20220729T1200,16214.5,1,324290,1800,0.56,2065,0.64,-1820,-0.56,3455,0.00,5
658,Exit long,2022-07-31 19:00,X,16299.25,1,326090,-105,-0.03,1735,0.53,-265,-0.08,3350,0.00,5
658,Entry long,2022-07-29 13:00,B=1|T=20220729T1700,16304.5,1,326090,-105,-0.03,1735,0.53,-265,-0.08,3350,0.00,5
659,Exit long,2022-08-01 10:00,X,16468.25,1,325985,3380,1.04,3775,1.16,-1365,-0.42,6730,0.01,15
659,Entry long,2022-07-31 19:00,B=0|T=20220731T2300,16299.25,1,325985,3380,1.04,3775,1.16,-1365,-0.42,6730,0.01,15
660,Exit long,2022-08-01 11:00,X,16458,1,329365,-205,-0.06,235,0.07,-1185,-0.36,6525,0.01,1
660,Entry long,2022-08-01 10:00,B=1|T=20220801T1400,16468.25,1,329365,-205,-0.06,235,0.07,-1185,-0.36,6525,0.01,1
661,Exit long,2022-08-02 12:00,X,16453.5,1,329160,-90,-0.03,365,0.11,-5280,-1.60,6435,0.01,24
