trade_date,year,dow,month,tdom,tdom_rev,atr14_prior,opex_week,opex_friday,quarter_opex,half_day,pre_holiday,post_holiday,fomc_proxy,spike1400,spike0830,seg_rth_full,seg_am1_0930_1030,seg_am2_0930_1100,seg_open15,seg_mid_1100_1400,seg_pm_1400_1600,seg_lasthr_1500_1600,seg_pre30_1500_1530,seg_close30_1530_1600,seg_pre15_1545_1600,seg_fomc30_1400_1430,seg_fomc60_1400_1500,seg_on_sess_1800_0930,seg_rel830_0830_0930,seg_half_0930_1300,seg_gap
2022-06-20,2022,0,6,14,-9,400.2857142857143,False,False,False,True,False,False,False,,0.5705642284311767,,6.799999999999272,7.200000000000728,-20.5,,,,,,,,,17.0,-11.200000000000728,,74.0
2022-06-21,2022,1,6,15,-8,404.4807692307692,False,False,False,False,False,False,False,0.8391225970642147,0.24773908169602957,75.20000000000073,145.0,162.5,61.0,-62.70000000000073,-24.599999999998545,-40.599999999998545,-12.299999999999272,-28.299999999999272,-24.799999999999272,-2.599999999998545,16.0,87.0,24.799999999999272,120.20000000000073,60.25
2022-06-22,2022,2,6,16,-7,397.63461538461536,False,False,False,False,False,False,False,0.5489517239604114,0.3207377186321574,98.59999999999854,236.0,223.59999999999854,66.0,-28.299999999999272,-96.70000000000073,-99.70000000000073,-62.29999999999927,-37.400000000001455,-0.7000000000007276,12.700000000000728,3.0,-112.0,82.0,170.29999999999927,-108.75
2022-06-23,2022,3,6,17,-6,395.21153846153845,False,False,False,False,False,False,False,0.7034981686173223,0.40849917701631006,46.29999999999927,-22.299999999999272,42.5,-96.5,-98.79999999999927,102.59999999999854,55.0,43.400000000001455,11.599999999998545,-16.700000000000728,32.0,47.599999999998545,119.5,38.29999999999927,-104.0,102.5
2022-06-24,2022,4,6,18,-5,384.75,False,False,False,False,False,False,False,0.441509787843885,0.11272191269930965,270.59999999999854,203.0,159.29999999999927,106.29999999999927,-6.0,117.29999999999927,73.59999999999854,2.599999999998545,71.0,57.599999999998545,27.5,43.70000000000073,157.40000000000146,31.400000000001455,171.0,116.25
2022-06-27,2022,0,6,19,-4,398.63461538461536,False,False,False,False,False,False,False,0.876981978782141,0.5456776756866656,-156.5,-146.0,-70.0,-151.20000000000073,-107.5,21.0,-1.2999999999992724,-12.0,10.700000000000728,-4.5,10.700000000000728,22.299999999999272,56.79999999999927,39.5,-116.5,41.5
2022-06-28,2022,1,6,20,-3,394.0192307692308,False,False,False,False,False,False,False,0.7279997932993205,0.2951685703666751,-407.2999999999993,-94.0,-121.0,48.400000000001455,-198.79999999999927,-87.5,-44.5,-10.5,-34.0,-14.700000000000728,-42.5,-43.0,19.799999999999272,24.299999999999272,-277.2999999999993,19.25
2022-06-29,2022,2,6,21,-2,417.3269230769231,False,False,False,False,False,False,False,0.8036680964354386,0.7994083715426712,30.200000000000728,39.20000000000073,35.400000000001455,-85.29999999999927,-2.400000000001455,-2.7999999999992724,25.200000000000728,42.400000000001455,-17.200000000000728,3.5,-2.599999999998545,-28.0,-21.0,-18.400000000001455,-8.0,-4.75
2022-06-30,2022,3,6,22,-1,396.4423076923077,False,False,False,False,False,False,False,0.5874008227236713,1.5975383413109312,-37.29999999999927,-160.70000000000073,-87.70000000000073,-125.70000000000073,166.70000000000073,-116.29999999999927,-12.299999999999272,5.700000000000728,-18.0,-15.599999999998545,-33.5,-104.0,-125.5,1.7000000000007276,72.29999999999927,-133.5
2022-07-01,2022,4,7,1,-21,383.36538461538464,False,False,False,False,False,False,False,0.5854018318112939,0.45256198790414504,96.70000000000073,-81.59999999999854,-73.0,-2.599999999998545,71.70000000000073,98.0,42.5,11.200000000000728,31.299999999999272,9.0,31.700000000000728,55.5,11.299999999999272,57.0,-78.79999999999927,-57.75
2022-07-04,2022,0,7,2,-20,364.96153846153845,False,False,False,True,False,False,False,,0.45788130185067005,,-28.200000000000728,-20.799999999999272,-15.200000000000728,,,,,,,,,-35.20000000000073,1.5,,-44.75
2022-07-05,2022,1,7,3,-19,370.5,False,False,False,False,False,False,False,0.6122440086354813,0.23920428651060097,368.2000000000007,66.20000000000073,74.0,7.5,161.20000000000073,133.0,49.0,37.599999999998545,11.400000000001455,11.200000000000728,58.0,84.0,-152.20000000000073,-27.0,161.5,-100.25
2022-07-06,2022,2,7,4,-18,369.6458333333333,False,False,False,False,False,False,False,1.4552622661761752,0.2372417767262737,76.5,7.200000000000728,38.0,-30.5,-20.0,58.5,-27.299999999999272,38.20000000000073,-65.5,-28.299999999999272,39.79999999999927,85.79999999999927,-3.5,45.79999999999927,15.799999999999272,12.5
2022-07-07,2022,3,7,5,-17,331.375,False,False,False,False,False,False,False,1.1990538538729871,0.3738424045491471,182.0,81.5,94.0,65.5,82.0,6.0,3.7999999999992724,18.0,-14.200000000000728,4.0,15.5,2.2000000000007276,49.79999999999927,21.799999999999272,152.20000000000073,33.25
2022-07-08,2022,4,7,6,-16,335.9583333333333,False,False,False,False,False,False,False,0.7758267920004406,2.1031250132379915,145.40000000000146,114.0,128.20000000000073,48.70000000000073,-22.5,39.70000000000073,-17.799999999999272,-21.5,3.7000000000007276,-0.2999999999992724,49.70000000000073,57.5,-102.0,-34.70000000000073,52.0,-119.0
2022-07-11,2022,0,7,7,-15,330.0,True,False,False,False,False,False,False,0.80311681122802,0.20178026971889773,-128.0,-109.79999999999927,-114.59999999999854,-109.79999999999927,69.79999999999927,-83.20000000000073,-12.200000000000728,-7.5,-4.700000000000728,11.599999999998545,-39.20000000000073,-71.0,-109.40000000000146,-39.400000000001455,-93.0,-105.25
2022-07-12,2022,1,7,8,-14,331.3076923076923,True,False,False,False,False,False,False,0.575747162933933,0.283971935990396,-173.5,-77.5,-74.70000000000073,7.299999999999272,23.200000000000728,-122.0,-45.0,-69.0,24.0,33.20000000000073,-22.799999999999272,-77.0,52.29999999999927,62.5,-20.5,52.5
2022-07-13,2022,2,7,9,-13,322.71153846153845,True,False,False,False,False,False,False,1.6113203033974028,4.433124483985217,152.0,54.20000000000073,178.40000000000146,-5.799999999999272,-9.700000000000728,-16.700000000000728,-75.40000000000146,-48.400000000001455,-27.0,-18.200000000000728,45.0,58.70000000000073,-179.20000000000073,-7.0,212.20000000000073,-235.0
2022-07-14,2022,3,7,10,-12,336.90384615384613,True,False,False,False,False,False,False,0.746641765718552,0.9925811354750068,127.20000000000073,-127.20000000000073,-69.0,-67.20000000000073,115.79999999999927,80.40000000000146,-4.299999999999272,20.0,-24.299999999999272,14.700000000000728,72.40000000000146,84.70000000000073,-46.79999999999927,28.799999999999272,-35.0,-113.25
2022-07-15,2022,4,7,11,-11,326.15384615384613,True,True,False,False,False,False,False,0.8102848639991929,1.8109935561972736,57.5,16.299999999999272,-4.0,-51.70000000000073,28.299999999999272,33.20000000000073,30.0,-10.5,40.5,23.0,3.400000000001455,3.2000000000007276,132.0,167.29999999999927,8.0,124.25
2022-07-18,2022,0,7,12,-10,326.5576923076923,False,False,False,False,False,False,False,1.3118948951151532,0.30803964353821334,-198.5,24.0,31.700000000000728,30.0,-152.70000000000073,-77.5,-25.0,-22.200000000000728,-2.7999999999992724,37.0,-11.0,-52.5,51.29999999999927,4.5,33.70000000000073,115.25
2022-07-19,2022,1,7,13,-9,312.9230769230769,False,False,False,False,False,False,False,1.0819831169618617,0.24698011897623842,228.0,38.5,92.29999999999927,-46.5,107.20000000000073,28.5,34.0,14.0,20.0,11.700000000000728,-14.799999999999272,-5.5,146.5,66.5,153.5,153.75
2022-07-20,2022,2,7,14,-8,329.3076923076923,False,False,False,False,False,False,False,0.8669882394695663,0.30750399277267815,203.5,127.29999999999927,205.29999999999927,68.0,-78.29999999999927,76.5,15.200000000000728,34.0,-18.799999999999272,-5.5,51.29999999999927,61.29999999999927,-61.5,5.299999999999272,186.29999999999927,20.0
2022-07-21,2022,3,7,15,-7,324.38461538461536,False,False,False,False,False,False,False,0.6065203819741497,0.49903119147263514,181.70000000000073,-71.29999999999927,3.0,-18.5,105.5,73.20000000000073,43.70000000000073,13.700000000000728,30.0,38.0,30.5,29.5,26.299999999999272,-20.700000000000728,139.70000000000073,17.5
2022-07-22,2022,4,7,16,-6,326.2692307692308,False,False,False,False,False,False,False,1.0371773430556486,0.10808589531627787,-195.40000000000146,-18.0,-30.200000000000728,1.2999999999992724,-195.79999999999927,30.599999999998545,34.79999999999927,42.79999999999927,-8.0,14.299999999999272,-24.400000000001455,-4.200000000000728,47.400000000001455,10.700000000000728,-187.70000000000073,-38.25
2022-07-25,2022,0,7,17,-5,328.30357142857144,False,False,False,False,False,False,False,0.7699901283316881,0.20526315789473684,-58.0,-101.70000000000073,-81.70000000000073,-30.700000000000728,-27.700000000000728,51.400000000001455,77.20000000000073,-5.799999999999272,83.0,68.40000000000146,-14.0,-25.799999999999272,5.400000000001455,-40.0,-43.20000000000073,0.0
2022-07-26,2022,1,7,18,-4,314.48214285714283,False,False,False,False,False,False,False,0.8433156654888104,0.13283274440518258,-180.79999999999927,-112.79999999999927,-85.59999999999854,-76.0,-70.40000000000146,-24.799999999999272,1.5,-9.0,10.5,2.5,-34.79999999999927,-26.299999999999272,-31.0,-22.0,-148.79999999999927,-77.0
2022-07-27,2022,2,7,19,-3,315.3928571428572,False,False,False,False,False,False,False,2.1677446190736407,0.3743852408876999,285.5,100.0,116.0,64.70000000000073,3.2999999999992724,166.20000000000073,22.0,94.0,-72.0,-55.79999999999927,28.200000000000728,144.20000000000073,109.70000000000073,42.0,116.29999999999927,192.25
2022-07-28,2022,3,7,20,-2,327.2678571428572,False,False,False,False,False,False,False,0.9213730142822968,1.337932461352454,103.0,-164.79999999999927,-56.0,-138.79999999999927,143.5,15.5,5.5,9.5,-4.0,21.799999999999272,-11.5,10.0,58.20000000000073,109.79999999999927,-3.2000000000007276,-9.0
2022-07-29,2022,4,7,21,-1,331.3392857142857,False,False,False,False,False,False,False,0.7294658856883042,0.8654149616197279,180.79999999999927,116.0,71.0,59.0,51.79999999999927,58.0,14.799999999999272,21.0,-6.200000000000728,-23.700000000000728,30.200000000000728,43.20000000000073,-102.79999999999927,-31.799999999999272,97.5,64.75
2022-08-01,2022,0,8,1,-23,329.2678571428572,False,False,False,False,False,False,False,1.0541242973288698,0.27289512265874294,62.20000000000073,97.5,187.0,43.20000000000073,-164.0,39.20000000000073,-5.299999999999272,-13.0,7.700000000000728,1.7000000000007276,24.5,44.5,-56.79999999999927,-39.5,102.79999999999927,-75.0
2022-08-02,2022,1,8,2,-22,325.23214285714283,False,False,False,False,False,False,False,0.8410569583088666,0.15036993540810334,57.29999999999927,35.599999999998545,108.59999999999854,77.29999999999927,-57.29999999999927,6.0,-35.5,-2.5,-33.0,-32.5,63.70000000000073,41.5,-99.29999999999927,-0.5999999999985448,207.29999999999927,-98.25
2022-08-03,2022,2,8,3,-21,310.3392857142857,False,False,False,False,False,False,False,0.5340106315072388,0.22286471380218534,238.79999999999927,81.79999999999927,124.5,38.0,106.0,8.299999999999272,-7.700000000000728,7.0,-14.700000000000728,-34.0,27.700000000000728,16.0,100.20000000000073,26.200000000000728,237.20000000000073,70.75
2022-08-04,2022,3,8,4,-20,318.85714285714283,False,False,False,False,False,False,False,0.5827624944239568,0.3115110551625402,72.59999999999854,-39.0,-3.400000000001455,53.29999999999927,33.20000000000073,42.79999999999927,21.299999999999272,10.299999999999272,11.0,38.29999999999927,13.0,21.5,23.400000000001455,-17.299999999999272,-6.700000000000728,2.25
2022-08-05,2022,4,8,5,-19,311.5892857142857,False,False,False,False,False,False,False,0.6174100484539984,2.73037909874079,71.5,114.5,57.70000000000073,4.299999999999272,-22.200000000000728,36.0,48.0,8.200000000000728,39.79999999999927,15.200000000000728,-38.79999999999927,-12.0,-169.29999999999927,-57.5,47.70000000000073,-212.5
2022-08-08,2022,0,8,6,-18,309.44642857142856,False,False,False,False,False,False,False,0.9162372266898865,0.1777944297692955,-72.20000000000073,98.79999999999927,79.79999999999927,105.0,-135.79999999999927,-16.200000000000728,41.599999999998545,10.799999999999272,30.799999999999272,10.799999999999272,-40.5,-57.79999999999927,37.20000000000073,-74.79999999999927,-71.5,38.0
2022-08-09,2022,1,8,7,-17,302.3928571428572,False,False,False,False,False,False,False,0.8890944309278211,0.33476095684287427,-58.5,-74.0,-81.70000000000073,-19.0,12.0,11.200000000000728,2.7999999999992724,9.599999999998545,-6.799999999999272,2.0,-22.299999999999272,8.400000000001455,-103.0,-3.2999999999992724,-102.70000000000073,-80.75
2022-08-10,2022,2,8,8,-16,301.5892857142857,False,False,False,False,False,False,False,0.5854657113613101,4.193559987828155,43.0,-73.79999999999927,-5.299999999999272,-27.599999999998545,28.5,19.799999999999272,57.599999999998545,42.79999999999927,14.799999999999272,-7.0,-7.5,-37.79999999999927,304.0,85.0,-14.799999999999272,308.25
2022-08-11,2022,3,8,9,-15,312.55357142857144,False,False,False,False,False,False,False,1.0482592067521677,1.3583009132570636,-168.0,39.0,-17.799999999999272,-16.299999999999272,-100.0,-50.20000000000073,12.0,0.0,12.0,28.599999999998545,-20.200000000000728,-62.20000000000073,118.29999999999927,8.799999999999272,-78.0,96.0
2022-08-12,2022,4,8,10,-14,307.92857142857144,False,False,False,False,False,False,False,0.35587013798955036,0.2604683011060004,169.79999999999927,20.799999999999272,26.0,22.299999999999272,73.79999999999927,70.0,37.20000000000073,30.0,7.200000000000728,15.799999999999272,18.5,32.79999999999927,66.40000000000146,25.200000000000728,78.59999999999854,85.0
2022-08-15,2022,0,8,11,-13,310.73214285714283,True,False,False,False,False,False,False,0.5149481819778675,0.36929562620762335,117.29999999999927,11.299999999999272,-14.299999999999272,-0.7000000000007276,106.59999999999854,25.0,4.599999999998545,19.299999999999272,-14.700000000000728,-16.200000000000728,3.7000000000007276,20.400000000001455,-5.700000000000728,24.299999999999272,100.0,-44.75
2022-08-16,2022,1,8,12,-12,307.2678571428572,True,False,False,False,False,False,False,0.9490068888903077,0.32950475327046713,9.599999999998545,-87.0,-68.70000000000073,-20.200000000000728,127.70000000000073,-49.400000000001455,37.29999999999927,43.0,-5.700000000000728,-12.0,5.599999999998545,-86.70000000000073,-30.799999999999272,-28.299999999999272,15.0,-43.5
2022-08-17,2022,2,8,13,-11,287.25,True,False,False,False,False,False,True,2.9197159557117818,0.7632727898943443,-38.29999999999927,-44.5,-88.70000000000073,-8.5,38.20000000000073,12.200000000000728,-66.59999999999854,-47.0,-19.599999999998545,-12.0,91.5,78.79999999999927,-123.70000000000073,4.299999999999272,-49.0,-136.5
2022-08-18,2022,3,8,14,-10,283.69642857142856,True,False,False,False,False,False,False,0.8369817950909291,0.5217403759387726,30.599999999998545,-31.200000000000728,17.599999999998545,-10.400000000001455,21.700000000000728,-8.700000000000728,-10.200000000000728,24.5,-34.70000000000073,-25.400000000001455,-11.5,1.5,2.7000000000007276,-18.299999999999272,14.599999999998545,-4.75
2022-08-19,2022,4,8,15,-9,276.3392857142857,True,True,False,False,False,False,False,0.6352799381544961,0.1440221085502221,-136.79999999999927,-98.29999999999927,-130.0,-52.29999999999927,2.400000000001455,-9.200000000000728,9.799999999999272,20.599999999998545,-10.799999999999272,-9.200000000000728,-18.700000000000728,-19.0,-130.0,26.0,-103.29999999999927,-129.75
2022-08-22,2022,0,8,16,-8,279.82142857142856,False,False,False,False,False,False,False,0.7401592051134894,0.2610718525885069,-164.5,-91.70000000000073,-124.0,-10.5,-27.299999999999272,-13.200000000000728,7.200000000000728,1.7000000000007276,5.5,35.0,-3.0,-20.400000000001455,-127.29999999999927,9.700000000000728,-105.5,-183.0
2022-08-23,2022,1,8,17,-7,284.80357142857144,False,False,False,False,False,False,False,0.6283324080546446,0.28857007356527486,-14.200000000000728,36.0,-13.200000000000728,-26.799999999999272,10.400000000001455,-11.400000000001455,-39.70000000000073,-13.5,-26.200000000000728,-2.0,27.599999999998545,28.299999999999272,-10.0,-15.0,16.5,-18.0
2022-08-24,2022,2,8,18,-6,267.0892857142857,False,False,False,False,False,False,False,0.7593333350751552,0.2635045631379967,32.79999999999927,41.79999999999927,40.599999999998545,-19.700000000000728,-6.599999999998545,-1.2000000000007276,-5.5,17.700000000000728,-23.200000000000728,-32.0,5.599999999998545,4.299999999999272,9.400000000001455,-23.299999999999272,47.29999999999927,-23.0
2022-08-25,2022,3,8,19,-5,268.10714285714283,False,False,False,False,False,False,False,0.9170696226609212,0.5611779314899044,146.59999999999854,98.0,67.79999999999927,-23.0,0.5,78.29999999999927,91.0,18.700000000000728,72.29999999999927,31.299999999999272,5.5,-12.700000000000728,58.70000000000073,10.400000000001455,18.799999999999272,73.25
2022-08-26,2022,4,8,20,-4,263.60714285714283,False,False,False,False,False,False,False,0.6069587820397432,1.0275276324980969,-523.2000000000007,-204.0,-247.20000000000073,-9.200000000000728,-143.59999999999854,-132.40000000000146,-103.40000000000146,-34.0,-69.40000000000146,-27.0,-27.0,-29.0,-17.0,-15.799999999999272,-340.7999999999993,-13.0
2022-08-29,2022,0,8,21,-3,285.3928571428572,False,False,False,False,False,False,False,0.6455572465240375,0.3603040676523692,-15.5,62.20000000000073,-40.20000000000073,71.20000000000073,96.0,-71.29999999999927,-69.0,-20.5,-48.5,-55.70000000000073,-19.799999999999272,-2.2999999999992724,15.799999999999272,10.0,57.0,-115.5
