trade_date,year,dow,roll_day,atr14_prior,prior_rth_close,gap,rth_open,rth_close,rth_high,rth_low,rth_high_min,rth_low_min,rth_vol,rth_ret,prior_sym,sym,p0930,p1000,p1030,p1100,p1130,p1200,p1230,p1300,p1330,p1400,p1430,p1500,p1515,p1530,p1545,p1600
2022-02-23,2022,2,0,381.17857142857144,13896.75,112.5,14009.25,13516.75,14031.0,13494.5,0940,1550,554814,-492.5,NQH2,NQH2,14009.25,13878.25,13792.5,13772.0,13728.75,13810.25,13850.25,13757.5,13668.5,13698.0,13622.0,13593.75,13550.25,13578.25,13534.5,13516.75
2022-02-24,2022,3,0,372.98214285714283,13516.75,-402.5,13114.25,13954.25,13983.25,13058.0,1554,0930,683052,840.0,NQH2,NQH2,13114.25,13312.0,13340.75,13460.0,13516.25,13547.25,13462.75,13439.75,13505.25,13580.75,13708.75,13770.25,13828.5,13827.25,13918.0,13954.25
2022-02-25,2022,4,0,411.44642857142856,13954.25,-10.0,13944.25,14193.75,14194.25,13831.75,1600,1002,516787,249.5,NQH2,NQH2,13944.25,13854.25,14010.0,14029.25,14116.25,14158.75,14154.0,14103.25,14104.25,14100.5,14143.75,14097.75,14124.5,14147.0,14149.5,14193.75
2022-02-28,2022,0,0,416.2857142857143,14193.75,-101.25,14092.5,14222.25,14292.25,13995.75,1134,1424,512804,129.75,NQH2,NQH2,14092.5,14142.0,14115.0,14218.0,14267.75,14261.25,14149.5,14110.75,14100.75,14114.25,14008.75,14067.75,14046.25,14085.25,14135.25,14222.25
2022-03-01,2022,1,0,415.42857142857144,14222.25,-27.25,14195.0,14007.0,14273.0,13900.0,1025,1550,462373,-188.0,NQH2,NQH2,14195.0,14231.5,14240.0,14160.0,14124.5,14037.5,14046.5,14090.25,13983.25,14003.5,14037.75,14012.75,14060.0,13963.0,13942.5,14007.0
2022-03-02,2022,2,0,419.44642857142856,14007.0,67.25,14074.25,14235.5,14290.0,13951.0,1550,1027,435808,161.25,NQH2,NQH2,14074.25,14077.75,14087.25,14026.25,14186.0,14162.25,14184.25,14198.0,14249.25,14232.0,14224.5,14248.75,14241.75,14269.0,14274.5,14235.5
2022-03-03,2022,3,0,414.125,14235.5,102.0,14337.5,14030.0,14355.5,13955.0,0930,1546,449108,-307.5,NQH2,NQH2,14337.5,14273.5,14138.0,14056.75,14095.25,14118.5,14048.25,14140.25,14162.75,14132.0,14137.25,14043.5,14007.5,14029.75,13971.25,14030.0
2022-03-04,2022,4,0,400.89285714285717,14030.0,-69.5,13960.5,13825.5,13995.5,13733.75,0937,1113,475765,-135.0,NQH2,NQH2,13960.5,13934.75,13810.0,13793.75,13772.5,13775.25,13874.25,13890.25,13875.0,13807.5,13816.25,13752.0,13786.0,13783.75,13788.25,13825.5
2022-03-07,2022,0,0,401.19642857142856,13825.5,34.0,13859.5,13325.25,13879.75,13311.5,0932,1600,470648,-534.25,NQH2,NQH2,13859.5,13668.5,13600.5,13560.25,13599.0,13556.5,13516.25,13529.25,13485.0,13492.0,13486.5,13427.75,13376.25,13387.25,13377.25,13325.25
2022-03-08,2022,1,0,415.85714285714283,13325.25,-31.0,13294.25,13230.75,13666.0,13118.25,1307,1132,612548,-63.5,NQH2,NQH2,13294.25,13213.75,13221.75,13294.0,13194.0,13214.75,13496.5,13603.0,13493.75,13340.25,13430.25,13423.25,13463.0,13328.5,13301.5,13230.75
2022-03-09,2022,2,0,436.125,13230.75,359.25,13590.0,13740.75,13795.75,13496.0,1533,0953,428178,150.75,NQH2,NQH2,13590.0,13563.0,13625.75,13660.75,13598.0,13677.25,13691.75,13710.5,13729.75,13706.25,13713.75,13725.25,13761.0,13779.75,13769.25,13740.75
2022-03-10,2022,3,0,443.89285714285717,13740.75,-180.75,13560.0,13574.75,13636.0,13396.25,1450,1127,394569,14.75,NQH2,NQH2,13560.0,13543.75,13520.0,13435.0,13410.75,13459.5,13484.0,13432.0,13478.75,13527.0,13593.5,13605.25,13591.25,13582.0,13575.25,13574.75
2022-03-11,2022,4,1,446.0357142857143,13574.75,,13707.5,13309.0,13721.75,13281.75,0931,1559,256285,-398.5,NQH2,NQM2,13707.5,13540.0,13538.5,13552.25,13463.25,13453.0,13427.25,13438.0,13490.5,13441.75,13477.25,13418.75,13400.25,13362.25,13345.0,13309.0
2022-03-14,2022,0,0,456.60714285714283,13309.0,-46.75,13262.25,13072.25,13389.25,13015.5,1025,1554,360326,-190.0,NQM2,NQM2,13262.25,13252.25,13317.5,13350.25,13248.25,13182.5,13164.75,13078.0,13062.25,13065.5,13047.75,13072.5,13086.5,13059.75,13056.75,13072.25
2022-03-15,2022,1,0,454.9107142857143,13072.25,117.5,13189.75,13452.75,13486.5,13087.5,1554,0946,367751,263.0,NQM2,NQM2,13189.75,13198.0,13271.5,13287.25,13352.0,13309.75,13369.0,13351.5,13293.0,13339.25,13284.25,13371.75,13398.25,13449.5,13438.25,13452.75
2022-03-16,2022,2,0,446.17857142857144,13452.75,188.5,13641.25,13946.25,13961.5,13463.0,1600,1434,482275,305.0,NQM2,NQM2,13641.25,13734.25,13829.25,13832.25,13831.5,13811.5,13789.5,13729.5,13703.25,13730.25,13507.5,13733.0,13772.25,13831.5,13851.5,13946.25
2022-03-17,2022,3,0,416.42857142857144,13946.25,-86.5,13859.75,14123.5,14130.25,13819.0,1600,0932,374413,263.75,NQM2,NQM2,13859.75,13976.75,13928.0,13863.25,13922.0,13924.0,13966.5,13981.0,14040.0,14059.75,14027.5,14056.25,14015.25,14047.25,14102.0,14123.5
2022-03-18,2022,4,0,412.76785714285717,14123.5,-100.5,14023.0,14412.75,14424.0,13995.0,1535,0934,424260,389.75,NQM2,NQM2,14023.0,14161.0,14210.75,14221.0,14245.25,14234.5,14276.25,14299.5,14309.75,14308.75,14308.0,14330.25,14370.0,14391.0,14397.75,14412.75
2022-03-21,2022,0,0,422.23214285714283,14412.75,-32.25,14380.5,14368.25,14466.75,14183.75,0942,1321,483208,-12.25,NQM2,NQM2,14380.5,14310.75,14237.75,14354.5,14413.75,14417.5,14342.0,14245.5,14223.25,14254.0,14324.25,14253.5,14309.0,14312.0,14294.5,14368.25
2022-03-22,2022,1,0,415.80357142857144,14368.25,32.25,14400.5,14663.0,14690.75,14374.0,1550,0930,408487,262.5,NQM2,NQM2,14400.5,14509.75,14597.0,14606.75,14664.5,14620.5,14584.5,14610.5,14615.75,14641.25,14610.5,14649.5,14679.0,14637.75,14662.0,14663.0
2022-03-23,2022,2,0,414.625,14663.0,-143.0,14520.0,14445.0,14682.25,14441.0,1203,1559,447338,-75.0,NQM2,NQM2,14520.0,14484.25,14575.25,14589.25,14625.25,14655.0,14632.5,14604.25,14502.5,14517.5,14516.25,14505.25,14480.25,14509.5,14517.5,14445.0
2022-03-24,2022,3,0,403.25,14445.0,78.0,14523.0,14762.5,14768.75,14433.5,1559,1030,412996,239.5,NQM2,NQM2,14523.0,14501.75,14441.75,14529.0,14634.0,14626.5,14605.5,14656.5,14651.25,14661.0,14657.0,14666.5,14691.75,14729.25,14721.75,14762.5
2022-03-25,2022,4,0,406.0357142857143,14762.5,-3.0,14759.5,14751.25,14808.0,14572.5,1048,1128,441187,-8.25,NQM2,NQM2,14759.5,14712.25,14746.5,14732.25,14603.25,14599.25,14645.75,14641.75,14663.25,14709.5,14731.75,14725.5,14711.5,14653.5,14691.75,14751.25
2022-03-28,2022,0,0,382.26785714285717,14751.25,20.5,14771.75,14986.5,14991.25,14701.0,1600,1219,419083,214.75,NQM2,NQM2,14771.75,14866.25,14827.75,14879.5,14824.25,14737.75,14747.75,14786.75,14837.25,14844.75,14868.25,14928.0,14933.0,14948.0,14953.25,14986.5
2022-03-29,2022,1,0,363.875,14986.5,179.0,15165.5,15237.0,15268.75,15032.5,1535,1014,407065,71.5,NQM2,NQM2,15165.5,15152.25,15097.0,15131.0,15145.0,15141.75,15107.25,15113.5,15119.25,15182.75,15182.5,15214.25,15237.25,15250.75,15254.5,15237.0
2022-03-30,2022,2,0,343.67857142857144,15237.0,-57.5,15179.5,15088.75,15234.75,15012.25,1037,1524,407998,-90.75,NQM2,NQM2,15179.5,15183.75,15207.5,15152.5,15121.0,15155.0,15154.5,15191.25,15159.75,15134.25,15114.5,15078.0,15062.75,15036.0,15052.75,15088.75
2022-03-31,2022,3,0,335.125,15088.75,-18.75,15070.0,14899.25,15095.25,14855.5,1057,1559,450546,-170.75,NQM2,NQM2,15070.0,14982.75,15024.5,15074.25,15030.75,15052.0,15001.5,14983.75,15007.25,14983.75,14989.0,15045.0,15023.75,14982.75,14962.75,14899.25
2022-04-01,2022,4,0,320.82142857142856,14899.25,8.75,14908.0,14847.0,14932.0,14725.0,0932,1316,442734,-61.0,NQM2,NQM2,14908.0,14833.5,14854.0,14887.25,14821.5,14752.75,14766.0,14741.75,14747.75,14767.25,14829.25,14820.5,14814.25,14777.5,14757.0,14847.0
2022-04-04,2022,0,0,308.9107142857143,14847.0,56.5,14903.5,15165.0,15170.0,14883.5,1600,0932,360795,261.5,NQM2,NQM2,14903.5,15048.25,15043.0,15072.75,15102.5,15106.75,15125.25,15094.5,15102.75,15109.5,15109.75,15129.25,15137.75,15140.75,15134.0,15165.0
2022-04-05,2022,1,0,302.39285714285717,15165.0,-59.25,15105.75,14840.5,15136.25,14780.25,0932,1550,479496,-265.25,NQM2,NQM2,15105.75,15071.25,14974.75,14962.5,14937.5,14898.0,14855.25,14887.5,14907.5,14879.0,14882.25,14877.25,14816.5,14811.25,14814.5,14840.5
2022-04-06,2022,2,0,293.5357142857143,14840.5,-208.0,14632.5,14507.0,14652.75,14394.75,1504,1418,640801,-125.5,NQM2,NQM2,14632.5,14491.0,14475.0,14467.5,14485.75,14502.5,14436.5,14444.5,14481.75,14544.75,14444.5,14625.75,14611.25,14498.5,14534.5,14507.0
2022-04-07,2022,3,0,303.14285714285717,14507.0,-23.5,14483.5,14543.5,14633.75,14317.0,1515,1250,517759,60.0,NQM2,NQM2,14483.5,14578.75,14537.25,14489.0,14403.5,14378.75,14373.25,14357.25,14469.75,14506.25,14482.5,14576.75,14629.5,14589.5,14607.75,14543.5
2022-04-08,2022,4,0,295.125,14543.5,-90.5,14453.0,14344.75,14498.25,14310.5,1229,1559,522340,-108.25,NQM2,NQM2,14453.0,14332.0,14409.75,14460.75,14429.25,14451.75,14483.25,14474.75,14410.25,14404.25,14353.5,14375.25,14389.25,14391.5,14378.75,14344.75
2022-04-11,2022,0,0,291.55357142857144,14344.75,-179.25,14165.5,13999.0,14197.0,13984.75,0949,1554,409441,-166.5,NQM2,NQM2,14165.5,14133.0,14084.75,14058.25,14067.25,14065.75,14053.25,14111.0,14099.75,14085.5,14051.75,14097.25,14064.75,14045.75,14007.75,13999.0
2022-04-12,2022,1,0,294.23214285714283,13999.0,164.75,14163.75,13928.0,14277.5,13881.25,1011,1513,509880,-235.75,NQM2,NQM2,14163.75,14250.75,14184.5,14106.75,14192.0,14148.0,14076.75,14108.5,14073.25,13999.25,13928.0,13945.75,13894.5,13897.75,13933.0,13928.0
2022-04-13,2022,2,0,305.30357142857144,13928.0,11.0,13939.0,14212.0,14266.5,13921.0,1536,0931,391011,273.0,NQM2,NQM2,13939.0,14004.75,14106.25,14076.75,14162.0,14143.75,14164.5,14185.5,14181.75,14155.0,14181.5,14195.75,14229.75,14244.75,14256.5,14212.0
2022-04-14,2022,3,0,306.0357142857143,14212.0,0.5,14212.5,13890.5,14246.75,13885.5,0935,1558,423380,-322.0,NQM2,NQM2,14212.5,14122.25,14055.25,14054.25,14070.75,14011.75,13986.25,13985.5,13973.5,14033.25,14012.75,13941.25,13944.5,13927.75,13926.5,13890.5
2022-04-18,2022,0,0,315.01785714285717,13890.5,4.25,13894.75,13924.5,14002.5,13786.0,1026,1234,380757,29.75,NQM2,NQM2,13894.75,13848.5,13970.0,13937.0,13881.0,13868.75,13797.5,13816.0,13858.25,13960.25,13972.75,13936.25,13914.0,13877.0,13849.75,13924.5
2022-04-19,2022,1,0,309.75,13924.5,-30.75,13893.75,14124.5,14242.0,13833.5,1551,0940,401935,230.75,NQM2,NQM2,13893.75,14010.25,14087.0,14122.25,14164.0,14170.5,14145.75,14154.0,14135.5,14155.75,14138.0,14161.25,14206.0,14224.0,14187.75,14124.5
2022-04-20,2022,2,0,318.76785714285717,14124.5,134.5,14259.0,14024.5,14270.0,13956.5,0931,1455,454207,-234.5,NQM2,NQM2,14259.0,14093.0,14081.25,14101.5,14050.0,14048.0,14005.0,14067.25,14072.5,14077.0,14026.0,13996.75,14023.0,14027.25,14047.75,14024.5
2022-04-21,2022,3,0,325.10714285714283,14024.5,172.0,14196.5,13718.0,14283.0,13680.0,0936,1550,566619,-478.5,NQM2,NQM2,14196.5,14201.25,14183.0,14099.5,14084.5,13970.25,13943.25,13915.0,13934.25,13845.75,13802.25,13748.0,13713.0,13750.75,13716.25,13718.0
2022-04-22,2022,4,0,351.05357142857144,13718.0,21.25,13739.25,13345.25,13777.75,13340.0,0934,1559,565094,-394.0,NQM2,NQM2,13739.25,13710.5,13595.0,13628.25,13620.0,13518.5,13520.75,13480.5,13474.5,13428.5,13442.5,13391.25,13444.0,13460.75,13438.25,13345.25
2022-04-25,2022,0,0,367.5357142857143,13345.25,-71.5,13273.75,13540.0,13543.25,13236.0,1559,0946,553234,266.25,NQM2,NQM2,13273.75,13264.75,13408.75,13342.75,13295.25,13252.0,13339.75,13327.5,13404.5,13348.75,13439.25,13435.75,13413.75,13478.75,13490.0,13540.0
2022-04-26,2022,1,0,366.4107142857143,13540.0,-100.75,13439.25,13007.0,13450.75,13004.0,0930,1600,585710,-432.25,NQM2,NQM2,13439.25,13262.75,13200.5,13142.75,13135.0,13117.5,13196.0,13196.75,13109.5,13131.75,13172.0,13206.0,13085.75,13070.0,13082.75,13007.0
2022-04-27,2022,2,0,377.2142857142857,13007.0,60.5,13067.5,12995.25,13255.25,12930.25,0950,1032,578830,-72.25,NQM2,NQM2,13067.5,13182.75,12968.5,13115.75,13121.5,13085.75,13214.75,13156.75,13162.0,13158.5,13111.25,13046.75,13024.25,13033.75,13041.0,12995.25
2022-04-28,2022,3,0,368.5892857142857,12995.25,268.25,13263.5,13444.75,13542.0,13033.0,1525,1041,550045,181.25,NQM2,NQM2,13263.5,13089.75,13064.0,13095.75,13199.25,13134.25,13254.75,13364.25,13387.25,13439.75,13466.0,13485.25,13490.0,13493.0,13477.5,13444.75
2022-04-29,2022,4,0,385.01785714285717,13444.75,-168.25,13276.5,12868.75,13433.0,12831.75,0959,1559,546347,-407.75,NQM2,NQM2,13276.5,13410.25,13230.0,13192.0,13219.0,13164.75,13113.0,13089.25,13110.0,13043.0,13016.5,12978.0,12950.0,12933.25,12923.0,12868.75
2022-05-02,2022,0,0,412.1607142857143,12868.75,17.0,12885.75,13075.5,13084.5,12709.75,1600,1443,579359,189.75,NQM2,NQM2,12885.75,12931.0,13016.75,12897.75,12855.25,12918.5,12917.75,12810.5,12810.5,12771.75,12751.5,12787.75,12917.25,13014.75,12991.0,13075.5
2022-05-03,2022,1,0,413.2142857142857,13075.5,-40.25,13035.25,13091.5,13183.75,12968.5,1345,0945,525158,56.25,NQM2,NQM2,13035.25,13126.75,13063.0,13018.0,13118.0,13108.0,13041.75,13101.25,13143.5,13131.75,13039.0,13113.25,13112.0,13101.75,13035.5,13091.5
2022-05-04,2022,2,0,400.2857142857143,13091.5,5.75,13097.25,13522.0,13555.25,12883.0,1553,1131,604040,424.75,NQM2,NQM2,13097.25,13004.5,12962.75,12930.75,12888.0,12963.25,13062.0,13103.0,13093.75,13171.5,13061.25,13350.0,13426.5,13473.0,13508.0,13522.0
2022-05-05,2022,3,0,423.625,13522.0,-195.5,13326.5,12871.5,13346.25,12705.25,0930,1531,726808,-455.0,NQM2,NQM2,13326.5,13157.25,13018.25,12984.5,12898.0,12816.0,12910.0,12920.0,12876.0,12831.0,12795.5,12814.25,12728.25,12711.75,12801.5,12871.5
2022-05-06,2022,4,0,456.1607142857143,12871.5,-130.0,12741.5,12685.5,12928.75,12519.0,1124,0957,665193,-56.0,NQM2,NQM2,12741.5,12580.75,12722.25,12846.75,12894.5,12703.75,12769.75,12853.25,12794.25,12692.5,12651.5,12635.0,12608.25,12631.0,12672.25,12685.5
2022-05-09,2022,0,0,469.9642857142857,12685.5,-207.75,12477.75,12223.75,12555.75,12135.25,0939,1551,601677,-254.0,NQM2,NQM2,12477.75,12407.0,12344.0,12318.0,12262.5,12304.75,12358.0,12279.25,12326.0,12261.5,12244.0,12303.0,12312.25,12236.5,12202.0,12223.75
2022-05-10,2022,1,0,480.0892857142857,12223.75,310.75,12534.5,12336.75,12547.0,12170.0,0931,1129,658161,-197.75,NQM2,NQM2,12534.5,12435.75,12425.5,12262.25,12231.25,12273.5,12213.75,12241.5,12363.5,12504.5,12432.0,12461.25,12473.5,12368.0,12332.25,12336.75
2022-05-11,2022,2,0,484.625,12336.75,-104.25,12232.5,11981.5,12478.5,11938.5,0951,1554,635428,-251.0,NQM2,NQM2,12232.5,12376.0,12377.5,12304.0,12320.0,12260.0,12193.5,12126.5,12081.5,12034.0,12065.25,12037.25,11990.5,12021.5,11975.75,11981.5
2022-05-12,2022,3,0,480.125,11981.5,-132.0,11849.5,11945.0,12132.75,11689.0,1110,1444,642372,95.5,NQM2,NQM2,11849.5,11773.0,12004.0,12058.25,12021.25,11827.0,11907.0,11907.25,11874.0,11751.25,11750.25,11743.25,11767.0,11843.5,11855.0,11945.0
2022-05-13,2022,4,0,480.55357142857144,11945.0,195.0,12140.0,12385.25,12432.0,12064.75,1531,0935,502082,245.25,NQM2,NQM2,12140.0,12263.75,12312.0,12316.0,12353.25,12359.25,12404.25,12393.75,12370.5,12293.0,12268.75,12351.0,12390.0,12427.5,12388.5,12385.25
2022-05-16,2022,0,0,493.39285714285717,12385.25,-77.0,12308.25,12250.25,12403.0,12190.25,1433,1107,476768,-58.0,NQM2,NQM2,12308.25,12236.5,12355.0,12200.25,12235.5,12318.25,12266.25,12227.0,12333.75,12309.75,12387.0,12358.25,12299.5,12276.5,12235.5,12250.25
2022-05-17,2022,1,0,470.30357142857144,12250.25,233.25,12483.5,12553.25,12578.0,12328.5,1531,1051,498199,69.75,NQM2,NQM2,12483.5,12463.0,12421.25,12365.25,12447.0,12463.75,12466.5,12464.0,12496.5,12482.5,12428.25,12523.0,12558.5,12563.75,12527.25,12553.25
2022-05-18,2022,2,0,470.5,12553.25,-197.75,12355.5,11936.0,12399.75,11887.5,0936,1554,577599,-419.5,NQM2,NQM2,12355.5,12314.25,12301.5,12287.5,12125.75,12118.5,12063.0,12112.5,12015.25,11984.25,11996.25,11950.5,11947.75,11914.0,11937.75,11936.0
2022-05-19,2022,3,0,479.0,11936.0,-37.0,11899.0,11863.5,12076.75,11795.25,1143,0950,612214,-35.5,NQM2,NQM2,11899.0,11921.0,11884.25,11965.5,11958.0,12026.25,12009.0,11929.5,11904.5,11958.75,11940.0,12019.25,11976.0,11909.25,11935.75,11863.5
2022-05-20,2022,4,0,455.32142857142856,11863.5,160.75,12024.25,11836.75,12053.0,11491.25,0931,1330,654466,-187.5,NQM2,NQM2,12024.25,11990.0,11937.75,11813.0,11775.0,11742.25,11638.75,11567.0,11515.25,11615.5,11552.0,11612.25,11574.0,11661.25,11757.5,11836.75
2022-05-23,2022,0,0,468.67857142857144,11836.75,47.5,11884.25,12043.0,12054.0,11783.75,1445,1003,496193,158.75,NQM2,NQM2,11884.25,11821.75,11882.75,11863.75,11957.0,11996.5,11996.0,11979.0,11945.5,11989.75,12018.0,11999.75,11997.5,11993.75,11974.5,12043.0
2022-05-24,2022,1,0,472.60714285714283,12043.0,-232.25,11810.75,11791.0,11847.5,11576.25,0932,1017,566593,-19.75,NQM2,NQM2,11810.75,11664.5,11643.25,11621.25,11652.25,11705.5,11734.75,11678.75,11670.0,11735.0,11728.25,11679.0,11703.0,11740.25,11816.75,11791.0
2022-05-25,2022,2,0,457.92857142857144,11791.0,-46.0,11745.0,11947.5,12036.0,11708.0,1512,0930,498103,202.5,NQM2,NQM2,11745.0,11806.25,11883.75,11874.25,11865.5,11857.0,11820.25,11827.0,11830.0,11870.5,11947.25,11982.0,12008.5,11994.5,11943.75,11947.5
2022-05-26,2022,3,0,423.01785714285717,11947.5,-35.5,11912.0,12274.25,12343.0,11899.0,1310,0930,446750,362.25,NQM2,NQM2,11912.0,12129.75,12152.0,12206.0,12210.25,12223.25,12305.25,12318.0,12290.75,12317.0,12309.75,12306.0,12276.0,12257.5,12299.75,12274.25
2022-05-27,2022,4,0,425.4642857142857,12274.25,155.5,12429.75,12679.25,12684.75,12402.0,1600,0930,430588,249.5,NQM2,NQM2,12429.75,12514.25,12573.25,12533.0,12571.5,12601.25,12577.75,12587.25,12593.75,12579.75,12596.5,12616.5,12638.0,12655.5,12639.75,12679.25
2022-05-30,2022,0,0,415.48214285714283,12679.25,79.5,12758.75,12822.5,12835.75,12736.5,1232,1015,34841,63.75,NQM2,NQM2,12758.75,12763.25,12762.5,12784.5,12813.25,12800.5,12822.5,12822.5,12822.5,12822.5,12822.5,12822.5,12822.5,12822.5,12822.5,12822.5
2022-05-31,2022,1,0,399.73214285714283,12822.5,-152.5,12670.0,12666.5,12768.5,12480.0,1420,1011,504931,-3.5,NQM2,NQM2,12670.0,12556.75,12588.25,12634.5,12572.5,12715.75,12699.0,12733.25,12677.5,12753.75,12741.5,12628.5,12690.75,12730.75,12700.5,12666.5
2022-06-01,2022,2,0,385.625,12666.5,86.5,12753.0,12558.5,12823.5,12454.75,0955,1248,543883,-194.5,NQM2,NQM2,12753.0,12753.0,12636.75,12628.5,12551.25,12494.25,12501.75,12505.5,12505.75,12559.0,12635.75,12606.75,12641.0,12597.25,12613.75,12558.5
2022-06-02,2022,3,0,380.26785714285717,12558.5,-76.75,12481.75,12887.5,12899.25,12442.5,1558,0931,472030,405.75,NQM2,NQM2,12481.75,12559.5,12548.0,12614.5,12664.75,12692.0,12769.75,12782.75,12802.75,12829.25,12852.5,12825.5,12845.5,12825.25,12856.5,12887.5
2022-06-03,2022,4,0,378.10714285714283,12887.5,-234.25,12653.25,12548.5,12731.25,12503.0,1001,1128,489172,-104.75,NQM2,NQM2,12653.25,12721.75,12619.75,12556.0,12527.5,12563.5,12566.75,12609.5,12563.5,12549.5,12589.25,12580.5,12521.0,12540.5,12526.5,12548.5
2022-06-06,2022,0,0,390.375,12548.5,229.75,12778.25,12590.0,12810.0,12532.75,1006,1231,417297,-188.25,NQM2,NQM2,12778.25,12778.25,12777.75,12786.25,12649.0,12656.5,12541.5,12599.0,12596.5,12667.5,12595.75,12584.25,12582.0,12566.25,12587.0,12590.0
2022-06-07,2022,1,0,386.76785714285717,12590.0,-132.5,12457.5,12693.5,12740.25,12412.5,1554,0932,425253,236.0,NQM2,NQM2,12457.5,12525.25,12590.0,12665.25,12589.75,12619.75,12576.5,12622.25,12653.0,12640.75,12687.25,12674.5,12688.25,12690.75,12713.0,12693.5
2022-06-08,2022,2,0,362.625,12693.5,-32.5,12661.0,12609.0,12783.0,12579.25,0956,1338,448892,-52.0,NQM2,NQM2,12661.0,12748.5,12743.75,12711.5,12753.0,12732.75,12681.25,12638.0,12606.75,12635.25,12618.75,12605.75,12621.5,12639.75,12621.75,12609.0
2022-06-09,2022,3,0,357.07142857142856,12609.0,-59.25,12549.75,12277.5,12673.25,12270.0,1032,1559,499342,-272.25,NQM2,NQM2,12549.75,12617.5,12658.0,12584.25,12558.75,12576.0,12569.75,12579.25,12537.75,12532.5,12500.25,12435.5,12391.25,12357.75,12327.0,12277.5
2022-06-10,2022,4,0,345.75,12277.5,-232.0,12045.5,11843.75,12090.0,11823.0,0932,1150,387465,-201.75,NQM2,NQM2,12045.5,11922.25,11884.0,11864.75,11838.75,11867.25,11865.0,11856.75,11873.75,11888.5,11908.5,11945.25,11927.0,11927.75,11879.25,11843.75
2022-06-13,2022,0,1,358.9107142857143,11843.75,,11530.5,11315.75,11604.5,11285.25,0937,1551,478025,-214.75,NQM2,NQU2,11530.5,11522.75,11421.0,11381.0,11417.0,11433.0,11470.0,11441.0,11421.5,11466.75,11421.25,11396.75,11342.75,11324.75,11330.25,11315.75
2022-06-14,2022,1,0,348.375,11315.75,106.25,11422.0,11345.75,11455.25,11236.0,1323,1518,462350,-76.25,NQU2,NQU2,11422.0,11411.25,11299.75,11344.0,11324.5,11361.25,11342.5,11368.75,11396.25,11338.75,11342.25,11298.75,11253.5,11326.25,11353.5,11345.75
2022-06-15,2022,2,0,340.60714285714283,11345.75,126.25,11472.0,11633.5,11794.25,11371.25,1535,1433,555202,161.5,NQU2,NQU2,11472.0,11517.75,11514.0,11505.5,11497.5,11533.5,11558.75,11496.0,11539.75,11589.0,11450.75,11650.5,11618.0,11727.0,11663.0,11633.5
2022-06-16,2022,3,0,340.92857142857144,11633.5,-308.5,11325.0,11172.0,11349.75,11068.5,0932,1455,563181,-153.0,NQU2,NQU2,11325.0,11242.0,11221.5,11167.25,11203.5,11188.5,11181.75,11199.5,11224.25,11114.25,11108.5,11119.0,11117.0,11165.0,11125.0,11172.0
2022-06-17,2022,4,0,351.9642857142857,11172.0,47.75,11219.75,11299.5,11396.0,11119.0,1313,1049,530975,79.75,NQU2,NQU2,11219.75,11287.0,11207.25,11147.25,11308.0,11227.75,11261.25,11295.25,11351.75,11345.75,11339.25,11338.5,11273.75,11338.5,11295.5,11299.5
2022-06-20,2022,0,0,360.57142857142856,11299.5,69.5,11369.0,11418.25,11430.75,11333.0,1246,0948,35039,49.25,NQU2,NQU2,11369.0,11367.0,11375.75,11376.25,11390.0,11418.5,11418.25,11418.25,11418.25,11418.25,11418.25,11418.25,11418.25,11418.25,11418.25,11418.25
2022-06-21,2022,1,0,345.48214285714283,11418.25,83.75,11502.0,11577.25,11678.25,11475.75,1059,0932,398359,75.25,NQU2,NQU2,11502.0,11627.0,11647.0,11664.5,11650.5,11614.5,11614.0,11622.25,11627.0,11601.75,11599.25,11617.75,11625.25,11605.5,11602.0,11577.25
2022-06-22,2022,2,0,337.7142857142857,11577.25,-113.0,11464.25,11562.75,11745.75,11446.75,1038,0930,469082,98.5,NQU2,NQU2,11464.25,11603.25,11700.25,11687.75,11688.0,11605.25,11613.25,11634.5,11664.0,11659.5,11672.25,11662.5,11658.0,11600.25,11563.5,11562.75
2022-06-23,2022,3,0,326.44642857142856,11562.75,108.75,11671.5,11717.75,11766.75,11543.0,1551,0952,464436,46.25,NQU2,NQU2,11671.5,11664.5,11649.25,11714.0,11708.75,11646.5,11639.0,11567.5,11587.75,11615.25,11647.25,11662.75,11691.5,11706.25,11734.5,11717.75
2022-06-24,2022,4,0,314.9642857142857,11717.75,137.5,11855.25,12125.75,12148.5,11838.75,1600,0931,422455,270.5,NQU2,NQU2,11855.25,12002.25,12058.25,12014.5,12000.5,12018.5,12016.25,12026.25,12023.25,12008.5,12036.0,12052.25,12051.25,12054.75,12068.25,12125.75
2022-06-27,2022,0,0,325.92857142857144,12125.75,81.25,12207.0,12050.5,12212.0,11994.25,0931,1553,411885,-156.5,NQU2,NQU2,12207.0,12085.75,12061.0,12137.0,12128.25,12113.5,12049.5,12090.5,12067.75,12029.5,12040.25,12051.75,12049.0,12039.75,12055.0,12050.5
2022-06-28,2022,1,0,318.07142857142856,12050.5,34.25,12084.75,11677.5,12174.25,11667.5,0939,1551,505775,-407.25,NQU2,NQU2,12084.75,12111.5,11990.75,11963.75,11873.25,11795.25,11801.5,11807.5,11778.25,11765.0,11722.5,11722.0,11687.5,11711.5,11692.25,11677.5
