date,year,prev_close,prev_range,day_open,clow15,chigh15,entry15,clow20,chigh20,entry20,clow30,chigh30,entry30,exit1545
2021-02-25,2021,16262.0,351.0,16147.5,16144.75,16256.75,16216.75,16144.75,16256.75,16203.5,16144.75,16256.75,16186.75,15832.75
2021-02-26,2021,15793.0,526.0,15919.5,15896.0,15998.75,15952.25,15896.0,15998.75,15910.0,15825.5,15998.75,15844.0,16005.5
2021-03-01,2021,15860.0,337.5,16066.0,16007.25,16082.25,16045.75,16007.25,16082.25,16020.5,16007.25,16082.25,16066.75,16228.75
2021-03-02,2021,16241.0,246.5,16264.25,16174.25,16269.75,16194.25,16148.75,16269.75,16157.25,16146.0,16269.75,16185.5,16082.0
2021-03-03,2021,16025.0,254.75,15979.5,15896.0,16018.75,15916.75,15891.5,16018.75,15929.75,15859.5,16018.75,15871.25,15705.5
2021-03-04,2021,15647.5,376.75,15631.0,15616.0,15731.75,15684.5,15579.25,15731.75,15581.75,15535.0,15731.75,15556.0,15450.5
2021-03-05,2021,15438.0,490.5,15549.5,15413.25,15572.75,15460.25,15405.75,15572.75,15407.0,15325.25,15572.75,15390.0,15633.5
2021-03-08,2021,15628.25,490.5,15602.0,15493.5,15652.25,15643.5,15493.5,15665.5,15585.5,15493.5,15665.5,15545.25,15336.5
2021-03-09,2021,15267.25,434.0,15576.0,15553.75,15619.5,15569.75,15553.75,15625.5,15625.25,15553.75,15683.5,15671.5,15780.75
2021-03-10,2021,15753.75,280.5,15934.5,15837.25,15936.25,15880.75,15837.25,15936.25,15902.25,15837.25,15946.25,15878.0,15741.5
2021-03-11,2021,15719.0,259.5,15918.25,15898.0,15973.75,15906.25,15898.0,15973.75,15929.0,15898.0,15973.75,15932.0,16033.5
2021-03-12,2021,16013.25,206.75,15837.75,15764.75,15840.5,15819.0,15764.75,15840.5,15824.75,15764.75,15861.5,15856.25,15897.0
2021-03-15,2021,15904.0,175.5,15897.75,15843.75,15897.75,15870.25,15843.75,15897.75,15873.0,15843.75,15930.25,15908.25,15976.0
2021-03-16,2021,16024.5,203.25,16116.0,16088.5,16146.25,16146.25,16088.5,16173.5,16164.75,16088.5,16185.75,16181.0,16125.5
2021-03-17,2021,16095.0,210.0,15963.25,15890.5,15972.0,15950.75,15890.5,15980.75,15975.5,15890.5,15999.5,15991.25,16137.5
2021-03-18,2021,16149.25,336.75,15935.75,15920.0,15978.5,15923.5,15889.5,15978.5,15901.25,15889.5,15978.5,15951.25,15747.5
2021-03-19,2021,15738.25,260.25,15732.0,15681.0,15793.75,15702.25,15681.0,15793.75,15704.75,15681.0,15793.75,15730.5,15816.25
2021-03-22,2021,15793.75,209.5,15884.5,15884.0,15948.5,15918.0,15884.0,15948.5,15936.5,15884.0,15977.25,15964.5,16041.75
2021-03-23,2021,16027.0,229.25,16069.75,16023.25,16075.5,16035.5,16012.25,16075.5,16028.75,16006.75,16075.5,16034.25,15972.0
2021-03-24,2021,15961.25,193.0,16027.0,15944.5,16028.5,15966.75,15926.5,16028.5,15926.75,15902.5,16028.5,15912.5,15797.5
2021-03-25,2021,15746.25,284.0,15673.75,15645.0,15759.5,15728.75,15645.0,15759.5,15722.5,15645.0,15759.5,15745.25,15765.75
2021-03-26,2021,15728.75,227.25,15719.5,15710.0,15777.25,15749.0,15710.0,15786.0,15777.0,15710.0,15786.0,15764.25,15823.0
2021-03-29,2021,15918.25,274.0,15897.5,15872.0,15934.25,15880.5,15859.5,15934.25,15885.5,15808.5,15934.25,15811.0,15897.0
2021-03-30,2021,15912.5,187.5,15829.75,15770.25,15844.5,15778.75,15764.25,15844.5,15789.5,15761.5,15844.5,15787.0,15849.0
2021-03-31,2021,15851.5,139.75,15924.25,15909.25,15971.5,15957.75,15909.25,15989.0,15984.0,15909.25,16012.5,16008.25,16062.25
2021-04-01,2021,16040.75,205.0,16209.25,16198.0,16250.5,16237.5,16198.0,16251.5,16238.75,16198.0,16258.25,16248.25,16252.5
2021-04-05,2021,16270.5,79.75,16375.25,16365.5,16402.0,16395.5,16365.5,16434.5,16433.25,16365.5,16441.75,16432.25,16534.75
2021-04-06,2021,16538.0,205.75,16524.0,16495.0,16542.25,16539.0,16495.0,16545.5,16526.5,16495.0,16554.0,16553.0,16529.75
2021-04-07,2021,16527.75,116.25,16508.75,16468.75,16516.5,16512.25,16468.75,16530.5,16526.75,16468.75,16540.75,16532.0,16566.25
2021-04-08,2021,16561.0,128.5,16682.75,16667.0,16703.0,16683.0,16660.5,16703.0,16665.0,16660.5,16710.0,16706.0,16695.5
2021-04-09,2021,16706.0,63.5,16645.75,16614.5,16659.0,16658.25,16614.5,16668.25,16665.75,16614.5,16684.25,16676.75,16763.0
2021-04-12,2021,16785.5,181.5,16740.75,16732.75,16765.75,16745.0,16716.5,16765.75,16719.5,16698.75,16765.75,16723.75,16775.75
2021-04-13,2021,16768.25,96.75,16833.5,16823.0,16895.25,16878.75,16823.0,16897.25,16881.25,16823.0,16903.75,16897.75,16934.25
2021-04-14,2021,16931.75,127.25,16939.25,16899.5,16944.75,16929.0,16899.5,16944.75,16919.5,16899.5,16944.75,16930.5,16760.75
2021-04-15,2021,16764.75,215.75,16885.25,16879.25,16934.0,16917.75,16879.25,16934.0,16918.25,16879.25,16934.0,16912.0,16974.75
2021-04-16,2021,16972.25,111.25,16995.0,16929.75,16995.0,16945.75,16927.25,16995.0,16951.0,16910.0,16995.0,16920.25,16983.5
2021-04-19,2021,16987.5,87.25,16921.0,16907.25,16969.5,16961.25,16907.25,16969.5,16946.25,16907.25,16969.5,16951.75,16833.0
2021-04-20,2021,16860.25,192.25,16830.25,16808.25,16862.25,16851.25,16808.25,16874.25,16864.75,16808.25,16886.0,16860.75,16768.75
2021-04-21,2021,16755.75,210.5,16703.25,16656.75,16720.25,16683.75,16656.75,16736.5,16732.5,16656.75,16761.25,16758.25,16860.5
2021-04-22,2021,16875.0,226.0,16857.25,16827.5,16868.25,16830.25,16818.75,16868.25,16826.5,16811.75,16868.25,16837.75,16713.75
2021-04-23,2021,16706.75,243.0,16732.75,16732.25,16778.25,16759.75,16732.25,16778.25,16767.0,16732.25,16790.75,16784.75,16910.0
2021-04-26,2021,16881.25,205.0,16890.0,16875.0,16907.25,16893.0,16875.0,16907.25,16882.0,16858.5,16907.25,16889.0,16963.25
2021-04-27,2021,16970.25,124.0,16981.25,16943.25,16991.0,16944.0,16924.5,16991.0,16925.5,16903.75,16991.0,16912.0,16925.0
2021-04-28,2021,16907.75,122.25,16896.0,16841.75,16899.25,16870.75,16841.75,16902.75,16900.75,16841.75,16929.75,16928.5,16881.5
