date,cls,direction,price,first_touch_utc,K,spread_put,spread_call,rspread_put,rspread_call,imb_put,imb_call,depth_put,depth_call,depth_ratio,intens,intens_ratio,dspread_otm,iv_put,iv_call,iv_gap,iv_kink
2025-02-04,broken,upper,21478.2,2025-02-04T14:36,520,0.02,0.01,0.008,0.0045,0.6585,0.0303,82,33,0.832,12,1.0,,0.4224,0.4197,0.0027,-0.0002
2025-02-04,broken,upper,21485.0,2025-02-04T14:37,520,0.02,0.02,0.0081,0.0091,0.5926,0.0685,54,73,0.587,14,1.0,,0.4161,0.417,-0.0009,0.0003
2025-02-04,broken,upper,21506.5,2025-02-04T14:38,521,0.03,0.01,0.0104,0.0055,0.3023,-0.5385,86,39,0.62,16,1.0,,0.4089,0.4144,-0.0055,0.0009
2025-02-04,broken,upper,21551.4,2025-02-04T14:53,522,0.03,0.02,0.0118,0.0103,0.25,0.3962,80,53,0.708,46,1.0,,0.404,0.405,-0.001,-0.0008
2025-02-04,broken,upper,21562.2,2025-02-04T14:55,522,0.02,0.02,0.0084,0.0101,0.0345,-0.44,87,75,0.702,50,1.0,,0.401,0.3956,0.0054,-0.0001
2025-02-04,broken,upper,21568.2,2025-02-04T14:57,522,0.03,0.01,0.0132,0.0048,-0.0076,-0.9216,131,51,0.613,54,1.0,,0.401,0.3955,0.0055,0.0003
2025-02-04,broken,upper,21575.65,2025-02-04T14:58,522,0.03,0.03,0.0139,0.0137,0.4595,0.4495,111,109,1.058,56,1.0,,0.4007,0.397,0.0037,-0.0003
2025-02-04,broken,upper,21605.6,2025-02-04T15:00,523,0.09,0.06,0.033,0.0368,0.7647,0.5385,34,39,1.467,60,1.0,,0.398,0.3859,0.0121,0.0001
2025-02-04,broken,upper,21619.4,2025-02-04T15:05,523,0.02,0.01,0.0093,0.0048,-0.7143,0.9355,35,31,0.415,62,1.0,-0.01,0.3947,0.39,0.0047,-0.0014
2025-02-04,broken,upper,21643.41,2025-02-04T15:08,524,0.03,0.02,0.0124,0.0114,-0.1429,-0.9737,70,76,0.795,62,1.0,0.01,0.3834,0.3825,0.0009,0.0012
2025-02-04,broken,upper,21659.8,2025-02-04T19:10,524,0.02,0.02,0.0174,0.0164,-0.0991,-0.0106,222,188,0.449,62,1.0,0.01,0.3949,0.3883,0.0066,0.0003
2025-02-04,rejected,upper,21523.2,2025-02-04T14:39,521,0.04,0.02,0.0159,0.0096,-0.4429,0.9667,219,60,1.106,18,1.0,,0.411,0.4092,0.0018,0.0009
2025-02-04,rejected,upper,21548.2,2025-02-04T14:50,522,0.03,0.03,0.0107,0.017,0.4688,-0.4713,64,174,0.622,40,1.0,,0.4089,0.407,0.0019,-0.0009
2025-02-04,rejected,upper,21617.8,2025-02-04T17:58,523,0.01,0.01,0.0072,0.0077,0.3651,0.2874,63,87,0.255,62,1.0,-0.01,0.345,0.345,0.0,0.0011
2025-02-04,rejected,upper,21625.2,2025-02-04T17:59,523,0.01,0.01,0.0082,0.0069,0.9,-0.0095,100,105,0.258,62,1.0,0.0,0.345,0.3425,0.0025,-0.0005
2025-02-04,rejected,upper,21655.6,2025-02-04T15:10,524,0.02,0.01,0.0094,0.0052,0.8182,-0.9615,33,52,0.773,62,1.0,0.0,0.379,0.3725,0.0065,-0.0001
2025-02-04,rejected,upper,21663.5,2025-02-04T15:19,524,0.02,0.02,0.0097,0.0103,0.0286,0.0169,70,59,0.586,62,1.0,0.01,0.3784,0.3746,0.0038,-0.0005
2025-02-04,rejected,upper,21677.04,2025-02-04T15:38,525,0.02,0.02,0.0085,0.0135,0.8361,-0.4634,61,123,0.471,62,1.0,0.01,0.3655,0.3606,0.0049,0.0001
2025-02-04,rejected,upper,21690.73,2025-02-04T16:30,525,0.02,0.01,0.0124,0.0068,0.0667,0.9474,135,38,0.361,62,1.0,0.0,0.3232,0.3263,-0.0031,-0.0002
2025-02-04,placebo,lower,21300.21,2025-02-04T14:30,516,,,,,,,,,,0,,,,,,
2025-02-04,placebo,lower,21517.22,2025-02-04T14:30,521,,,,,,,,,,0,,,,,,
2025-02-04,placebo,lower,21432.11,2025-02-04T17:31,519,0.01,0.06,0.022,0.0174,-0.2778,-0.1429,288,70,0.346,62,1.0,0.0,0.3606,0.3655,-0.0049,-0.0016
2025-02-04,placebo,lower,21503.18,2025-02-04T17:31,521,0.02,0.03,0.0198,0.015,-0.5526,-0.3617,228,94,0.441,62,1.0,0.01,0.3479,0.3517,-0.0038,0.0002
2025-02-04,placebo,lower,21664.18,2025-02-04T17:29,524,0.03,0.01,0.0122,0.0148,0.3333,-0.812,45,734,0.844,62,1.0,0.0,0.3345,0.3317,0.0028,-0.0031
2025-02-04,placebo,lower,21598.22,2025-02-04T17:29,523,0.01,0.01,0.0054,0.0093,-0.2609,-0.7665,46,257,0.495,62,1.0,-0.01,0.3451,0.3426,0.0025,0.0016
2025-02-04,placebo,lower,21487.31,2025-02-04T18:08,520,0.01,0.05,0.018,0.0178,0.8492,0.0328,199,122,0.293,62,1.0,0.0,0.3711,0.3776,-0.0065,-0.0007
2025-02-04,placebo,lower,21480.61,2025-02-04T18:08,520,0.01,0.05,0.018,0.0178,0.8492,0.0328,199,122,0.293,62,1.0,0.0,0.3711,0.3776,-0.0065,-0.0007
2025-02-04,placebo,lower,21715.74,2025-02-04T19:00,526,0.33,0.01,0.1164,0.0328,0.0236,0.7751,254,489,0.772,62,1.0,0.0,0.3288,0.3731,-0.0443,-0.0064
2025-02-04,placebo,lower,21682.3,2025-02-04T19:00,525,0.04,0.01,0.0183,0.0177,-0.2976,-0.2189,205,233,0.63,62,1.0,0.0,0.3834,0.3816,0.0018,0.0002
2025-02-04,placebo,upper,21425.72,2025-02-04T14:39,519,0.01,0.03,0.006,0.0093,-0.3333,0.4495,90,109,0.483,18,1.0,,0.4237,0.4218,0.0019,0.0002
2025-02-04,placebo,upper,21431.89,2025-02-04T14:39,519,0.01,0.03,0.006,0.0093,-0.3333,0.4495,90,109,0.483,18,1.0,,0.4237,0.4218,0.0019,0.0002
2025-02-04,placebo,upper,21435.66,2025-02-04T14:50,519,0.01,0.03,0.0067,0.0087,0.7021,0.7856,94,597,1.501,40,1.0,,0.4243,0.4243,0.0,-0.0008
2025-02-04,placebo,upper,21456.36,2025-02-04T14:50,519,0.01,0.03,0.0067,0.0087,0.7021,0.7856,94,597,1.501,40,1.0,,0.4243,0.4243,0.0,-0.0008
2025-02-04,placebo,upper,21661.16,2025-02-04T17:58,524,0.02,0.01,0.0104,0.0121,0.0476,0.9869,42,153,0.203,62,1.0,0.0,0.3353,0.334,0.0013,-0.0011
2025-02-04,placebo,upper,21689.78,2025-02-04T17:58,525,0.06,0.01,0.0233,0.0206,0.1772,0.3049,158,164,0.229,62,1.0,0.0,0.3267,0.3251,0.0016,-0.0018
2025-02-04,placebo,upper,21541.98,2025-02-04T17:59,521,0.01,0.05,0.0183,0.018,0.2399,0.1294,321,170,0.407,62,1.0,0.0,0.3595,0.3564,0.0031,0.0014
2025-02-04,placebo,upper,21683.85,2025-02-04T17:59,525,0.04,0.01,0.0171,0.0174,-0.5238,-0.6203,126,237,0.337,62,1.0,0.0,0.3296,0.3251,0.0045,-0.0005
2025-02-04,placebo,upper,21757.41,2025-02-04T15:10,527,0.05,0.01,0.0127,0.0134,-0.9048,-0.8889,21,126,0.458,62,1.0,0.0,0.3647,0.3556,0.0091,0.0015
2025-02-04,placebo,upper,21613.98,2025-02-04T15:10,523,0.01,0.01,0.006,0.004,0.974,0.5312,77,128,1.199,62,1.0,-0.03,0.3846,0.3789,0.0057,-0.0021
2025-02-04,placebo,upper,21739.9,2025-02-04T15:19,526,0.03,0.01,0.0094,0.0096,0.4444,-0.3878,36,98,0.171,62,1.0,0.0,0.3637,0.3596,0.0041,-0.0004
2025-02-04,placebo,upper,21571.87,2025-02-04T15:19,522,0.01,0.03,0.0077,0.0095,0.1475,-0.4286,61,42,0.467,62,1.0,-0.01,0.3964,0.3924,0.004,0.0005
2025-02-04,placebo,upper,21717.09,2025-02-04T15:38,526,0.03,0.01,0.0103,0.0095,0.4,-0.8125,30,64,0.147,62,1.0,0.0,0.3578,0.3525,0.0053,0.0002
2025-02-04,placebo,upper,21780.89,2025-02-04T15:38,527,0.06,0.01,0.0167,0.014,-0.5556,0.6825,135,189,0.357,62,1.0,0.0,0.3535,0.3441,0.0094,-0.0025
2025-02-04,placebo,upper,21735.67,2025-02-04T16:30,526,0.02,0.01,0.0094,0.0101,-0.3455,-0.2766,55,235,0.544,62,1.0,0.0,0.3125,0.3158,-0.0033,-0.0015
2025-02-04,placebo,upper,21793.85,2025-02-04T16:30,528,0.07,0.01,0.0199,0.026,0.2186,-0.133,215,639,0.542,62,1.0,0.0,0.2976,0.3037,-0.0061,-0.0017
2025-02-05,broken,lower,21695.93,2025-02-05T17:38,525,0.01,0.01,0.0142,0.0077,0.8333,0.0,144,60,0.144,62,1.0,0.0,0.2355,0.238,-0.0025,-0.003
2025-02-05,rejected,lower,21501.0,2025-02-05T15:04,521,0.02,0.02,0.0116,0.0112,0.9592,0.25,49,24,0.523,62,1.0,-0.01,0.3235,0.3253,-0.0018,-0.0023
2025-02-05,rejected,lower,21565.5,2025-02-05T16:17,522,0.01,0.02,0.0101,0.0133,0.65,0.1081,120,74,0.266,62,1.0,0.0,0.2551,0.254,0.0011,0.0002
2025-02-05,rejected,lower,21672.75,2025-02-05T18:26,525,0.01,0.01,0.0134,0.011,0.798,-0.8387,198,124,0.214,62,1.0,0.0,0.2294,0.2294,0.0,-0.0052
2025-02-05,rejected30only,lower,21684.2,2025-02-05T17:51,525,0.01,0.02,0.0144,0.0163,-0.7213,-0.2174,122,115,0.144,62,1.0,-0.01,0.2409,0.2292,0.0117,0.0002
2025-02-05,rejected,lower,21703.0,2025-02-05T19:53,525,0.01,0.01,0.0308,0.0109,-0.2757,0.4222,243,45,0.091,62,1.0,0.0,0.2403,0.2449,-0.0046,-0.0058
2025-02-05,broken,upper,21562.5,2025-02-05T14:34,522,0.03,0.02,0.014,0.0114,0.0909,-0.8421,55,190,0.951,8,1.0,,0.3446,0.3454,-0.0008,0.0006
2025-02-05,broken,upper,21570.5,2025-02-05T14:36,522,0.02,0.01,0.01,0.0053,-0.7586,-0.6154,58,26,0.182,12,1.0,,0.3419,0.3463,-0.0044,0.0006
2025-02-05,broken,upper,21587.8,2025-02-05T15:36,523,0.02,0.02,0.0118,0.0179,0.0,0.0218,74,229,0.372,62,1.0,0.01,0.2697,0.2678,0.0019,-0.0005
2025-02-05,broken,upper,21595.5,2025-02-05T15:37,523,0.02,0.01,0.0123,0.0086,0.175,-0.2727,80,88,0.204,62,1.0,0.0,0.2686,0.2657,0.0029,-0.0009
2025-02-05,broken,upper,21608.75,2025-02-05T16:03,523,0.01,0.02,0.0077,0.0167,-0.4,0.7083,50,192,0.228,62,1.0,0.01,0.2529,0.2519,0.001,-0.0014
2025-02-05,broken,upper,21635.0,2025-02-05T16:35,524,0.02,0.01,0.0161,0.0107,0.907,-0.2,86,50,0.104,62,1.0,-0.0,0.2309,0.2298,0.0011,-0.0013
2025-02-05,broken,upper,21642.65,2025-02-05T16:36,524,0.01,0.01,0.0084,0.0103,-0.0769,0.6877,65,775,0.625,62,1.0,0.0,0.2299,0.2299,0.0,-0.0002
2025-02-05,broken,upper,21652.25,2025-02-05T16:38,524,0.02,0.01,0.0185,0.0094,-0.1429,-0.3333,154,105,0.164,62,1.0,-0.01,0.2303,0.2293,0.001,-0.0009
2025-02-05,broken,upper,21659.2,2025-02-05T16:43,524,0.01,0.02,0.0104,0.0175,0.9688,-0.6025,64,161,0.184,62,1.0,-0.01,0.2277,0.2266,0.0011,-0.0016
2025-02-05,broken,upper,21668.93,2025-02-05T16:46,525,0.02,0.01,0.0148,0.014,0.2742,0.48,124,200,0.191,62,1.0,0.0,0.2113,0.2215,-0.0102,-0.0013
2025-02-05,broken,upper,21680.8,2025-02-05T16:49,525,0.02,0.02,0.0168,0.0244,0.6092,-0.1006,87,169,0.256,62,1.0,0.01,0.2185,0.2163,0.0022,-0.0014
2025-02-05,broken,upper,21692.0,2025-02-05T16:50,525,0.02,0.01,0.0183,0.0105,0.4946,0.2484,186,157,0.236,62,1.0,-0.01,0.2253,0.222,0.0033,-0.0009
2025-02-05,broken,upper,21707.0,2025-02-05T16:51,526,0.03,0.01,0.0203,0.0157,0.619,-0.888,63,357,0.229,62,1.0,0.0,0.2204,0.2181,0.0023,-0.0
2025-02-05,broken,upper,21719.2,2025-02-05T16:58,526,0.01,0.01,0.0074,0.0134,0.6529,-0.0244,121,41,0.211,62,1.0,0.0,0.2283,0.226,0.0023,-0.0027
2025-02-05,rejected,upper,21556.5,2025-02-05T14:30,522,,,,,,,,,,0,,,,,,
2025-02-05,rejected,upper,21589.75,2025-02-05T14:39,523,0.01,0.01,0.0046,0.0063,0.4286,0.7333,42,15,0.206,18,1.0,,0.3294,0.3312,-0.0018,0.0001
2025-02-05,rejected,upper,21605.0,2025-02-05T15:42,523,0.02,0.01,0.0134,0.0082,-0.1781,0.775,146,80,0.253,62,1.0,0.0,0.2622,0.2632,-0.001,-0.0012
2025-02-05,rejected,upper,21613.8,2025-02-05T15:00,523,0.15,0.05,0.0696,0.0389,0.6667,-0.3333,6,3,0.367,60,1.0,,0.3054,0.3111,-0.0057,-0.0001
2025-02-05,rejected,upper,21633.2,2025-02-05T16:09,524,0.02,0.01,0.0125,0.012,0.0545,0.9783,55,92,0.145,62,1.0,0.0,0.2428,0.2376,0.0052,-0.0027
2025-02-05,rejected,upper,21720.2,2025-02-05T18:39,526,0.01,0.01,0.0097,0.0187,0.25,0.302,56,149,0.098,62,1.0,0.0,0.2154,0.2245,-0.0091,-0.004
2025-02-05,rejected,upper,21735.1,2025-02-05T17:06,526,0.01,0.02,0.0102,0.0185,0.622,-0.0253,127,158,0.224,62,1.0,-0.05,0.2336,0.2324,0.0012,-0.0023
2025-02-05,rejected,upper,21742.5,2025-02-05T17:08,526,0.01,0.01,0.0102,0.0091,-0.2308,-0.9608,130,51,0.122,62,1.0,-0.03,0.2357,0.2357,0.0,-0.0019
2025-02-05,placebo,lower,21549.83,2025-02-05T15:04,522,0.03,0.02,0.0133,0.0155,0.04,0.3333,50,57,0.787,62,1.0,0.0,0.32,0.3191,0.0009,-0.0008
2025-02-05,placebo,lower,21616.83,2025-02-05T15:04,523,0.03,0.02,0.0105,0.0222,-0.697,-0.1549,33,71,0.684,62,1.0,0.01,0.3154,0.3143,0.0011,0.0004
2025-02-05,placebo,lower,21493.54,2025-02-05T16:17,520,0.01,0.06,0.023,0.0204,0.6488,-0.0996,615,231,0.787,62,1.0,0.0,0.2756,0.2742,0.0014,-0.001
2025-02-05,placebo,lower,21465.31,2025-02-05T16:17,520,0.01,0.06,0.023,0.0204,0.6488,-0.0996,615,231,0.787,62,1.0,0.0,0.2756,0.2742,0.0014,-0.001
2025-02-05,placebo,lower,21630.82,2025-02-05T18:26,524,0.01,0.03,0.0235,0.019,-0.4596,0.0,285,98,0.253,62,1.0,0.0,0.2476,0.2444,0.0032,-0.0017
2025-02-05,placebo,lower,21604.91,2025-02-05T18:26,523,0.01,0.04,0.0408,0.0167,0.5829,-0.9811,700,106,0.44,62,1.0,0.0,0.2692,0.2671,0.0021,-0.0036
2025-02-05,placebo,lower,21606.94,2025-02-05T19:53,523,0.01,0.08,0.1818,0.0303,0.3948,0.844,2571,141,1.194,62,1.0,0.0,0.2964,0.3025,-0.0061,-0.0129
2025-02-05,placebo,lower,21650.92,2025-02-05T19:53,524,0.01,0.06,0.0741,0.0349,-0.7058,0.198,1183,197,0.588,62,1.0,0.0,0.269,0.2724,-0.0034,0.0006
2025-02-05,placebo,upper,21456.8,2025-02-05T14:30,520,,,,,,,,,,0,,,,,,
2025-02-05,placebo,upper,21622.92,2025-02-05T14:30,524,,,,,,,,,,0,,,,,,
2025-02-05,placebo,upper,21696.44,2025-02-05T14:39,525,0.05,0.01,0.0148,0.0126,0.2857,0.0642,84,109,0.433,18,1.0,,0.3188,0.3209,-0.0021,-0.0005
2025-02-05,placebo,upper,21503.27,2025-02-05T14:39,521,0.01,0.02,0.0078,0.0074,0.5833,-0.4286,48,35,0.243,18,1.0,,0.3379,0.3407,-0.0028,-0.0007
2025-02-05,placebo,upper,21553.53,2025-02-05T15:42,522,0.01,0.01,0.0095,0.0056,-0.1429,0.7419,105,31,0.26,62,1.0,-0.01,0.2703,0.2723,-0.002,-0.0008
2025-02-05,placebo,upper,21688.66,2025-02-05T15:42,525,0.05,0.01,0.0183,0.022,-0.2319,0.6587,138,293,0.229,62,1.0,0.0,0.2477,0.2502,-0.0025,-0.0014
2025-02-05,placebo,upper,21665.76,2025-02-05T15:00,525,0.93,0.05,0.249,0.087,0.2,0.5,5,40,2.432,60,1.0,,0.3571,0.2984,0.0587,-0.0015
2025-02-05,placebo,upper,21497.73,2025-02-05T15:00,520,0.03,0.39,0.0324,0.1343,0.0,0.6,20,5,0.971,60,1.0,,0.3275,0.3026,0.0249,0.0001
2025-02-05,placebo,upper,21559.0,2025-02-05T16:09,522,0.01,0.02,0.0134,0.0101,-0.2268,-0.3953,194,43,0.231,62,1.0,-0.01,0.2604,0.2571,0.0033,-0.0007
2025-02-05,placebo,upper,21731.99,2025-02-05T16:09,526,0.06,0.01,0.0199,0.0392,-0.9811,0.104,106,1212,0.774,62,1.0,0.0,0.2387,0.2307,0.008,-0.0013
2025-02-05,placebo,upper,21637.44,2025-02-05T18:39,524,0.01,0.03,0.0317,0.0166,-0.6569,0.9658,548,117,0.474,62,1.0,0.0,0.2499,0.2572,-0.0073,-0.0011
2025-02-05,placebo,upper,21647.7,2025-02-05T18:39,524,0.01,0.03,0.0317,0.0166,-0.6569,0.9658,548,117,0.474,62,1.0,0.0,0.2499,0.2572,-0.0073,-0.0011
2025-02-05,placebo,upper,21642.21,2025-02-05T17:06,524,0.01,0.06,0.0247,0.024,0.7731,0.269,758,197,0.632,62,1.0,-0.0,0.2639,0.2625,0.0014,-0.0015
2025-02-05,placebo,upper,21621.88,2025-02-05T17:06,523,0.01,0.08,0.0377,0.0239,-0.482,0.3266,1166,199,0.695,62,1.0,0.0,0.2826,0.277,0.0056,0.0001
2025-02-05,placebo,upper,21831.54,2025-02-05T17:08,529,0.06,0.01,0.0198,0.0741,0.8947,0.9866,19,2241,1.06,62,1.0,0.0,0.2195,0.2172,0.0023,-0.0056
2025-02-05,placebo,upper,21657.34,2025-02-05T17:08,524,0.01,0.05,0.0241,0.0199,-0.9,0.6374,1100,171,1.109,62,1.0,-0.01,0.2687,0.2657,0.003,0.0014
2025-02-06,broken,lower,21748.65,2025-02-06T19:31,527,0.02,0.02,0.0238,0.016,-0.863,0.3396,219,106,0.431,62,1.0,0.01,0.3803,0.3729,0.0074,0.0025
2025-02-06,broken,lower,21779.8,2025-02-06T19:30,527,0.01,0.02,0.0153,0.0138,-0.4624,0.5814,93,43,0.146,62,1.0,-0.01,0.3664,0.3606,0.0058,0.0008
2025-02-06,broken,lower,21788.5,2025-02-06T19:27,528,0.01,0.01,0.0106,0.0095,0.9828,0.2269,116,119,0.172,62,1.0,0.0,0.3548,0.3584,-0.0036,-0.0005
2025-02-06,broken,lower,21807.15,2025-02-06T19:00,528,0.01,0.02,0.0104,0.0165,-0.218,-0.4177,133,158,0.303,62,1.0,-0.01,0.3395,0.3411,-0.0016,0.0006
2025-02-06,rejected,lower,21711.5,2025-02-06T19:33,526,0.02,0.02,0.0241,0.0134,-0.9892,0.2766,185,47,0.414,62,1.0,0.01,0.4181,0.4181,0.0,0.0036
2025-02-06,rejected,lower,21740.1,2025-02-06T14:31,526,0.02,0.03,0.0127,0.0124,-0.4737,-0.375,19,96,0.543,2,1.0,,0.3428,0.349,-0.0062,0.0007
2025-02-06,rejected,lower,21748.0,2025-02-06T17:00,527,0.01,0.01,0.0077,0.0068,0.5,0.8276,96,116,0.209,62,1.0,0.0,0.3046,0.3091,-0.0045,-0.0
2025-02-06,rejected,lower,21755.8,2025-02-06T15:39,527,0.02,0.02,0.0225,0.0079,0.3307,0.7391,254,23,0.387,62,1.0,0.01,0.3022,0.3022,0.0,-0.001
2025-02-06,broken,upper,21791.0,2025-02-06T14:44,528,0.02,0.01,0.0084,0.0075,0.1176,-0.1569,68,102,0.348,28,1.0,,0.3242,0.3178,0.0064,-0.0001
2025-02-06,broken,upper,21800.0,2025-02-06T17:20,528,0.01,0.02,0.0067,0.0174,0.3023,-0.0403,86,248,0.311,62,1.0,0.01,0.3047,0.3058,-0.0011,0.0001
2025-02-06,broken,upper,21809.5,2025-02-06T17:49,528,0.01,0.01,0.0075,0.0087,0.7526,-0.746,97,126,0.188,62,1.0,-0.01,0.3096,0.3071,0.0025,0.0011
2025-02-06,broken,upper,21818.07,2025-02-06T17:50,528,0.01,0.01,0.0083,0.0079,0.4134,-0.3962,283,106,0.402,62,1.0,0.0,0.3083,0.3083,0.0,0.0003
2025-02-06,rejected,upper,21809.95,2025-02-06T14:45,528,0.01,0.01,0.005,0.0063,-0.7949,0.0526,39,57,0.22,30,1.0,,0.3187,0.3151,0.0036,-0.0004
2025-02-06,rejected,upper,21823.8,2025-02-06T14:53,528,0.01,0.02,0.0058,0.0106,0.2,-0.2105,75,76,0.499,46,1.0,,0.3248,0.3203,0.0045,-0.0007
2025-02-06,rejected30only,upper,21832.12,2025-02-06T18:05,529,0.01,0.01,0.007,0.0105,0.6977,0.0092,86,109,0.205,62,1.0,0.0,0.3068,0.3041,0.0027,0.0002
2025-02-06,rejected,upper,21843.68,2025-02-06T15:15,529,0.03,0.02,0.0171,0.0136,-0.0811,-0.4643,148,112,0.686,62,1.0,0.01,0.3,0.2954,0.0046,-0.0005
2025-02-06,placebo,lower,21818.59,2025-02-06T19:33,528,0.04,0.01,0.0213,0.0183,-0.0222,0.0099,45,101,0.184,62,1.0,0.0,0.3992,0.4012,-0.002,0.0014
2025-02-06,placebo,lower,21793.53,2025-02-06T19:33,528,0.04,0.01,0.0213,0.0183,-0.0222,0.0099,45,101,0.184,62,1.0,0.0,0.3992,0.4012,-0.002,0.0014
2025-02-06,placebo,lower,21634.36,2025-02-06T14:31,524,0.02,0.07,0.0215,0.0185,-0.4059,-0.7059,101,204,0.961,2,1.0,,0.3566,0.3638,-0.0072,-0.0001
2025-02-06,placebo,lower,21859.25,2025-02-06T14:31,529,0.06,0.03,0.0191,0.0305,-0.5238,-0.4574,42,129,0.611,2,1.0,,0.3214,0.3282,-0.0068,0.0002
2025-02-06,placebo,lower,21837.62,2025-02-06T17:00,529,0.04,0.01,0.0163,0.0165,-0.8703,0.9922,185,255,0.393,62,1.0,-0.01,0.2942,0.2955,-0.0013,-0.0022
2025-02-06,placebo,lower,21815.94,2025-02-06T17:00,528,0.02,0.02,0.011,0.0204,0.1049,0.2568,143,296,0.469,62,1.0,0.01,0.2985,0.3031,-0.0046,0.0008
2025-02-06,placebo,lower,21665.72,2025-02-06T15:39,525,0.01,0.07,0.023,0.0172,0.798,-0.4235,901,170,0.861,62,1.0,0.0,0.3183,0.3183,0.0,-0.0017
2025-02-06,placebo,lower,21681.28,2025-02-06T15:39,525,0.01,0.07,0.023,0.0172,0.798,-0.4235,901,170,0.861,62,1.0,0.0,0.3183,0.3183,0.0,-0.0017
2025-02-06,placebo,upper,21752.82,2025-02-06T14:45,527,0.01,0.02,0.0065,0.0094,0.0333,0.625,60,80,0.492,30,1.0,,0.3248,0.3221,0.0027,-0.001
2025-02-06,placebo,upper,21707.28,2025-02-06T14:45,526,0.02,0.03,0.0169,0.0109,-0.4118,0.0909,136,77,0.781,30,1.0,,0.3328,0.33,0.0028,0.0005
2025-02-06,placebo,upper,21777.1,2025-02-06T14:53,527,0.01,0.01,0.0076,0.004,-0.6049,-0.9048,81,21,0.244,46,1.0,,0.3325,0.3269,0.0056,0.0004
2025-02-06,placebo,upper,21881.24,2025-02-06T14:53,530,0.04,0.01,0.0143,0.0105,-0.2,0.443,75,79,0.289,46,1.0,,0.3114,0.3065,0.0049,-0.0004
2025-02-06,placebo,upper,21927.13,2025-02-06T15:15,531,0.05,0.01,0.017,0.0153,-0.3974,0.4146,156,164,0.278,62,1.0,-0.01,0.2884,0.2818,0.0066,-0.0017
2025-02-06,placebo,upper,21764.69,2025-02-06T15:15,527,0.01,0.03,0.0104,0.0112,0.9701,-0.1111,67,45,0.077,62,1.0,0.0,0.3141,0.3101,0.004,-0.0011
2025-02-07,broken,lower,21595.07,2025-02-07T19:11,523,0.01,0.01,0.0134,0.0083,0.5172,0.9355,58,31,0.138,62,1.0,0.0,0.3171,0.3205,-0.0034,-0.0033
2025-02-07,broken,lower,21607.0,2025-02-07T19:07,523,0.01,0.03,0.0153,0.022,0.8947,-0.1481,38,54,0.191,62,1.0,0.0,0.3152,0.3186,-0.0034,-0.004
2025-02-07,broken,lower,21617.67,2025-02-07T18:59,524,0.02,0.01,0.0204,0.01,0.619,-0.8438,105,64,0.23,62,1.0,0.01,0.3105,0.3153,-0.0048,-0.0018
2025-02-07,broken,lower,21624.2,2025-02-07T18:58,524,0.01,0.02,0.0104,0.0192,-0.7059,0.6447,68,152,0.344,62,1.0,0.0,0.3169,0.3122,0.0047,-0.0017
