sm,n,mean_r,std_r,mabs_r,tstat,mean_2021,mean_2022,mean_2023,mean_2024,mean_2025,mean_2026,et
377,1406,-0.040469416785212466,2.651831446655042,1.5976529160739708,-0.5722340412350165,0.1382239382239916,0.16705426356588582,-0.02054263565896831,0.1100775193798224,-0.17109375000001137,-0.9837606837606713,00:17
378,1406,0.07837837837838407,3.0128651012890275,1.7422475106685906,0.9754595103040303,-0.2602316602316799,0.27248062015500774,0.09728682170540662,0.035658914728727294,0.25429687500003695,0.06752136752141105,00:18
379,1407,0.006965174129355303,2.51544931297011,1.5407249466950825,0.10386362029263387,-0.1980694980695093,0.060077519379859064,-0.09844357976649167,-0.06370656370657775,0.3463035019455111,-0.013675213675232332,00:19
380,1406,0.058108108108142265,2.878250536432611,1.7581081081081142,0.7570085800983855,0.05077519379852857,0.0848837209303087,0.07354085603119069,0.05135135135140473,-0.2976653696498479,0.7777777777776845,00:20
381,1406,-0.1420341394025946,3.069049572597701,1.7657894736841981,-1.7353277076310396,0.12790697674411555,-0.017441860465158582,-0.12093023255819876,-0.1674418604651755,-0.4447470817120028,-0.3376068376068687,00:21
382,1407,0.0005685856432249199,2.8280023695831256,1.6503198294243018,0.007541594359625147,-0.04054054054048436,0.07403100775197465,-0.008527131782990858,-0.0038759689922198606,0.21945525291825113,-0.5213675213674592,00:22
383,1406,-0.10817923186346723,2.5288401834484495,1.5571123755334508,-1.604039910454542,0.046899224806167705,0.056976744185922426,-0.17626459143967174,0.15675675675675113,-0.51050583657585,-0.36752136752139863,00:23
384,1404,0.06303418803420877,2.601770637820053,1.5616096866096607,0.907801108327047,0.035408560311306694,0.007364341085333361,0.11439688715955289,-0.09651162790696828,0.15447470817120906,0.2846153846153784,00:24
385,1405,0.017864768683283343,3.1413601327278595,1.7177935943060965,0.21316594882156473,0.028294573643436235,0.2054263565891473,-0.2236434108527019,0.152140077821006,-0.4038910505836689,0.7452991452992137,00:25
386,1405,-0.14249110320285527,3.013097539697092,1.623629893238432,-1.77260806198277,-0.27743190661482564,0.14147286821705427,-0.03372093023258916,0.055813953488377734,-0.5365758754863587,-0.28376068376068997,00:26
387,1406,-0.010810810810806154,2.733782606005064,1.6095305832147964,-0.14828149351635017,-0.06770428015571846,-0.16821705426354333,-0.13682170542629737,-0.08339768339764969,0.24046692607005024,0.3478632478631919,00:27
388,1406,0.012446657183496702,2.676087697595123,1.5795874822190648,0.17439942424126986,-0.03474903474895047,-0.10116731517509728,0.14708171206221152,0.2725868725867827,-0.27237354085601695,0.12051282051287027,00:28
389,1404,-0.10142450142451283,2.492541173894456,1.5347578347578368,-1.5246989257834227,0.03875968992245242,-0.14357976653699894,-0.11478599221789883,-0.09031007751929242,-0.36653696498061833,0.26923076923073813,00:29
390,1406,0.19203413940256303,3.3326834008540764,2.1433854907539187,2.1606133014317366,0.4965116279069993,0.5286821705426695,0.3643410852713319,-0.10581395348841158,-0.16575875486380756,-0.15897435897440873,00:30
391,1408,0.04950284090908626,3.1439312540361914,1.9284801136363734,0.5908243823281445,0.2525096525097143,0.4112403100774996,-0.1709302325581762,-0.10386100386102352,0.038521400778173315,-0.3478632478631919,00:31
392,1408,-0.1160511363636219,2.794057874575201,1.7879261363636219,-1.5585305770464266,0.05366795366791715,-0.12131782945733333,-0.04379844961232978,-0.4324324324324043,0.002723735408577298,-0.20000000000007462,00:32
393,1407,-0.021179815209673197,2.929931417375453,1.800284292821627,-0.27115134353358533,0.18139534883723468,-0.06666666666671178,-0.07829457364349827,-0.18146718146716742,0.13774319066151258,-0.23589743589739237,00:33
394,1407,0.11982942430702746,2.806872563642682,1.721961620469067,1.6013557595195542,0.046511627906934444,-0.20503875968989993,0.153875968992265,0.09575289575286484,0.3793774319065723,0.40598290598296816,00:34
395,1408,0.016548295454544937,3.729251732380502,1.8955255681818115,0.16650715235823604,0.10115830115828991,-0.024418604651188173,0.055813953488335434,-0.054440154440092633,-0.04708171206223699,0.12991452991450503,00:35
396,1408,0.1335937500000119,3.007193201075897,1.8105823863636152,1.666963679459722,0.2389961389961446,-0.013178294573578548,0.21705426356594787,-0.17065637065641562,0.2517509727626063,0.4538461538462036,00:36
397,1408,-0.09154829545453357,2.8557270787376616,1.741974431818167,-1.20291486110704,0.057528957528935054,-0.08527131782948556,0.02945736434107963,-0.018918918918896445,-0.3474708171205065,-0.30085470085473814,00:37
398,1407,0.06041222459132648,2.806144258803346,1.6515991471215088,0.8075359835060074,0.031395348837231864,0.11511627906975616,0.0585271317829824,0.025482625482577726,0.03035019455249804,0.1512820512820886,00:38
399,1406,-0.06514935988622424,2.572915654168775,1.5672830725462268,-0.9494612921297086,-0.0011627906977280012,-0.1879844961239746,-0.2085271317829852,-0.10038759689924455,0.14785992217896002,-0.009401709401790246,00:39
400,1406,0.0379800853485152,2.7315411611073555,1.740398293029859,0.5213637688989868,0.03783783783786312,-0.0038759689923044648,0.2404669260700644,0.09767441860469628,-0.24124513618675628,0.16752136752135507,00:40
401,1404,-0.09537037037035327,2.674454427870774,1.592236467236475,-1.3361703213844736,-0.050965250965211636,-0.021705426356583506,-0.08749999999999147,-0.2759689922480648,0.041406249999994316,-0.27435897435886863,00:41
402,1404,-0.005555555555557629,2.5381135549564275,1.6038461538461664,-0.08201626737313752,-0.03513513513515761,0.02762645914403399,-0.12957198443582316,0.14418604651161662,-0.14726562499998863,0.23931623931617713,00:42
403,1406,0.07752489331435665,2.504708196254496,1.612375533428165,1.1605843250874928,0.08918918918921166,0.21718749999986642,-0.054651162790677936,-0.01853281853282977,0.10544747081715743,0.18888888888890754,00:43
404,1407,0.07299218194740635,2.449990746383741,1.4907604832978096,1.1175293831584967,0.18725868725868725,0.2249027237354482,0.020155038759692743,-0.08416988416985327,0.2715953307392118,-0.48547008547004816,00:44
405,1407,0.08948116560056962,2.828641249035198,1.693603411513881,1.1865903474135417,0.06279069767444963,0.1720930232558478,-0.029069767441888668,-0.008108108108116536,0.19027237354087584,0.22222222222212895,00:45
406,1407,0.028002842928217097,2.7256496637580097,1.6523098791755322,0.38537109698170985,0.22519379844957857,-0.09147286821702043,-0.087209302325525,0.08301158301158301,-0.19299610894945315,0.47435897435894325,00:46
407,1407,-0.03681592039802753,2.4615613433050423,1.5762615493958902,-0.5610118670457493,0.06486486486483396,-0.12170542635663709,-0.021317829457448947,-0.23643410852716,0.26264591439695795,-0.32649572649567055,00:47
408,1407,0.06759061833690665,2.6549871448465856,1.592253020611247,0.9549289188242257,0.07065637065639593,0.04651162790699084,-0.0038759689921634578,0.13139534883721493,0.26653696498051643,-0.3128205128205004,00:48
409,1406,-0.018776671408261742,2.387110404916249,1.4968705547652699,-0.2949434532534102,-0.04285714285713724,-0.09844961240314871,-0.004280155642045995,-0.004651162790700494,-0.17898832684824903,0.4991452991453116,00:49
410,1403,0.023093371347127332,2.9885492771126843,1.7542409123306997,0.289438136598473,0.15328185328184205,-0.18372093023250738,-0.11284046692609835,-0.13372549019608698,0.4264591439689084,-0.054700854700773856,00:50
411,1404,0.004772079772064743,2.761247141105446,1.702777777777773,0.06475688796072979,0.16911196911202248,0.24379844961235234,-0.06821705426360256,0.035546875000008527,-0.3222656250000142,-0.0769230769231702,00:51
412,1407,0.018763326226044853,2.505102773603646,1.5849324804548788,0.2809514839646254,0.11119691119679602,-0.05077519379835937,-0.038759689922396014,0.046332046332144654,0.07890624999998863,-0.0982905982905361,00:52
413,1406,-0.09388335704126989,2.533893629422499,1.5715504978662682,-1.3892899408790829,-0.18841698841690133,0.12674418604645804,0.015175097276171164,-0.08803088803096949,-0.34335937499996305,-0.07777777777776534,00:53
414,1405,-0.05992882562277891,2.3136042029148944,1.4751601423487535,-0.9709231692293672,-0.17015503875966737,-0.023643410852693437,0.10233463035022003,0.046332046332032285,-0.21328125000003695,-0.1529914529915276,00:54
415,1407,0.04008528784647774,2.7446477203049944,1.6761904761905082,0.547829538401195,0.2980620155038252,0.3290697674418802,-0.026356589147298104,-0.18185328185322006,-0.1435797665369848,-0.12478632478637454,00:55
416,1407,0.012508884150697432,2.5112143421818645,1.622885572139271,0.18684515293542156,0.14980694980696105,0.03565891472864269,0.05058365758757695,0.032046332046329236,-0.030739299610801515,-0.37435897435890597,00:56
417,1406,-0.08655761024184458,2.5080206954007744,1.550711237553345,-1.294096915479626,-0.059459459459465076,-0.10232558139531217,-0.1015564202334149,-0.22393822393830823,0.10429687499990337,-0.1923076923077545,00:57
418,1406,0.0008534850640041349,2.431031452502554,1.5201991465149423,0.013164307187611189,0.05366795366794524,0.3038759689922255,-0.03333333333337,0.10193798449614941,-0.11679687500000568,-0.6743589743589558,00:58
419,1405,-0.05096085409250494,2.245208611735501,1.5145907473309557,-0.8507817412103893,0.013513513513541606,-0.18953488372094998,-2.8201386101486147e-14,0.05117187500005116,0.10933852140085748,-0.5760683760683574,00:59
420,1403,0.06457590876689068,4.698556019570442,2.559657875980046,0.5147957501503246,-0.28069498069502563,-0.0073929961089692344,-0.1521400778210343,0.09570312499992895,0.5167315175096399,0.401709401709495,01:00
421,1408,0.05078125000000775,3.8715251227406657,2.4205255681818247,0.49217849349242043,0.3868725868725335,-0.023643410852679337,-0.12441860465108665,0.019305019305061445,-0.2408560311284245,0.5675213675212867,01:01
422,1408,0.05894886363637655,3.8270908616459485,2.298721590909072,0.5779735867673202,0.14247104247107617,0.003875968992248062,0.18604651162785057,-0.07567567567567006,-0.3599221789882136,0.9333333333332774,01:02
423,1408,-0.09673295454543697,3.0600923944838048,2.0727272727272994,-1.186154445041159,-0.1648648648648115,-0.07868217054261874,-0.010465116279016185,-0.18301158301160267,-0.049805447470842604,-0.08803418803415072,01:03
424,1408,0.24495738636362965,3.2539360122853633,2.165127840909078,2.8247684801353485,0.3540540540540007,0.07325581395350811,-0.024806201550365035,0.2764478764478568,0.21167315175093596,0.9803418803419488,01:04
425,1408,-0.02428977272727066,3.6471394154915036,2.366051136363627,-0.24990354318476982,-0.2038610038610151,0.12054263565886679,-0.05658914728684427,0.11081081081082766,-0.10311284046685529,-0.0008547008546884172,01:05
426,1408,0.041122159090904956,3.4501244447035195,2.1753551136363596,0.4472418920982353,-0.2227799227798694,0.3658914728682086,-0.04496124031007188,-0.28687258687255596,0.296108949416266,0.2649572649572028,01:06
427,1408,-0.07137784090910383,3.2094892735462945,2.1131392045454387,-0.8345047360941766,0.03783783783786312,-0.21007751937984778,-0.1158914728682791,0.06177606177601964,0.10155642023352815,-0.5837606837608019,01:07
428,1407,0.03702914001423688,3.246214873266274,2.107960199004984,0.42787155096035107,0.15271317829450878,0.24341085271323187,-0.09418604651161099,0.041698841698866985,0.03268482490275771,-0.38461538461526024,01:08
429,1407,-0.05039090262974583,2.957355914491487,1.9597014925373466,-0.6391394019264731,0.10736434108523184,-0.1135658914729359,-0.06666666666664128,0.05328185328186452,-0.12568093385226464,-0.2871794871795058,01:09
430,1407,-0.059559346126486515,3.365056113759816,2.170433546552967,-0.6639030430066333,-0.07413127413119266,-0.18643410852709794,0.006201550387563057,-0.1903100775193319,0.14357976653699894,-0.05042735042742505,01:10
431,1407,0.07874911158492162,3.395181857062662,2.107889125799563,0.8700208692606323,-0.41583011583011864,0.14844961240308385,0.09844961240312051,0.2635658914727554,0.48365758754864946,-0.3205128205127272,01:11
432,1408,-0.04417613636363171,3.081187446847739,2.029971590909081,-0.5379859545256063,-0.4648648648648986,-0.14651162790698802,0.17286821705430022,-0.10772200772194311,0.13929961089492465,0.3717948717948407,01:12
433,1408,-0.0009232954545526892,2.9710474124575628,1.9002130681817924,-0.01166090997497773,0.05868725868728959,-0.2213178294573728,0.07635658914726144,-0.0239382239382127,0.1922178988326622,-0.19059829059834657,01:13
434,1408,0.03884943181819784,2.78020663985315,1.8662642045454396,0.5243350897683944,0.08378378378382874,0.19186046511632138,0.0275193798449274,-0.04903474903476589,0.009338521400798027,-0.11367521367514527,01:14
435,1408,0.21186079545453718,3.7147502291153645,2.2774857954545173,2.1400420541874956,0.32972972972970727,0.24922480620154758,0.06395348837209303,0.4498069498069498,0.5190661478598854,-1.0068376068375695,01:15
436,1407,-0.03532338308458022,3.1707501178396305,1.9896943852167732,-0.41787589787115786,0.19227799227796138,-0.23643410852717409,-0.01821705426354051,0.09884169884163704,-0.21015624999994031,-0.04786324786317324,01:16
437,1406,0.007539118065425058,2.9060147667505354,1.9364153627311795,0.09727816911921083,0.09263565891473433,0.07364341085272728,0.01860465116281608,-0.006177606177600559,0.145312499999946,-0.6213675213676209,01:17
438,1406,0.005263157894774101,3.3773365077603845,1.9162162162162453,0.058433880059364465,-0.09612403100770682,0.09651162790702468,0.12093023255811415,0.030115830115953722,-0.2498054474707775,0.2801724137930407,01:18
439,1407,0.09538024164889888,3.3629762231042633,1.8841506751954693,1.0638531169298493,0.1293436293435591,-0.03527131782940942,0.15968992248065117,-0.0915057915058505,0.3805447470817375,-0.04741379310338555,01:19
440,1408,0.09424715909088893,3.0855536975931033,2.0068892045454656,1.1461368782227206,-0.028185328185297284,0.001162790697601095,0.17790697674419167,-0.0984555984556406,0.207003891050544,0.5649572649572836,01:20
441,1407,-0.04058280028431247,3.3602205652915607,2.030916844349675,-0.4530240664235983,0.07104247104239238,-0.012790697674443985,-0.0585271317829542,-0.1100775193798224,-0.24669260700389672,0.2965811965811717,01:21
442,1407,-0.12437810945270529,2.984119759621338,1.8938166311300526,-1.5634167176888742,0.1996138996139867,-0.2810077519379281,-0.19457364341088373,0.15503875968993658,-0.47548638132291754,-0.1863247863247801,01:22
443,1407,-0.07882018479032474,3.081354712905088,1.9035536602700802,-0.9594951902282288,-0.25019305019300525,-0.3108527131783115,0.025193798449654706,0.18333333333337282,-0.14085603112846412,0.14102564102564102,01:23
444,1407,-0.0393034825870745,2.9255092701934626,1.91890547263683,-0.5039374150925175,-0.0648648648649042,-0.1562015503875941,-0.09767441860465398,-0.12403100775196618,0.0035019455253399575,0.49658119658112193,01:24
445,1408,-0.11718750000000516,3.2743367716820497,2.041761363636376,-1.3429482308796703,0.1640926640926922,0.07403100775190415,-0.0837209302325807,0.10347490347490067,-0.1758754863813541,-1.5948717948717201,01:25
446,1407,-0.06439232409382077,2.9410732579495584,1.9329068941009073,-0.821249856458726,0.06756756756749734,-0.14418604651160252,0.17976653696504,-0.031660231660220424,-0.400778210116774,-0.05042735042736286,01:26
447,1407,-0.02651030561477495,3.230289436027665,1.8857853589196998,-0.3078366654027719,-0.10849420849416073,-0.312015503875969,0.11634241245124013,0.015057915057934723,-0.0673151750971885,0.46837606837609325,01:27
448,1407,0.07924662402273566,3.2636802996587213,1.9838663823738498,0.9107941000745848,0.08339768339766374,0.4286821705426582,-0.09496124030999291,0.14131274131263738,-0.007031250000011369,-0.26495726495729605,01:28
449,1407,0.09012082444918731,3.170236570719606,1.9991471215351755,1.066302759920731,0.08803088803091332,0.5488372093022776,-0.28992248062019454,-0.08803088803080095,-0.05156250000000284,0.6256410256410319,01:29
450,1408,0.3248579545454659,4.446865115429406,2.7872159090909205,2.74120096769685,0.4988416988416595,-0.03372093023254686,0.14844961240315435,0.32972972972973535,0.45992217898832966,0.8119658119658741,01:30
451,1408,-0.15859375000000983,3.729357580823084,2.3651278409090977,-1.5957078039062544,-0.14749034749030815,-0.24844961240306693,-0.013178294573719555,-0.01853281853287191,-0.10428015564200636,-0.7350427350427662,01:31
452,1408,-0.1651278409091116,3.544203191419165,2.267542613636341,-1.7482479091738112,-0.04749034749038682,-0.2224806201550444,0.19651162790696547,-0.12239382239376902,-0.3929961089494871,-0.6905982905983776,01:32
453,1408,0.01732954545457491,3.4918449187863816,2.1792613636363414,0.18622309982532698,-0.15521235521230184,-0.10077519379846371,-0.02945736434103733,0.2532818532818055,-0.08832684824897345,0.4726495726497219,01:33
454,1407,-0.017128642501801652,3.3613587887477814,2.125586353944561,-0.19114155845583777,0.016602316602299747,0.1708171206225596,-0.1294573643410768,-0.2243243243243468,0.216731517509688,-0.31196581196593637,01:34
455,1407,0.0030561478322563757,3.6675566076333284,2.2488272921108807,0.03125680483719479,-0.04749034749040087,0.33035019455256315,-0.15038759689930659,-0.10347490347488662,-0.05992217898831836,0.10854700854704585,01:35
456,1408,-0.041477272727237585,3.3856773156706987,2.1934659090909103,-0.45969095229216295,-0.37528957528950785,-0.04263565891468638,0.07209302325590702,0.0362934362934981,0.18871595330730806,-0.22820512820510333,01:36
457,1408,-0.12997159090909866,3.4254432359665716,2.1438920454545056,-1.4237475417568044,-0.22664092664094349,0.1054263565890514,-0.1065891472868217,-0.016216216216261164,-0.16692607003878876,-0.6572649572649697,01:37
458,1408,-0.009303977272736574,3.5218219996715403,2.0784801136363327,-0.09912942024475432,0.2637065637065047,0.1844961240310303,-0.12790697674418605,0.18223938223944122,-0.4630350194552954,-0.20683760683767524,01:38
459,1407,0.025373134328353555,3.144653315864166,2.023525230987945,0.3026553769960394,0.029729729729774678,0.11744186046514166,-0.1972868217054743,-0.15968992248070757,0.15875486381321258,0.41880341880354316,01:39
460,1407,0.08884150675195193,3.6990533385915887,2.2652452025586514,0.9008912537364973,0.23552123552115126,0.11627906976742776,-0.14457364341089218,-0.2914728682169866,0.1645914396888122,0.8905982905982035,01:40
461,1407,0.18471926083866227,3.5804632029622896,2.1642501776829994,1.9351739803104202,0.047876447876537775,-0.0019379844961945345,0.13798449612415228,0.5088803088802077,0.3003891050582978,0.029310344827630112,01:41
462,1407,0.09019189765459559,3.03523312441338,1.9898365316275692,1.114608935171636,-0.10038610038611444,-0.14263565891461305,0.11899224806194782,0.3389961389961783,0.11789883268485038,0.3525862068964702,01:42
463,1408,0.023863636363663752,3.146065158480542,2.0174715909090923,0.28462316054733733,0.10926640926646264,0.23488372093019871,-0.14186046511624523,0.21814671814678838,-0.19766536964983092,-0.20854700854689662,01:43
464,1408,-0.09872159090912191,2.9598806144900127,1.9677556818181756,-1.2515242772108077,-0.044015444015449635,0.16085271317823818,-0.02674418604658777,-0.0324324324324521,0.08132295719847756,-1.4931623931624927,01:44
465,1408,-0.023863636363645666,3.7146074311787394,2.2977272727272653,-0.2410599303651762,0.020849420849356235,0.18100775193804372,0.08217054263568993,-0.33011583011587226,0.22412451361865723,-0.6752136752137063,01:45
466,1408,-0.11931818181816632,3.294474384016695,2.055965909090911,-1.3590073928601987,0.026254826254823446,0.0895348837209246,0.06395348837210713,0.010424710424783466,-0.47548638132297416,-0.8111111111110614,01:46
467,1408,-0.126704545454531,3.394951121482033,2.0985795454545526,-1.4004254566864258,-0.2760617760617199,0.34651162790698237,0.12325581395348555,-0.36023166023169956,-0.1645914396886848,-0.7905982905982284,01:47
468,1408,-0.0016335227273238863,3.318605676850114,2.091690340909108,-0.018470168475194254,0.19266409266405615,-0.2604651162791431,0.09031007751930652,0.13088803088802245,-0.1789883268482915,0.03247863247853298,01:48
469,1406,0.012091038406845993,3.456269629634839,1.9913229018492067,0.1311742669369936,0.25521235521236363,-0.22054263565886398,-0.10348837209295557,-0.34092664092668024,0.23019607843136114,0.5478632478632977,01:49
470,1406,0.002987197724029997,3.6962600233987546,2.291607396870578,0.030303592326763985,0.037837837837778845,-0.09147286821711913,0.07286821705424665,0.005019305019358395,-0.09686274509801354,0.19316239316241182,01:50
471,1408,0.10632102272728358,4.034778999990274,2.30461647727271,0.9887823855567763,-0.10656370656361666,0.24806201550394646,0.1984496124031036,-0.32355212355214885,0.10817120622563564,1.0094017094016348,01:51
472,1408,0.05809659090910331,3.4334819180504197,2.0687499999999814,0.6349173744810064,0.14594594594591503,0.06279069767433682,-0.17596899224802534,0.09575289575286484,0.16264591439701173,0.05641025641036835,01:52
473,1408,0.004403409090896689,3.258347311275675,2.0938920454545484,0.050709927269982566,-0.09536679536679818,-0.2441860465115856,0.04069767441856235,-0.009266409266372747,0.19922178988318637,0.2957264957264522,01:53
474,1408,0.013139204545482968,2.9396277261112616,1.9465198863636421,0.16771737869870504,0.08108108108105298,-0.1879844961239887,-0.009302325581302284,-0.0752895752895191,0.28793774319066145,-0.05213675213677079,01:54
475,1408,0.06029829545451548,3.265432184903178,2.100923295454534,0.692892234229595,0.3185328185328185,0.39767441860460323,0.011240310077426315,-0.07142857142861357,-0.09571984435794267,-0.5128205128205439,01:55
476,1407,0.011371712864265691,3.301951572639322,2.012508884150669,0.1291820685423957,-0.004633204633193396,-0.2713178294573643,-0.05252918287934912,0.1405405405405321,0.173929961089497,0.16752136752147945,01:56
477,1407,0.049609097370301225,3.1207261930973877,2.011940298507514,0.5962833844084372,0.1150579150579263,-0.261627906976716,0.12957198443582316,0.23899613899613056,-0.07937743190659213,0.27948717948712354,01:57
478,1407,0.13944562899785282,3.2616747573722114,1.9525230987917819,1.603656325943911,0.12355212355209547,0.11395348837211276,0.20658914728676248,0.37209302325579985,0.19649805447472232,-0.5555555555555867,01:58
479,1407,0.05458422174843654,3.1574809275652895,2.122956645344697,0.6484454322905666,0.11119691119697862,-0.015891472868211413,0.37790697674422835,-0.3050387596898407,0.12879377431906047,0.0017094017094079282,01:59
480,1404,-0.39950142450149034,5.603708177222309,3.830270655270682,-2.671322828526521,-0.13281853281862271,-0.7871595330739696,-1.0957198443580418,-0.7277992277992981,-0.2121093750000682,1.7258620689654607,02:00
481,1408,-0.057741477272685415,4.932790879916168,3.333451704545462,-0.43923456978154773,-0.03359073359069426,-0.12403100775190978,-0.2499999999999436,-0.3223938223937943,0.6042801556420772,-0.40940170940165965,02:01
482,1408,0.06981534090908523,4.446238766693358,3.0931107954545833,0.5891954840220173,0.333976833976834,0.1375968992247921,-0.25155038759683435,-0.48262548262552474,0.11906614785984573,1.15897435897444,02:02
483,1408,-0.10369318181818699,4.038351373389117,2.872443181818214,-0.9634904726541172,-0.1540540540541018,-0.10077519379837911,-0.10658914728693451,0.07027027027028712,-0.19221789883261972,-0.18290598290602644,02:03
484,1408,-0.13444602272727738,4.115510725090674,2.7218039772726854,-1.2258167425025133,-0.2216216216215851,-0.03914728682177029,-0.06085271317822689,-0.17181467181468585,-0.31828793774320197,0.17264957264948558,02:04
485,1408,0.05362215909091168,4.292943265402383,2.958167613636355,0.46869516697830754,-0.2864864864865033,0.11162790697678367,0.022093023255859077,0.09999999999997752,0.3194552529182115,0.06153846153856104,02:05
486,1408,0.27911931818183366,4.666626715971375,2.939346590909059,2.2443374686740616,0.06216216216221273,0.25387596899224807,0.024806201550350935,-0.01776061776058405,0.9241245136187478,0.6162393162392417,02:06
487,1408,0.14730113636364256,4.03949339901436,2.6852272727272646,1.368297463456205,-0.0621621621621425,0.28294573643402393,-0.176744186046506,0.051737451737457356,0.4622568093385469,0.546153846153983,02:07
488,1408,-0.05390625000001395,3.850984831576085,2.483167613636363,-0.5252531196277224,-0.346718146718172,-0.1042635658914221,-0.008914728682167722,0.20926640926634185,-0.17937743190663744,0.29914529914526805,02:08
489,1408,-0.15781250000000052,3.6260161254628147,2.3671874999999716,-1.633100816952731,-0.45057915057911124,0.2189922480619873,-0.019767441860487678,-0.1625482625481586,-0.23774319066155786,-0.4589743589743963,02:09
490,1408,-0.012855113636365186,4.155869114676988,2.6526278409090893,-0.11606877104264107,-0.0482625482625904,-0.358914728682179,0.04922480620153911,0.15250965250966655,0.14085603112846412,-0.011965811965855498,02:10
491,1408,0.02897727272726446,4.017592503254994,2.6255681818181738,0.27064060193570394,-0.24555984555981186,0.04689922480621001,0.18139534883719238,0.2525096525095879,-0.14552529182879945,0.14957264957264957,02:11
492,1408,0.11328125000002326,4.000010799046615,2.5571732954545583,1.0626694516309778,-0.015057915057934723,0.2655038759690346,0.07131782945741229,0.006177606177572467,0.20116731517514258,0.19829059829069778,02:12
493,1408,0.07585227272725929,3.337353054442236,2.335227272727288,0.8528404148186771,0.10038610038610038,-0.1329457364341198,0.09573643410850174,0.36447876447882627,0.06186770428009053,-0.1700854700855447,02:13
494,1408,0.10120738636363119,4.073888577819796,2.35759943181813,0.932189893646154,-0.08301158301158301,-0.2961240310077294,-0.0585271317829683,0.15984555984550927,0.5564202334630634,0.6076923076922952,02:14
495,1408,-0.056889204545450926,4.041849013502569,2.749502840909106,-0.5281424826556196,0.17104247104245418,-0.11007751937986471,-0.1065891472868076,-0.002316602316540513,-0.4669260700389105,0.44529914529910175,02:15
496,1408,0.07734375000001913,4.457992635936429,2.6962357954545606,0.6510093193058496,0.1034749034749428,0.703875968992313,0.24883720930238482,-0.14362934362944477,-0.36887159533072233,-0.27094017094011497,02:16
497,1408,-0.029616477272738126,3.795217440554918,2.4868607954545534,-0.2928181985381941,0.2694980694980386,-0.8306201550387851,0.09651162790689778,0.05444015444024715,0.07704280155640325,0.37606837606837606,02:17
498,1408,-0.07002840909091064,3.678746852976454,2.4848011363636586,-0.7142918320016775,-0.12625482625478693,0.3077519379844595,-0.09108527131781535,0.13861003861004423,-0.2922178988327075,-0.7059829059829247,02:18
499,1408,0.1642045454545408,3.586602666233619,2.301988636363637,1.7179211850492804,0.3571428571427729,0.17945736434112475,-0.0065891472868527265,0.350193050193053,0.12334630350197667,-0.24188034188030458,02:19
500,1408,0.2874999999999814,3.9544171217421202,2.6382102272727055,2.728077467670014,0.0687258687259221,0.45620155038754334,0.3500000000000395,0.39420849420844645,0.26887159533066285,0.06666666666662935,02:20
501,1408,-0.048579545454546486,3.888420414926601,2.5768465909090783,-0.46879347661148335,-0.18339768339775364,-0.2062015503876561,-0.33992248062021424,-0.2169884169884198,0.11284046692622575,1.2581196581197265,02:21
502,1408,-0.02194602272725826,3.604770342804017,2.454190340909096,-0.22844389201294912,-0.00386100386093363,-0.05426356589141647,0.2523255813954137,-0.4378378378378154,0.13073929961074773,-0.010256410256385382,02:22
503,1408,-0.029900568181801646,4.028366321151253,2.442684659090906,-0.27851706631787543,-4.213875066129397e-14,-0.18410852713175474,-0.08410852713178577,-0.3366795366795114,0.2284046692608306,0.4752136752135695,02:23
504,1408,0.2277698863635852,3.667860275946447,2.3857244318181987,2.3301552060071984,-0.08416988416990945,0.09573643410847354,0.1697674418603777,0.31389961389956894,0.3852140077820304,0.8008547008547071,02:24
505,1408,0.02691761363636984,3.971567076652358,2.6216619318181786,0.2543173448265919,-0.06254826254823727,0.010852713178277653,0.039922480620222724,-0.04440154440153036,0.4011673151750633,-0.43247863247868223,02:25
506,1408,0.09865056818185797,3.886055292433728,2.508167613636392,0.9525591272293784,-0.004633204633137211,0.4992248062015899,-0.07170542635656095,0.04633204633208847,-0.026070038910494513,0.20940170940177158,02:26
507,1408,0.041477272727268595,3.547109671579204,2.3026988636363668,0.43876997710727506,0.08532818532816566,0.2108527131783284,0.15542635658911344,0.15405405405404562,-0.34552529182881925,-0.07948717948711108,02:27
508,1408,0.12237215909090858,3.598433734108555,2.3581676136363736,1.276058076319273,0.003088803088828372,0.3178294573642847,0.16356589147287104,-0.14710424710431172,0.22957198443586843,0.22564102564106917,02:28
509,1408,0.002201704545438009,3.6106203011830638,2.352059659090912,0.02288118680330597,0.0011583011582281177,-0.21705426356586327,-0.1112403100775222,-0.14942084942082415,0.49727626459143687,-0.013675213675356707,02:29
510,1408,0.18714488636364413,4.213425286365057,2.9395596590908712,1.6666484196807445,-0.1146718146717613,0.21976744186046793,-0.13488372093021564,0.6088803088802555,0.23112840466925222,0.46324786324793166,02:30
511,1408,-0.19573863636363792,4.176431643472496,2.750000000000018,-1.7586220260375267,0.3046332046331962,-0.3073643410853249,-0.17868217054261593,-0.14903474903465913,-0.3564202334630577,-0.8452991452992199,02:31
512,1408,0.14012784090909555,3.831348969597811,2.5594460227272524,1.3723789476875483,0.2996138996138238,-0.19379844961234668,-0.05775193798455817,0.21119691119695613,0.44747081712063674,0.12735042735053306,02:32
513,1408,-0.1025568181818218,3.8658608131070906,2.488210227272736,-0.9954504614267137,-0.19729729729722145,-0.2224806201550444,0.18643410852719663,-0.17490347490355637,0.01634241245133639,-0.3666666666667724,02:33
