date,cls,direction,price,first_touch_utc,K,spread_put,spread_call,rspread_put,rspread_call,imb_put,imb_call,depth_put,depth_call,depth_ratio,intens,intens_ratio,dspread_otm,iv_put,iv_call,iv_gap,iv_kink
2025-01-02,rejected,lower,21280.0,2025-01-02T17:08,513,0.02,0.03,0.0168,0.0218,-0.1597,-0.1228,119,114,0.371,62,1.0,0.0,0.2961,0.2996,-0.0035,-0.0009
2025-01-02,rejected,lower,21320.5,2025-01-02T14:30,514,,,,,,,,,,0,,,,,,
2025-01-02,broken,upper,21067.5,2025-01-02T19:03,508,0.03,0.02,0.0179,0.025,-0.0959,0.4323,73,229,0.303,62,1.0,0.0,0.3938,0.3921,0.0017,-0.001
2025-01-02,broken,upper,21083.25,2025-01-02T19:04,508,0.03,0.02,0.0202,0.0213,-0.1304,0.2,138,100,0.284,62,1.0,-0.0,0.4012,0.3927,0.0085,-0.0005
2025-01-02,broken,upper,21314.0,2025-01-02T16:35,514,0.03,0.02,0.0163,0.0208,0.0476,0.6985,63,199,0.447,62,1.0,0.0,0.3001,0.29,0.0101,-0.0019
2025-01-02,broken,upper,21324.0,2025-01-02T16:39,514,0.04,0.02,0.0216,0.022,0.7228,-0.6561,202,157,0.723,62,1.0,0.01,0.2908,0.2908,0.0,-0.0007
2025-01-02,broken,upper,21382.0,2025-01-02T14:54,515,0.02,0.02,0.0088,0.012,0.6923,0.0625,26,64,0.376,48,1.0,,0.3607,0.3626,-0.0019,0.0002
2025-01-02,rejected,upper,21103.5,2025-01-02T19:06,509,0.04,0.02,0.0223,0.0294,0.2308,-0.5455,52,176,0.238,62,1.0,-0.0,0.3899,0.3827,0.0072,-0.0009
2025-01-02,rejected,upper,21121.37,2025-01-02T19:25,509,0.01,0.02,0.0082,0.0225,0.7143,0.1961,35,102,0.145,62,1.0,0.01,0.3877,0.3785,0.0092,-0.0046
2025-01-02,rejected,upper,21143.75,2025-01-02T19:49,510,0.03,0.03,0.0218,0.055,0.6842,-0.3592,38,103,0.14,62,1.0,0.01,0.4035,0.3678,0.0357,0.003
2025-01-02,rejected,upper,21304.2,2025-01-02T16:30,513,0.02,0.02,0.0143,0.0138,0.3296,-0.5842,179,101,0.459,62,1.0,0.0,0.3072,0.3072,0.0,-0.0005
2025-01-02,rejected,upper,21330.5,2025-01-02T15:52,514,0.02,0.02,0.0111,0.015,0.4921,-0.7252,63,131,0.717,62,1.0,-0.01,0.3187,0.3085,0.0102,0.0005
2025-01-02,rejected,upper,21350.8,2025-01-02T16:49,514,0.02,0.03,0.0168,0.0218,0.4,0.3333,100,90,0.346,62,1.0,-0.04,0.2841,0.2874,-0.0033,-0.002
2025-01-02,rejected,upper,21357.5,2025-01-02T16:51,515,0.04,0.02,0.0242,0.0217,-0.5875,-0.6443,160,298,0.868,62,1.0,0.0,0.2814,0.2791,0.0023,-0.0004
2025-01-02,rejected,upper,21409.0,2025-01-02T14:55,516,0.04,0.02,0.0168,0.0134,0.4595,-0.9683,111,63,0.459,50,1.0,,0.3531,0.3493,0.0038,0.0009
2025-01-02,rejected,upper,21417.5,2025-01-02T15:00,516,0.03,0.03,0.0141,0.0202,0.3953,0.2273,43,132,0.87,60,1.0,,0.3339,0.3302,0.0037,-0.0005
2025-01-02,rejected,upper,21441.9,2025-01-02T15:05,517,0.05,0.03,0.0214,0.0247,-0.1781,0.2245,73,98,0.661,62,1.0,0.02,0.323,0.3192,0.0038,-0.0017
2025-01-02,placebo,lower,20924.54,2025-01-02T17:50,504,0.02,0.06,0.0244,0.0202,0.985,0.28,133,50,0.615,62,1.0,0.01,0.4369,0.4429,-0.006,-0.0032
2025-01-02,placebo,lower,21078.82,2025-01-02T17:50,508,0.03,0.01,0.011,0.0113,-0.1111,-0.913,9,23,0.132,62,1.0,-0.25,0.4244,0.4302,-0.0058,0.0004
2025-01-02,placebo,lower,20910.01,2025-01-02T18:32,504,0.02,0.13,0.0303,0.0465,-0.1327,-0.5143,196,280,0.785,62,1.0,0.0,0.4344,0.4568,-0.0224,0.0006
2025-01-02,placebo,lower,21088.2,2025-01-02T18:32,508,0.08,0.03,0.0313,0.0444,0.2727,0.3714,165,245,0.677,62,1.0,0.01,0.4085,0.4239,-0.0154,-0.0012
2025-01-02,placebo,lower,21077.08,2025-01-02T17:42,508,0.03,0.02,0.0162,0.0155,-0.0625,-0.875,64,32,0.295,62,1.0,-0.13,0.3923,0.3987,-0.0064,0.0001
2025-01-02,placebo,lower,20933.15,2025-01-02T17:42,504,0.02,0.1,0.0426,0.0256,0.0563,0.2248,551,387,1.459,62,1.0,0.01,0.4192,0.4264,-0.0072,-0.0002
2025-01-02,placebo,lower,20985.73,2025-01-02T17:40,506,0.01,0.05,0.0104,0.0205,-0.8291,-0.0708,117,226,0.749,62,1.0,0.0,0.4002,0.411,-0.0108,-0.0007
2025-01-02,placebo,lower,20946.76,2025-01-02T17:40,505,0.01,0.07,0.0148,0.0223,-0.8876,0.1983,178,237,0.689,62,1.0,0.0,0.4077,0.4198,-0.0121,-0.0008
2025-01-02,placebo,lower,21010.29,2025-01-02T19:59,506,0.01,0.1,0.0513,0.0433,0.9967,0.4148,602,229,0.595,62,1.0,0.0,0.4078,0.365,0.0428,-0.0081
2025-01-02,placebo,lower,20972.55,2025-01-02T19:59,505,0.01,0.44,0.1053,0.1366,0.7925,0.0033,848,301,0.614,62,1.0,0.0,0.4291,0.3694,0.0597,0.0001
2025-01-02,placebo,lower,21021.83,2025-01-02T17:31,507,0.03,0.08,0.0438,0.0286,0.5239,0.5616,983,146,3.051,62,1.0,0.02,0.374,0.3754,-0.0014,-0.0018
2025-01-02,placebo,lower,20998.27,2025-01-02T17:31,506,0.01,0.09,0.0215,0.0252,-0.3333,0.8346,90,266,0.631,62,1.0,-0.0,0.3833,0.3833,0.0,-0.0012
2025-01-02,placebo,lower,21221.49,2025-01-02T14:40,511,0.02,0.02,0.0073,0.0102,-0.8182,-0.1304,44,69,0.456,20,1.0,,0.4273,0.4254,0.0019,0.0008
2025-01-02,placebo,lower,21093.0,2025-01-02T14:40,508,0.01,0.04,0.0068,0.0108,-0.5,-0.6,40,10,0.271,20,1.0,,0.4435,0.4425,0.001,-0.0002
2025-01-02,placebo,lower,21058.9,2025-01-02T14:39,507,0.02,0.07,0.0202,0.0142,0.2857,0.3846,154,65,0.637,18,1.0,,0.4532,0.4521,0.0011,-0.0009
2025-01-02,placebo,lower,21284.55,2025-01-02T14:39,513,0.05,0.02,0.0145,0.0145,0.5,-0.8438,80,128,0.812,18,1.0,,0.4143,0.4114,0.0029,-0.0005
2025-01-02,placebo,lower,21240.23,2025-01-02T16:04,512,0.03,0.03,0.0151,0.0233,-0.2593,-0.2308,81,156,1.059,62,1.0,0.0,0.3266,0.3371,-0.0105,-0.0008
2025-01-02,placebo,lower,21089.9,2025-01-02T16:04,508,0.02,0.08,0.0364,0.0208,-0.2113,0.3333,213,90,0.934,62,1.0,0.01,0.3532,0.3669,-0.0137,-0.0001
2025-01-02,placebo,lower,21116.23,2025-01-02T14:37,509,0.01,0.04,0.0067,0.0108,0.5686,0.7288,51,59,0.645,14,1.0,,0.4419,0.4525,-0.0106,-0.0003
2025-01-02,placebo,lower,21312.94,2025-01-02T14:37,513,0.05,0.02,0.0152,0.0132,-0.1111,-0.1791,72,134,1.133,14,1.0,,0.4085,0.4209,-0.0124,-0.0
2025-01-02,placebo,lower,21312.01,2025-01-02T15:42,514,0.07,0.01,0.0219,0.0134,0.3846,-0.9649,104,57,0.394,62,1.0,-0.04,0.3319,0.339,-0.0071,0.0009
2025-01-02,placebo,lower,21259.99,2025-01-02T15:42,512,0.03,0.03,0.0152,0.0198,-0.0909,-0.2081,66,149,0.876,62,1.0,-0.05,0.3434,0.3474,-0.004,-0.0004
2025-01-02,placebo,lower,21318.06,2025-01-02T15:31,514,0.03,0.02,0.0111,0.0206,-0.5385,-0.3396,52,106,0.355,62,1.0,-0.04,0.3302,0.3312,-0.001,-0.0001
2025-01-02,placebo,lower,21163.1,2025-01-02T15:31,510,0.02,0.04,0.0227,0.0126,0.6454,-0.6,141,25,0.405,62,1.0,0.01,0.351,0.3555,-0.0045,-0.0004
2025-01-02,placebo,lower,21157.26,2025-01-02T15:23,510,0.01,0.06,0.0131,0.0168,0.7701,0.2,174,100,0.797,62,1.0,-0.01,0.3577,0.3519,0.0058,0.0004
2025-01-02,placebo,lower,21346.43,2025-01-02T15:23,514,0.02,0.02,0.0084,0.0168,0.3793,-0.0385,87,104,0.804,62,1.0,0.0,0.3333,0.3293,0.004,0.0002
2025-01-02,placebo,lower,21333.37,2025-01-02T17:08,514,0.01,0.02,0.0059,0.0227,0.5789,0.0706,19,170,0.32,62,1.0,0.01,0.2871,0.2907,-0.0036,-0.0017
2025-01-02,placebo,lower,21373.05,2025-01-02T17:08,515,0.06,0.01,0.0256,0.019,-0.6371,-0.7444,237,266,0.655,62,1.0,0.0,0.2812,0.2853,-0.0041,-0.0018
2025-01-02,placebo,lower,21392.51,2025-01-02T14:30,515,,,,,,,,,,0,,,,,,
2025-01-02,placebo,lower,21371.57,2025-01-02T14:30,515,,,,,,,,,,0,,,,,,
2025-01-02,placebo,upper,21005.45,2025-01-02T19:06,506,0.01,0.07,0.0206,0.0296,0.4685,0.1498,143,327,0.417,62,1.0,-0.01,0.4053,0.3929,0.0124,-0.0008
2025-01-02,placebo,upper,21210.83,2025-01-02T19:06,511,0.09,0.01,0.0271,0.0488,0.6935,0.856,124,847,0.576,62,1.0,0.0,0.3993,0.3818,0.0175,-0.0063
2025-01-02,placebo,upper,21231.83,2025-01-02T19:25,512,0.21,0.01,0.0603,0.08,-0.1189,0.1274,370,1444,1.1,62,1.0,0.0,0.423,0.3779,0.0451,-0.0014
2025-01-02,placebo,upper,21060.59,2025-01-02T19:25,508,0.02,0.02,0.0263,0.0139,0.0909,-0.4872,132,78,0.239,62,1.0,-0.03,0.3939,0.3863,0.0076,-0.0002
2025-01-02,placebo,upper,21218.49,2025-01-02T19:49,511,0.08,0.02,0.0385,0.08,0.322,0.6225,118,604,0.595,62,1.0,0.01,0.4068,0.3614,0.0454,-0.0049
2025-01-02,placebo,upper,21243.41,2025-01-02T19:49,512,0.31,0.01,0.1018,0.0952,-0.9621,-0.5743,211,606,0.597,62,1.0,0.0,0.5073,0.3648,0.1425,0.0034
2025-01-02,placebo,upper,21371.82,2025-01-02T16:30,515,0.07,0.01,0.0273,0.0163,0.5121,-0.8404,373,188,0.851,62,1.0,0.0,0.296,0.296,0.0,-0.0019
2025-01-02,placebo,upper,21371.6,2025-01-02T16:30,515,0.07,0.01,0.0273,0.0163,0.5121,-0.8404,373,188,0.851,62,1.0,0.0,0.296,0.296,0.0,-0.0019
2025-01-02,placebo,upper,21412.27,2025-01-02T15:52,516,0.06,0.01,0.0197,0.0171,0.0,-0.7341,120,173,0.494,62,1.0,-0.02,0.3115,0.3004,0.0111,0.0012
2025-01-02,placebo,upper,21395.74,2025-01-02T15:52,516,0.06,0.01,0.0197,0.0171,0.0,-0.7341,120,173,0.494,62,1.0,-0.02,0.3115,0.3004,0.0111,0.0012
2025-01-02,placebo,upper,21252.84,2025-01-02T16:49,512,0.02,0.03,0.037,0.011,0.5778,-0.9512,270,82,0.637,62,1.0,0.01,0.3036,0.3104,-0.0068,-0.0004
2025-01-02,placebo,upper,21405.16,2025-01-02T16:49,516,0.07,0.01,0.0299,0.0187,0.5257,-0.9907,253,214,0.584,62,1.0,0.0,0.2711,0.2764,-0.0053,0.0001
2025-01-02,placebo,upper,21281.34,2025-01-02T16:51,513,0.01,0.03,0.0127,0.0147,-0.5263,0.4521,76,73,0.19,62,1.0,-0.02,0.2978,0.2929,0.0049,-0.0003
