date,pin,pin_oi,spot10,pin_d10,pin_d12,pin_d14,pin_d15,pin_d1545,pin_d16,p_m5_d10,p_m5_d12,p_m5_d14,p_m5_d15,p_m5_d1545,p_m5_d16,p_p5_d10,p_p5_d12,p_p5_d14,p_p5_d15,p_p5_d1545,p_p5_d16,p_m2_d10,p_m2_d12,p_m2_d14,p_m2_d15,p_m2_d1545,p_m2_d16,p_p2_d10,p_p2_d12,p_p2_d14,p_p2_d15,p_p2_d1545,p_p2_d16,p_round_d10,p_round_d12,p_round_d14,p_round_d15,p_round_d1545,p_round_d16,exp_class,year,dte0_oi,oiterc
2023-10-04,360.0,19963,356.95,0.8544614091609501,0.22692253817061278,0.7367978708502578,0.40201708922818385,0.03361815380305492,0.06723630760610984,0.5462949992996186,1.1738338702899558,0.6639585376103109,0.9987393192323848,1.4343745622636237,1.3335201008544588,2.255217817621519,1.6276789466311816,2.1375542793108266,1.8027734976887526,1.367138254657514,1.4679927160666786,0.29415884577672263,0.3333800252136147,0.1764953074660304,0.15828547415604363,0.5939207171872825,0.4930662557781177,1.4147639725451777,0.7872251015548403,1.2971004342344854,0.9623196526124114,0.5266844095811726,0.6275388709903373,0.5462949992996186,1.1738338702899558,0.6639585376103109,0.9987393192323848,1.4343745622636237,1.3335201008544588,daily,2023,265766,midOI
2023-10-05,355.0,26696,358.01,0.8407586380268682,0.3742912209156099,0.9664534510209155,1.2625345660735683,1.0698025194826917,1.0251110304181492,2.2373676712940953,1.7709002541828371,2.3630624842881427,2.6591435993407955,2.4664115527499186,2.4217200636853766,0.555850395240359,1.0223178123516172,0.4301555822463117,0.1340744671936589,0.32680651378453557,0.37149800284907797,1.3994022513337592,0.9329348342225008,1.5250970643278063,1.8211781793804591,1.6284461327895825,1.58375464372504,0.28211502471997735,0.18435239239128098,0.4078098377140247,0.7038909527666775,0.5111589061758007,0.4664674171112583,0.555850395240359,1.0223178123516172,0.4301555822463117,0.1340744671936589,0.32680651378453557,0.37149800284907797,daily,2023,300597,hiOI
2023-10-06,350.0,39667,356.26,1.7571436591253553,3.6883175209116903,4.019536293718069,4.277774658956944,4.317071801493291,4.123393027564138,3.160613035423564,5.091786897209899,5.423005670016279,5.681244035255154,5.7205411777915,5.5268624038623475,0.3536742828271462,2.2848481446134805,2.61606691741986,2.8743052826587348,2.913602425195081,2.719923651265929,2.318531409644639,4.249705271430973,4.580924044237353,4.839162409476228,4.878459552012574,4.684780778083422,1.1957559086060716,3.126929770392407,3.458148543198786,3.7163869084376606,3.7556840509740064,3.5620052770448543,0.3536742828271462,2.2848481446134805,2.61606691741986,2.8743052826587348,2.913602425195081,2.719923651265929,weekly_fri,2023,675444,hiOI
2023-10-09,360.0,23800,363.295,0.9069764241181453,0.8808268762300577,1.8167054322245069,1.8607467760360015,1.7121072406721882,1.8056950962716256,2.2832684182276153,2.2571188703395277,3.1929974263339775,3.2370387701454715,3.088399234781659,3.181987090381096,0.46931556999132495,0.4954651178794124,0.4404134381150367,0.484454781926531,0.3358152465627182,0.42940310216215527,1.4574932217619332,1.4313436738738459,2.367222229868295,2.4112635736797894,2.262624038315977,2.3562118939154137,0.3564596264743572,0.3303100785862697,1.266188634580719,1.3102299783922131,1.1615904430284005,1.2551782986278375,0.46931556999132495,0.4954651178794124,0.4404134381150367,0.484454781926531,0.3358152465627182,0.42940310216215527,daily,2023,344807,hiOI
2023-10-10,360.0,17078,367.86,2.1366824335345003,2.9929864622410673,2.4628934920893824,2.365030174522913,2.4493013646495925,2.3188169412276336,3.4958951775131877,4.352199206219755,3.82210623606807,3.7242429185016004,3.8085141086282794,3.678029685206321,0.777469689555813,1.63377371826238,1.103680748110695,1.0058174305442256,1.0900886206709048,0.959604197248946,2.680367531125975,3.5366715598325422,3.0065785896808572,2.9087152721143883,2.9929864622410673,2.8625020388191085,1.5929973359430254,2.4493013646495925,1.9192083944979073,1.821345076931438,1.9056162670581176,1.7751318436361585,0.5817430544228746,0.2745609742836924,0.25553199586799263,0.35339531343446184,0.2691241233077826,0.3996085467297415,daily,2023,256951,midOI
2023-10-11,369.0,20358,370.05,0.28374543980543476,0.17565193892716585,0.029725712741525103,0.2540197270639097,0.4837184164302176,0.5918119173084712,1.6349142007836808,1.526820699905412,1.321443048236721,1.6051884880421556,1.8348871774084639,1.9429806782867174,1.0674233211728115,1.1755168220510803,1.3808944737197713,1.0971490339143364,0.8674503445480285,0.759356843669775,0.8242129441967332,0.7161194433184642,0.5107417916497733,0.794487231455208,1.024185920821516,1.1322794216997696,0.25672206458586366,0.36481556546413263,0.5701932171328236,0.2864477773273888,0.0567490879610808,0.05134441291717274,0.013511687609785532,0.09458181326848338,0.29995946493717435,0.016214025131739567,0.2134846642345684,0.32157816511282195,daily,2023,268199,midOI
2023-10-12,365.0,17078,371.58,1.7708165132676634,2.13816674740298,1.0872490446202758,1.0737929920878435,1.316001937671561,1.3052370956456276,3.1164217665105722,3.483772000645889,2.432854297863184,2.4193982453307523,2.66160719091447,2.650842348888536,0.42521126002475484,0.7925614941600714,0.258356208622633,0.2718122611550651,0.02960331557134766,0.04036815759728114,2.3090586145648273,2.676408848700144,1.6254911459174393,1.6120350933850072,1.8542440389687245,1.8434791969427913,1.2325744119705,1.5999246461058165,0.5490069433231123,0.5355508907906801,0.7777598363743976,0.7669949943484641,0.42521126002475484,0.7925614941600714,0.258356208622633,0.2718122611550651,0.02960331557134766,0.04036815759728114,daily,2023,304038,midOI
2023-10-13,365.0,30040,370.6,1.5110631408526773,0.05936319481921944,0.04856988667026627,0.143011332973549,0.12951969778737674,0.06745817593092283,2.8602266594711336,1.408526713437676,1.3977334052887227,1.4921748515920055,1.2196438208310798,1.4166216945493793,0.1618996222342209,1.289800323799237,1.30059363194819,1.2061521856449076,1.4786832164058332,1.2817053426875338,2.0507285483000603,0.599028602266602,0.5882352941176489,0.6826767404209316,0.4101457096600059,0.6071235833783054,0.9713977334052947,0.48030221262816314,0.49109552077711627,0.39665407447383355,0.6691851052347593,0.47220723151645977,0.1618996222342209,1.289800323799237,1.30059363194819,1.2061521856449076,1.4786832164058332,1.2817053426875338,weekly_fri,2023,712265,hiOI
2023-10-16,372.0,22229,367.87,1.1226792073286747,0.8426889933944118,0.5912414711718845,0.530078560360994,0.5436703183189714,0.6877429526734914,0.23649658846875377,0.5164868024030166,0.767934324625544,0.8290972354364344,0.815505477478457,0.6714328431239371,2.481855003126103,2.2018647891918404,1.9504172669693127,1.8892543561584225,1.9028461141163997,2.0469187484709197,0.5790088890097033,0.29901867507544044,0.047571152852913086,0.013591757957977374,0.0,0.14407263435452,1.666349525647646,1.386359311713383,1.1349117894908558,1.0737488786799654,1.0873406366379428,1.2314132709924628,0.5790088890097033,0.29901867507544044,0.047571152852913086,0.013591757957977374,0.0,0.14407263435452,daily,2023,305014,hiOI
2023-10-17,370.0,13326,364.38,1.5423459026291249,0.2607168340743149,0.7190295844996993,0.7848948899500559,0.7080520335913014,0.4775234645150692,0.17015203908008247,1.1114770294747274,0.6531642790493428,0.5872989735989863,0.6641418299577407,0.894670399033973,2.9145397661781667,1.6329106976233572,2.0912234480487415,2.157088753499098,2.0802458971403435,1.8497173280641113,0.9934683572095078,0.288160711345302,0.17015203908008247,0.23601734453043902,0.15917448817168453,0.0713540809045477,2.0912234480487415,0.8095943794939319,1.2679071299193163,1.333772435369673,1.2569295790109183,1.026401009934686,0.17015203908008247,1.1114770294747274,0.6531642790493428,0.5872989735989863,0.6641418299577407,0.894670399033973,daily,2023,225520,loOI
2023-10-18,365.0,14080,366.5,0.4092769440654843,0.17735334242837034,0.07094133697134813,0.27012278308322213,0.5866302864938546,0.5184174624829406,1.7735334242837655,1.5416098226466513,1.4351978171896291,1.094133697135059,0.7776261937244263,0.8458390177353404,0.9549795361527967,1.1869031377899106,1.293315143246933,1.6343792633015033,1.9508867667121357,1.8826739427012216,0.9549795361527967,0.7230559345156827,0.6166439290586605,0.2755798090040903,0.04092769440654223,0.027285129604371825,0.1364256480218281,0.36834924965894206,0.4747612551159643,0.8158253751705347,1.132332878581167,1.064120054570253,0.4092769440654843,0.17735334242837034,0.07094133697134813,0.27012278308322213,0.5866302864938546,0.5184174624829406,daily,2023,239857,loOI
2023-10-19,368.0,14761,364.09,1.0739102969046184,1.2167321266719786,1.5106155071548244,2.1643000357054563,2.384025927655252,2.2137383613941615,0.29937652778158563,0.1565546980142254,0.1373286824686204,0.7910132110192523,1.0107391029690482,0.8404515367079575,2.4471971215908224,2.5900189513581826,2.8839023318410284,3.5375868603916603,3.757312752341456,3.5870251860803655,0.5245955670301369,0.667417396797497,0.9613007772803429,1.6149853058309749,1.8347111977807706,1.6644236315196799,1.6232250267791002,1.7660468565464604,2.059930237029306,2.713614765579938,2.9333406575297336,2.763053091268643,0.249938202092896,0.39276003186025626,0.686643412343102,1.3403279408937339,1.5600538328435296,1.3897662665824393,daily,2023,242732,midOI
2023-10-20,365.0,92415,358.89,1.702471509376136,2.457577530719717,2.1064950263311886,2.5773914012650114,2.797514558778462,2.8978238457466015,0.3092869681518052,1.0643929894953867,0.7133104851068579,1.184206860040681,1.4043300175541311,1.5046393045222708,3.0956560506004664,3.850762071944048,3.4996795675555195,3.9705759424893428,4.190699100002792,4.291008386970932,1.1451976928864036,1.900303714229985,1.5492212098414564,2.0201175847752793,2.240240742288729,2.3405500292568693,2.259745325865868,3.01485134720945,2.6637688428209207,3.1346652177547436,3.354788375268194,3.4550976622363336,0.3092869681518052,1.0643929894953867,0.7133104851068579,1.184206860040681,1.4043300175541311,1.5046393045222708,monthly,2023,2334764,hiOI
2023-10-23,362.0,17275,354.06,2.242557758571993,1.4121900242896683,1.145286109698923,1.2935660622493317,1.660735468564649,1.7878325707507157,0.8303677342823245,0.0,0.26690391459074536,0.11862396204033665,0.24854544427498038,0.37564254646104733,3.6547477828616612,2.8243800485793367,2.557476133988591,2.705756086539,3.072925492854317,3.2000225950403838,1.6776817488561253,0.8473140145738011,0.5804100999830556,0.7286900525334644,1.0958594588487813,1.2229565610348483,2.80743376828786,1.9770660340055357,1.7101621194147905,1.858442071965199,2.2256114782805163,2.352708580466583,0.265491724566457,0.5648760097158674,0.8317799243066127,0.683499971756204,0.316330565440887,0.18923346325482004,daily,2023,311156,midOI
